symbol,datetime,NaOb_r,NbOa_r,NaOb_s,NbOa_s,bid1,ask1,odd_bid1,odd_ask1,bidQty1,askQty1,odd_bidQty1,odd_askQty1,simulate,triggerbyOdd
2884,2022-10-25 11:21:17.418202,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,390.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:17.821003,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,390.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:19.111352,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,385.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:19.133330,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,363.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:19.347879,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,363.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:19.820627,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,364.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:19.821952,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,365.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:20.267059,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,366.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:22.591394,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,279.0,344.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:22.759295,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,301.0,344.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:25.731171,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,301.0,343.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:26.509738,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,301.0,343.0,3346.0,2217.0,False,False
2884,2022-10-25 11:21:26.659351,-0.004385964912280715,0.0,-0.10000000000000142,0.0,22.75,22.8,22.7,22.75,301.0,343.0,3346.0,2217.0,False,False
