ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1659344404027877000,80.9,319,80.8,3,80.9,36,1,2022-08-01 09:00:04
1659344404054226000,80.8,3,80.7,74,80.9,36,2,2022-08-01 09:00:04
1659344404092321000,80.9,1,80.7,74,80.9,37,1,2022-08-01 09:00:04
1659344404165008000,80.9,1,80.7,74,80.9,36,1,2022-08-01 09:00:04
1659344404172610000,80.9,1,80.7,74,80.9,37,1,2022-08-01 09:00:04
1659344404933282000,80.9,1,80.7,74,80.9,34,1,2022-08-01 09:00:04
1659344404990394000,80.7,2,80.7,72,80.9,34,2,2022-08-01 09:00:04
1659344405198897000,80.7,4,80.7,68,80.9,34,2,2022-08-01 09:00:05
1659344405211082000,80.7,12,80.7,56,80.9,34,2,2022-08-01 09:00:05
1659344405238509000,80.7,37,80.7,19,80.9,34,2,2022-08-01 09:00:05
1659344405267183000,80.7,5,80.7,14,80.9,34,2,2022-08-01 09:00:05
1659344405294242000,80.7,14,80.6,1,80.9,34,2,2022-08-01 09:00:05
1659344405834480000,80.6,1,80.5,3,80.7,14,2,2022-08-01 09:00:05
1659344405865193000,80.7,1,80.5,3,80.7,13,1,2022-08-01 09:00:05
1659344405887997000,80.5,1,80.5,2,80.7,13,2,2022-08-01 09:00:05
1659344405929322000,80.5,1,80.5,3,80.7,14,2,2022-08-01 09:00:05
1659344406148133000,80.7,1,80.5,1,80.7,12,1,2022-08-01 09:00:06
1659344406722945000,80.5,1,80.4,4,80.7,12,2,2022-08-01 09:00:06
1659344407903066000,80.4,1,80.4,1,80.7,13,2,2022-08-01 09:00:07
1659344407930057000,80.4,1,80.3,1,80.7,13,2,2022-08-01 09:00:07
1659344408453650000,80.7,1,80.3,1,80.7,12,1,2022-08-01 09:00:08
1659344409241162000,80.7,1,80.3,1,80.7,11,1,2022-08-01 09:00:09
1659344409351964000,80.3,1,80.2,2,80.7,11,2,2022-08-01 09:00:09
1659344411271269000,80.7,1,80.2,2,80.7,2,1,2022-08-01 09:00:11
1659344411613483000,80.7,2,80.4,1,80.8,1,1,2022-08-01 09:00:11
1659344411613483000,80.8,3,80.4,1,80.8,1,1,2022-08-01 09:00:11
1659344412088270000,80.8,1,80.5,3,80.9,33,1,2022-08-01 09:00:12
1659344412088270000,80.9,1,80.5,3,80.9,33,1,2022-08-01 09:00:12
1659344413226996000,80.9,1,80.5,4,80.9,32,1,2022-08-01 09:00:13
1659344417280177000,80.9,1,80.5,9,80.9,31,1,2022-08-01 09:00:17
1659344417979012000,80.9,1,80.5,9,80.9,30,1,2022-08-01 09:00:17
1659344418418458000,80.9,1,80.6,1,80.9,29,1,2022-08-01 09:00:18
1659344419076784000,80.6,1,80.5,9,80.7,5,2,2022-08-01 09:00:19
1659344419120343000,80.6,5,80.5,9,80.7,5,2,2022-08-01 09:00:19
1659344419697417000,80.7,1,80.5,10,80.7,4,1,2022-08-01 09:00:19
1659344420622483000,80.7,1,80.5,16,80.7,3,1,2022-08-01 09:00:20
1659344422258460000,80.7,2,80.6,1,80.7,1,1,2022-08-01 09:00:22
1659344422804550000,80.7,1,80.6,1,80.8,1,1,2022-08-01 09:00:22
1659344423311018000,80.8,1,80.6,1,80.9,29,1,2022-08-01 09:00:23
1659344423388586000,80.8,4,80.8,4,80.9,29,2,2022-08-01 09:00:23
1659344425491990000,80.9,1,80.7,1,80.9,28,1,2022-08-01 09:00:25
1659344426596265000,80.7,2,80.6,5,80.9,28,2,2022-08-01 09:00:26
1659344426596265000,80.6,1,80.6,5,80.9,28,2,2022-08-01 09:00:26
1659344428781352000,80.9,2,80.6,6,80.9,26,1,2022-08-01 09:00:28
1659344428857804000,80.9,18,80.7,1,80.9,9,1,2022-08-01 09:00:28
1659344429381672000,80.9,2,80.7,7,80.9,12,1,2022-08-01 09:00:29
1659344430579432000,80.8,1,80.7,7,80.9,10,1,2022-08-01 09:00:30
1659344430687023000,80.7,7,80.6,6,80.9,10,2,2022-08-01 09:00:30
1659344430687023000,80.6,1,80.6,6,80.9,10,2,2022-08-01 09:00:30
1659344433780396000,80.9,1,80.7,1,80.9,10,1,2022-08-01 09:00:33
1659344434205393000,80.7,1,80.7,1,80.9,9,2,2022-08-01 09:00:34
1659344436822117000,80.9,10,80.7,3,81.0,37,1,2022-08-01 09:00:36
1659344439117465000,80.9,1,80.7,5,81.0,37,2,2022-08-01 09:00:39
1659344441160605000,80.9,1,80.8,3,81.0,37,1,2022-08-01 09:00:41
