Ticker	Name	Buy	Sell	OverBS	Date
2888	新光金	49365000	5692000	43673000	2013-07-18
2891	中信金	38466980	22132784	16334196	2013-07-18
2886	兆豐金	23246000	7783890	15462110	2013-07-18
2317	鴻海	18058200	3205897	14852303	2013-07-18
2002	中鋼	16059000	2078000	13981000	2013-07-18
1303	南亞	18923000	6052100	12870900	2013-07-18
2883	開發金	18269000	5737000	12532000	2013-07-18
2882	國泰金	19272489	6965084	12307405	2013-07-18
2881	富邦金	63742000	53557000	10185000	2013-07-18
2887	台新金	10611000	741252	9869748	2013-07-18
2884	玉山金	12975000	3544000	9431000	2013-07-18
2890	永豐金	9824000	2665211	7158789	2013-07-18
2880	華南金	8111000	978000	7133000	2013-07-18
2892	第一金	9713000	2621000	7092000	2013-07-18
5880	合庫金	8998000	1960000	7038000	2013-07-18
0050	元大台灣50	6368000	241000	6127000	2013-07-18
2885	元大金	14421000	8774000	5647000	2013-07-18
1216	統一	9522000	4461061	5060939	2013-07-18
2801	彰銀	5780000	910000	4870000	2013-07-18
2356	英業達	9576000	4884590	4691410	2013-07-18
2520	冠德	5259000	853000	4406000	2013-07-18
4904	遠傳	5028000	704000	4324000	2013-07-18
1402	遠東新	4851000	566000	4285000	2013-07-18
2501	國建	5061000	839000	4222000	2013-07-18
2324	仁寶	6619307	2545000	4074307	2013-07-18
1301	台塑	5758000	1967800	3790200	2013-07-18
2834	臺企銀	3878000	242000	3636000	2013-07-18
2823	中壽	8281000	4694000	3587000	2013-07-18
1504	東元	4854000	1329000	3525000	2013-07-18
2311	日月光	6743940	3241000	3502940	2013-07-18
1326	台化	4720000	1231230	3488770	2013-07-18
2412	中華電	4468000	1007540	3460460	2013-07-18
2610	華航	3249000	287000	2962000	2013-07-18
3044	健鼎	3200000	575000	2625000	2013-07-18
3045	台灣大	2810000	213100	2596900	2013-07-18
9945	潤泰新	3988000	1512000	2476000	2013-07-18
1605	華新	3069000	630000	2439000	2013-07-18
2534	宏盛	2359000	159000	2200000	2013-07-18
3037	欣興	2605000	506000	2099000	2013-07-18
2301	光寶科	4421000	2484000	1937000	2013-07-18
1536	和大	2213000	305000	1908000	2013-07-18
2382	廣達	4380433	2616000	1764433	2013-07-18
6176	瑞儀	2636000	1038000	1598000	2013-07-18
1101	台泥	5208000	3663000	1545000	2013-07-18
2820	華票	1441000	0	1441000	2013-07-18
3702	大聯大	4212000	2788000	1424000	2013-07-18
2337	旺宏	2490000	1072000	1418000	2013-07-18
3061	璨圓	1599000	248000	1351000	2013-07-18
1102	亞泥	2871000	1535000	1336000	2013-07-18
1718	中纖	1422000	94000	1328000	2013-07-18
2384	勝華	2737000	1496000	1241000	2013-07-18
2201	裕隆	1234000	103000	1131000	2013-07-18
2106	建大	1538000	498434	1039566	2013-07-18
1789	神隆	1169000	145000	1024000	2013-07-18
2867	三商壽	1054000	41000	1013000	2013-07-18
