Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2020-08-03	0050	103.45	103.5	102.0	102.0	7258914	102.0
2020-08-03	0051	39.8	39.95	39.39	39.39	75436	39.39
2020-08-03	0052	89.9	89.9	87.9	87.9	573945	87.9
2020-08-03	0053	49.8	49.8	49.1	49.1	24000	49.1
2020-08-03	0054	25.66	25.66	25.37	25.37	36000	25.37
2020-08-03	0055	18.0	18.0	17.9	17.92	44000	17.92
2020-08-03	0056	30.24	30.24	30.0	30.01	7603998	30.01
2020-08-03	0057	67.85	67.85	67.25	67.25	25050	67.25
2020-08-03	0061	20.71	21.19	20.71	21.12	1743058	21.12
2020-08-03	006203	48.77	48.77	47.8	47.8	18000	47.8
2020-08-03	006204	63.35	63.35	63.2	63.2	3073	63.2
2020-08-03	006205	33.62	34.18	33.62	34.15	3886798	34.15
2020-08-03	006206	34.35	34.58	34.32	34.49	1169937	34.49
2020-08-03	006207	27.31	27.71	27.31	27.6	933893	27.6
2020-08-03	006208	59.1	59.2	58.35	58.4	981810	58.4
2020-08-03	00625K	8.25	8.25	8.25	8.25	50000	8.25
2020-08-03	00631L	63.4	63.6	62.05	62.1	6023372	62.1
2020-08-03	00632R	8.55	8.64	8.53	8.62	99358280	8.62
2020-08-03	00633L	54.7	56.2	54.7	55.25	10972484	55.25
2020-08-03	00634R	4.8	4.8	4.74	4.78	2136000	4.78
2020-08-03	00635U	27.35	27.38	27.28	27.37	1887248	27.37
2020-08-03	00636	23.26	23.5	23.26	23.39	1382753	23.39
2020-08-03	00636K	7.99	7.99	7.99	7.99	100	7.99
2020-08-03	00637L	21.27	21.89	21.27	21.51	78152595	21.51
2020-08-03	00638R	9.7	9.7	9.55	9.61	1306000	9.61
2020-08-03	00639	14.47	14.72	14.46	14.71	3541379	14.71
2020-08-03	00640L	17.25	17.3	17.15	17.29	1081000	17.29
2020-08-03	00641R	14.4	14.4	14.36	14.36	527000	14.36
2020-08-03	00642U	8.16	8.16	8.08	8.08	13828248	8.08
2020-08-03	00643	17.16	17.57	17.16	17.51	2704058	17.51
2020-08-03	00643K	--	--	--	--	0	--
2020-08-03	00645	19.77	19.79	19.77	19.79	156700	19.79
2020-08-03	00646	29.38	29.44	29.36	29.4	737098	29.4
2020-08-03	00647L	39.18	39.27	39.01	39.16	391133	39.16
2020-08-03	00648R	9.88	9.9	9.87	9.89	1080000	9.89
2020-08-03	00650L	22.88	22.9	22.15	22.39	1736001	22.39
2020-08-03	00651R	8.5	8.62	8.5	8.6	1477000	8.6
2020-08-03	00652	20.09	20.09	19.76	19.79	664046	19.79
2020-08-03	00653L	21.66	21.76	21.21	21.29	14964300	21.29
2020-08-03	00654R	13.25	13.38	13.23	13.33	109000	13.33
2020-08-03	00655L	40.1	41.2	40.06	40.44	5936000	40.44
2020-08-03	00656R	8.81	8.81	8.68	8.75	452000	8.75
2020-08-03	00657	27.44	27.52	27.44	27.52	21326	27.52
2020-08-03	00657K	9.36	9.36	9.36	9.36	100	9.36
2020-08-03	00660	23.02	23.05	22.96	22.98	128000	22.98
2020-08-03	00661	27.89	27.89	27.88	27.88	7000	27.88
2020-08-03	00662	41.22	41.33	41.19	41.31	403430	41.31
2020-08-03	00663L	55.9	56.05	54.7	54.8	71000	54.8
2020-08-03	00664R	9.72	9.8	9.69	9.79	2522000	9.79
2020-08-03	00665L	22.44	22.53	21.65	21.96	475000	21.96
2020-08-03	00666R	12.87	13.01	12.87	12.93	112000	12.93
2020-08-03	00668	28.09	28.16	28.03	28.08	269150	28.08
2020-08-03	00668K	9.55	9.55	9.55	9.55	100	9.55
2020-08-03	00669R	11.09	11.12	11.07	11.1	2096000	11.1
2020-08-03	00670L	60.95	61.35	60.8	61.05	880184	61.05
2020-08-03	00671R	7.89	7.91	7.86	7.89	2580000	7.89
2020-08-03	00672L	1.36	1.36	1.31	1.32	23928800	1.32
2020-08-03	00673R	31.0	31.04	30.92	30.94	238000	30.94
2020-08-03	00674R	12.41	12.48	12.41	12.42	643000	12.42
2020-08-03	00675L	24.17	24.25	23.69	23.75	429070	23.75
2020-08-03	00676R	5.26	5.32	5.25	5.31	2738000	5.31
2020-08-03	00677U	5.4	5.44	5.39	5.42	99418350	5.42
2020-08-03	00678	26.1	26.1	25.65	25.87	558171	25.87
2020-08-03	00680L	34.16	34.28	34.04	34.22	77020	34.22
2020-08-03	00681R	12.14	12.14	12.13	12.13	4000	12.13
2020-08-03	00682U	18.69	18.79	18.63	18.67	559000	18.67
2020-08-03	00683L	17.84	17.93	17.84	17.92	301000	17.92
2020-08-03	00684R	18.86	18.87	18.83	18.87	66000	18.87
2020-08-03	00685L	21.32	21.42	21.3	21.3	3000	21.3
2020-08-03	00686R	5.75	5.81	5.74	5.8	160000	5.8
