Ticker	Name	Buy	Sell	OverBS	Date
045699	萬海統一15購02	8781000	450000	8331000	2016-08-08
2801	彰銀	7002993	33000	6969993	2016-08-08
04343P	光罩國票19售03	7663000	1567000	6096000	2016-08-08
3231	緯創	5498000	147384	5350616	2016-08-08
045133	新唐元大15購03	4769000	0	4769000	2016-08-08
04447P	台積電富邦19售07	4991000	1215000	3776000	2016-08-08
047311	中石化元大16購02	3886000	124000	3762000	2016-08-08
03081P	台灣50凱基17售02	4863000	1155000	3708000	2016-08-08
2886	兆豐金	3874000	221000	3653000	2016-08-08
048569	萬海元富16購02	3631000	50000	3581000	2016-08-08
2317	鴻海	4284000	769000	3515000	2016-08-08
047310	華夏元大16購02	3796000	410000	3386000	2016-08-08
00640L	富邦日本正2	4313000	1406000	2907000	2016-08-08
049760	東聯元富17購02	3032000	210000	2822000	2016-08-08
03491P	臺股指中信1A售02	3756000	1084000	2672000	2016-08-08
03215B	MT兆熊	2594000	0	2594000	2016-08-08
044518	國巨元富16購01	3080000	562000	2518000	2016-08-08
08982P	南電中信16售02	2399000	11000	2388000	2016-08-08
047785	電子類群益15購02	2352000	0	2352000	2016-08-08
03377C	富牛05	2499000	290000	2209000	2016-08-08
03230B	元熊81	2932000	799000	2133000	2016-08-08
05109P	南電國票1B售02	2099000	15000	2084000	2016-08-08
049337	長榮統一16購04	1979000	0	1979000	2016-08-08
048623	臺指反元大16購02	2732000	791000	1941000	2016-08-08
049477	祥碩永豐14購02	2154000	221000	1933000	2016-08-08
0056	元大高股息	1986000	73000	1913000	2016-08-08
045477	揚明光統一15購05	1847000	50000	1797000	2016-08-08
03606P	宏碁元大16售06	1970000	174000	1796000	2016-08-08
2882	國泰金	1948000	288000	1660000	2016-08-08
048701	長榮航凱基16購02	2004000	388000	1616000	2016-08-08
04927P	聯詠中信1B售03	1647000	31000	1616000	2016-08-08
048660	富邦金國票16購01	1598000	0	1598000	2016-08-08
049700	台表科永豐14購02	1660000	78000	1582000	2016-08-08
