Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2015-01-15	0050	65.65	65.95	65.35	65.8	3525540	231506844	65.8
2015-01-15	0051	29.9	29.9	29.78	29.78	17000	507580	29.78
2015-01-15	0052	41.25	41.25	41.25	41.25	1000	41250	41.25
2015-01-15	0053	28.67	28.68	28.52	28.52	9000	257650	28.52
2015-01-15	0054	22.34	22.34	22.34	22.34	6000	134040	22.34
2015-01-15	0055	14.45	14.45	14.32	14.33	76100	1093277	14.33
2015-01-15	0056	24.32	24.33	24.2	24.26	312884	7589315	24.26
2015-01-15	0057	40.46	40.46	40.26	40.33	21000	846990	40.33
2015-01-15	0058					0	0	
2015-01-15	0059	32.33	32.33	32.21	32.24	15000	483570	32.24
2015-01-15	0060	31.29	31.29	31.29	31.29	1000	31290	31.29
2015-01-15	0061	17.8	17.96	17.71	17.85	22981680	410201284	17.85
2015-01-15	006203	31.66	31.66	31.51	31.51	2000	63170	31.51
2015-01-15	006204	45.69	45.78	45.69	45.76	9508	435056	45.76
2015-01-15	006205	31.85	32.1	31.62	32.1	17749100	565805721	32.1
2015-01-15	006206	31.01	31.45	30.85	31.38	19645100	612209878	31.38
2015-01-15	006207	23	23.35	22.93	23.27	9831000	227266630	23.27
2015-01-15	006208					0	0	
2015-01-15	00631L	20.94	21.06	20.7	20.9	4584000	95714420	20.9
2015-01-15	00632R	19.18	19.36	19.17	19.27	6903013	133113691	19.27
2015-01-15	00633L	42.88	43.8	42.25	43.8	19390648	834753588	43.8
2015-01-15	00634R	13.2	13.23	12.98	12.99	13973535	183090551	12.99
2015-01-15	0080	453	453	447.1	448	2800	1263010	448
2015-01-15	0081	850	850	850	850	100	85000	850
2015-01-15	008201	110	112	105.95	108.55	703095	76598956	108.55
2015-01-15	01001T	16	16	16	16	402000	6432000	16
2015-01-15	01002T	18.03	18.04	18	18.03	202000	3638740	18.03
2015-01-15	01003T	13.05	13.07	13.05	13.05	46000	600560	13.05
2015-01-15	01004T	12.88	12.89	12.87	12.88	154000	1983390	12.88
2015-01-15	01007T	15.49	15.5	15.48	15.5	348000	5389800	15.5
2015-01-15	01008T	18.95	18.95	18.8	18.91	1424000	26804170	18.91
2015-01-15	1101	41.3	41.7	41.15	41.45	7820632	324407319	41.45
2015-01-15	1102	38.2	38.25	37.95	38.1	1918562	72978050	38.1
2015-01-15	1103	14.2	14.2	14	14	422870	5932020	14
2015-01-15	1104	27.75	28.2	27.55	27.9	2460107	68460566	27.9
2015-01-15	1108	10.2	10.3	10.15	10.2	228446	2336849	10.2
2015-01-15	1109	13.8	13.85	13.55	13.55	67000	918300	13.55
2015-01-15	1110	16.2	16.3	16.1	16.3	17035	276767	16.3
2015-01-15	1201	24.3	24.45	24.3	24.4	605305	14734435	24.4
2015-01-15	1203	23.8	24.65	23.7	24	130547	3161778	24
2015-01-15	1210	26.3	26.8	26.3	26.7	2231197	59312384	26.7
2015-01-15	1213	20.5	21.2	20.5	21.15	26000	545000	21.15
