Ticker	Name	Buy	Sell	OverBS	Date
2330	台積電	31309000	14073074	17235926	2012-10-04
2891	中信金	10135000	2116000	8019000	2012-10-04
2892	第一金	8571000	2099200	6471800	2012-10-04
2882	國泰金	8188000	3091050	5096950	2012-10-04
2881	富邦金	7629000	3412735	4216265	2012-10-04
2880	華南金	4276000	428000	3848000	2012-10-04
5880	合庫金	4237000	505040	3731960	2012-10-04
9904	寶成	4100000	449000	3651000	2012-10-04
3481	群創	6989000	3434594	3554406	2012-10-04
2801	彰銀	3542000	363000	3179000	2012-10-04
3702	大聯大	3503000	596000	2907000	2012-10-04
2501	國建	2914000	45000	2869000	2012-10-04
2618	長榮航	3402000	735000	2667000	2012-10-04
1504	東元	2830000	220000	2610000	2012-10-04
2412	中華電	2866000	675000	2191000	2012-10-04
2349	錸德	2227000	75000	2152000	2012-10-04
2834	臺企銀	2965000	815000	2150000	2012-10-04
2885	元大金	7294000	5235804	2058196	2012-10-04
2511	太子	2407000	387000	2020000	2012-10-04
2371	大同	2805000	819313	1985687	2012-10-04
1101	台泥	3042000	1139000	1903000	2012-10-04
2384	勝華	2660000	824000	1836000	2012-10-04
2884	玉山金	2557000	729000	1828000	2012-10-04
2105	正新	2080000	335140	1744860	2012-10-04
2049	上銀	1719000	169000	1550000	2012-10-04
2323	中環	1781000	245000	1536000	2012-10-04
2314	台揚	1551000	118000	1433000	2012-10-04
2915	潤泰全	1710000	286000	1424000	2012-10-04
1312	國喬	1650000	256000	1394000	2012-10-04
1326	台化	2193000	971000	1222000	2012-10-04
1102	亞泥	1485000	337000	1148000	2012-10-04
5871	中租-KY	2401000	1299110	1101890	2012-10-04
3045	台灣大	2150000	1075194	1074806	2012-10-04
2325	矽品	3061000	2067000	994000	2012-10-04
2315	神達	929000	1000	928000	2012-10-04
2883	開發金	6662000	5779000	883000	2012-10-04
0061	元大寶滬深	1000000	120000	880000	2012-10-04
0050	元大台灣50	1170000	301000	869000	2012-10-04
2812	台中銀	991000	137000	854000	2012-10-04
6005	群益證	853000	52125	800875	2012-10-04
2889	國票金	771000	39000	732000	2012-10-04
2820	華票	725000	5000	720000	2012-10-04
4904	遠傳	3945000	3302000	643000	2012-10-04
