Ticker	Name	Buy	Sell	OverBS	Date
2330	台積電	113010000	17343079	95666921	2008-03-24
2885	元大金	102815000	8365000	94450000	2008-03-24
2892	第一金	85227000	13444500	71782500	2008-03-24
2882	國泰金	92037000	26953292	65083708	2008-03-24
2890	永豐金	66720000	10609000	56111000	2008-03-24
2412	中華電	52505000	12806000	39699000	2008-03-24
2303	聯電	45977300	6831000	39146300	2008-03-24
2002	中鋼	39671000	3546000	36125000	2008-03-24
2887	台新金	56121000	21110000	35011000	2008-03-24
2325	矽品	33242000	3226900	30015100	2008-03-24
2883	開發金	35854000	6113151	29740849	2008-03-24
1301	台塑	30979000	4188000	26791000	2008-03-24
2311	日月光	27174000	8590000	18584000	2008-03-24
2317	鴻海	22387900	4675280	17712620	2008-03-24
2801	彰銀	17281000	767000	16514000	2008-03-24
2888	新光金	34498000	18842000	15656000	2008-03-24
2357	華碩	22145000	7435520	14709480	2008-03-24
2618	長榮航	35716000	21131000	14585000	2008-03-24
1326	台化	15003000	491000	14512000	2008-03-24
1303	南亞	16672000	2432000	14240000	2008-03-24
2891	中信金	82168000	68389000	13779000	2008-03-24
3009	奇美電	24030000	10638000	13392000	2008-03-24
1102	亞泥	17533000	4308800	13224200	2008-03-24
1504	東元	16951000	3899000	13052000	2008-03-24
2881	富邦金	23617000	10845000	12772000	2008-03-24
2324	仁寶	14127000	2069000	12058000	2008-03-24
6505	台塑化	12445000	480000	11965000	2008-03-24
1101	台泥	33778000	22271715	11506285	2008-03-24
2880	華南金	11731000	295000	11436000	2008-03-24
2327	國巨	13662000	2517000	11145000	2008-03-24
2886	兆豐金	32822000	22210000	10612000	2008-03-24
2475	華映	37220000	26899000	10321000	2008-03-24
2609	陽明	10846000	564000	10282000	2008-03-24
9904	寶成	11397000	1491000	9906000	2008-03-24
2344	華邦電	9461000	341761	9119239	2008-03-24
1314	中石化	9282000	318000	8964000	2008-03-24
2337	旺宏	9010000	285000	8725000	2008-03-24
2913	農林	8715000	147000	8568000	2008-03-24
2884	玉山金	8430000	119000	8311000	2008-03-24
6116	彩晶	11842000	3547000	8295000	2008-03-24
1216	統一	15427000	7260000	8167000	2008-03-24
2408	南亞科	8096000	486000	7610000	2008-03-24
3474	華亞科	8230000	726000	7504000	2008-03-24
2847	大眾銀	7795000	364000	7431000	2008-03-24
1104	環泥	7211000	126000	7085000	2008-03-24
0050	元大台灣50	7056000	408000	6648000	2008-03-24
2006	東和鋼鐵	6759000	212000	6547000	2008-03-24
2382	廣達	6902000	601000	6301000	2008-03-24
5854	合庫	9072000	2827060	6244940	2008-03-24
1802	台玻	6297000	384000	5913000	2008-03-24
6005	群益證	7535000	1682000	5853000	2008-03-24
3481	群創	11495200	5683509	5811691	2008-03-24
2323	中環	7389000	1650000	5739000	2008-03-24
2332	友訊	5363000	3000	5360000	2008-03-24
2376	技嘉	5294000	12000	5282000	2008-03-24
1722	台肥	11045000	5917400	5127600	2008-03-24
3231	緯創	10430000	5551000	4879000	2008-03-24
2201	裕隆	13330000	8715000	4615000	2008-03-24
2854	寶來證	5365000	901000	4464000	2008-03-24
1605	華新	8883000	4751000	4132000	2008-03-24
1313	聯成	4292000	165398	4126602	2008-03-24
2349	錸德	4203000	154498	4048502	2008-03-24
2356	英業達	4663000	907000	3756000	2008-03-24
2454	聯發科	4014000	602000	3412000	2008-03-24
2615	萬海	3939000	605000	3334000	2008-03-24
2889	國票金	3368000	120000	3248000	2008-03-24
2315	神達	3251000	41000	3210000	2008-03-24
1103	嘉泥	3399000	241000	3158000	2008-03-24
1434	福懋	3167000	48000	3119000	2008-03-24
3045	台灣大	10886000	7873676	3012324	2008-03-24
2449	京元電子	3182000	178000	3004000	2008-03-24
2856	元富證	2987000	101000	2886000	2008-03-24
2384	勝華	3197000	363000	2834000	2008-03-24
2388	威盛	2892000	66000	2826000	2008-03-24
2520	冠德	3491000	801000	2690000	2008-03-24
2342	茂矽	2701000	46000	2655000	2008-03-24
6239	力成	2723000	127000	2596000	2008-03-24
2448	晶電	2567000	2000	2565000	2008-03-24
2014	中鴻	2739000	184000	2555000	2008-03-24
2352	佳世達	4525000	1975000	2550000	2008-03-24
2849	安泰銀	2581000	64000	2517000	2008-03-24
1402	遠東新	15921000	13428000	2493000	2008-03-24
5607	遠雄港	2472000	36000	2436000	2008-03-24
2308	台達電	7092000	4719000	2373000	2008-03-24
6213	聯茂	2605000	244000	2361000	2008-03-24
2501	國建	4801000	2554000	2247000	2008-03-24
2542	興富發	3135000	900004	2234996	2008-03-24
2312	金寶	2245000	82000	2163000	2008-03-24
2204	中華	2209000	80000	2129000	2008-03-24
2377	微星	2152000	58000	2094000	2008-03-24
1907	永豐餘	2287000	196000	2091000	2008-03-24
2915	潤泰全	2183000	194000	1989000	2008-03-24
2023	燁輝	2229000	284000	1945000	2008-03-24
2105	正新	2827000	899000	1928000	2008-03-24
1717	長興	1892000	30000	1862000	2008-03-24
2504	國產	2347000	536000	1811000	2008-03-24
2313	華通	1945000	169000	1776000	2008-03-24
2347	聯強	2460000	693000	1767000	2008-03-24
2446	全懋	1819000	70000	1749000	2008-03-24
1409	新纖	1919000	174500	1744500	2008-03-24
2534	宏盛	2558000	843000	1715000	2008-03-24
0055	元大MSCI金融	1748000	45000	1703000	2008-03-24
2606	裕民	2349000	659100	1689900	2008-03-24
2845	遠東銀	1711000	51000	1660000	2008-03-24
2020	美亞	1639000	11000	1628000	2008-03-24
2354	鴻準	2400000	855500	1544500	2008-03-24
2603	長榮	5119000	3592000	1527000	2008-03-24
2439	美律	1700900	269000	1431900	2008-03-24
9933	中鼎	1627000	211000	1416000	2008-03-24
2823	中壽	1480000	65000	1415000	2008-03-24
9917	中保科	1408000	0	1408000	2008-03-24
2912	統一超	2230109	828000	1402109	2008-03-24
1513	中興電	1462000	61000	1401000	2008-03-24
2451	創見	1434000	61000	1373000	2008-03-24
01003T	兆豐新光R1	1450000	99000	1351000	2008-03-24
2526	大陸	1413000	62000	1351000	2008-03-24
3037	欣興	3605000	2275000	1330000	2008-03-24
2498	宏達電	2063000	756000	1307000	2008-03-24
2379	瑞昱	1332000	33000	1299000	2008-03-24
5534	長虹	1589000	300000	1289000	2008-03-24
1440	南紡	2828000	1542000	1286000	2008-03-24
1718	中纖	1317000	58000	1259000	2008-03-24
2838	聯邦銀	1276000	19000	1257000	2008-03-24
1319	東陽	1313000	60000	1253000	2008-03-24
2903	遠百	5166000	3937040	1228960	2008-03-24
2809	京城銀	1226000	0	1226000	2008-03-24
2474	可成	1332000	138000	1194000	2008-03-24
9907	統一實	1238000	46000	1192000	2008-03-24
2515	中工	1242000	69000	1173000	2008-03-24
2331	精英	1169000	0	1169000	2008-03-24
2353	宏碁	15262000	14136900	1125100	2008-03-24
2391	合勤	1204000	93000	1111000	2008-03-24
1710	東聯	1152000	69000	1083000	2008-03-24
2820	華票	1125000	58000	1067000	2008-03-24
2812	台中銀	1126000	75000	1051000	2008-03-24
2015	豐興	1069000	26000	1043000	2008-03-24
2107	厚生	987000	0	987000	2008-03-24
1614	三洋電	1051000	72000	979000	2008-03-24
2340	台亞	987000	13000	974000	2008-03-24
6286	立錡	996000	37000	959000	2008-03-24
2614	東森	1246000	316000	930000	2008-03-24
9908	大台北	1331000	418000	913000	2008-03-24
2393	億光	897000	6000	891000	2008-03-24
2328	廣宇	896000	47000	849000	2008-03-24
2396	精碟	910000	89000	821000	2008-03-24
3044	健鼎	1813000	1002000	811000	2008-03-24
2392	正崴	865000	58000	807000	2008-03-24
3367	英華達	802000	2000	800000	2008-03-24
8078	華寶	1022000	222100	799900	2008-03-24
2381	華宇	781000	5000	776000	2008-03-24
8926	台汽電	776000	0	776000	2008-03-24
2329	華泰	811000	69000	742000	2008-03-24
2350	環電	956000	237498	718502	2008-03-24
3189	景碩	830000	125000	705000	2008-03-24
3049	和鑫	744000	46000	698000	2008-03-24
2538	基泰	685000	0	685000	2008-03-24
2851	中再保	699000	15000	684000	2008-03-24
6285	啟碁	716000	36000	680000	2008-03-24
2458	義隆	788000	111000	677000	2008-03-24
2485	兆赫	716000	39000	677000	2008-03-24
2374	佳能	1368000	713200	654800	2008-03-24
8008	建興電	712000	61000	651000	2008-03-24
2401	凌陽	721000	71000	650000	2008-03-24
2101	南港	695000	46000	649000	2008-03-24
1604	聲寶	676000	31000	645000	2008-03-24
1608	華榮	639000	10000	629000	2008-03-24
1904	正隆	1615000	989000	626000	2008-03-24
1234	黑松	624000	5000	619000	2008-03-24
1416	廣豐	617000	0	617000	2008-03-24
3041	揚智	613000	3000	610000	2008-03-24
2385	群光	710000	104000	606000	2008-03-24
1905	華紙	623000	22000	601000	2008-03-24
1530	亞崴	597000	7000	590000	2008-03-24
3019	亞光	593000	9000	584000	2008-03-24
1609	大亞	594000	19000	575000	2008-03-24
1110	東泥	601000	31000	570000	2008-03-24
1447	力鵬	622000	52000	570000	2008-03-24
1909	榮成	568000	0	568000	2008-03-24
1310	台苯	601000	44000	557000	2008-03-24
2906	高林	553000	4000	549000	2008-03-24
2492	華新科	611000	70000	541000	2008-03-24
1712	興農	550000	10000	540000	2008-03-24
1311	福聚	562000	28000	534000	2008-03-24
2605	新興	613000	87000	526000	2008-03-24
2617	台航	723000	197000	526000	2008-03-24
2009	第一銅	533000	8000	525000	2008-03-24
1312	國喬	767000	246000	521000	2008-03-24
2905	三商	512000	0	512000	2008-03-24
1229	聯華	730000	221000	509000	2008-03-24
1305	華夏	521000	12000	509000	2008-03-24
2362	藍天	518000	14000	504000	2008-03-24
1444	力麗	622000	119000	503000	2008-03-24
1451	年興	545000	42000	503000	2008-03-24
3051	力特	544000	46000	498000	2008-03-24
1304	台聚	707000	228000	479000	2008-03-24
2548	華固	715000	242000	473000	2008-03-24
1714	和桐	482000	13000	469000	2008-03-24
1455	集盛	478000	10000	468000	2008-03-24
2536	宏普	3714000	3248000	466000	2008-03-24
2832	台產	466000	10000	456000	2008-03-24
2106	建大	486000	33000	453000	2008-03-24
2608	嘉里大榮	460000	7000	453000	2008-03-24
2430	燦坤	728000	278000	450000	2008-03-24
1210	大成	565000	116000	449000	2008-03-24
9937	全國	470000	22000	448000	2008-03-24
2345	智邦	491000	51000	440000	2008-03-24
2027	大成鋼	459000	22000	437000	2008-03-24
1417	嘉裕	476000	41000	435000	2008-03-24
2007	燁興	449000	14000	435000	2008-03-24
1460	宏遠	452000	23000	429000	2008-03-24
2514	龍邦	429000	2000	427000	2008-03-24
2908	特力	432000	7000	425000	2008-03-24
2104	國際中橡	446000	23000	423000	2008-03-24
3311	閎暉	441000	18000	423000	2008-03-24
6235	華孚	428000	8000	420000	2008-03-24
1108	幸福	480000	61000	419000	2008-03-24
1806	冠軍	469000	56000	413000	2008-03-24
2017	官田鋼	505000	92000	413000	2008-03-24
1217	愛之味	409000	0	409000	2008-03-24
1218	泰山	403000	0	403000	2008-03-24
2841	台開	497000	95000	402000	2008-03-24
2010	春源	416000	17000	399000	2008-03-24
2316	楠梓電	399000	1841	397159	2008-03-24
2102	泰豐	400000	4000	396000	2008-03-24
5531	鄉林	442000	50000	392000	2008-03-24
