Ticker	Name	Buy	Sell	OverBS	Date
00637L	元大滬深300正2	47354173	36732836	10621337	2022-12-05
2618	長榮航	8560162	1532496	7027666	2022-12-05
00706L	期元大S&P日圓正2	5294000	41010	5252990	2022-12-05
00885	富邦越南	12526000	7703312	4822688	2022-12-05
07862P	大立光元富22售01	4204000	16000	4188000	2022-12-05
00665L	富邦恒生國企正2	10837593	6870520	3967073	2022-12-05
2610	華航	3631137	360711	3270426	2022-12-05
075154	台積電中信25購02	3290000	174000	3116000	2022-12-05
078017	元日2X國票22購01	2600000	1000	2599000	2022-12-05
075420	鴻海群益21購02	2635000	113000	2522000	2022-12-05
08792P	中鴻群益25售01	2492000	0	2492000	2022-12-05
00753L	中信中國50正2	6216013	3757603	2458410	2022-12-05
088929	中興電國票26購01	2339000	16000	2323000	2022-12-05
00715L	期街口布蘭特正2	7281000	4987000	2294000	2022-12-05
030200	中興電統一27購02	2835000	731000	2104000	2022-12-05
076664	FB越南凱基26購01	2076000	0	2076000	2022-12-05
06875P	中鴻國票23售01	1977000	0	1977000	2022-12-05
079307	神達麥證23購01	1951000	74000	1877000	2022-12-05
084176	宏碁群益25購01	1921000	63000	1858000	2022-12-05
07175P	東陽國票21售01	1855000	0	1855000	2022-12-05
082958	開發金元大27購01	1837000	11000	1826000	2022-12-05
082509	晶豪科國票22購01	2722000	935000	1787000	2022-12-05
00650L	FH香港正2	5734926	3972418	1762508	2022-12-05
030325	世芯國泰27購01	1816000	60000	1756000	2022-12-05
079862	鴻海凱基24購02	1641000	0	1641000	2022-12-05
082557	力智中信22購01	2302000	701000	1601000	2022-12-05
085845	中航凱基23購01	1517000	0	1517000	2022-12-05
2328	廣宇	1798000	290230	1507770	2022-12-05
073949	華新統一25購02	1790000	295000	1495000	2022-12-05
073937	華新永豐21購01	1622000	200000	1422000	2022-12-05
081119	威盛麥證21購01	1411000	0	1411000	2022-12-05
085274	A50正2富邦26購02	1908000	505000	1403000	2022-12-05
2027	大成鋼	1943889	598106	1345783	2022-12-05
084489	台積電元富23購15	1510000	171000	1339000	2022-12-05
081430	智原國泰23購01	1443000	113000	1330000	2022-12-05
03669P	國泰金元富24售02	1331000	2000	1329000	2022-12-05
085120	嘉聯益群益23購01	1327000	0	1327000	2022-12-05
00903	富邦元宇宙	2232000	911472	1320528	2022-12-05
088513	鴻海國泰26購02	2503000	1206000	1297000	2022-12-05
00891	中信關鍵半導體	3214000	1928076	1285924	2022-12-05
089330	寶齡統一29購01	2186000	931000	1255000	2022-12-05
089230	宏達電統一27購02	1363000	118000	1245000	2022-12-05
089910	晶睿群益26購01	1268000	23000	1245000	2022-12-05
087851	宏達電統一25購06	1248000	7000	1241000	2022-12-05
087198	中砂兆豐26購01	1409000	176000	1233000	2022-12-05
00893	國泰智能電動車	2826000	1594091	1231909	2022-12-05
080379	富采兆豐23購01	1312000	86000	1226000	2022-12-05
081750	光罩元大23購03	1306000	87000	1219000	2022-12-05
089031	元晶統一27購01	1541000	334000	1207000	2022-12-05
08024P	聯發科凱基23售06	1521000	317000	1204000	2022-12-05
00881	國泰台灣5G+	2875000	1676704	1198296	2022-12-05
089181	碩天元大25購01	1202000	8000	1194000	2022-12-05
089656	元晶統一2A購01	1543000	352000	1191000	2022-12-05
084819	啟碁元大27購01	1418000	233000	1185000	2022-12-05
030275	裕隆中信25購01	1530000	352000	1178000	2022-12-05
083668	貿聯凱基22購04	1209000	42000	1167000	2022-12-05
077375	潤泰全富邦23購01	2401000	1235000	1166000	2022-12-05
089282	怡利電群益27購01	1205000	42000	1163000	2022-12-05
077421	欣興國票21購03	1161000	0	1161000	2022-12-05
079520	世紀鋼元富24購02	1150000	0	1150000	2022-12-05
085670	萬海國票24購04	1150000	0	1150000	2022-12-05
086618	鴻海元大24購07	1182000	33000	1149000	2022-12-05
083186	智原永豐22購04	1232000	100000	1132000	2022-12-05
06128P	臺股指元大23售19	1149000	20000	1129000	2022-12-05
080154	泰山永豐21購02	1158000	55000	1103000	2022-12-05
086238	鴻海國泰25購01	3573000	2471000	1102000	2022-12-05
082253	大立光統一24購04	1161000	62000	1099000	2022-12-05
03117P	臺股指國泰23售04	1104000	6000	1098000	2022-12-05
08833P	臺股指國泰23售01	1098000	0	1098000	2022-12-05
08163P	臺股指凱基23售30	1097000	10000	1087000	2022-12-05
05428P	臺股指元大24售09	1128000	50000	1078000	2022-12-05
084962	全訊國泰25購01	1509000	433000	1076000	2022-12-05
077217	大成鋼凱基21購04	1630000	558000	1072000	2022-12-05
083868	鴻海凱基26購02	1136000	70000	1066000	2022-12-05
088499	美指2X群益26購01	1088000	53000	1035000	2022-12-05
082378	長榮航凱基24購04	1093000	66000	1027000	2022-12-05
07052P	慧洋元大21售03	1003000	0	1003000	2022-12-05
085996	晶心科永豐24購01	1246000	243000	1003000	2022-12-05
074706	國泰金麥證21購01	1002000	0	1002000	2022-12-05
076707	鴻海麥證23購01	1000000	0	1000000	2022-12-05
078918	力成永豐21購01	1015000	15000	1000000	2022-12-05
081275	技嘉凱基22購02	1000000	0	1000000	2022-12-05
06132P	臺股指元大25售16	998000	0	998000	2022-12-05
065740	道瓊反群益21購01	998000	0	998000	2022-12-05
085534	永豐金國票23購01	990000	0	990000	2022-12-05
087440	FB越南元大26購01	1195000	210000	985000	2022-12-05
04992P	國泰金群益27售01	980000	10000	970000	2022-12-05
05543P	晶睿群益26售02	1019000	50000	969000	2022-12-05
076073	創意統一21購05	1191000	226000	965000	2022-12-05
083359	力積電凱基22購03	1000000	35000	965000	2022-12-05
089538	大亞永豐25購01	951000	0	951000	2022-12-05
088193	漢翔永豐24購01	1050000	106000	944000	2022-12-05
085464	AES中信23購02	1551000	610000	941000	2022-12-05
085331	晶碩凱基23購01	940000	0	940000	2022-12-05
088323	鴻海群益24購04	1549000	618000	931000	2022-12-05
078703	力成凱基24購01	1693000	770000	923000	2022-12-05
087128	鴻海群益24購02	925000	9000	916000	2022-12-05
089247	祥碩國票25購01	914000	0	914000	2022-12-05
078066	臺股指群益1C購08	911000	0	911000	2022-12-05
086003	慧洋國票24購01	900000	0	900000	2022-12-05
086845	眾達群益24購01	954000	55000	899000	2022-12-05
085432	新興凱基23購02	890000	0	890000	2022-12-05
076498	鴻海國泰22購02	949000	60000	889000	2022-12-05
07851P	聯發科凱基22售12	888000	0	888000	2022-12-05
081875	世紀鋼兆豐23購03	1723000	839000	884000	2022-12-05
04623P	晶睿元大24售07	1765000	882000	883000	2022-12-05
086870	中租永豐24購01	882000	0	882000	2022-12-05
087600	金寶中信24購01	933000	60000	873000	2022-12-05
06923P	台積電凱基25售04	869000	0	869000	2022-12-05
088912	健策富邦26購01	1717000	850000	867000	2022-12-05
081395	中興電永豐21購01	862000	0	862000	2022-12-05
089499	FB越南元大25購01	1046000	190000	856000	2022-12-05
083706	和碩元富22購01	1281000	430000	851000	2022-12-05
088625	美時永豐28購01	1132000	283000	849000	2022-12-05
089023	華城永豐26購02	1017000	169000	848000	2022-12-05
081716	鴻海國泰23購03	1974000	1130000	844000	2022-12-05
074339	鴻海康和22購02	852000	10000	842000	2022-12-05
078481	聯發科康和1C購03	840000	0	840000	2022-12-05
078493	宏達電永豐1C購01	867000	30000	837000	2022-12-05
03323P	敦泰元大27售01	873000	38000	835000	2022-12-05
04070P	鴻海凱基24售08	830000	0	830000	2022-12-05
083402	台灣50凱基22購01	1058000	230000	828000	2022-12-05
00642U	期元大S&P石油	1542000	715000	827000	2022-12-05
089024	華新永豐25購01	862000	39000	823000	2022-12-05
078350	南電永豐1C購02	814000	0	814000	2022-12-05
083672	晶碩凱基22購01	813000	0	813000	2022-12-05
078725	聯發科麥證23購01	850000	38000	812000	2022-12-05
087036	鴻海永豐25購01	822000	13000	809000	2022-12-05
08038P	道瓊銀國票24售01	828000	23000	805000	2022-12-05
085315	世芯永豐23購03	888000	85000	803000	2022-12-05
080283	惠特群益21購02	800000	0	800000	2022-12-05
079459	富邦媒凱基21購01	801000	5000	796000	2022-12-05
030391	智原群益25購04	840000	45000	795000	2022-12-05
081715	鴻海國泰23購02	1536000	741000	795000	2022-12-05
084520	景碩群益23購01	995000	201000	794000	2022-12-05
077630	華新凱基21購05	803000	11000	792000	2022-12-05
085009	華航凱基24購04	800000	10000	790000	2022-12-05
088961	漢翔富邦26購01	876000	95000	781000	2022-12-05
089950	祥碩元大2A購02	1512000	733000	779000	2022-12-05
077885	景碩統一22購01	772000	0	772000	2022-12-05
085724	香港2X元大24購01	901000	129000	772000	2022-12-05
079549	漢翔元大21購02	1020000	250000	770000	2022-12-05
089732	祥碩群益26購02	1063000	302000	761000	2022-12-05
089248	祥碩國票26購01	1081000	321000	760000	2022-12-05
08304P	聯發科元大23售31	908000	149000	759000	2022-12-05
2634	漢翔	1639099	881123	757976	2022-12-05
086167	健策中信23購01	918000	164000	754000	2022-12-05
084686	景碩統一25購04	1713000	961000	752000	2022-12-05
077242	華新元大1C購07	1050000	300000	750000	2022-12-05
083876	群創凱基24購02	750000	0	750000	2022-12-05
073495	T50反1凱基24購03	859000	113000	746000	2022-12-05
080181	華航凱基27購01	746000	0	746000	2022-12-05
089818	天鈺兆豐27購01	1116000	371000	745000	2022-12-05
2409	友達	2017860	1277000	740860	2022-12-05
086875	統一實永豐24購01	740000	0	740000	2022-12-05
