Ticker	Name	Buy	Sell	OverBS	Date
04335	國泰GH	22803000	1927000	20876000	2006-09-01
04333	元大CD	13676000	46000	13630000	2006-09-01
04334	元大CE	12877000	134000	12743000	2006-09-01
2408	南亞科	9488000	1982000	7506000	2006-09-01
2409	友達	3684000	813000	2871000	2006-09-01
03751	元大59	2259000	0	2259000	2006-09-01
3009	奇美電	2235400	448125	1787275	2006-09-01
0050	元大台灣50	1203000	22000	1181000	2006-09-01
03894	康和CC	992000	0	992000	2006-09-01
3231	緯創	917000	69000	848000	2006-09-01
2363	矽統	865000	49000	816000	2006-09-01
1605	華新	752000	118744	633256	2006-09-01
2376	技嘉	726000	106000	620000	2006-09-01
04194	富邦DD	1125000	517000	608000	2006-09-01
3189	景碩	919000	311000	608000	2006-09-01
04034	永豐5Y	834000	233000	601000	2006-09-01
04036	永豐6A	652000	60000	592000	2006-09-01
03976	元大91	1061000	488000	573000	2006-09-01
03423	第一40	569000	0	569000	2006-09-01
04071	元大98	1801000	1238000	563000	2006-09-01
2449	京元電子	669000	107664	561336	2006-09-01
04011	富邦CY	765000	238000	527000	2006-09-01
04268P	國巨群益18售09	1893000	1380000	513000	2006-09-01
2393	億光	643000	131376	511624	2006-09-01
03895	寶來B8	1698000	1203000	495000	2006-09-01
04301	康和CT	780000	315000	465000	2006-09-01
03705	工銀JW	454000	2000	452000	2006-09-01
2888	新光金	789000	338000	451000	2006-09-01
03889	永豐5K	1197000	748000	449000	2006-09-01
2303	聯電	1552000	1111000	441000	2006-09-01
03809	永豐4W	434000	0	434000	2006-09-01
03748	元大56	511000	85000	426000	2006-09-01
2451	創見	818000	423632	394368	2006-09-01
03852	元大78	709000	318000	391000	2006-09-01
04169	工銀KW	680000	290000	390000	2006-09-01
04313P	群創元大18售09	3498000	3132000	366000	2006-09-01
04013	兆豐E1	357000	1000	356000	2006-09-01
04017	兆豐E5	481000	130000	351000	2006-09-01
03837	工銀KG	418000	70000	348000	2006-09-01
2834	臺企銀	530000	188672	341328	2006-09-01
6115	鎰勝	360000	20000	340000	2006-09-01
03465	大華HT	335000	0	335000	2006-09-01
04157	大華LW	1846000	1526000	320000	2006-09-01
04323	凱基4M	499000	183000	316000	2006-09-01
03819	兆豐B8	1367000	1059000	308000	2006-09-01
03835	工銀KE	827000	519000	308000	2006-09-01
03915	凱基3F	1317000	1011000	306000	2006-09-01
3023	信邦	300000	0	300000	2006-09-01
3062	建漢	394000	94000	300000	2006-09-01
2353	宏碁	760000	466000	294000	2006-09-01
2027	大成鋼	277000	0	277000	2006-09-01
2351	順德	265000	5000	260000	2006-09-01
03931	工銀KN	278000	28000	250000	2006-09-01
2371	大同	345000	103000	242000	2006-09-01
04132	兆豐G6	840000	605000	235000	2006-09-01
03898	大華LE	546000	313000	233000	2006-09-01
2337	旺宏	299000	71000	228000	2006-09-01
04196	富邦DF	723000	496000	227000	2006-09-01
03695	富邦BH	226000	0	226000	2006-09-01
03977	富邦CM	263000	38000	225000	2006-09-01
2356	英業達	305000	81000	224000	2006-09-01
3034	聯詠	258000	34000	224000	2006-09-01
03907	統一CK	274000	55000	219000	2006-09-01
04208	元大BK	1662000	1443000	219000	2006-09-01
04209	元大BL	298000	80000	218000	2006-09-01
6239	力成	422000	205000	217000	2006-09-01
04179	永豐6U	2824000	2608000	216000	2006-09-01
03725	凱基2X	211000	0	211000	2006-09-01
03813	兆豐B2	1956000	1745000	211000	2006-09-01
1909	榮成	210000	0	210000	2006-09-01
03417	富邦AL	344000	140000	204000	2006-09-01
2315	神達	340000	137000	203000	2006-09-01
2317	鴻海	513000	310000	203000	2006-09-01
2367	燿華	201000	0	201000	2006-09-01
2391	合勤	207000	9000	198000	2006-09-01
2394	普立爾	212000	15840	196160	2006-09-01
1314	中石化	232000	41256	190744	2006-09-01
2002	中鋼	396000	206000	190000	2006-09-01
03921	富邦CH	896000	713000	183000	2006-09-01
04274	日盛42	362000	182000	180000	2006-09-01
04276	日盛44	940000	761000	179000	2006-09-01
03935	工銀KS	887000	710000	177000	2006-09-01
3007	綠點	265000	93672	171328	2006-09-01
03906	統一CJ	249000	79000	170000	2006-09-01
04008	富邦CV	873000	703000	170000	2006-09-01
03665	永豐79	168000	0	168000	2006-09-01
04217	日盛36	410000	242000	168000	2006-09-01
04281	凱基4C	1394000	1236000	158000	2006-09-01
3474	華亞科	595000	439000	156000	2006-09-01
03923	富邦CK	155000	0	155000	2006-09-01
3012	廣輝	499000	347000	152000	2006-09-01
04309	兆豐H1	273000	123000	150000	2006-09-01
03863	永豐5D	1203000	1056000	147000	2006-09-01
04029	大華LL	916000	769000	147000	2006-09-01
8101	華冠	142000	0	142000	2006-09-01
04153	日盛28	1085000	949000	136000	2006-09-01
04215	日盛34	1025000	889000	136000	2006-09-01
03865	永豐5F	743000	608000	135000	2006-09-01
2385	群光	131000	0	131000	2006-09-01
2474	可成	215000	84000	131000	2006-09-01
03952	兆豐C8	136000	6000	130000	2006-09-01
2308	台達電	404000	277000	127000	2006-09-01
04307	統一DE	300000	175000	125000	2006-09-01
2882	國泰金	290000	165000	125000	2006-09-01
8078	華寶	193000	70000	123000	2006-09-01
04266	永豐7V	1404000	1282000	122000	2006-09-01
3015	全漢	121000	0	121000	2006-09-01
03958	兆豐D5	392000	272000	120000	2006-09-01
03884	永昌LQ	963000	844000	119000	2006-09-01
6505	台塑化	203450	85000	118450	2006-09-01
04161	大華MA	1057000	943000	114000	2006-09-01
04308	日盛BN	218000	105000	113000	2006-09-01
03927	大華LI	1230000	1120000	110000	2006-09-01
6197	佳必琪	109000	1000	108000	2006-09-01
03862	富邦CC	694000	587000	107000	2006-09-01
04139	康和CK	874000	768000	106000	2006-09-01
04187	亞東JB	424000	318000	106000	2006-09-01
2379	瑞昱	289000	183000	106000	2006-09-01
2357	華碩	363000	258000	105000	2006-09-01
04048	凱基3S	1229000	1125000	104000	2006-09-01
04003	凱基3P	707000	604000	103000	2006-09-01
2344	華邦電	193000	91000	102000	2006-09-01
2454	聯發科	330000	228000	102000	2006-09-01
03905	統一CI	893000	792000	101000	2006-09-01
04293	元大BU	554000	455000	99000	2006-09-01
04302	康和CU	1972000	1873000	99000	2006-09-01
3037	欣興	309000	213418	95582	2006-09-01
1560	中砂	96000	3000	93000	2006-09-01
04261	永豐7Q	447000	357000	90000	2006-09-01
2606	裕民	99000	11376	87624	2006-09-01
1326	台化	178000	94000	84000	2006-09-01
04175	康和CM	798000	715000	83000	2006-09-01
2707	晶華	99000	17496	81504	2006-09-01
6286	立錡	132350	51864	80486	2006-09-01
03841	大華KV	1225000	1146000	79000	2006-09-01
3311	閎暉	90000	11592	78408	2006-09-01
04193	永昌EH	1669000	1591000	78000	2006-09-01
04227	群益61	1250000	1172000	78000	2006-09-01
03974	元大89	296000	219000	77000	2006-09-01
04055	群益48	1160000	1083000	77000	2006-09-01
04015	兆豐E3	978000	904000	74000	2006-09-01
3019	亞光	80000	7544	72456	2006-09-01
04063	大華LR	800000	728000	72000	2006-09-01
04104	永豐6K	1953000	1881000	72000	2006-09-01
03971	凱基3L	297000	226000	71000	2006-09-01
04007	富邦CU	1209000	1138000	71000	2006-09-01
03967	統一CT	675000	606000	69000	2006-09-01
04119	群益55	380000	312000	68000	2006-09-01
04121	群益57	1060000	992000	68000	2006-09-01
04232	國泰GG	350000	282000	68000	2006-09-01
03932	工銀KP	201000	134000	67000	2006-09-01
04035	永豐5Z	66000	1000	65000	2006-09-01
2354	鴻準	225000	160000	65000	2006-09-01
5203	訊連	64000	0	64000	2006-09-01
04238	工銀LD	2417000	2354000	63000	2006-09-01
2475	華映	213000	151000	62000	2006-09-01
2548	華固	63000	1000	62000	2006-09-01
04205	元大BG	581000	520000	61000	2006-09-01
04296	元大BX	447000	386000	61000	2006-09-01
03897	寶來BG	709000	649000	60000	2006-09-01
03908	元富94	61000	1000	60000	2006-09-01
04331P	臺股指法興18售05	671000	611000	60000	2006-09-01
3030	德律	60000	0	60000	2006-09-01
8016	矽創	60000	0	60000	2006-09-01
2311	日月光	411000	354000	57000	2006-09-01
1419	新紡	105000	49000	56000	2006-09-01
04111	國泰GD	973000	918000	55000	2006-09-01
04115	永昌MA	345000	290000	55000	2006-09-01
2612	中航	55000	0	55000	2006-09-01
03724	凱基2W	55000	2000	53000	2006-09-01
04159	大華LY	1477000	1424000	53000	2006-09-01
2511	太子	53000	0	53000	2006-09-01
03812	兆豐B1	48000	0	48000	2006-09-01
03913	元大85	804000	756000	48000	2006-09-01
04314	兆豐H6	1963000	1915000	48000	2006-09-01
2104	國際中橡	48000	0	48000	2006-09-01
2103	台橡	47000	0	47000	2006-09-01
03962	康和CE	80000	34000	46000	2006-09-01
04028	大華LK	454000	408000	46000	2006-09-01
2542	興富發	46000	187	45813	2006-09-01
2206	三陽工業	44000	0	44000	2006-09-01
03844	永豐4Y	726000	683000	43000	2006-09-01
04259	永豐7N	2902000	2859000	43000	2006-09-01
2034	允強	43000	0	43000	2006-09-01
2439	美律	47000	4000	43000	2006-09-01
04078	元大AF	1035000	994000	41000	2006-09-01
04163	大華MC	357000	317000	40000	2006-09-01
04201	元大BC	636000	596000	40000	2006-09-01
03817	兆豐B6	98000	59000	39000	2006-09-01
03823	元大70	114000	75000	39000	2006-09-01
03868	永豐5J	101000	62000	39000	2006-09-01
04127	兆豐G1	819000	780000	39000	2006-09-01
04144	元大AS	1052000	1013000	39000	2006-09-01
1229	聯華	83000	44000	39000	2006-09-01
2330	台積電	722000	683000	39000	2006-09-01
03939	亞東HU	1025000	987000	38000	2006-09-01
8008	建興電	45000	7936	37064	2006-09-01
2417	圓剛	57000	20000	37000	2006-09-01
03978	富邦CN	1289000	1253000	36000	2006-09-01
2324	仁寶	127000	91000	36000	2006-09-01
