Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2020-06-22	0050	88.85	89.7	88.85	89.05	10579456	89.05
2020-06-22	0051	37	37	36.75	36.75	30300	36.75
2020-06-22	0052	68.8	69.5	68.8	69.1	137621	69.1
2020-06-22	0053	41.5	41.74	41.34	41.34	19025	41.34
2020-06-22	0054	24.66	24.66	24.5	24.53	6040	24.53
2020-06-22	0055	17.65	17.82	17.65	17.74	24000	17.74
2020-06-22	0056	28.56	28.57	28.45	28.48	11469267	28.48
2020-06-22	0057	59.1	59.25	59.05	59.05	41000	59.05
2020-06-22	0061	18.04	18.22	18.03	18.2	526566	18.2
2020-06-22	006203	42.07	42.07	42	42	3000	42
2020-06-22	006204	57.7	58.1	57.7	57.9	4000	57.9
2020-06-22	006205	29.69	29.85	29.52	29.74	2552859	29.74
2020-06-22	006206	30.74	31.03	30.68	30.86	434522	30.86
2020-06-22	006207	23.45	23.7	23.41	23.64	483126	23.64
2020-06-22	006208	50.85	51.25	50.85	51	715539	51
2020-06-22	00625K	7.15	7.19	7.15	7.19	52000	7.19
2020-06-22	00631L	49.87	50.8	49.87	50.15	5713200	50.15
2020-06-22	00632R	9.61	9.61	9.52	9.58	83561873	9.58
2020-06-22	00633L	44.13	45.08	44.13	44.68	8686182	44.68
2020-06-22	00634R	5.5	5.52	5.47	5.48	1068000	5.48
2020-06-22	00635U	24.67	24.83	24.67	24.75	3652800	24.75
2020-06-22	00636	20.71	20.88	20.63	20.79	1048737	20.79
2020-06-22	00636K	7.03	7.03	7.03	7.03	100	7.03
2020-06-22	00637L	17.15	17.46	17.14	17.3	53966616	17.3
2020-06-22	00638R	11.08	11.08	10.99	11.01	624000	11.01
2020-06-22	00639	12.09	12.19	12.05	12.15	2243190	12.15
2020-06-22	00640L	18.64	18.85	18.64	18.7	1275000	18.7
2020-06-22	00641R	13.84	13.89	13.83	13.86	330000	13.86
2020-06-22	00642U	9.01	9.01	8.92	8.92	11981429	8.92
2020-06-22	00643	14.6	14.7	14.54	14.69	1386020	14.69
2020-06-22	00645	20.48	20.48	20.47	20.48	71126	20.48
2020-06-22	00646	27.78	28.1	27.78	28.01	2060004	28.01
2020-06-22	00647L	34.65	35.15	34.63	34.98	774000	34.98
2020-06-22	00648R	10.62	10.62	10.54	10.58	1209100	10.58
2020-06-22	00650L	22.15	22.7	21.96	22.51	808000	22.51
2020-06-22	00651R	8.72	8.72	8.61	8.64	1621000	8.64
2020-06-22	00652	18.3	18.6	18.29	18.57	683237	18.57
2020-06-22	00653L	18.28	18.95	18.2	18.71	31305672	18.71
2020-06-22	00654R	14.57	14.57	14.28	14.33	615000	14.33
2020-06-22	00655L	32.34	33	32.34	32.72	3526361	32.72
2020-06-22	00656R	10.15	10.15	9.97	10.01	185000	10.01
2020-06-22	00657	27.83	27.95	27.83	27.95	106000	27.95
2020-06-22	00657K	9.45	9.45	9.45	9.45	100	9.45
2020-06-22	00660	23.13	23.13	23.1	23.1	25000	23.1
2020-06-22	00661	28.43	28.52	28.43	28.52	75000	28.52
2020-06-22	00662	37.96	38.32	37.96	38.25	281379	38.25
2020-06-22	00663L	45.04	45.72	45.04	45.1	26000	45.1
2020-06-22	00664R	10.89	10.89	10.79	10.87	3395000	10.87
2020-06-22	00665L	21.04	21.48	21	21.23	452000	21.23
2020-06-22	00666R	13.36	13.37	13.35	13.37	82000	13.37
2020-06-22	00668	27.79	27.94	27.79	27.86	400300	27.86
2020-06-22	00668K	9.45	9.45	9.45	9.45	100	9.45
2020-06-22	00669R	11.51	11.52	11.41	11.46	6879000	11.46
2020-06-22	00670L	50.7	51.5	50.65	51.35	1070000	51.35
2020-06-22	00671R	8.75	8.76	8.69	8.7	2218000	8.7
2020-06-22	00672L	2.32	2.32	2.27	2.28	12665741	2.28
2020-06-22	00673R	31.62	31.76	31.38	31.76	302000	31.76
2020-06-22	00674R	13.9	13.9	13.8	13.85	1259000	13.85
2020-06-22	00675L	19.55	19.93	19.54	19.58	459344	19.58
2020-06-22	00676R	5.9	5.9	5.84	5.88	3520000	5.88
2020-06-22	00677U	6.77	6.79	6.69	6.69	244829791	6.69
2020-06-22	00678	26.2	26.65	26.2	26.58	1463972	26.58
2020-06-22	00680L	31.19	31.28	31.19	31.22	591000	31.22
2020-06-22	00681R	12.82	12.82	12.79	12.79	2000	12.79
2020-06-22	00682U	19.49	19.51	19.48	19.49	56000	19.49
2020-06-22	00683L	19.37	19.48	19.35	19.37	377000	19.37
2020-06-22	00684R	18.22	18.25	18.22	18.25	37000	18.25
2020-06-22	00685L	17.06	17.06	16.6	16.79	17000	16.79
2020-06-22	00686R	6.44	6.44	6.39	6.43	350000	6.43
2020-06-22	00688L	31.63	31.65	31.63	31.65	129000	31.65
2020-06-22	00689R	13.12	13.12	13.11	13.11	140000	13.11
2020-06-22	00690	23.25	23.4	23.25	23.32	213156	23.32
2020-06-22	00691R	13.05	13.05	13.05	13.05	1000	13.05
2020-06-22	00692	23.05	23.22	23.05	23.07	2798204	23.07
2020-06-22	00693U	14.21	14.4	14.2	14.4	4858200	14.4
2020-06-22	00700	18.58	18.59	18.58	18.59	102437	18.59
2020-06-22	00701	20.7	20.8	20.7	20.75	1205444	20.75
2020-06-22	00702	16.54	16.57	16.43	16.5	51000	16.5
2020-06-22	00703	21.45	21.58	21.43	21.45	71000	21.45
2020-06-22	00706L	17.4	17.4	17.39	17.39	4000	17.39
2020-06-22	00707R	19.43	19.43	19.43	19.43	1000	19.43
2020-06-22	00708L	28.31	28.7	28.29	28.58	15169300	28.58
2020-06-22	00709	18.89	18.89	18.81	18.86	109392	18.86
2020-06-22	00710B	18.74	18.74	18.68	18.7	181001	18.7
2020-06-22	00711B	21.83	21.83	21.79	21.83	128000	21.83
2020-06-22	00712	10.85	10.94	10.69	10.82	5222030	10.82
2020-06-22	00713	31.5	31.5	31.35	31.35	60600	31.35
2020-06-22	00714	18.87	18.87	18.55	18.56	237000	18.56
2020-06-22	00715L	6.31	6.31	6.15	6.15	14418042	6.15
2020-06-22	00717	16.56	16.56	16.52	16.54	1127960	16.54
2020-06-22	00728	20.11	20.3	20.09	20.1	595000	20.1
2020-06-22	00730	17.16	17.19	17.12	17.14	391423	17.14
2020-06-22	00731	45.68	45.93	45.62	45.7	1152300	45.7
2020-06-22	00732	37.64	37.64	37.64	37.64	100000	37.64
2020-06-22	00733	22.27	22.6	22.27	22.6	248006	22.6
2020-06-22	00735	20.88	21.08	20.88	21	827000	21
2020-06-22	00736	18.41	18.48	18.41	18.48	126000	18.48
2020-06-22	00737	23.19	23.19	23.04	23.11	296620	23.11
2020-06-22	00738U	19.55	19.83	19.55	19.74	3955616	19.74
2020-06-22	00739	21.6	21.77	21.55	21.71	791000	21.71
2020-06-22	00742	20.96	21	20.9	20.9	259000	20.9
2020-06-22	00743	21.3	21.72	21.3	21.6	45004	21.6
2020-06-22	00752	24.8	24.88	24.62	24.82	1228190	24.82
2020-06-22	00753L	26.49	26.81	26.49	26.63	1046000	26.63
2020-06-22	00757	30	30.11	29.97	30.11	245000	30.11
2020-06-22	00762	28.13	28.32	28.13	28.24	315321	28.24
2020-06-22	00763U	17.77	17.88	17.77	17.84	70000	17.84
