Ticker	Name	Buy	Sell	OverBS	Date
2891	中信金	53294000	15124358	38169642	2013-07-09
2882	國泰金	41868400	13085000	28783400	2013-07-09
2317	鴻海	21657200	8057169	13600031	2013-07-09
2886	兆豐金	15154000	4113885	11040115	2013-07-09
2883	開發金	12385000	5010000	7375000	2013-07-09
2823	中壽	7124000	168000	6956000	2013-07-09
2311	日月光	10165000	3277000	6888000	2013-07-09
2884	玉山金	7672000	2004100	5667900	2013-07-09
2002	中鋼	9535000	3951000	5584000	2013-07-09
2885	元大金	8148000	2598000	5550000	2013-07-09
2892	第一金	7528000	2002860	5525140	2013-07-09
2325	矽品	12076500	7335000	4741500	2013-07-09
2890	永豐金	5922000	1407684	4514316	2013-07-09
1216	統一	12267000	8167000	4100000	2013-07-09
2308	台達電	4818800	970350	3848450	2013-07-09
2356	英業達	5512000	1788928	3723072	2013-07-09
5880	合庫金	4295000	701980	3593020	2013-07-09
1402	遠東新	4128000	773000	3355000	2013-07-09
2384	勝華	4707000	1767000	2940000	2013-07-09
1303	南亞	3637000	777000	2860000	2013-07-09
2324	仁寶	4184000	1402038	2781962	2013-07-09
9934	成霖	2875000	158000	2717000	2013-07-09
4904	遠傳	2884000	468000	2416000	2013-07-09
2382	廣達	3516000	1183950	2332050	2013-07-09
2454	聯發科	3528000	1199000	2329000	2013-07-09
2881	富邦金	16753580	14557147	2196433	2013-07-09
1326	台化	2613000	750000	1863000	2013-07-09
006204	永豐臺灣加權	1769000	0	1769000	2013-07-09
1605	華新	3238000	1506000	1732000	2013-07-09
2520	冠德	1789000	101000	1688000	2013-07-09
3045	台灣大	2221000	630793	1590207	2013-07-09
2834	臺企銀	3013000	1518520	1494480	2013-07-09
2412	中華電	3392000	2036644	1355356	2013-07-09
2501	國建	1571000	219000	1352000	2013-07-09
9904	寶成	2012000	673000	1339000	2013-07-09
4938	和碩	5057000	3760000	1297000	2013-07-09
3474	華亞科	3099000	1811000	1288000	2013-07-09
2344	華邦電	1973000	859000	1114000	2013-07-09
2439	美律	1478000	388000	1090000	2013-07-09
1504	東元	2780000	1783000	997000	2013-07-09
3056	總太	1012000	38000	974000	2013-07-09
2409	友達	13379000	12413000	966000	2013-07-09
2511	太子	1375000	437000	938000	2013-07-09
2353	宏碁	2403000	1528618	874382	2013-07-09
2888	新光金	4063000	3246000	817000	2013-07-09
0050	元大台灣50	1422000	617000	805000	2013-07-09
1312	國喬	1038000	249000	789000	2013-07-09
3037	欣興	1348000	563000	785000	2013-07-09
2393	億光	916000	148000	768000	2013-07-09
2615	萬海	1004000	243000	761000	2013-07-09
2313	華通	777000	21000	756000	2013-07-09
3189	景碩	1571000	845000	726000	2013-07-09
9945	潤泰新	820000	100000	720000	2013-07-09
6505	台塑化	1954000	1252000	702000	2013-07-09
2610	華航	1202000	518219	683781	2013-07-09
1314	中石化	2026000	1349500	676500	2013-07-09
5007	三星	854000	188000	666000	2013-07-09
2106	建大	1179100	516561	662539	2013-07-09
3406	玉晶光	732179	77662	654517	2013-07-09
061025	日電貿凱基17購02	644000	0	644000	2013-07-09
2903	遠百	653000	42000	611000	2013-07-09
2006	東和鋼鐵	652000	42000	610000	2013-07-09
2354	鴻準	689000	80000	609000	2013-07-09
3035	智原	840000	234000	606000	2013-07-09
3061	璨圓	795000	243000	552000	2013-07-09
1310	台苯	770000	226000	544000	2013-07-09
2105	正新	2435000	1892000	543000	2013-07-09
2609	陽明	754000	212000	542000	2013-07-09
0061	元大寶滬深	1619000	1096000	523000	2013-07-09
2201	裕隆	876000	367000	509000	2013-07-09
1102	亞泥	1272000	782930	489070	2013-07-09
2880	華南金	3115000	2634171	480829	2013-07-09
2801	彰銀	3509000	3030687	478313	2013-07-09
2915	潤泰全	816000	346000	470000	2013-07-09
2448	晶電	1338479	879000	459479	2013-07-09
1434	福懋	615000	157000	458000	2013-07-09
2379	瑞昱	992000	537000	455000	2013-07-09
2355	敬鵬	631000	184000	447000	2013-07-09
2548	華固	469000	26000	443000	2013-07-09
2371	大同	685000	243000	442000	2013-07-09
6239	力成	1159500	724600	434900	2013-07-09
1451	年興	669000	235000	434000	2013-07-09
2889	國票金	533000	110000	423000	2013-07-09
2535	達欣工	375000	9000	366000	2013-07-09
2360	致茂	2783000	2418000	365000	2013-07-09
3576	聯合再生	593493	244000	349493	2013-07-09
2887	台新金	3416000	3094371	321629	2013-07-09
2349	錸德	356000	63000	293000	2013-07-09
3044	健鼎	341500	62000	279500	2013-07-09
2015	豐興	429000	156000	273000	2013-07-09
2332	友訊	308000	48000	260000	2013-07-09
4960	誠美材	295000	37000	258000	2013-07-09
1704	榮化	312000	60000	252000	2013-07-09
2385	群光	729000	477000	252000	2013-07-09
2342	茂矽	253000	3000	250000	2013-07-09
9910	豐泰	397000	147000	250000	2013-07-09
1802	台玻	397000	148000	249000	2013-07-09
2504	國產	247000	2000	245000	2013-07-09
2867	三商壽	247000	2000	245000	2013-07-09
2606	裕民	290000	48000	242000	2013-07-09
2101	南港	425000	184000	241000	2013-07-09
2809	京城銀	336000	95000	241000	2013-07-09
1319	東陽	483000	242618	240382	2013-07-09
9939	宏全	314000	79000	235000	2013-07-09
6271	同欣電	265000	41000	224000	2013-07-09
910579	歐聖	1021000	800000	221000	2013-07-09
1227	佳格	545000	328692	216308	2013-07-09
1789	神隆	252000	47000	205000	2013-07-09
8163	達方	209000	6000	203000	2013-07-09
2323	中環	392000	192000	200000	2013-07-09
03604P	臺股指國票16售14	199000	0	199000	2013-07-09
063137	富采國票1B購01	198000	0	198000	2013-07-09
063542	華航元大18購06	198000	0	198000	2013-07-09
064651	天鈺凱基19購04	198000	0	198000	2013-07-09
2515	中工	203000	6000	197000	2013-07-09
