Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2009-05-11	0015	6.35	6.55	6.35	6.55	170000	1095550	6.55
2009-05-11	0050	45.8	46.55	45.7	46.2	21622221	996059236	46.2
2009-05-11	0051	24.54	24.95	24.29	24.88	628621	15488214	24.88
2009-05-11	0052	28.55	29.25	28.55	29	50000	1445520	29
2009-05-11	0053	20.5	20.82	20.47	20.8	202197	4164458	20.8
2009-05-11	0054	16.82	17	16.5	16.68	321010	5358374	16.68
2009-05-11	0055	11.08	11.69	10.94	11.46	6490700	73539970	11.46
2009-05-11	0056	19.95	20.22	19.94	20.22	687715	13830286	20.22
2009-05-11	0057	24.8	24.96	24.51	24.96	40010	984942	24.96
2009-05-11	0058	25.1	25.11	25.1	25.11	35000	878840	25.11
2009-05-11	0059	22.71	24.26	22.71	24.26	93000	2157980	24.26
2009-05-11	0060	22.23	22.75	22.23	22.75	73000	1632250	22.75
2009-05-11	01001T	10.5	10.99	10.5	10.63	73019	780793	10.63
2009-05-11	01002T	10.55	10.8	10.53	10.76	2196010	23519757	10.76
2009-05-11	01003T	8.69	8.99	8.69	8.98	481000	4271370	8.98
2009-05-11	01004T	10.1	10.1	10	10.1	136000	1373500	10.1
2009-05-11	01005T	6.87	7.06	6.87	7.06	306000	2139200	7.06
2009-05-11	01007T	9.52	9.78	9.51	9.76	1644000	15732010	9.76
2009-05-11	01008T	7.3	7.37	7.26	7.37	70000	513050	7.37
2009-05-11	1101	34.25	35.25	33.8	35.1	19408467	677195674	35.1
2009-05-11	1102	37.2	38.5	37.1	38.05	20970178	794142923	38.05
2009-05-11	1103	16.85	17.35	16.8	17.2	3838071	66010454	17.2
2009-05-11	1104	14.45	14.65	14.3	14.45	1351309	19581076	14.45
2009-05-11	1108	7.34	7.55	7.2	7.45	1616043	11999443	7.45
2009-05-11	1109	9.68	9.75	9.67	9.7	227000	2203510	9.7
2009-05-11	1110	9.7	10.1	9.7	10.1	1343400	13391100	10.1
2009-05-11	1201	28.65	30.1	28.45	29.7	13004816	382804427	29.7
2009-05-11	1203	23.65	23.65	22	23.2	3679346	83890956	23.2
2009-05-11	1210	35.7	36.45	35.5	35.7	9411090	337648021	35.7
2009-05-11	1213	9.25	9.5	9.25	9.44	165812	1555751	9.44
2009-05-11	1215	15.6	16	15.6	15.75	6186289	97505868	15.75
2009-05-11	1216	36.5	36.6	36	36.3	24827619	900430785	36.3
2009-05-11	1217	10.5	10.75	10.25	10.4	20478424	214840045	10.4
2009-05-11	1218	9.4	9.43	9.09	9.22	6186603	57166802	9.22
2009-05-11	1219	9.41	9.64	9.41	9.48	2475353	23606740	9.48
2009-05-11	1220	6.2	6.2	6.1	6.14	135495	836348	6.14
2009-05-11	1225	9.4	9.79	9.4	9.58	1367411	13176605	9.58
2009-05-11	1227	31.6	32.15	31.3	31.3	3973400	126364938	31.3
2009-05-11	1229	15.15	15.8	14.95	15.5	10445868	160308146	15.5
2009-05-11	1231	11.5	11.6	11.45	11.55	510200	5887180	11.55
2009-05-11	1232	33.5	33.7	32.8	33.45	541432	17960442	33.45
2009-05-11	1233	28.45	28.5	28	28.5	113836	3203190	28.5
2009-05-11	1234	13.8	14.65	13.8	14.65	7866024	112883849	14.65
2009-05-11	1235	36.3	36.3	35.25	35.8	15000	539450	35.8
2009-05-11	1236	16	16	15.8	16	115339	1837438	16
2009-05-11	1301	64.4	64.4	63.1	64	12780527	812318529	64
2009-05-11	1303	48	48.25	47.5	48.15	8926415	427064767	48.15
2009-05-11	1304	13.6	13.8	13.3	13.3	9487553	128687292	13.3
2009-05-11	1305	12.2	12.4	12.05	12.2	13544746	165813923	12.2
2009-05-11	1307	30.6	30.8	29.95	30	1630464	49530133	30
2009-05-11	1308	19.2	20.05	19.2	19.55	4991103	98331298	19.55
2009-05-11	1309	9.38	9.38	8.9	8.94	11223779	102664052	8.94
2009-05-11	1310	14	14.35	13.65	13.75	14635997	205154374	13.75
2009-05-11	1312	11.5	11.8	11.25	11.35	34316543	394390042	11.35
2009-05-11	1312A	14.65	14.85	14	14.8	28000	400700	14.8
2009-05-11	1313	16	16.4	15.5	15.8	32005141	509432431	15.8
2009-05-11	1314	8.6	8.84	8.59	8.68	48426477	422778427	8.68
2009-05-11	1315	19.7	20.4	19.7	20	435012	8744087	20
2009-05-11	1316	5.85	6	5.85	5.86	237500	1399758	5.86
2009-05-11	1319	34.45	36.1	34.4	34.9	6874581	243681418	34.9
2009-05-11	1321	15.8	17.35	15.5	17.35	1568493	26079052	17.35
2009-05-11	1323	11.3	11.55	11.25	11.35	269300	3050203	11.35
2009-05-11	1324	11.55	11.8	11.3	11.5	354000	4072850	11.5
2009-05-11	1325	17.05	17.75	17.05	17.75	3381769	59624138	17.75
2009-05-11	1326	56	56	55	55.8	5955534	329920920	55.8
2009-05-11	1402	34.35	37.65	34.3	37	35840216	1309485080	37
2009-05-11	1409	7.64	8.09	7.64	7.97	27663234	219111422	7.97
2009-05-11	1410	12	12.6	11.8	12.25	1199036	14738239	12.25
2009-05-11	1413	2.19	2.34	2.08	2.32	2205483	5041137	2.32
2009-05-11	1414	3.17	3.34	3.17	3.34	1393392	4586750	3.34
2009-05-11	1416	5.57	5.93	5.53	5.93	15154108	88055772	5.93
2009-05-11	1417	5.8	6.04	5.8	6	5562146	33057759	6
2009-05-11	1418	3.6	3.9	3.6	3.9	928310	3559028	3.9
2009-05-11	1419	23	23.95	22.6	23.9	5869549	138931263	23.9
2009-05-11	1423	5.61	5.75	5.57	5.67	1319500	7515383	5.67
2009-05-11	1432					0	0	
2009-05-11	1434	22.2	23.15	22.15	23.15	3561706	80925838	23.15
2009-05-11	1435	3.5	3.5	3.37	3.47	265189	908820	3.47
2009-05-11	1436	7.5	7.5	7.3	7.35	162157	1192094	7.35
2009-05-11	1437	12.8	13.5	12.8	13.25	2437977	32295645	13.25
2009-05-11	1438					0	0	
2009-05-11	1439	13.6	13.9	13.4	13.9	135000	1841900	13.9
2009-05-11	1440	8.8	9.07	8.7	8.95	14974852	134302749	8.95
2009-05-11	1441	7.34	7.65	7.2	7.65	3930014	29535637	7.65
2009-05-11	1442	14.8	16.55	14.8	16.55	3058786	49007507	16.55
2009-05-11	1443	2.98	3.03	2.95	2.96	1380394	4132853	2.96
2009-05-11	1444	4.99	5.2	4.99	5.1	5628102	28662649	5.1
2009-05-11	1445	7.1	7.14	7.06	7.14	407557	2894899	7.14
2009-05-11	1446	6.92	7.07	6.92	7.07	68904	478583	7.07
2009-05-11	1447	4.91	5.09	4.91	4.96	7586248	37886445	4.96
2009-05-11	1449	1.81	1.84	1.76	1.77	1167725	2097162	1.77
2009-05-11	1451	12.3	12.35	12.05	12.1	4297450	52345945	12.1
2009-05-11	1452	6.57	6.6	6.4	6.6	105901	686846	6.6
2009-05-11	1453	6.84	6.84	6.84	6.84	39971	273397	6.84
2009-05-11	1454	5.67	5.8	5.64	5.67	55775	318459	5.67
2009-05-11	1455	5.01	5.13	5.01	5.09	3189745	16221602	5.09
2009-05-11	1456					0	0	
2009-05-11	1457	4.8	4.95	4.8	4.9	822500	4010416	4.9
2009-05-11	1459	8.15	8.49	8.15	8.39	636985	5301969	8.39
2009-05-11	1460	5.81	5.9	5.8	5.86	819969	4791358	5.86
2009-05-11	1463	4.09	4.1	3.86	3.97	562067	2215553	3.97
2009-05-11	1464	5.34	5.34	5.25	5.26	54212	286052	5.26
2009-05-11	1465	9.98	10.1	9.71	10.05	68043	675762	10.05
2009-05-11	1466	3.75	3.86	3.7	3.79	76626	290611	3.79
2009-05-11	1467	6	6.05	5.93	5.99	352060	2105910	5.99
2009-05-11	1468	11.05	11.2	11	11.15	87000	967650	11.15
2009-05-11	1469	9.2	9.2	9.2	9.2	32000	294400	9.2
2009-05-11	1470	8.42	8.85	8.42	8.8	10000	86940	8.8
2009-05-11	1471	17	17	16.8	16.85	2798284	47544028	16.85
2009-05-11	1472	2.95	3.06	2.92	3.01	992443	2974939	3.01
2009-05-11	1473	23.7	23.7	23.2	23.2	1374803	32110074	23.2
2009-05-11	1474	5.02	5.05	4.99	5.05	217405	1090075	5.05
2009-05-11	1475	6.35	6.35	6.35	6.35	1005	6381	6.35
2009-05-11	1476	15.6	15.6	15.2	15.3	903610	13851931	15.3
2009-05-11	1477	42.5	43.5	42.5	42.95	312389	13455200	42.95
2009-05-11	1503	39.8	40.85	39	40.85	9775610	396434995	40.85
2009-05-11	1504	14.15	14.55	14.05	14.4	17108248	245269551	14.4
2009-05-11	1506	12.85	13.2	12.85	13	874632	11324501	13
2009-05-11	1507	18.1	18.7	18.1	18.5	5014911	92512161	18.5
2009-05-11	1512	7.9	8.02	7.85	7.88	365318	2889389	7.88
2009-05-11	1513	17.8	17.9	17.45	17.45	4214112	74242685	17.45
2009-05-11	1514	6.57	6.58	6.46	6.52	682100	4456110	6.52
2009-05-11	1515	4.7	4.78	4.62	4.69	1040580	4857857	4.69
2009-05-11	1516	13.7	13.8	13.4	13.4	1697937	23076161	13.4
2009-05-11	1517	11.25	11.45	11.1	11.1	4540904	51336968	11.1
2009-05-11	1519	37.4	38.35	37	37.2	5703811	214896357	37.2
2009-05-11	1521	19.95	21	19.6	20.35	1033270	21068504	20.35
2009-05-11	1522	23.6	23.8	22.9	22.9	4369527	101844476	22.9
2009-05-11	1523	20.6	21.5	19.55	19.55	2937747	60212877	19.55
2009-05-11	1524	10.95	11.5	10.5	10.75	3578083	39819377	10.75
2009-05-11	1525	17.7	18.5	17.7	18.5	181442	3324924	18.5
2009-05-11	1526	6.1	6.18	6.01	6.1	282536	1725308	6.1
2009-05-11	1527	27.5	27.5	26.8	27.45	1072824	29011709	27.45
2009-05-11	1528	8.55	8.79	8.55	8.75	591702	5151721	8.75
2009-05-11	1529	3.9	3.95	3.69	3.75	3123646	12016034	3.75
2009-05-11	1530	24.5	25.6	24.5	25.2	734509	18492147	25.2
2009-05-11	1531	15	15.35	14.8	15.15	2116394	31931710	15.15
2009-05-11	1532	35	35.65	34.8	35.65	3889389	137632312	35.65
2009-05-11	1533	15.6	15.9	15.5	15.7	459326	7197151	15.7
2009-05-11	1535	35.7	36.2	35.5	35.5	464011	16663312	35.5
2009-05-11	1536	10.9	11.15	10.6	10.95	1656618	17950116	10.95
2009-05-11	1537	17.7	18.1	17.5	18	1848815	33103236	18
2009-05-11	1538	24.2	24.25	23.9	23.9	2916452	70165034	23.9
2009-05-11	1539	5.8	5.89	5.68	5.83	119166	687032	5.83
2009-05-11	1540	33.5	33.9	33.05	33.05	505500	16835100	33.05
2009-05-11	1541	10.2	10.45	9.87	10.45	101264	1024314	10.45
2009-05-11	1560	25.1	25.2	24.7	25.2	750622	18780758	25.2
2009-05-11	1583	22.85	23	22.7	23	52051	1193123	23
2009-05-11	1603	6.79	7.08	6.79	7	3665164	25490286	7
2009-05-11	1604	6.64	7.08	6.64	6.8	33486123	230728306	6.8
2009-05-11	1605	9.96	10.3	9.9	10.3	32441562	327698945	10.3
2009-05-11	1608	6.9	7.19	6.84	7.08	3069164	21766508	7.08
2009-05-11	1609	6.39	6.49	6.39	6.4	2217962	14287199	6.4
2009-05-11	1611	13.2	13.5	13.2	13.4	711826	9543366	13.4
2009-05-11	1612	11.5	11.65	11.2	11.2	2219132	25330202	11.2
2009-05-11	1613	3.81	4.1	3.81	4.05	1086218	4408115	4.05
2009-05-11	1614	29.2	29.4	28.6	28.7	1209055	35043067	28.7
2009-05-11	1615	9	9	8.78	8.99	54790	486041	8.99
2009-05-11	1616	5.67	5.73	5.56	5.61	385208	2179961	5.61
2009-05-11	1617	6.33	6.45	6.1	6.11	117001	725096	6.11
2009-05-11	1618	15.3	15.3	15.3	15.3	799784	12236692	15.3
2009-05-11	1701	20.65	21.9	20.65	21.9	11321750	244679808	21.9
2009-05-11	1702	7.22	7.22	7.22	7.22	2227217	16080502	7.22
2009-05-11	1704	30	30.5	29.85	30.1	8744938	264268690	30.1
2009-05-11	1707	22.2	22.9	22.05	22.75	1616129	36571210	22.75
2009-05-11	1708	29.65	29.95	29.45	29.45	2655256	78648072	29.45
2009-05-11	1709	12	12.15	11.85	11.95	803395	9650661	11.95
2009-05-11	1710	18.9	19.4	18.8	19	9072628	173627301	19
2009-05-11	1711	11.85	12.3	11.8	12	3564672	42728690	12
2009-05-11	1712	15.7	16.1	15.6	15.8	10741563	170174834	15.8
2009-05-11	1713	9.2	9.3	9.1	9.2	2064277	18942369	9.2
2009-05-11	1714	12.6	13.45	12.2	13	24688983	320379929	13
2009-05-11	1715	10	10	10	10	314739	3146019	10
2009-05-11	1716	33.6	34.85	33.6	34.5	2298989	79294468	34.5
2009-05-11	1717	26.8	27.4	26.7	26.75	9365070	252191146	26.75
2009-05-11	1718	6.1	6.29	6.1	6.16	5667238	35096653	6.16
2009-05-11	1720	27.3	28.5	27.3	28	2729427	76552239	28
2009-05-11	1721	7.46	7.55	7.2	7.23	1997000	14648410	7.23
2009-05-11	1722	95.7	102	95.7	102	23195728	2314895556	102
2009-05-11	1723	62	62.5	61.8	62	752795	46734990	62
2009-05-11	1724	9.95	9.95	9.81	9.81	231699	2288309	9.81
2009-05-11	1725	19.6	19.65	19.1	19.4	23321	452013	19.4
2009-05-11	1726	36.6	36.6	36	36.2	83508	3025838	36.2
2009-05-11	1727	16.05	16.35	15.95	16	1131976	18321466	16
2009-05-11	1729	62.4	62.9	60.1	61.7	1728380	106122891	61.7
2009-05-11	1730	12.9	12.9	12.5	12.9	1199011	15407591	12.9
2009-05-11	1731	17.1	17.8	17.1	17.4	1418053	24859864	17.4
2009-05-11	1732	12.9	13.15	12.8	13.15	1708900	22360527	13.15
2009-05-11	1733	60.3	61.2	58.9	59.3	2746150	164924330	59.3
2009-05-11	1734	29.6	31.2	29.6	30.1	5532623	169089640	30.1
2009-05-11	1735	9.2	9.45	8.97	9.34	65145	606471	9.34
2009-05-11	1736	26.1	27.4	26.1	26.5	961189	25784802	26.5
2009-05-11	1737	17.25	18.15	17.25	17.5	6149832	109049874	17.5
2009-05-11	1773	19.2	19.8	19.15	19.5	1093000	21144650	19.5
2009-05-11	1802	23	23.55	22.95	23.35	4044153	94268295	23.35
2009-05-11	1805					0	0	
2009-05-11	1806	11.5	11.6	11.05	11.05	2328396	26292524	11.05
2009-05-11	1808	19.4	19.7	19.25	19.55	574689	11184231	19.55
2009-05-11	1809	8.88	8.97	8.81	8.81	999992	8864873	8.81
2009-05-11	1810	8.35	8.5	8.31	8.35	2074700	17412603	8.35
2009-05-11	1902	10.4	10.75	10.3	10.3	12916231	135753373	10.3
2009-05-11	1903	45.3	46.45	44	46.45	1323391	60955257	46.45
2009-05-11	1904	9.6	9.95	9.58	9.75	13980750	136554567	9.75
2009-05-11	1905	12.4	12.5	12.1	12.1	16499369	203159278	12.1
2009-05-11	1906	4.87	4.87	4.61	4.61	446469	2134112	4.61
2009-05-11	1907	12	12.25	11.7	12	24661125	295120116	12
2009-05-11	1909	8.2	8.38	8.19	8.24	1380902	11441186	8.24
2009-05-11	2002	26.9	27.9	26.9	27.35	176449623	4850771882	27.35
2009-05-11	2002A	32.2	32.85	32.2	32.85	17000	554550	32.85
2009-05-11	2006	31.85	34.05	31.75	32.9	37030464	1237514762	32.9
2009-05-11	2007	4.8	5.01	4.7	5	5104622	25251727	5
2009-05-11	2008	6.05	6.35	6.02	6.21	1966696	12231831	6.21
2009-05-11	2009	8.1	8.63	8.08	8.63	5605473	48161791	8.63
2009-05-11	2010	10.75	11.1	10.75	10.9	2802795	30734329	10.9
2009-05-11	2012	11.6	12.3	11.4	11.7	6736915	80467562	11.7
2009-05-11	2013	18.5	19	18.3	18.5	1184912	22152628	18.5
2009-05-11	2014	11.35	11.95	11.35	11.7	51155229	600002584	11.7
2009-05-11	2015	46.2	48.65	46	48.65	10871562	518158879	48.65
2009-05-11	2017	6.9	7.35	6.9	7.31	13335413	96595290	7.31
2009-05-11	2020	15.5	16	15.5	15.85	956293	15132648	15.85
2009-05-11	2022	5.98	6.16	5.92	6.06	16883506	102359950	6.06
2009-05-11	2023	11.5	12.5	11.45	12.2	34789955	422656716	12.2
2009-05-11	2024	5.5	5.83	5.5	5.83	2142118	12221802	5.83
2009-05-11	2025	5.77	5.98	5.7	5.98	8748073	51852395	5.98
