Ticker	Name	Buy	Sell	OverBS	Date
2888	新光金	6176000	177589	5998411	2005-01-04
1409	新纖	4280000	3000	4277000	2005-01-04
1402	遠東新	2300000	15000	2285000	2005-01-04
1314	中石化	2268000	0	2268000	2005-01-04
2603	長榮	1775000	0	1775000	2005-01-04
2807	竹商銀	1728000	0	1728000	2005-01-04
2504	國產	1500000	0	1500000	2005-01-04
2610	華航	2436000	1051000	1385000	2005-01-04
2609	陽明	1930000	608000	1322000	2005-01-04
2408	南亞科	2430000	1165000	1265000	2005-01-04
2204	中華	1091000	0	1091000	2005-01-04
1905	華紙	1100000	11000	1089000	2005-01-04
2618	長榮航	2562000	1521000	1041000	2005-01-04
2881	富邦金	1050000	24000	1026000	2005-01-04
2014	中鴻	1600000	640000	960000	2005-01-04
1513	中興電	900000	0	900000	2005-01-04
2416	世平	881000	0	881000	2005-01-04
2023	燁輝	874000	2000	872000	2005-01-04
2882	國泰金	1008000	150000	858000	2005-01-04
5471	松翰	850000	0	850000	2005-01-04
1326	台化	1068000	261000	807000	2005-01-04
1216	統一	773000	32000	741000	2005-01-04
1904	正隆	700000	3000	697000	2005-01-04
2880	華南金	816000	132000	684000	2005-01-04
2301	光寶科	776000	100000	676000	2005-01-04
9914	美利達	650000	0	650000	2005-01-04
2303	聯電	2278000	1649749	628251	2005-01-04
5854	合庫	820000	200000	620000	2005-01-04
9904	寶成	624000	5000	619000	2005-01-04
1909	榮成	580000	0	580000	2005-01-04
1101	台泥	872000	295000	577000	2005-01-04
2396	精碟	550000	1435	548565	2005-01-04
1102	亞泥	600000	95000	505000	2005-01-04
2103	台橡	500000	0	500000	2005-01-04
2903	遠百	500000	0	500000	2005-01-04
2850	新產	500000	1000	499000	2005-01-04
2514	龍邦	500000	2000	498000	2005-01-04
2606	裕民	671000	232000	439000	2005-01-04
3380	明泰	407000	0	407000	2005-01-04
2892	第一金	1200000	840000	360000	2005-01-04
1305	華夏	309000	1000	308000	2005-01-04
2612	中航	300000	0	300000	2005-01-04
2605	新興	540000	261000	279000	2005-01-04
1716	永信	278000	1000	277000	2005-01-04
2801	彰銀	2463000	2200000	263000	2005-01-04
1308	亞聚	250000	0	250000	2005-01-04
2822	農銀	237000	0	237000	2005-01-04
2615	萬海	234000	3230	230770	2005-01-04
1605	華新	235000	7000	228000	2005-01-04
3038	全台	200000	0	200000	2005-01-04
4526	東台	200000	0	200000	2005-01-04
2314	台揚	200000	1000	199000	2005-01-04
1304	台聚	600000	402000	198000	2005-01-04
2379	瑞昱	307000	117000	190000	2005-01-04
2327	國巨	186000	5000	181000	2005-01-04
1717	長興	150000	1000	149000	2005-01-04
2469	力信	142000	0	142000	2005-01-04
2029	盛餘	310000	180000	130000	2005-01-04
6004	元京證	122000	0	122000	2005-01-04
2536	宏普	111000	0	111000	2005-01-04
2458	義隆	100000	1000	99000	2005-01-04
1313	聯成	100000	2000	98000	2005-01-04
2401	凌陽	95000	0	95000	2005-01-04
2356	英業達	91000	0	91000	2005-01-04
2854	寶來證	200000	109000	91000	2005-01-04
2371	大同	95000	9000	86000	2005-01-04
1536	和大	80000	0	80000	2005-01-04
6505	台塑化	90000	11000	79000	2005-01-04
3231	緯創	75000	294	74706	2005-01-04
2015	豐興	120000	47000	73000	2005-01-04
2382	廣達	71000	7000	64000	2005-01-04
1460	宏遠	57000	1420	55580	2005-01-04
1531	高林股	50000	0	50000	2005-01-04
2338	光罩	50000	0	50000	2005-01-04
5484	慧友	50000	0	50000	2005-01-04
1229	聯華	50000	1000	49000	2005-01-04
2308	台達電	43000	0	43000	2005-01-04
2352	佳世達	47000	5000	42000	2005-01-04
3044	健鼎	240000	200265	39735	2005-01-04
1907	永豐餘	136000	100000	36000	2005-01-04
8101	華冠	32000	1000	31000	2005-01-04
3019	亞光	30000	2000	28000	2005-01-04
2201	裕隆	80000	55000	25000	2005-01-04
1530	亞崴	21000	0	21000	2005-01-04
2376	技嘉	19000	1000	18000	2005-01-04
2227	裕日車	16000	0	16000	2005-01-04
5305	敦南	280000	265000	15000	2005-01-04
8078	華寶	13000	1000	12000	2005-01-04
2808	北商銀	10000	0	10000	2005-01-04
2847B	眾乙特	10000	0	10000	2005-01-04
6282	康舒	10000	0	10000	2005-01-04
2332	友訊	6000	0	6000	2005-01-04
2454	聯發科	8000	2000	6000	2005-01-04
6202	盛群	10000	4000	6000	2005-01-04
1434	福懋	5000	3000	2000	2005-01-04
2409	友達	630000	12170000	-11540000	2005-01-04
2886	兆豐金	66000	3625000	-3559000	2005-01-04
2384	勝華	0	3071000	-3071000	2005-01-04
2317	鴻海	91000	2790000	-2699000	2005-01-04
2330	台積電	356000	2470000	-2114000	2005-01-04
2366	亞旭	3000	1800000	-1797000	2005-01-04
2475	華映	2008000	3675000	-1667000	2005-01-04
3051	力特	267000	1695000	-1428000	2005-01-04
3034	聯詠	81000	1341000	-1260000	2005-01-04
2392	正崴	0	1147000	-1147000	2005-01-04
3009	奇美電	382000	1529000	-1147000	2005-01-04
2884	玉山金	1000	1131000	-1130000	2005-01-04
2418	雅新	0	1096194	-1096194	2005-01-04
1532	勤美	0	1042000	-1042000	2005-01-04
2391	合勤	0	1027500	-1027500	2005-01-04
2311	日月光	47000	1050700	-1003700	2005-01-04
2608	嘉里大榮	0	1000000	-1000000	2005-01-04
3012	廣輝	194000	1128000	-934000	2005-01-04
2823	中壽	0	900000	-900000	2005-01-04
2022	聚亨	0	893000	-893000	2005-01-04
5608	四維航	150000	1000000	-850000	2005-01-04
2325	矽品	881000	1690000	-809000	2005-01-04
2887	台新金	1152000	1860000	-708000	2005-01-04
3037	欣興	0	652000	-652000	2005-01-04
2849	安泰銀	0	604000	-604000	2005-01-04
2834	臺企銀	0	576000	-576000	2005-01-04
2354	鴻準	0	558000	-558000	2005-01-04
2449	京元電子	0	549000	-549000	2005-01-04
2105	正新	0	542000	-542000	2005-01-04
2402	毅嘉	0	504000	-504000	2005-01-04
2357	華碩	241000	744000	-503000	2005-01-04
2315	神達	0	502000	-502000	2005-01-04
2034	允強	0	484000	-484000	2005-01-04
2456	奇力新	0	482000	-482000	2005-01-04
3035	智原	0	441000	-441000	2005-01-04
2451	創見	200000	608000	-408000	2005-01-04
0050	元大台灣50	0	400000	-400000	2005-01-04
2323	中環	100000	500000	-400000	2005-01-04
2412	中華電	56000	456000	-400000	2005-01-04
3189	景碩	0	400000	-400000	2005-01-04
1802	台玻	0	384000	-384000	2005-01-04
2836	高雄銀	0	351000	-351000	2005-01-04
2885	元大金	0	342000	-342000	2005-01-04
2474	可成	0	306000	-306000	2005-01-04
2845	遠東銀	0	304000	-304000	2005-01-04
2890	永豐金	0	300000	-300000	2005-01-04
2002	中鋼	1540000	1808000	-268000	2005-01-04
2439	美律	0	262000	-262000	2005-01-04
1722	台肥	100000	352000	-252000	2005-01-04
1301	台塑	160000	403000	-243000	2005-01-04
2912	統一超	0	239000	-239000	2005-01-04
2889	國票金	0	232000	-232000	2005-01-04
2883	開發金	0	219000	-219000	2005-01-04
2344	華邦電	0	202000	-202000	2005-01-04
2394	普立爾	0	202000	-202000	2005-01-04
2107	厚生	500000	701000	-201000	2005-01-04
1303	南亞	9000	200000	-191000	2005-01-04
2534	宏盛	0	181000	-181000	2005-01-04
3057	喬鼎	0	177000	-177000	2005-01-04
2417	圓剛	0	175421	-175421	2005-01-04
6142	友勁	40000	215000	-175000	2005-01-04
2501	國建	0	169000	-169000	2005-01-04
1737	臺鹽	0	165000	-165000	2005-01-04
3045	台灣大	0	162000	-162000	2005-01-04
2321	東訊	0	161000	-161000	2005-01-04
2395	研華	0	154697	-154697	2005-01-04
4906	正文	185000	337000	-152000	2005-01-04
2498	宏達電	50000	194000	-144000	2005-01-04
2545	皇翔	0	140000	-140000	2005-01-04
3031	佰鴻	0	133000	-133000	2005-01-04
6285	啟碁	0	115000	-115000	2005-01-04
2349	錸德	0	112000	-112000	2005-01-04
1503	士電	0	101000	-101000	2005-01-04
1723	中碳	0	101000	-101000	2005-01-04
2351	順德	0	101000	-101000	2005-01-04
3022	威強電	0	101000	-101000	2005-01-04
3311	閎暉	0	101000	-101000	2005-01-04
2548	華固	200000	300000	-100000	2005-01-04
1504	東元	0	97000	-97000	2005-01-04
2353	宏碁	52000	146000	-94000	2005-01-04
6289	華上	0	86000	-86000	2005-01-04
2006	東和鋼鐵	0	80000	-80000	2005-01-04
2345	智邦	0	79000	-79000	2005-01-04
2837	萬泰銀	0	76000	-76000	2005-01-04
2705	六福	0	70000	-70000	2005-01-04
2377	微星	0	64000	-64000	2005-01-04
2337	旺宏	159000	222000	-63000	2005-01-04
9915	億豐	0	60000	-60000	2005-01-04
2324	仁寶	0	59000	-59000	2005-01-04
6277	宏正	0	57000	-57000	2005-01-04
5534	長虹	0	55000	-55000	2005-01-04
1507	永大	0	51000	-51000	2005-01-04
2441	超豐	0	51000	-51000	2005-01-04
2347	聯強	6000	52000	-46000	2005-01-04
2363	矽統	134000	180000	-46000	2005-01-04
2388	威盛	97000	139000	-42000	2005-01-04
6235	華孚	0	42000	-42000	2005-01-04
2473	思源	0	41000	-41000	2005-01-04
2855	統一證	0	40000	-40000	2005-01-04
1520	復盛	0	37000	-37000	2005-01-04
8926	台汽電	0	37000	-37000	2005-01-04
1319	東陽	0	36000	-36000	2005-01-04
2381	華宇	0	34000	-34000	2005-01-04
2207	和泰車	0	30000	-30000	2005-01-04
2833	台壽保	0	29000	-29000	2005-01-04
1307	三芳	0	26000	-26000	2005-01-04
2452	乾坤	0	24000	-24000	2005-01-04
2368	金像電	0	23000	-23000	2005-01-04
2350	環電	0	15650	-15650	2005-01-04
1419	新紡	0	15000	-15000	2005-01-04
6239	力成	36000	51000	-15000	2005-01-04
3007	綠點	300000	313169	-13169	2005-01-04
6116	彩晶	0	11000	-11000	2005-01-04
6209	今國光	150000	161000	-11000	2005-01-04
1710	東聯	190000	200000	-10000	2005-01-04
2891	中信金	142000	150621	-8621	2005-01-04
2492	華新科	0	7534	-7534	2005-01-04
2316	楠梓電	0	7000	-7000	2005-01-04
2343	精業	0	6000	-6000	2005-01-04
2495	普安	100000	105000	-5000	2005-01-04
2355	敬鵬	0	4000	-4000	2005-01-04
2820	華票	0	4000	-4000	2005-01-04
2891A	中信特	0	4000	-4000	2005-01-04
1440	南紡	0	3000	-3000	2005-01-04
1718	中纖	0	3000	-3000	2005-01-04
2404	漢唐	0	3000	-3000	2005-01-04
2831	中華銀	0	3000	-3000	2005-01-04
2838	聯邦銀	0	3000	-3000	2005-01-04
3008	大立光	0	3000	-3000	2005-01-04
1310	台苯	0	2800	-2800	2005-01-04
1714	和桐	0	2000	-2000	2005-01-04
2206	三陽工業	0	2000	-2000	2005-01-04
2511	太子	0	2000	-2000	2005-01-04
2526	大陸	0	2000	-2000	2005-01-04
2607	榮運	0	2000	-2000	2005-01-04
2614	東森	0	2000	-2000	2005-01-04
2809	京城銀	0	2000	-2000	2005-01-04
2847	大眾銀	0	2000	-2000	2005-01-04
3049	和鑫	0	2000	-2000	2005-01-04
2328	廣宇	0	1900	-1900	2005-01-04
6269	台郡	0	1680	-1680	2005-01-04
2331	精英	0	1150	-1150	2005-01-04
1104	環泥	0	1000	-1000	2005-01-04
1110	東泥	0	1000	-1000	2005-01-04
1203	味王	0	1000	-1000	2005-01-04
1218	泰山	0	1000	-1000	2005-01-04
1309	台達化	0	1000	-1000	2005-01-04
1311	福聚	0	1000	-1000	2005-01-04
1312	國喬	0	1000	-1000	2005-01-04
1315	達新	0	1000	-1000	2005-01-04
1416	廣豐	0	1000	-1000	2005-01-04
1417	嘉裕	0	1000	-1000	2005-01-04
1444	力麗	0	1000	-1000	2005-01-04
1447	力鵬	0	1000	-1000	2005-01-04
1455	集盛	0	1000	-1000	2005-01-04
1457	宜進	0	1000	-1000	2005-01-04
1522	堤維西	0	1000	-1000	2005-01-04
1603	華電	0	1000	-1000	2005-01-04
1606	歌林	0	1000	-1000	2005-01-04
1609	大亞	0	1000	-1000	2005-01-04
1612	宏泰	0	1000	-1000	2005-01-04
1702	南僑	0	1000	-1000	2005-01-04
1711	永光	0	1000	-1000	2005-01-04
1806	冠軍	0	1000	-1000	2005-01-04
1810	和成	0	1000	-1000	2005-01-04
1902	台紙	0	1000	-1000	2005-01-04
2007	燁興	0	1000	-1000	2005-01-04
2008	高興昌	0	1000	-1000	2005-01-04
2009	第一銅	0	1000	-1000	2005-01-04
2010	春源	0	1000	-1000	2005-01-04
2017	官田鋼	0	1000	-1000	2005-01-04
2101	南港	0	1000	-1000	2005-01-04
2104	國際中橡	0	1000	-1000	2005-01-04
2333	碧悠	0	1000	-1000	2005-01-04
2367	燿華	0	1000	-1000	2005-01-04
2387	精元	0	1000	-1000	2005-01-04
2405	浩鑫	0	1000	-1000	2005-01-04
2411	飛瑞	0	1000	-1000	2005-01-04
2438	翔耀	0	1000	-1000	2005-01-04
2446	全懋	0	1000	-1000	2005-01-04
2450	神腦	0	1000	-1000	2005-01-04
2457	飛宏	0	1000	-1000	2005-01-04
2480	敦陽科	0	1000	-1000	2005-01-04
2489	瑞軒	0	1000	-1000	2005-01-04
2516	新建	0	1000	-1000	2005-01-04
2523	德寶	0	1000	-1000	2005-01-04
2524	京城	0	1000	-1000	2005-01-04
2527	宏璟	0	1000	-1000	2005-01-04
2538	基泰	0	1000	-1000	2005-01-04
