Ticker	Name	Buy	Sell	OverBS	Date
2313	華通	4723000	0	4723000	2015-07-24
3706	神達	1635000	0	1635000	2015-07-24
2455	全新	1521000	53000	1468000	2015-07-24
2884	玉山金	1131000	0	1131000	2015-07-24
2610	華航	1106000	0	1106000	2015-07-24
006207	FH滬深	1020000	0	1020000	2015-07-24
006205	富邦上証	1988000	1000000	988000	2015-07-24
5388	中磊	909000	0	909000	2015-07-24
2618	長榮航	781000	0	781000	2015-07-24
2330	台積電	751000	122000	629000	2015-07-24
2867	三商壽	600000	0	600000	2015-07-24
4904	遠傳	571000	3000	568000	2015-07-24
9910	豐泰	564000	0	564000	2015-07-24
2891	中信金	560000	0	560000	2015-07-24
2412	中華電	536000	0	536000	2015-07-24
4938	和碩	481000	0	481000	2015-07-24
4915	致伸	444000	0	444000	2015-07-24
00632R	元大台灣50反1	440000	0	440000	2015-07-24
1702	南僑	327000	0	327000	2015-07-24
2002	中鋼	292000	0	292000	2015-07-24
4935	茂林-KY	266000	0	266000	2015-07-24
2382	廣達	254000	0	254000	2015-07-24
9904	寶成	241000	0	241000	2015-07-24
2882	國泰金	206000	0	206000	2015-07-24
2886	兆豐金	200000	0	200000	2015-07-24
6456	GIS-KY	199000	0	199000	2015-07-24
2881	富邦金	191000	0	191000	2015-07-24
2890	永豐金	184000	0	184000	2015-07-24
2885	元大金	183000	0	183000	2015-07-24
3034	聯詠	194000	20000	174000	2015-07-24
2883	開發金	376000	210000	166000	2015-07-24
2887	台新金	159000	0	159000	2015-07-24
2892	第一金	159000	0	159000	2015-07-24
2888	新光金	154000	2000	152000	2015-07-24
3045	台灣大	149000	1000	148000	2015-07-24
2409	友達	179000	33000	146000	2015-07-24
5880	合庫金	143000	0	143000	2015-07-24
1326	台化	138000	0	138000	2015-07-24
2880	華南金	125000	0	125000	2015-07-24
8341	日友	120000	0	120000	2015-07-24
9933	中鼎	112000	0	112000	2015-07-24
2324	仁寶	105000	0	105000	2015-07-24
1303	南亞	104000	0	104000	2015-07-24
1216	統一	101000	0	101000	2015-07-24
0061	元大寶滬深	100000	0	100000	2015-07-24
0055	元大MSCI金融	92000	0	92000	2015-07-24
2801	彰銀	92000	0	92000	2015-07-24
1301	台塑	89000	0	89000	2015-07-24
2834	臺企銀	86000	0	86000	2015-07-24
2488	漢平	85000	0	85000	2015-07-24
1536	和大	80000	0	80000	2015-07-24
1101	台泥	76000	0	76000	2015-07-24
6414	樺漢	74000	0	74000	2015-07-24
1434	福懋	72000	0	72000	2015-07-24
2823	中壽	69000	0	69000	2015-07-24
1402	遠東新	68000	0	68000	2015-07-24
1227	佳格	63000	0	63000	2015-07-24
2353	宏碁	62000	0	62000	2015-07-24
6504	南六	62000	0	62000	2015-07-24
2308	台達電	60000	0	60000	2015-07-24
2485	兆赫	58000	0	58000	2015-07-24
6285	啟碁	56000	0	56000	2015-07-24
9924	福興	54000	0	54000	2015-07-24
2356	英業達	51000	0	51000	2015-07-24
1102	亞泥	49000	0	49000	2015-07-24
3231	緯創	48000	0	48000	2015-07-24
2301	光寶科	45000	0	45000	2015-07-24
2228	劍麟	43000	0	43000	2015-07-24
2105	正新	42000	0	42000	2015-07-24
3474	華亞科	48000	6000	42000	2015-07-24
00633L	富邦上証正2	40000	0	40000	2015-07-24
2327	國巨	39000	0	39000	2015-07-24
3454	晶睿	39000	0	39000	2015-07-24
3682	亞太電	39000	0	39000	2015-07-24
6505	台塑化	39000	0	39000	2015-07-24
1504	東元	38000	0	38000	2015-07-24
4733	上緯	42000	7000	35000	2015-07-24
3665	貿聯-KY	34000	0	34000	2015-07-24
3702	大聯大	34000	0	34000	2015-07-24
1604	聲寶	33000	0	33000	2015-07-24
9917	中保科	33000	0	33000	2015-07-24
1521	大億	31000	0	31000	2015-07-24
8039	台虹	31000	0	31000	2015-07-24
1537	廣隆	30000	0	30000	2015-07-24
1817	凱撒衛	30000	0	30000	2015-07-24
2347	聯強	29000	0	29000	2015-07-24
2609	陽明	28000	0	28000	2015-07-24
2357	華碩	25000	0	25000	2015-07-24
1532	勤美	23000	0	23000	2015-07-24
2723	美食-KY	23000	0	23000	2015-07-24
9943	好樂迪	22000	0	22000	2015-07-24
5871	中租-KY	21000	0	21000	2015-07-24
8131	福懋科	21000	0	21000	2015-07-24
1802	台玻	20000	0	20000	2015-07-24
2201	裕隆	20000	0	20000	2015-07-24
9945	潤泰新	19000	0	19000	2015-07-24
1722	台肥	17000	0	17000	2015-07-24
1789	神隆	17000	0	17000	2015-07-24
2498	宏達電	15000	0	15000	2015-07-24
