Ticker	Name	Buy	Sell	OverBS	Date
2350	環電	5121000	503000	4618000	2009-11-19
3009	奇美電	4966000	611000	4355000	2009-11-19
3474	華亞科	4304000	102000	4202000	2009-11-19
2303	聯電	2032000	361000	1671000	2009-11-19
03845	永豐4Z	1752000	114000	1638000	2009-11-19
0061	元大寶滬深	1602000	17000	1585000	2009-11-19
0050	元大台灣50	2189000	744000	1445000	2009-11-19
3006	晶豪科	1330000	56000	1274000	2009-11-19
2002	中鋼	1562000	377000	1185000	2009-11-19
03660	凱基2N	1181000	0	1181000	2009-11-19
04260	永豐7P	1136000	7000	1129000	2009-11-19
1416	廣豐	1100000	0	1100000	2009-11-19
04655	群益85	1104000	50000	1054000	2009-11-19
2330	台積電	1247000	269000	978000	2009-11-19
1402	遠東新	929000	28000	901000	2009-11-19
04024	兆豐F3	999000	100000	899000	2009-11-19
05255P	天鈺凱基1A售04	892000	0	892000	2009-11-19
05520	凱基JX	1000000	111000	889000	2009-11-19
2881	富邦金	1371000	500000	871000	2009-11-19
2882	國泰金	1017000	152000	865000	2009-11-19
03415	富邦AJ	835000	0	835000	2009-11-19
04656P	長榮航國票1A售07	824000	14000	810000	2009-11-19
05124P	臺股指凱基1A售20	966000	159000	807000	2009-11-19
2028	威致	806000	0	806000	2009-11-19
03482	工銀JN	805000	0	805000	2009-11-19
1471	首利	805000	6000	799000	2009-11-19
2823	中壽	1177000	388000	789000	2009-11-19
04559	亞東JN	950000	162000	788000	2009-11-19
04080	元大AH	760000	15000	745000	2009-11-19
2481	強茂	754000	11000	743000	2009-11-19
4906	正文	774000	38000	736000	2009-11-19
04654	群益84	894000	185000	709000	2009-11-19
2363	矽統	1655000	960000	695000	2009-11-19
06238	寶來JL	720000	27000	693000	2009-11-19
03534P	聯電元富19售03	687000	0	687000	2009-11-19
05528	群益GB	683000	1000	682000	2009-11-19
04229	群益65	655000	0	655000	2009-11-19
08272P	電子類凱基13售01	700000	50000	650000	2009-11-19
2890	永豐金	765000	126500	638500	2009-11-19
2311	日月光	726000	89000	637000	2009-11-19
2474	可成	747000	134000	613000	2009-11-19
04439	永豐J1	912000	303000	609000	2009-11-19
3034	聯詠	1043000	434000	609000	2009-11-19
04573P	潤泰全群益1B售01	661000	74000	587000	2009-11-19
6120	達運	653000	88000	565000	2009-11-19
04472	永豐8Q	708000	150000	558000	2009-11-19
03855	元大81	544000	1000	543000	2009-11-19
04159	大華LY	655000	122000	533000	2009-11-19
8008	建興電	533000	6210	526790	2009-11-19
6153	嘉聯益	575000	50000	525000	2009-11-19
8131	福懋科	948000	423000	525000	2009-11-19
04368	大華MW	755000	232000	523000	2009-11-19
04406	國泰GQ	527000	5000	522000	2009-11-19
04699	國泰HG	553000	33000	520000	2009-11-19
5305	敦南	603000	85000	518000	2009-11-19
03716	日盛NX	603000	88000	515000	2009-11-19
05683	永豐EN	537000	25000	512000	2009-11-19
3037	欣興	1013000	517000	496000	2009-11-19
08207P	臺股指麥證13售06	594000	99000	495000	2009-11-19
04513	兆豐K1	555000	65000	490000	2009-11-19
04303	康和CV	650000	166000	484000	2009-11-19
04694	統一FJ	531000	47000	484000	2009-11-19
04741P	景碩國票1A售03	582000	100000	482000	2009-11-19
04124	兆豐F7	480000	0	480000	2009-11-19
05205	第一65	487000	10000	477000	2009-11-19
1907	永豐餘	540000	66000	474000	2009-11-19
04703	亞東JT	596000	123000	473000	2009-11-19
3653	健策	580000	110000	470000	2009-11-19
05743	群益HC	518000	52000	466000	2009-11-19
05750	兆豐NL	488000	25000	463000	2009-11-19
05287	台証56	703000	243000	460000	2009-11-19
03561	大華JG	450000	0	450000	2009-11-19
04673	元富LV	519000	69000	450000	2009-11-19
04389	統一DN	504000	61000	443000	2009-11-19
05604	永豐EI	665000	222000	443000	2009-11-19
04772	富邦ED	455000	15000	440000	2009-11-19
03982	永昌LT	436000	5000	431000	2009-11-19
03485	元大35	444000	20000	424000	2009-11-19
04364P	康普國票19售02	423000	0	423000	2009-11-19
4904	遠傳	423000	5000	418000	2009-11-19
04780	大華1A	582000	165000	417000	2009-11-19
05075	永昌NP	444000	31000	413000	2009-11-19
04825	寶來D2	735000	326000	409000	2009-11-19
05408	富邦69	649000	241000	408000	2009-11-19
05106P	嘉澤中信1A售01	540000	133000	407000	2009-11-19
03540P	景碩凱基16售06	430000	25000	405000	2009-11-19
04044	日盛24	820000	418000	402000	2009-11-19
03863	永豐5D	411000	12000	399000	2009-11-19
04837P	矽創凱基19售06	391000	0	391000	2009-11-19
06212	群益IR	454000	68000	386000	2009-11-19
03965	元大EA	653000	269000	384000	2009-11-19
2485	兆赫	422000	47000	375000	2009-11-19
04988	群益C2	368000	0	368000	2009-11-19
8163	達方	399000	38000	361000	2009-11-19
05043	兆豐N9	823000	465000	358000	2009-11-19
04989	群益C3	452000	95000	357000	2009-11-19
03637	永昌LC	587000	231000	356000	2009-11-19
04356	群益71	410000	60000	350000	2009-11-19
05781	元富BG	572000	222000	350000	2009-11-19
05851	凱基KQ	353000	5000	348000	2009-11-19
04469P	長榮中信19售04	405000	58000	347000	2009-11-19
3080	威力盟	348000	1000	347000	2009-11-19
04371	大華MZ	476000	130000	346000	2009-11-19
05104	統一GV	373000	31000	342000	2009-11-19
2204	中華	361000	23000	338000	2009-11-19
04799	永昌MX	336000	0	336000	2009-11-19
2495	普安	435000	99000	336000	2009-11-19
03808	永豐4V	345000	10000	335000	2009-11-19
03580	群益14	338000	7000	331000	2009-11-19
04442	國泰GW	401000	70000	331000	2009-11-19
3702	大聯大	366000	35000	331000	2009-11-19
03754	康和BZ	332000	10000	322000	2009-11-19
9911	櫻花	350000	30000	320000	2009-11-19
03404	兆豐GU	319000	0	319000	2009-11-19
03582	群益16	318000	0	318000	2009-11-19
6282	康舒	373000	56000	317000	2009-11-19
05778	元富BD	315000	0	315000	2009-11-19
04231	國泰GF	332000	18000	314000	2009-11-19
03941	亞東HW	446000	135000	311000	2009-11-19
2206	三陽工業	344000	33000	311000	2009-11-19
2023	燁輝	489000	181000	308000	2009-11-19
3534	雷凌	406000	99000	307000	2009-11-19
04358	永豐7Y	306000	0	306000	2009-11-19
2382	廣達	845000	540000	305000	2009-11-19
04781	大華1B	534000	231000	303000	2009-11-19
03976	元大91	320000	18000	302000	2009-11-19
05274	大華M4	302000	0	302000	2009-11-19
04394	康和CZ	314000	13000	301000	2009-11-19
1451	年興	300000	0	300000	2009-11-19
05149	統一GZ	329000	30000	299000	2009-11-19
05023	寶來E6	297000	0	297000	2009-11-19
05527	群益GA	297000	0	297000	2009-11-19
3005	神基	370000	76000	294000	2009-11-19
04812	工銀LL	300000	10000	290000	2009-11-19
05580	群益GH	429000	140000	289000	2009-11-19
03991	統一CY	287000	0	287000	2009-11-19
05500	富邦73	287000	2000	285000	2009-11-19
05117	群益E1	298000	15000	283000	2009-11-19
04043	日盛23	286000	5000	281000	2009-11-19
05767P	台灣50群益07售09	297000	20000	277000	2009-11-19
04148	群益BE	543000	271000	272000	2009-11-19
04981	永豐B2	278000	6000	272000	2009-11-19
2391	合勤	356000	84000	272000	2009-11-19
05288	台証57	280000	10000	270000	2009-11-19
05954	大華BD	432000	164000	268000	2009-11-19
05016	寶來D8	266000	0	266000	2009-11-19
05664	群益GS	519000	258000	261000	2009-11-19
04032	永豐5W	470000	212000	258000	2009-11-19
05667	群益GV	540000	282000	258000	2009-11-19
05050P	鴻海元大1A售11	964000	707000	257000	2009-11-19
2436	偉詮電	257000	0	257000	2009-11-19
8081	致新	391000	136000	255000	2009-11-19
04046	日盛26	253000	0	253000	2009-11-19
04158	大華LX	257000	4000	253000	2009-11-19
07936	元大M2	337000	85000	252000	2009-11-19
03501	元大46	251000	0	251000	2009-11-19
03527	永豐3B	250000	0	250000	2009-11-19
05074	永昌NN	260000	10000	250000	2009-11-19
03997	群益43	323000	75000	248000	2009-11-19
