Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2006-11-24	0015	9	9.07	9	9.07	137000	1238190	9.07
2006-11-24	0050	55.25	55.55	55.05	55.55	878000	48581500	55.55
2006-11-24	0051	30.29	30.71	30.25	30.71	2583000	78850820	30.71
2006-11-24	0052	37.3	37.42	37.02	37.42	1299000	48385470	37.42
2006-11-24	01001T	11.35	11.5	11.32	11.5	1125000	12871260	11.5
2006-11-24	01002T	10.71	10.77	10.7	10.74	5386000	57909000	10.74
2006-11-24	01003T	10.74	10.76	10.72	10.74	7686000	82561490	10.74
2006-11-24	01004T	11.4	11.65	11.4	11.61	1793000	20725440	11.61
2006-11-24	01005T	10.03	10.03	10.02	10.03	1032000	10342750	10.03
2006-11-24	01007T	10.67	10.76	10.67	10.76	1284000	13781370	10.76
2006-11-24	1101	29.05	29.3	28.55	28.85	8713971	251544545	28.85
2006-11-24	1102	31.5	31.75	31.3	31.6	6351644	200317301	31.6
2006-11-24	1103	21.45	21.7	20.9	21.7	11054161	235553103	21.7
2006-11-24	1104	13	13	12.7	12.9	3496739	44898471	12.9
2006-11-24	1107	1.32	1.38	1.32	1.34	114854	153919	1.34
2006-11-24	1108	9.4	9.45	9.32	9.4	1566372	14683371	9.4
2006-11-24	1109	12.45	12.7	12.2	12.65	1941171	24163504	12.65
2006-11-24	1110	9	9	8.41	8.58	6010390	52242015	8.58
2006-11-24	1201	17.85	18.3	17.7	17.9	11875511	212869655	17.9
2006-11-24	1203	12.9	13	12.65	12.9	175742	2252092	12.9
2006-11-24	1210	18.2	18.35	18	18.25	4011441	72970030	18.25
2006-11-24	1213	14.2	14.35	14	14	13932	196256	14
2006-11-24	1215	7.9	8.02	7.75	7.92	2434812	19304799	7.92
2006-11-24	1216	30.1	30.25	29.6	30	3997950	119460621	30
2006-11-24	1217	7.18	7.26	7.18	7.24	764018	5523301	7.24
2006-11-24	1218	6.82	6.86	6.78	6.78	1050226	7146829	6.78
2006-11-24	1219	6.41	6.41	6.32	6.34	1213107	7691439	6.34
2006-11-24	1220	7.52	7.68	7.52	7.58	62579	475140	7.58
2006-11-24	1225	5.81	5.96	5.81	5.94	334588	1967846	5.94
2006-11-24	1227	13.6	13.7	13.6	13.65	295999	4041684	13.65
2006-11-24	1229	17.9	17.9	17.5	17.85	3218709	56796726	17.85
2006-11-24	1231	9.2	9.2	9.08	9.1	57163	521953	9.1
