Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2014-10-17	0050	64.25	64.4	63.35	63.35	15739726	1003578727	63.35
2014-10-17	0051	28.5	28.5	27.82	27.83	84550	2375185	27.83
2014-10-17	0052	37	37.78	37	37.62	4000	149850	37.62
2014-10-17	0053	27.85	27.85	27.3	27.3	72000	1991080	27.3
2014-10-17	0054	22.12	22.12	21.7	21.7	69000	1517890	21.7
2014-10-17	0055	14.62	14.62	14.37	14.37	315149	4557331	14.37
2014-10-17	0056	23.7	23.75	23.34	23.53	3591061	84313890	23.53
2014-10-17	0057	38.26	38.26	38.2	38.2	100143	3828506	38.2
2014-10-17	0058	36.24	36.24	36.15	36.15	5000	181040	36.15
2014-10-17	0059	32.29	32.29	32.06	32.06	6000	192950	32.06
2014-10-17	0060	30.39	30.39	29.95	29.95	6000	181110	29.95
2014-10-17	0061	13.65	13.69	13.31	13.38	40810387	547431200	13.38
2014-10-17	006203	30.51	30.51	30.3	30.3	53000	1608810	30.3
2014-10-17	006204	44.01	44.01	43.35	43.35	10100	440263	43.35
2014-10-17	006205	20.84	20.91	20.48	20.59	19140000	394955388	20.59
2014-10-17	006206	18.97	19.01	18.71	18.81	10930055	205793284	18.81
2014-10-17	006207	15.3	15.31	15.02	15.08	8252742	124852238	15.08
2014-10-17	006208	36.53	36.53	36.14	36.14	4000	145190	36.14
2014-10-17	0080	341.5	341.6	341.5	341.6	400	136620	341.6
2014-10-17	0081					0	0	
2014-10-17	008201	57	57	54.6	54.6	13700	757425	54.6
2014-10-17	01001T	15.35	15.39	15.3	15.39	89000	1362890	15.39
2014-10-17	01002T	17.96	18	17.94	17.97	1200000	21578590	17.97
2014-10-17	01003T	12.63	12.63	12.6	12.6	296000	3733970	12.6
2014-10-17	01004T	12.5	12.55	12.31	12.49	68000	848160	12.49
2014-10-17	01007T	15.44	15.44	15.41	15.41	167000	2573530	15.41
2014-10-17	01008T	18.81	18.85	18.8	18.85	123000	2313250	18.85
2014-10-17	1101	45.7	45.7	45	45.25	8128119	368458973	45.25
2014-10-17	1102	38.75	38.85	38	38	4580295	174957470	38
2014-10-17	1103	14.2	14.2	13.95	14.1	595466	8361178	14.1
2014-10-17	1104	26.5	28	25.85	28	742489	19863344	28
