Ticker	Name	Buy	Sell	OverBS	Date
2834	臺企銀	5503000	1000000	4503000	2008-04-21
1712	興農	3964000	0	3964000	2008-04-21
1714	和桐	3000000	0	3000000	2008-04-21
3481	群創	2442000	0	2442000	2008-04-21
2520	冠德	3518000	1200000	2318000	2008-04-21
2880	華南金	2282000	0	2282000	2008-04-21
2353	宏碁	2203000	0	2203000	2008-04-21
6005	群益證	2087000	0	2087000	2008-04-21
1905	華紙	2052000	0	2052000	2008-04-21
2888	新光金	2001000	0	2001000	2008-04-21
8105	凌巨	1897000	0	1897000	2008-04-21
3231	緯創	1797000	180000	1617000	2008-04-21
2409	友達	1597000	275791	1321209	2008-04-21
3009	奇美電	1496000	255840	1240160	2008-04-21
2317	鴻海	1205000	0	1205000	2008-04-21
1102	亞泥	1303000	100000	1203000	2008-04-21
2485	兆赫	1288000	145959	1142041	2008-04-21
3014	聯陽	1141000	0	1141000	2008-04-21
3041	揚智	1121000	15736	1105264	2008-04-21
2324	仁寶	1005000	0	1005000	2008-04-21
1103	嘉泥	1001000	0	1001000	2008-04-21
1305	華夏	1000000	0	1000000	2008-04-21
1611	中電	1000000	0	1000000	2008-04-21
8008	建興電	991000	0	991000	2008-04-21
8016	矽創	1041000	60000	981000	2008-04-21
0050	元大台灣50	1070000	112000	958000	2008-04-21
2451	創見	950000	0	950000	2008-04-21
2886	兆豐金	902000	0	902000	2008-04-21
1313	聯成	869000	0	869000	2008-04-21
2015	豐興	1116000	260000	856000	2008-04-21
2330	台積電	1802000	1000000	802000	2008-04-21
2543	皇昌	781000	0	781000	2008-04-21
9907	統一實	760000	0	760000	2008-04-21
3189	景碩	721000	0	721000	2008-04-21
2002	中鋼	732000	20000	712000	2008-04-21
3534	雷凌	705000	0	705000	2008-04-21
9939	宏全	700000	0	700000	2008-04-21
2605	新興	680000	0	680000	2008-04-21
2382	廣達	654000	0	654000	2008-04-21
2601	益航	650000	0	650000	2008-04-21
1110	東泥	612000	0	612000	2008-04-21
