Ticker	Name	Buy	Sell	OverBS	Date
2888	新光金	3800000	0	3800000	2017-09-04
2610	華航	2081000	0	2081000	2017-09-04
2303	聯電	1208000	0	1208000	2017-09-04
1515	力山	1000000	0	1000000	2017-09-04
1605	華新	1000000	0	1000000	2017-09-04
1312	國喬	1000000	50000	950000	2017-09-04
2337	旺宏	815000	302000	513000	2017-09-04
3036	文曄	500000	0	500000	2017-09-04
6196	帆宣	443000	0	443000	2017-09-04
2014	中鴻	430000	0	430000	2017-09-04
3533	嘉澤	459500	30000	429500	2017-09-04
2464	盟立	402000	7000	395000	2017-09-04
5007	三星	284000	0	284000	2017-09-04
3665	貿聯-KY	274000	56000	218000	2017-09-04
2027	大成鋼	215000	0	215000	2017-09-04
3041	揚智	627000	414000	213000	2017-09-04
3443	創意	184000	0	184000	2017-09-04
1313	聯成	100000	0	100000	2017-09-04
2034	允強	100000	0	100000	2017-09-04
2029	盛餘	90000	0	90000	2017-09-04
4148	全宇生技-KY	83000	0	83000	2017-09-04
4551	智伸科	71000	0	71000	2017-09-04
2351	順德	54000	0	54000	2017-09-04
2534	宏盛	49000	0	49000	2017-09-04
2492	華新科	76000	31585	44415	2017-09-04
6505	台塑化	39000	0	39000	2017-09-04
2454	聯發科	33000	0	33000	2017-09-04
5269	祥碩	33000	0	33000	2017-09-04
3545	敦泰	32000	0	32000	2017-09-04
1477	聚陽	29000	0	29000	2017-09-04
1817	凱撒衛	28000	0	28000	2017-09-04
4763	材料-KY	28000	0	28000	2017-09-04
2314	台揚	25000	0	25000	2017-09-04
2345	智邦	25000	0	25000	2017-09-04
6414	樺漢	23000	0	23000	2017-09-04
9938	百和	23000	0	23000	2017-09-04
2327	國巨	26000	5000	21000	2017-09-04
3003	健和興	86000	65000	21000	2017-09-04
1589	永冠-KY	20000	0	20000	2017-09-04
2636	台驊投控	20000	0	20000	2017-09-04
3617	碩天	20000	0	20000	2017-09-04
8341	日友	16000	3000	13000	2017-09-04
6451	訊芯-KY	10000	0	10000	2017-09-04
8454	富邦媒	10000	0	10000	2017-09-04
1476	儒鴻	22000	16480	5520	2017-09-04
6213	聯茂	35000	30000	5000	2017-09-04
2049	上銀	4000	0	4000	2017-09-04
00710B	FH彭博高收益債	3000	0	3000	2017-09-04
2231	為升	4000	2000	2000	2017-09-04
3044	健鼎	1000	0	1000	2017-09-04
8105	凌巨	0	2712000	-2712000	2017-09-04
2886	兆豐金	0	1832000	-1832000	2017-09-04
2603	長榮	0	1126000	-1126000	2017-09-04
2344	華邦電	0	1087000	-1087000	2017-09-04
2455	全新	0	947000	-947000	2017-09-04
2606	裕民	0	758000	-758000	2017-09-04
3189	景碩	0	707000	-707000	2017-09-04
1303	南亞	0	600000	-600000	2017-09-04
2311	日月光	0	581000	-581000	2017-09-04
3006	晶豪科	0	561000	-561000	2017-09-04
2474	可成	10000	470000	-460000	2017-09-04
6269	台郡	1650000	2063000	-413000	2017-09-04
3376	新日興	0	352000	-352000	2017-09-04
2204	中華	0	300000	-300000	2017-09-04
2313	華通	0	300000	-300000	2017-09-04
4938	和碩	0	265000	-265000	2017-09-04
2383	台光電	79000	335000	-256000	2017-09-04
1710	東聯	100000	350000	-250000	2017-09-04
2379	瑞昱	0	234000	-234000	2017-09-04
2615	萬海	0	200000	-200000	2017-09-04
4746	台耀	0	200000	-200000	2017-09-04
2609	陽明	0	177000	-177000	2017-09-04
9941	裕融	0	168000	-168000	2017-09-04
2882	國泰金	0	150000	-150000	2017-09-04
6456	GIS-KY	22000	152000	-130000	2017-09-04
2421	建準	0	118000	-118000	2017-09-04
9933	中鼎	0	101000	-101000	2017-09-04
1262	綠悅-KY	0	100000	-100000	2017-09-04
5871	中租-KY	0	98000	-98000	2017-09-04
2439	美律	0	95000	-95000	2017-09-04
6285	啟碁	0	91000	-91000	2017-09-04
2488	漢平	0	88000	-88000	2017-09-04
3515	華擎	0	86000	-86000	2017-09-04
2408	南亞科	0	85000	-85000	2017-09-04
2227	裕日車	0	77000	-77000	2017-09-04
8464	億豐	0	77000	-77000	2017-09-04
2360	致茂	0	73000	-73000	2017-09-04
1301	台塑	0	62000	-62000	2017-09-04
2317	鴻海	0	50000	-50000	2017-09-04
2377	微星	0	50000	-50000	2017-09-04
3346	麗清	0	43000	-43000	2017-09-04
2382	廣達	0	42000	-42000	2017-09-04
1909	榮成	0	40000	-40000	2017-09-04
1305	華夏	120000	150000	-30000	2017-09-04
8016	矽創	0	30000	-30000	2017-09-04
2891	中信金	0	24000	-24000	2017-09-04
4968	立積	23000	47000	-24000	2017-09-04
1525	江申	0	18000	-18000	2017-09-04
3413	京鼎	0	15250	-15250	2017-09-04
5388	中磊	20000	32000	-12000	2017-09-04
1537	廣隆	0	10000	-10000	2017-09-04
2352	佳世達	0	10000	-10000	2017-09-04
2456	奇力新	233000	241000	-8000	2017-09-04
2330	台積電	0	7000	-7000	2017-09-04
2723	美食-KY	0	6500	-6500	2017-09-04
1216	統一	0	6000	-6000	2017-09-04
4438	廣越	0	6000	-6000	2017-09-04
3008	大立光	1000	6000	-5000	2017-09-04
5538	東明-KY	0	4000	-4000	2017-09-04
5434	崇越	0	3835	-3835	2017-09-04
2357	華碩	0	3000	-3000	2017-09-04
4943	康控-KY	27000	30000	-3000	2017-09-04
1590	亞德客-KY	0	2000	-2000	2017-09-04
2912	統一超	0	1000	-1000	2017-09-04
6239	力成	0	1000	-1000	2017-09-04
6412	群電	0	260	-260	2017-09-04
