Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2021-02-25	0050	137.85	138.15	136.7	137.55	10368420	1425196624	137.55
2021-02-25	0051	47.9	47.9	47.65	47.65	22077	1054007	47.65
2021-02-25	0052	131.95	132.1	130.3	131.55	1250610	163923348	131.55
2021-02-25	0053	68.5	68.5	67.55	67.55	8029	546174	67.55
2021-02-25	0054	30.75	30.85	30.66	30.78	29000	890970	30.78
2021-02-25	0055	18.45	18.63	18.44	18.6	209052	3875112	18.6
2021-02-25	0056	32	32.09	31.9	32.01	11561187	369688231	32.01
2021-02-25	0057	92.25	92.3	91.75	92.3	43064	3972766	92.3
2021-02-25	0061	25.22	25.45	25.2	25.28	314043	7950522	25.28
2021-02-25	006203	64.2	64.2	64.2	64.2	1616	103561	64.2
2021-02-25	006204	81.6	82	81.45	82	7001	570980	82
2021-02-25	006205	40.75	40.99	40.55	40.85	1295499	52944534	40.85
2021-02-25	006206	42.25	42.25	41.48	41.66	3439644	143332879	41.66
2021-02-25	006207	32.99	32.99	32.56	32.81	594334	19486568	32.81
2021-02-25	006208	79.2	79.3	78.55	79.1	1843711	145532374	79.1
2021-02-25	00625K	9.53	9.53	9.52	9.52	29000	276170	9.52
2021-02-25	00631L	114.3	114.75	112.7	114.25	4905834	558054455	114.25
2021-02-25	00632R	6.17	6.21	6.14	6.16	122447382	755848234	6.16
2021-02-25	00633L	80	80.9	78.65	79.7	10399621	830779010	79.7
2021-02-25	00634R	3.68	3.68	3.63	3.65	924000	3377160	3.65
2021-02-25	00635U	24.28	24.31	24.19	24.24	1075773	26086495	24.24
2021-02-25	00636	29.8	29.8	29.35	29.58	1328056	39294332	29.58
2021-02-25	00636K	10.66	10.66	10.66	10.66	100	1066	10.66
2021-02-25	00637L	31.41	31.88	31	31.5	65117572	2048882382	31.5
2021-02-25	00638R	7.37	7.37	7.26	7.3	3189404	23408098	7.3
2021-02-25	00639	17.81	17.92	17.63	17.72	2850494	50712720	17.72
2021-02-25	00640L	27.94	28	27.9	27.9	881054	24613755	27.9
2021-02-25	00641R	10.97	10.97	10.94	10.95	191000	2091710	10.95
2021-02-25	00642U	10.8	10.83	10.72	10.75	41904751	451576664	10.75
2021-02-25	00643	19.53	19.64	19.35	19.44	869233	16906296	19.44
2021-02-25	00643K					0	0	
2021-02-25	00645	25.16	25.23	25.16	25.21	127551	3214741	25.21
2021-02-25	00646	33.33	33.43	33.27	33.32	1419095	47264385	33.32
2021-02-25	00647L	54.8	54.9	54.55	54.85	63000	3449000	54.85
2021-02-25	00648R	7.96	7.96	7.92	7.93	1675000	13307540	7.93
2021-02-25	00650L	33.02	33.7	32.58	33.37	2057190	68385893	33.37
2021-02-25	00651R	6.74	6.78	6.63	6.67	505000	3383480	6.67
2021-02-25	00652	25.7	25.98	25.67	25.86	166628	4294359	25.86
2021-02-25	00653L	36.77	37.44	36.65	37.35	1630685	60381535	37.35
2021-02-25	00654R	9.69	9.69	9.51	9.51	310000	2967110	9.51
2021-02-25	00655L	60.6	60.95	59.2	60.1	4525783	272101770	60.1
2021-02-25	00656R	6.71	6.73	6.66	6.69	229000	1535170	6.69
2021-02-25	00657					0	0	
2021-02-25	00657K	13.24	13.24	13.24	13.24	100	1324	13.24
2021-02-25	00660	26.31	26.33	26.26	26.29	128000	3365130	26.29
2021-02-25	00661					119	4406	
2021-02-25	00662	47.78	47.83	47.39	47.52	2266082	107707145	47.52
2021-02-25	00663L	101.3	101.6	99.75	100.9	25000	2517650	100.9
2021-02-25	00664R	7	7.05	6.98	7	4128000	28944140	7
2021-02-25	00665L	28.78	29.6	28.45	29.4	240000	7002710	29.4
2021-02-25	00666R	10.39	10.39	10.3	10.3	94000	968560	10.3
2021-02-25	00668	31.85	32.15	31.85	32.13	82250	2639449	32.13
2021-02-25	00668K	11.53	11.53	11.53	11.53	100	1153	11.53
2021-02-25	00669R	8.79	8.79	8.76	8.76	9597296	84153652	8.76
2021-02-25	00670L	87	87.35	86.5	87.35	1196955	104114159	87.35
2021-02-25	00671R	6.2	6.24	6.18	6.2	4197000	26026470	6.2
2021-02-25	00673R	18.44	18.57	18.43	18.53	1099001	20312498	18.53
2021-02-25	00674R	13.35	13.39	13.34	13.38	167000	2231470	13.38
2021-02-25	00675L	43.37	43.6	42.75	43.37	422099	18238515	43.37
2021-02-25	00676R	3.81	3.85	3.8	3.82	3262000	12461520	3.82
2021-02-25	00677U	3.16	3.2	3.15	3.18	225735698	716852328	3.18
2021-02-25	00678	28.99	29.13	28.99	29.11	456034	13260466	29.11
2021-02-25	00680L	22.76	22.76	22.54	22.66	289089	6548328	22.66
2021-02-25	00681R	14.24	14.28	14.24	14.27	318000	4531600	14.27
2021-02-25	00682U	17.81	17.95	17.81	17.86	201055	3588720	17.86
2021-02-25	00683L	16.49	16.51	16.39	16.45	2005000	32979410	16.45
2021-02-25	00684R	19.53	19.54	19.53	19.54	17000	332160	19.54
2021-02-25	00685L	38.02	38.02	37.87	37.87	4000	151910	37.87
2021-02-25	00686R	4.17	4.18	4.15	4.16	148000	617230	4.16
2021-02-25	00688L	22.9	22.9	22.74	22.81	144000	3287520	22.81
2021-02-25	00689R	14.7	14.74	14.68	14.69	727000	10684760	14.69
2021-02-25	00690	31.81	31.89	31.68	31.81	138994	4415319	31.81
2021-02-25	00692	34.37	34.45	34.16	34.38	1987458	68140248	34.38
2021-02-25	00693U	21.74	21.86	21.73	21.8	1831500	39913020	21.8
2021-02-25	00700	20.53	20.75	20.48	20.75	164998	3415873	20.75
2021-02-25	00701	21.58	21.76	21.58	21.76	3165173	68579332	21.76
2021-02-25	00702	18.4	18.53	18.4	18.5	55299	1021370	18.5
2021-02-25	00703	27.72	28.2	27.65	28.11	124000	3477510	28.11
2021-02-25	00706L	17.25	17.31	17.25	17.31	54000	931890	17.31
2021-02-25	00707R	19.15	19.15	19.15	19.15	1000	19150	19.15
2021-02-25	00708L	26.96	27.04	26.77	26.87	2788615	74994851	26.87
2021-02-25	00709	21.9	21.95	21.9	21.95	97583	2140540	21.95
2021-02-25	00710B	18.53	18.53	18.46	18.46	429067	7926902	18.46
2021-02-25	00711B	20.22	20.24	20.2	20.2	123424	2494789	20.2
2021-02-25	00712	13.49	13.64	13.48	13.64	2817848	38287918	13.64
2021-02-25	00713	36.2	36.45	36.17	36.45	70494	2561206	36.45
2021-02-25	00714	19.22	19.31	19.22	19.31	323000	6233470	19.31
2021-02-25	00715L	7.16	7.2	7.06	7.09	114036226	812873285	7.09
2021-02-25	00717	16.43	16.44	16.42	16.43	934446	15351929	16.43
2021-02-25	00728	28.27	28.29	28.07	28.19	645886	18192448	28.19
2021-02-25	00730	20.05	20.15	20	20.08	614557	12324981	20.08
2021-02-25	00731	51.4	51.45	51.3	51.4	308115	15823451	51.4
2021-02-25	00732	39.28	39.28	39.28	39.28	100000	3928000	39.28
2021-02-25	00733	29.84	30.2	29.84	29.97	260259	7812060	29.97
2021-02-25	00735	34.23	34.55	34.08	34.55	60100	2059099	34.55
2021-02-25	00736	24.01	24.11	23.85	24.11	115000	2764200	24.11
2021-02-25	00737	34.06	34.16	34.02	34.16	402746	13731536	34.16
2021-02-25	00738U	28.99	29.23	28.99	29.18	2259999	65814294	29.18
2021-02-25	00739	29.65	29.65	29.31	29.45	316950	9351572	29.45
2021-02-25	00742	20.76	20.78	20.74	20.75	72444	1504922	20.75
2021-02-25	00743	30.38	30.71	30.25	30.71	65641	1990303	30.71
2021-02-25	00752	33.6	33.67	33.22	33.58	2314079	77552851	33.58
2021-02-25	00753L	48	48	45.93	47.23	903100	42302430	47.23
2021-02-25	00757	49.3	49.5	49.15	49.35	1180531	58173840	49.35
2021-02-25	00762	38.32	38.32	38.1	38.2	373532	14251410	38.2
2021-02-25	00763U	28.27	28.6	28.19	28.45	1127536	32053587	28.45
2021-02-25	00770	33.5	33.6	33.46	33.59	99336	3326912	33.59
2021-02-25	00771	18.72	18.73	18.65	18.68	135320	2526952	18.68
2021-02-25	00774B	38.6	38.6	38.6	38.6	2000	77200	38.6
2021-02-25	00774C					0	0	
2021-02-25	00775B	41.33	41.33	41	41.1	3075	126580	41.1
2021-02-25	00783	22.29	22.29	22.1	22.2	673420	14953448	22.2
2021-02-25	008201	138.3	138.3	136.1	136.1	300	41110	136.1
2021-02-25	00830	27.79	27.94	27.75	27.77	1925605	53532270	27.77
2021-02-25	00850	32.96	33.04	32.76	32.99	1407968	46350686	32.99
2021-02-25	00851	29.69	29.89	29.69	29.89	32138	957633	29.89
2021-02-25	00852L	17.84	17.88	17.81	17.85	1632871	29124947	17.85
2021-02-25	00861	27.77	27.8	27.7	27.76	949642	26356014	27.76
2021-02-25	00865B	36.6	36.6	36.6	36.6	100000	3660000	36.6
2021-02-25	00875	30.91	31.05	30.91	31.04	778601	24134517	31.04
2021-02-25	00876	29.07	29.27	29.07	29.11	3756747	109411865	29.11
2021-02-25	00878	17.38	17.48	17.36	17.43	7710943	134130689	17.43
2021-02-25	00881	18	18.04	17.82	17.95	39634262	710602004	17.95
2021-02-25	00882	15.8	15.94	15.72	15.9	19040304	300850243	15.9
2021-02-25	01001T	18.55	18.65	18.55	18.62	16000	297940	18.62
2021-02-25	01002T	18.5	18.54	18.5	18.54	301000	5574650	18.54
2021-02-25	01003T					0	0	
2021-02-25	01004T					0	0	
2021-02-25	01007T	20.48	20.48	20.47	20.48	79162	1621215	20.48
2021-02-25	01009T	9.62	9.62	9.6	9.62	211000	2026930	9.62
2021-02-25	01010T	10.85	10.85	10.85	10.85	60000	651000	10.85
2021-02-25	020000	7.84	7.84	7.74	7.76	56000	434510	7.76
2021-02-25	020002					0	0	
2021-02-25	020004	33.27	33.27	33.17	33.17	43000	1428350	33.17
2021-02-25	020006					0	0	
2021-02-25	020007					0	0	
2021-02-25	020008	11.47	11.5	11.46	11.5	18000	206610	11.5
2021-02-25	020011	5.47	5.55	5.47	5.54	100000	552210	5.54
2021-02-25	020012	6.33	6.34	6.27	6.28	32000	201990	6.28
2021-02-25	020015					0	0	
2021-02-25	020016					0	0	
2021-02-25	020018	12.73	12.76	12.73	12.76	13000	165520	12.76
2021-02-25	020019	14.21	14.21	13.96	14.05	133000	1873860	14.05
