Date	Ticker	Open	High	Low	Close	Volume	Adj Close
2020-06-05	0050	87.7	88.35	87.7	88.35	9916582	88.35
2020-06-05	0051	35.9	35.95	35.79	35.89	34300	35.89
2020-06-05	0052	66.5	67.6	66.5	67.4	170993	67.4
2020-06-05	0053	40.45	40.75	40.41	40.75	58000	40.75
2020-06-05	0054	24.17	24.17	23.94	24	14000	24
2020-06-05	0055	17.96	17.96	17.85	17.88	22500	17.88
2020-06-05	0056	28.75	28.83	28.71	28.8	25602799	28.8
2020-06-05	0057	58.25	58.25	57.95	58.2	25000	58.2
2020-06-05	0061	17.61	17.74	17.56	17.57	582000	17.57
2020-06-05	006203	41.36	41.36	41.36	41.36	2000	41.36
2020-06-05	006204	57.05	57.25	57	57.2	27000	57.2
2020-06-05	006205	29.2	29.28	29.12	29.19	1363955	29.19
2020-06-05	006206	30.68	30.81	30.56	30.68	1200712	30.68
2020-06-05	006207	22.99	23.04	22.94	22.96	311050	22.96
2020-06-05	006208	50	50.4	50	50.35	1395865	50.35
2020-06-05	00625K	7	7	7	7	50000	7
2020-06-05	00631L	48.31	49.05	48.28	49.05	6244831	49.05
2020-06-05	00632R	9.79	9.79	9.7	9.7	116544345	9.7
2020-06-05	00633L	43.93	44.19	43.64	43.87	6936300	43.87
2020-06-05	00634R	5.59	5.61	5.57	5.6	459000	5.6
2020-06-05	00635U	24.15	24.18	24.06	24.09	931550	24.09
2020-06-05	00636	20.55	20.61	20.53	20.57	729770	20.57
2020-06-05	00636K	6.89	6.89	6.89	6.89	100	6.89
2020-06-05	00637L	17.02	17.09	16.88	16.91	63037062	16.91
2020-06-05	00638R	11.25	11.26	11.2	11.23	759000	11.23
2020-06-05	00639	11.52	11.55	11.49	11.51	2756445	11.51
2020-06-05	00640L	19.31	19.53	19.21	19.46	785239	19.46
2020-06-05	00641R	13.77	13.79	13.68	13.71	620180	13.71
2020-06-05	00642U	9.37	9.4	9.35	9.38	15012998	9.38
2020-06-05	00643	13.86	13.89	13.8	13.85	622544	13.85
2020-06-05	00645	20.66	20.78	20.64	20.78	86813	20.78
2020-06-05	00646	28.38	28.45	28.31	28.42	1073820	28.42
2020-06-05	00647L	35.97	36.29	35.88	36.28	817000	36.28
2020-06-05	00648R	10.52	10.55	10.47	10.47	1194000	10.47
2020-06-05	00650L	22.19	22.34	22	22.25	1401000	22.25
2020-06-05	00651R	8.82	8.82	8.73	8.73	1167000	8.73
2020-06-05	00652	18.54	18.61	18.38	18.53	850827	18.53
2020-06-05	00653L	18	18.33	17.91	18.1	12463250	18.1
2020-06-05	00654R	14.78	14.78	14.55	14.68	142100	14.68
2020-06-05	00655L	31.95	32.2	31.8	31.94	2556000	31.94
2020-06-05	00656R	10.18	10.21	10.16	10.18	265000	10.18
2020-06-05	00657	28.01	28.22	28	28.22	196000	28.22
2020-06-05	00657K	9.47	9.47	9.47	9.47	100	9.47
2020-06-05	00660	23.3	23.5	23.27	23.5	33000	23.5
2020-06-05	00662	37.14	37.15	37.08	37.1	309803	37.1
2020-06-05	00663L	43.43	44.07	43.39	44	157000	44
2020-06-05	00664R	11.12	11.12	11.03	11.04	4573000	11.04
2020-06-05	00665L	21.51	21.7	21.34	21.45	744000	21.45
2020-06-05	00666R	13.45	13.51	13.42	13.42	114000	13.42
2020-06-05	00668	28.55	28.58	28.45	28.58	509500	28.58
2020-06-05	00668K	9.58	9.58	9.58	9.58	100	9.58
2020-06-05	00669R	11.38	11.38	11.28	11.29	7034000	11.29
2020-06-05	00670L	47.95	48.28	47.85	48.16	749821	48.16
2020-06-05	00671R	9.05	9.07	9.02	9.04	1568000	9.04
2020-06-05	00672L	2.42	2.46	2.42	2.46	27034900	2.46
2020-06-05	00673R	33.53	33.6	33.24	33.26	570000	33.26
2020-06-05	00674R	14.24	14.29	14.21	14.26	264000	14.26
2020-06-05	00675L	18.96	19.2	18.96	19.19	298000	19.19
2020-06-05	00676R	6.01	6.02	5.96	5.98	4867404	5.98
2020-06-05	00677U	5.6	5.61	5.47	5.47	277360244	5.47
2020-06-05	00678	25.43	25.43	25.31	25.36	357239	25.36
2020-06-05	00680L	29.66	29.74	29.26	29.27	721000	29.27
2020-06-05	00681R	13.21	13.3	13.2	13.3	67000	13.3
2020-06-05	00682U	19.45	19.45	19.39	19.4	18000	19.4
2020-06-05	00683L	19.37	19.37	19.24	19.26	343000	19.26
2020-06-05	00684R	18.42	18.42	18.3	18.3	24000	18.3
2020-06-05	00685L	16.26	16.49	16.17	16.48	115000	16.48
2020-06-05	00686R	6.54	6.54	6.49	6.49	419000	6.49
2020-06-05	00688L	30.16	30.19	29.85	29.85	117000	29.85
2020-06-05	00689R	13.51	13.61	13.51	13.59	184000	13.59
2020-06-05	00690	22.83	22.88	22.79	22.87	277001	22.87
2020-06-05	00691R	13.36	13.36	13.36	13.36	1000	13.36
2020-06-05	00692	22.7	22.9	22.7	22.88	2840024	22.88
2020-06-05	00693U	14.01	14.24	14	14.24	9046239	14.24
2020-06-05	00700	18.76	18.76	18.74	18.74	106512	18.74
2020-06-05	00701	20.94	20.94	20.86	20.94	1757602	20.94
2020-06-05	00702	17.37	17.44	17.37	17.43	12000	17.43
2020-06-05	00703	21.26	21.26	21.15	21.2	108000	21.2
2020-06-05	00706L	16.79	16.79	16.75	16.76	67000	16.76
2020-06-05	00707R	19.85	19.85	19.85	19.85	1000	19.85
2020-06-05	00708L	27.11	27.18	26.92	27	4538000	27
2020-06-05	00709	19.35	19.53	19.35	19.53	108300	19.53
2020-06-05	00710B	19.07	19.07	19	19.03	1620000	19.03
2020-06-05	00711B	21.94	21.94	21.85	21.86	900000	21.86
2020-06-05	00712	11.2	11.78	11.2	11.6	7509640	11.6
2020-06-05	00713	31.7	31.8	31.61	31.75	100942	31.75
2020-06-05	00714	19.11	19.13	19.01	19.11	52000	19.11
2020-06-05	00715L	6.05	6.37	6.05	6.37	32421217	6.37
2020-06-05	00717	16.91	16.91	16.86	16.86	1789302	16.86
2020-06-05	00728	19.79	19.86	19.75	19.86	488000	19.86
2020-06-05	00730	17.3	17.34	17.24	17.34	595490	17.34
2020-06-05	00731	45.65	45.84	45.59	45.84	1384299	45.84
2020-06-05	00732	37.85	37.85	37.84	37.84	102000	37.84
2020-06-05	00733	21.47	21.53	21.39	21.53	278677	21.53
2020-06-05	00735	20.73	20.91	20.72	20.9	200000	20.9
2020-06-05	00736	18.32	18.43	18.32	18.43	145000	18.43
2020-06-05	00737	23.55	23.55	23.36	23.49	728531	23.49
2020-06-05	00738U	19.7	19.76	19.63	19.63	1458000	19.63
2020-06-05	00739	21.07	21.07	20.92	20.98	523722	20.98
2020-06-05	00742	20.94	20.95	20.94	20.95	145000	20.95
2020-06-05	00743	20.69	20.74	20.62	20.7	145000	20.7
2020-06-05	00752	24.25	24.25	24.14	24.2	952166	24.2
2020-06-05	00753L	25.17	25.29	25.01	25.16	308250	25.16
2020-06-05	00757	28.64	28.64	28.52	28.55	462000	28.55
2020-06-05	00762	27.93	27.93	27.89	27.9	329922	27.9
2020-06-05	00763U	17.01	17.05	16.99	17.04	90000	17.04
2020-06-05	00766L	9.37	9.43	9.34	9.39	228000	9.39
2020-06-05	00770	26.74	26.74	26.64	26.68	115000	26.68
2020-06-05	00771	19.11	19.14	19.09	19.12	219000	19.12
2020-06-05	00774B	38.93	38.93	38.83	38.85	1313000	38.85
2020-06-05	00775B	45	45	44.8	44.8	1752000	44.8
2020-06-05	00783	18.53	18.53	18.42	18.45	939497	18.45
2020-06-05	008201	98.65	98.65	98.55	98.55	1100	98.55
2020-06-05	00830	18.4	18.5	18.4	18.47	2161900	18.47
2020-06-05	00850	22.02	22.16	22.02	22.15	3487196	22.15
2020-06-05	00851	23.09	23.18	23.07	23.1	392000	23.1
2020-06-05	00852L	12.85	13.03	12.83	13.02	13623000	13.02
2020-06-05	00861	21.19	21.28	21.19	21.25	10509799	21.25
2020-06-05	00865B	39.4	39.4	39.35	39.35	102000	39.35
2020-06-05	00866	19.28	19.34	19.28	19.34	77000	19.34
2020-06-05	00875	24.94	24.94	24.8	24.93	2282480	24.93
2020-06-05	01001T	16.6	16.63	16.6	16.61	136000	16.61
2020-06-05	01002T	17.02	17.03	17.02	17.03	54000	17.03
2020-06-05	01003T	18.9	19	18.9	18.9	58088	18.9
2020-06-05	01007T	17.7	17.7	17.7	17.7	56000	17.7
2020-06-05	01009T	9.31	9.31	9.31	9.31	44000	9.31
2020-06-05	01010T	10	10	9.99	10	68000	10
2020-06-05	020000	5.32	5.33	5.3	5.32	165000	5.32
2020-06-05	020007	21.5	21.5	21.5	21.5	4777000	21.5
2020-06-05	020008	10.48	10.49	10.47	10.49	68000	10.49
2020-06-05	020011	4.88	4.88	4.88	4.88	2000	4.88
2020-06-05	020012	5.19	5.23	5.19	5.2	1565000	5.2
2020-06-05	020015	12.32	12.37	12.31	12.37	456000	12.37
2020-06-05	020016	12.87	12.91	12.86	12.91	635000	12.91
2020-06-05	02001L	6.32	6.32	6.28	6.31	15000	6.31
2020-06-05	02001R	4.38	4.41	4.37	4.4	60000	4.4
2020-06-05	1101	43.5	43.65	43.35	43.65	8873983	43.65
2020-06-05	1101B	54.7	54.7	54.7	54.7	3119	54.7
2020-06-05	1102	45	45.3	44.7	45.2	6003372	45.2
2020-06-05	1103	16.95	17.1	16.9	16.95	1225036	16.95
2020-06-05	1104	17.9	18.05	17.9	18	506618	18
2020-06-05	1108	9.41	9.6	9.41	9.5	307500	9.5
2020-06-05	1109	17.9	18.4	17.9	18.3	727165	18.3
2020-06-05	1110	16.35	16.4	16.3	16.4	15052	16.4
2020-06-05	1201	23	23.15	22.9	23.05	2120638	23.05
2020-06-05	1203	28.6	28.6	28.45	28.55	46244	28.55
2020-06-05	1210	44.15	44.35	43.9	44.2	2535804	44.2
2020-06-05	1213	5.64	5.88	5.46	5.72	19030	5.72
2020-06-05	1215	75	75	74.1	74.7	1034067	74.7
2020-06-05	1216	74.5	74.5	73.7	73.9	6604879	73.9
2020-06-05	1217	7.46	7.53	7.36	7.49	4654883	7.49
2020-06-05	1218	24.85	25.1	24.85	25.1	1691759	25.1
2020-06-05	1219	19.3	19.4	19.3	19.4	79854	19.4
2020-06-05	1220	10.8	10.9	10.75	10.85	357050	10.85
2020-06-05	1225	37.9	38	37.8	37.9	86535	37.9
2020-06-05	1227	65.4	66.1	65.4	65.7	934802	65.7
2020-06-05	1229	42.45	42.5	42.3	42.45	1285518	42.45
2020-06-05	1231	42.1	42.35	41.95	42.3	266642	42.3
2020-06-05	1232	123	123	122	122.5	35832	122.5
2020-06-05	1233	36.4	36.45	36.4	36.45	12100	36.45
2020-06-05	1234	33	33	32.8	32.95	82141	32.95
2020-06-05	1235	25.85	26	25.85	26	3017	26
2020-06-05	1236	12.15	12.5	12.15	12.35	67775	12.35
2020-06-05	1256	214	215.5	214	215.5	50207	215.5
2020-06-05	1301	87	87.6	86.6	87.6	8290499	87.6
2020-06-05	1303	65.2	65.3	64.7	65.3	4544560	65.3
2020-06-05	1304	12.2	12.45	12.2	12.35	3547191	12.35
2020-06-05	1305	19.35	19.55	19.3	19.45	4995711	19.45
2020-06-05	1307	23.35	23.6	23.25	23.6	563916	23.6
2020-06-05	1308	18.35	18.7	18.2	18.6	2722209	18.6
2020-06-05	1309	14.5	15.3	14.5	15.3	12884036	15.3
2020-06-05	1310	16.7	16.9	16.7	16.85	2095404	16.85
2020-06-05	1312	15.1	15.45	15.1	15.3	9314707	15.3
2020-06-05	1312A	30.1	30.1	30.1	30.1	4000	30.1
2020-06-05	1313	9.67	9.83	9.65	9.8	1430383	9.8
2020-06-05	1314	8.42	8.54	8.39	8.51	20683597	8.51
2020-06-05	1315	57.8	58.3	57.6	57.8	909070	57.8
2020-06-05	1316	11.3	11.4	11.2	11.3	218112	11.3
2020-06-05	1319	40.7	41.2	40.3	41.05	2522429	41.05
2020-06-05	1321	32	32.25	31.9	32.15	158000	32.15
2020-06-05	1323	33.3	33.4	33.2	33.4	117530	33.4
2020-06-05	1324	9.8	9.93	9.7	9.93	96000	9.93
2020-06-05	1325	180.5	189	180.5	189	1299500	189
2020-06-05	1326	75.2	75.6	74.7	75.6	7201286	75.6
2020-06-05	1337	5.26	5.37	5.26	5.33	484426	5.33
2020-06-05	1338	58	59.4	57.6	58.5	1729385	58.5
2020-06-05	1339	46.75	47	46.15	46.25	489000	46.25
2020-06-05	1340	10.25	10.65	10.25	10.5	277199	10.5
2020-06-05	1341	61.1	61.4	61	61.4	26001	61.4
2020-06-05	1402	27.75	27.9	27.6	27.8	6672424	27.8
2020-06-05	1409	11.15	11.4	11.1	11.25	8444337	11.25
2020-06-05	1410	30.85	31.3	30.8	31.3	186501	31.3
2020-06-05	1413	7.2	7.24	7.16	7.21	94033	7.21
2020-06-05	1414	6.69	6.74	6.67	6.74	181984	6.74
2020-06-05	1416	11.55	12.25	11.55	12	799652	12
2020-06-05	1417	8.66	8.7	8.6	8.6	681620	8.6
2020-06-05	1419	41.7	41.7	41.7	41.7	2033	41.7
2020-06-05	1423	10.75	10.75	10.7	10.7	29392	10.7
2020-06-05	1432	6.06	6.08	6	6.05	353699	6.05
2020-06-05	1434	36.7	37.5	36.7	37.5	6104564	37.5
2020-06-05	1435	8.66	8.73	8.64	8.71	167003	8.71
2020-06-05	1436	37.7	37.8	37.65	37.7	22000	37.7
2020-06-05	1437	21.4	21.4	21.3	21.3	224318	21.3
2020-06-05	1438	12.45	12.45	11.9	12.2	11134	12.2
2020-06-05	1439	36.8	37	36.3	36.9	564001	36.9
2020-06-05	1440	9.41	9.64	9.41	9.56	1581138	9.56
2020-06-05	1441	7.23	7.28	7.23	7.24	130724	7.24
2020-06-05	1442	18.2	18.2	18	18.1	331337	18.1
2020-06-05	1443	9.02	9.05	9	9.05	41999	9.05
2020-06-05	1444	7.32	7.67	7.32	7.54	9486984	7.54
2020-06-05	1445	8.32	8.42	8.32	8.42	31001	8.42
2020-06-05	1446	29.75	29.75	29.4	29.5	188109	29.5
2020-06-05	1447	6.1	6.54	6.08	6.31	6754275	6.31
2020-06-05	1449	18	18.5	18	18.2	1377104	18.2
2020-06-05	1451	15.15	15.85	15.15	15.7	705945	15.7
2020-06-05	1452	17.1	17.15	17.05	17.15	293969	17.15
2020-06-05	1453	7.35	7.43	7.32	7.43	46000	7.43
2020-06-05	1454	7.85	7.88	7.81	7.85	54740	7.85
2020-06-05	1455	7.1	7.24	7.1	7.17	977762	7.17
2020-06-05	1456	9.79	10	9.62	9.96	105131	9.96
2020-06-05	1457	12.6	12.65	12.45	12.55	707099	12.55
2020-06-05	1459	7.72	7.77	7.7	7.7	321049	7.7
2020-06-05	1460	8.13	8.36	8.04	8.25	1264552	8.25
2020-06-05	1463	11.95	12.25	11.95	12.1	247000	12.1
2020-06-05	1464	21.6	22.1	21.55	21.85	2257595	21.85
2020-06-05	1465	15.35	15.5	15.3	15.4	181035	15.4
2020-06-05	1466	15.15	15.5	14.4	14.7	5012058	14.7
2020-06-05	1467	17.85	19.15	17.7	19.15	7996077	19.15
2020-06-05	1468	9.75	9.88	9.66	9.87	36000	9.87
2020-06-05	1470	19.15	19.6	19.05	19.05	85003	19.05
2020-06-05	1471	2.02	2.13	2.02	2.12	20477	2.12
2020-06-05	1472	12.65	13.55	12.65	13.55	1535956	13.55
2020-06-05	1473	20.4	21.3	20.3	21.1	1119501	21.1
2020-06-05	1474	11.15	12	11	12	4787499	12
2020-06-05	1475	14.15	14.15	14	14	7260	14
2020-06-05	1476	321	335	319.5	326.5	4471856	326.5
2020-06-05	1477	154.5	157	153	156.5	6806308	156.5
2020-06-05	1503	46.2	46.3	45.95	46.15	93919	46.15
2020-06-05	1504	28.2	28.2	28.05	28.1	1694470	28.1
2020-06-05	1506	12.5	12.65	12.4	12.6	398001	12.6
2020-06-05	1507	57.1	57.1	56.5	56.7	97500	56.7
2020-06-05	1512	6.01	6.02	6	6.01	250618	6.01
2020-06-05	1513	28.3	29.35	28.3	29.2	4430172	29.2
2020-06-05	1514	22	24	21.95	24	7025177	24
2020-06-05	1515	81	81.8	80	81.1	2975900	81.1
2020-06-05	1516	13.9	14.05	13.65	13.85	101000	13.85
2020-06-05	1517	8.2	8.91	8.2	8.91	2293595	8.91
2020-06-05	1519	26.5	27.25	26.5	26.85	1289886	26.85
2020-06-05	1521	60.8	61.1	60.7	61	46100	61
2020-06-05	1522	24.1	26	24.1	25.7	5395480	25.7
2020-06-05	1524	8.9	8.99	8.9	8.96	281288	8.96
2020-06-05	1525	48.75	51.5	48.75	49.85	320282	49.85
2020-06-05	1526	33	35.65	33	35.65	5806125	35.65
