Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2015-07-31	0050	66.5	66.55	65.8	66.15	11169527	737988200	66.15
2015-07-31	0051	26.06	26.24	25.98	25.98	36068	940378	25.98
2015-07-31	0052	37.81	37.81	37.61	37.62	8000	301890	37.62
2015-07-31	0053	27	27	26.67	26.67	28000	748860	26.67
2015-07-31	0054	22.6	22.6	21.43	21.43	25000	547400	21.43
2015-07-31	0055	15.69	15.69	15.45	15.61	248000	3859140	15.61
2015-07-31	0056	22	22	21.83	21.95	1446595	31684000	21.95
2015-07-31	0057	39.74	39.75	39.56	39.58	9000	357010	39.58
2015-07-31	0058	37.15	37.15	37.15	37.15	3000	111450	37.15
2015-07-31	0059	35.38	35.57	34.9	35.57	15000	528720	35.57
2015-07-31	0060					0	0	
2015-07-31	0061	18.68	18.92	18.61	18.87	13880751	261140029	18.87
2015-07-31	006203	33.48	33.48	31.18	31.48	17000	545880	31.48
2015-07-31	006204	44.3	44.3	44.17	44.17	2000	88470	44.17
2015-07-31	006205	33.47	33.56	33.1	33.2	8817735	293662317	33.2
2015-07-31	006206	29.98	29.98	29.66	29.66	6810490	202929560	29.66
2015-07-31	006207	24.5	24.75	24.41	24.69	4605200	113312740	24.69
2015-07-31	006208					0	0	
2015-07-31	00631L	19.76	19.81	19.46	19.57	2949000	57780760	19.57
2015-07-31	00632R	19.76	19.95	19.72	19.88	13426000	266985110	19.88
2015-07-31	00633L	35.54	35.99	35.1	35.4	54259810	1929601565	35.4
2015-07-31	00634R	11.17	11.19	11.05	11.14	19194000	213445990	11.14
2015-07-31	00635U	18.05	18.05	17.95	17.96	1224000	22003760	17.96
2015-07-31	00636	18.49	18.49	18.06	18.14	16492061	299914742	18.14
2015-07-31	00637L	12.75	12.95	12.63	12.78	106049500	1356498160	12.78
2015-07-31	00638R	20.75	20.87	20.55	20.71	5506000	113926620	20.71
2015-07-31	00639	11.8	11.91	11.72	11.83	3071000	36365700	11.83
2015-07-31	0080					0	0	
2015-07-31	0081	910	910	910	910	1000	910000	910
2015-07-31	008201	90.9	90.9	89.45	89.7	15000	1348010	89.7
2015-07-31	01001T	15.9	15.9	15.9	15.9	100000	1590000	15.9
2015-07-31	01002T	18	18.01	17.99	17.99	1124000	20232230	17.99
2015-07-31	01003T	14.02	14.1	14.02	14.09	151000	2127760	14.09
2015-07-31	01004T	13.1	13.1	13.1	13.1	1000	13100	13.1
2015-07-31	01007T	15.57	15.57	15.57	15.57	100000	1557000	15.57
2015-07-31	1101	34.8	34.8	33.9	34.2	8533235	291783848	34.2
2015-07-31	1102	35.2	35.2	34.55	34.65	3373824	117023272	34.65
2015-07-31	1103	10.8	10.85	10.7	10.8	196380	2110365	10.8
2015-07-31	1104	24.15	24.15	23.5	23.8	141034	3353255	23.8
2015-07-31	1108	9.91	10	9.85	10	137200	1364079	10
2015-07-31	1109	11.25	11.25	11.1	11.2	25000	279350	11.2
2015-07-31	1110	14	14.3	13.55	14.3	145210	2003932	14.3
2015-07-31	1201	21.8	21.8	21.35	21.5	1106807	23881706	21.5
2015-07-31	1203	22	22.2	21.9	21.9	47029	1034178	21.9
2015-07-31	1210	21.4	21.45	21.1	21.1	565876	12021476	21.1
2015-07-31	1213	18.55	18.8	18.45	18.7	27000	501850	18.7
2015-07-31	1215	24.85	25.5	24.6	25.3	410100	10240982	25.3
2015-07-31	1216	55.5	55.6	54.3	55.6	16124501	888497775	55.6
2015-07-31	1217	7.78	7.81	7.65	7.67	609052	4692653	7.67
2015-07-31	1218	11.75	11.85	11.7	11.8	243301	2861400	11.8
2015-07-31	1219	14.95	15.1	14.9	15.1	21505	321825	15.1
2015-07-31	1220	9.9	9.9	9.78	9.9	40060	395149	9.9
2015-07-31	1225	22.2	22.3	21.8	22.15	133250	2958475	22.15
2015-07-31	1227	95.2	95.7	93.3	95.4	2420936	229769402	95.4
2015-07-31	1229	20.9	20.95	20.8	20.9	264468	5514804	20.9
2015-07-31	1231	32	32.2	31.6	31.6	57301	1821961	31.6
2015-07-31	1232	71.7	72	71.6	71.6	31270	2242680	71.6
2015-07-31	1233	41	41	40.9	40.9	10010	410260	40.9
2015-07-31	1234	34.1	34.1	32.5	32.9	96978	3186722	32.9
2015-07-31	1235	19.05	19.05	18.8	18.8	19000	359000	18.8
2015-07-31	1236	23	23	22.8	22.8	4273	98041	22.8
2015-07-31	1262	126.5	126.5	124.5	125.5	94384	11827076	125.5
2015-07-31	1301	69.1	70	68.5	70	6622455	457156850	70
2015-07-31	1303	65	65.9	64.1	64.5	7055571	454538374	64.5
2015-07-31	1304	11.3	11.45	11.1	11.1	1455341	16343782	11.1
2015-07-31	1305	10.5	11.05	10.5	10.85	2713754	29357341	10.85
2015-07-31	1307	35.5	35.8	34.4	34.9	391657	13752177	34.9
2015-07-31	1308	15.6	15.8	15.35	15.4	318177	4945172	15.4
2015-07-31	1309	7.67	7.67	7.5	7.5	312210	2362097	7.5
2015-07-31	1310	14.8	14.9	14.7	14.75	1076275	15883172	14.75
2015-07-31	1312	16.05	16.1	15.5	15.8	5086162	80538188	15.8
2015-07-31	1312A	21.5	21.5	20.1	21.35	57000	1202750	21.35
2015-07-31	1313	9.64	9.64	9.41	9.43	786206	7475298	9.43
2015-07-31	1314	8.81	8.83	8.63	8.65	4472731	39014328	8.65
2015-07-31	1315	23.4	23.4	23.1	23.4	32000	745050	23.4
2015-07-31	1316	10.3	10.4	10.05	10.15	114000	1158700	10.15
2015-07-31	1319	32.9	34.15	32.65	33.6	4029656	135756940	33.6
2015-07-31	1321	24.25	24.25	23.85	23.9	57000	1367950	23.9
2015-07-31	1323	27.5	27.5	26.5	26.5	73063	1956525	26.5
2015-07-31	1324	10.35	10.45	10.25	10.4	23002	238170	10.4
2015-07-31	1325	19.8	19.85	19.75	19.85	133000	2634100	19.85
2015-07-31	1326	72.9	74.8	72.1	74.8	5364639	395027442	74.8
2015-07-31	1337	15.15	15.25	14.75	14.75	770253	11545701	14.75
2015-07-31	1338	83.6	83.6	79	80.2	985810	79532710	80.2
2015-07-31	1339	84.4	84.7	83.6	84.7	1166000	98072700	84.7
2015-07-31	1340	76.9	77	75.7	75.7	152200	11607338	75.7
2015-07-31	1402	29.9	29.95	29.55	29.8	6857523	203864140	29.8
2015-07-31	1409	9.99	9.99	9.84	9.89	1167179	11558459	9.89
2015-07-31	1410	23	23	23	23	7002	161046	23
2015-07-31	1413	7.99	7.99	7.5	7.78	108999	826402	7.78
2015-07-31	1414	6.75	6.85	6.74	6.79	232643	1576604	6.79
2015-07-31	1416	15.9	15.95	15.85	15.9	232600	3693159	15.9
2015-07-31	1417	6.85	6.94	6.82	6.9	198076	1361324	6.9
2015-07-31	1418	6.66	6.66	6.65	6.65	99061	659020	6.65
2015-07-31	1419	38.2	38.8	38.05	38.8	29000	1113750	38.8
2015-07-31	1423	7.17	7.27	7.15	7.27	130002	935284	7.27
2015-07-31	1432	16.7	16.8	16.5	16.75	62047	1034382	16.75
2015-07-31	1434	30	30.1	29.2	29.8	2178520	64676316	29.8
2015-07-31	1435	5.21	5.26	5.16	5.26	55198	286529	5.26
2015-07-31	1436	47.5	47.5	46	46.75	44000	2053600	46.75
2015-07-31	1437	11.8	11.8	11.7	11.8	136227	1599654	11.8
2015-07-31	1438	4.5	4.91	4.5	4.91	11000	50150	4.91
2015-07-31	1439	12.85	13	12.85	12.9	46000	592850	12.9
2015-07-31	1440	15	15.05	14.5	14.6	3447841	50763682	14.6
2015-07-31	1441	8.25	8.34	8.14	8.3	42001	348418	8.3
