Date	Ticker	Open	High	Low	Close	Volume	Value	Adj Close
2020-04-30	0050	84.45	85.5	84.4	85.5	18785156	1597420751	85.5
2020-04-30	0051	33.09	33.51	33.09	33.51	25086	836791	33.51
2020-04-30	0052	64.5	64.85	64.5	64.75	198947	12860519	64.75
2020-04-30	0053	38.63	39	38.63	39	47042	1825025	39
2020-04-30	0054	22.42	22.6	22.42	22.6	4000	90170	22.6
2020-04-30	0055	17.2	17.27	17.17	17.27	76170	1310355	17.27
2020-04-30	0056	27.2	27.49	27.2	27.46	35888109	982193977	27.46
2020-04-30	0057	55.45	56.1	55.45	56.1	72000	4032550	56.1
2020-04-30	0061	17.31	17.38	17.25	17.3	608700	10544659	17.3
2020-04-30	006203	39.85	39.98	39.85	39.98	5000	199600	39.98
2020-04-30	006204	53.75	54.85	53.75	54.75	17000	927100	54.75
2020-04-30	006205	28.74	29.21	28.74	29.08	1887217	54911882	29.08
2020-04-30	006206	30.5	30.77	30.37	30.5	212647	6506292	30.5
2020-04-30	006207	22.4	22.8	22.4	22.64	493000	11172840	22.64
2020-04-30	006208	48.41	48.95	48.32	48.93	1461250	71145800	48.93
2020-04-30	00625K	6.94	6.94	6.94	6.94	50000	347000	6.94
2020-04-30	00631L	43.65	44.78	43.56	44.69	14580050	643332053	44.69
2020-04-30	00632R	10.39	10.41	10.24	10.25	305482404	3148319357	10.25
2020-04-30	00633L	41.51	42.5	41.51	41.65	14068651	590253374	41.65
2020-04-30	00634R	5.76	5.78	5.7	5.73	3634075	20795793	5.73
2020-04-30	00635U	24.48	24.48	24.37	24.4	1105890	26990310	24.4
2020-04-30	00636	20.2	20.47	20.2	20.27	835244	16994432	20.27
2020-04-30	00636K	6.8	6.8	6.8	6.8	100	680	6.8
2020-04-30	00637L	16.09	16.39	16.02	16.05	110014750	1778771585	16.05
2020-04-30	00638R	11.62	11.62	11.44	11.55	1520000	17478450	11.55
2020-04-30	00639	11.04	11.2	11.04	11.15	1625227	18156939	11.15
2020-04-30	00640L	16.45	16.56	16.32	16.42	2752000	45234750	16.42
2020-04-30	00641R	15	15.06	14.94	15.01	2523000	37820440	15.01
2020-04-30	00642U	8.35	8.69	8.35	8.69	80454648	683818249	8.69
2020-04-30	00643	13.3	13.56	13.3	13.5	1034221	13955107	13.5
2020-04-30	00643K					0	0	
2020-04-30	00645	19.09	19.19	19.08	19.1	107499	2056289	19.1
2020-04-30	00646	26.84	26.96	26.76	26.93	1210353	32505393	26.93
2020-04-30	00647L	32.33	32.8	32.22	32.7	1959119	63680181	32.7
2020-04-30	00648R	11.27	11.28	11.13	11.15	4125150	46205273	11.15
2020-04-30	00650L	22.74	22.96	22.74	22.92	356000	8145820	22.92
2020-04-30	00651R	8.79	8.79	8.68	8.71	765000	6673000	8.71
2020-04-30	00652	17.75	18.26	17.75	18.26	638192	11485301	18.26
2020-04-30	00653L	17.06	17.7	16.95	17.69	9003250	156148270	17.69
2020-04-30	00654R	15.49	15.49	15.15	15.16	685000	10487050	15.16
2020-04-30	00655L	30.17	31	30.17	30.35	5058000	154747110	30.35
2020-04-30	00656R	10.51	10.54	10.4	10.49	624000	6536110	10.49
2020-04-30	00657	25.26	25.29	25.17	25.23	137121	3456969	25.23
2020-04-30	00657K	8.46	8.46	8.46	8.46	100	846	8.46
2020-04-30	00660	21.14	21.4	21.13	21.35	415000	8795800	21.35
2020-04-30	00661	25.57	25.57	25.57	25.57	1000	25570	25.57
2020-04-30	00662	34.57	34.88	34.5	34.83	652556	22634860	34.83
2020-04-30	00663L	38.9	39.97	38.9	39.9	250000	9883880	39.9
2020-04-30	00664R	11.8	11.82	11.65	11.66	10298998	120753736	11.66
2020-04-30	00665L	21.9	22.25	21.67	22.22	144000	3187640	22.22
2020-04-30	00666R	13.2	13.2	13.2	13.2	6000	79200	13.2
2020-04-30	00668	26.59	26.78	26.54	26.75	383507	10221609	26.75
2020-04-30	00668K	8.94	8.94	8.94	8.94	100	894	8.94
2020-04-30	00669R	12.23	12.25	12.1	12.11	17397000	211835820	12.11
2020-04-30	00670L	42.81	43.45	42.7	43.18	4050000	173854080	43.18
2020-04-30	00671R	9.72	9.72	9.61	9.63	4425000	42795940	9.63
2020-04-30	00672L	3	3	2.8	2.95	92829338	270613124	2.95
2020-04-30	00673R	45.78	46.12	43.2	43.9	4610200	205391178	43.9
2020-04-30	00674R	14.18	14.2	14.14	14.18	868000	12298950	14.18
