契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202208W5,13400,Call,-,-,-,-,1590,-,-,0,0,0,0,1540,1630,-,-
TXO,202208W5,13400,Put,-,-,-,-,0.1,-,-,0,0,0,0,-,0.5,-,-
TXO,202208W5,13500,Call,-,-,-,-,1490,-,-,0,0,0,1,1430,1530,1570,1570
TXO,202208W5,13500,Put,-,-,-,-,0.1,-,-,2,0,2,613,-,0.5,1.5,0.2
TXO,202208W5,13600,Call,-,-,-,-,1390,-,-,0,0,0,1,1330,1430,1540,1540
TXO,202208W5,13600,Put,-,-,-,-,0.1,-,-,0,0,0,56,-,0.5,1.7,0.2
TXO,202208W5,13700,Call,-,-,-,-,1290,-,-,0,0,0,0,1230,1330,-,-
TXO,202208W5,13700,Put,-,-,-,-,0.1,-,-,1,0,1,241,-,0.5,2,0.2
TXO,202208W5,13800,Call,-,-,-,-,1190,-,-,0,0,0,0,1130,1230,-,-
TXO,202208W5,13800,Put,0.2,0.2,0.2,0.2,0.2,▼-0.8,▼-80.00%,32,200,232,285,-,0.5,2.4,0.2
TXO,202208W5,13900,Call,-,-,-,-,1090,-,-,0,0,0,0,1030,1130,-,-
TXO,202208W5,13900,Put,0.2,0.2,0.2,0.2,0.2,▼-1.1,▼-84.62%,44,30,74,144,-,0.5,3.7,0.1
TXO,202208W5,14000,Call,-,-,-,-,990,-,-,0,0,0,0,915,1030,-,-
TXO,202208W5,14000,Put,0.3,0.5,0.1,0.2,0.2,▼-1.5,▼-88.24%,427,67,494,2207,-,0.3,4.3,0.1
TXO,202208W5,14100,Call,-,-,-,-,890,-,-,0,0,0,0,815,925,-,-
TXO,202208W5,14100,Put,0.6,0.6,0.1,0.2,0.2,▼-2.2,▼-91.67%,108,27,135,1694,0.1,0.5,6,0.1
TXO,202208W5,14200,Call,-,-,-,-,790,-,-,0,0,0,0,715,825,660,650
