契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209W1,13300,Call,1430,1430,1430,1430,1340,▼-40,▼-2.72%,0,8,8,8,1310,1370,1430,1430
TXO,202209W1,13300,Put,0.6,1.9,0.6,1.9,1.9,▲+1.1,▲+137.50%,0,996,996,685,1.4,1.9,1.9,0.6
TXO,202209W1,13400,Call,1380,1380,1380,1380,1240,0,0%,0,1,1,1,1210,1270,1380,1380
TXO,202209W1,13400,Put,1.5,2.3,1.1,2.2,2.2,▼-0.3,▼-12.00%,562,693,1255,1147,1.5,2.3,5,0.7
TXO,202209W1,13500,Call,1280,1280,1280,1280,1140,0,0%,0,1,1,1,1110,1170,1280,1280
TXO,202209W1,13500,Put,0.4,2.9,0.4,2.9,2.9,▼-0.1,▼-3.33%,362,316,678,726,1.2,3,7,0.4
TXO,202209W1,13600,Call,1190,1190,1190,1190,1040,▲+10,▲+0.85%,0,1,1,1,1020,1070,1190,1190
TXO,202209W1,13600,Put,2,3.6,1.2,3.6,3.6,▼-0.2,▼-5.26%,448,306,754,725,1.8,3.7,8.9,1.2
TXO,202209W1,13700,Call,1090,1090,1090,1090,940,▲+10,▲+0.93%,0,1,1,1,915,975,1090,1090
TXO,202209W1,13700,Put,3,5,1.9,4.2,4.2,▼-0.7,▼-14.29%,768,1531,2299,2115,3.8,4.8,12,1.5
TXO,202209W1,13800,Call,-,-,-,-,845,-,-,0,0,0,0,815,875,-,-
TXO,202209W1,13800,Put,4,6.9,2.4,6.2,6.2,▼-0.8,▼-11.43%,1473,1205,2678,3038,5.7,6.8,15.5,1.5
TXO,202209W1,13900,Call,-,-,-,-,745,-,-,0,0,0,0,690,825,-,-
TXO,202209W1,13900,Put,5.5,10,3.4,9,9,▼-0.3,▼-3.23%,2217,1755,3972,5186,9.2,9.7,21.5,2.1
TXO,202209W1,14000,Call,800,800,715,720,650,▼-70,▼-8.86%,0,8,8,4,595,730,800,715
TXO,202209W1,14000,Put,7,14.5,5.6,13.5,13.5,▲+0.5,▲+3.85%,6240,5700,11940,5904,13,14,29,1.3
TXO,202209W1,14100,Call,710,710,610,655,555,▼-35,▼-5.07%,2,20,22,20,478,630,720,610
TXO,202209W1,14100,Put,11,21.5,8.7,20,20,▲+1.5,▲+8.11%,5799,4931,10730,4375,19,20.5,39,3.8
TXO,202209W1,14200,Call,615,615,462,462,462,▼-138,▼-23.00%,38,27,65,31,455,545,650,462
TXO,202209W1,14200,Put,18,31.5,13.5,28,28,▲+2,▲+7.69%,10515,8124,18639,5094,28,30,53,5.8
TXO,202209W1,14300,Call,525,525,380,380,380,▼-130,▼-25.49%,1,26,27,28,301,467,715,380
TXO,202209W1,14300,Put,22,46,21,42,42,▲+6,▲+16.67%,14447,13619,28066,8057,42.5,43,70,8.5
TXO,202209W1,14400,Call,452,452,296,300,300,▼-129,▼-30.07%,170,135,305,99,296,313,680,296
TXO,202209W1,14400,Put,34.5,66,30.5,63,63,▲+12,▲+23.53%,16575,10484,27059,7905,61,63,91,11.5
TXO,202209W1,14450,Call,392,392,255,255,255,▼-119,▼-31.82%,0,29,29,18,256,284,392,255
TXO,202209W1,14450,Put,41,78,41,73,73,▲+13,▲+21.67%,0,4489,4489,1104,73,75,78,41
TXO,202209W1,14500,Call,367,367,220,229,229,▼-116,▼-33.62%,208,585,793,194,220,229,590,220
TXO,202209W1,14500,Put,49,93,49,87,87,▲+18,▲+26.09%,14806,10036,24842,6021,86,87,118,17
TXO,202209W1,14550,Call,326,326,186,193,193,▼-111,▼-36.51%,272,796,1068,307,191,194,520,186
TXO,202209W1,14550,Put,58,109,52,104,104,▲+23,▲+28.40%,7839,6226,14065,3209,103,106,134,21
