契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209,11800,Call,-,-,-,-,2760,-,-,0,0,0,16,2720,2810,3540,2640
TXO,202209,11800,Put,-,-,-,-,0.1,-,-,2,0,2,2209,-,0.4,160,0.1
TXO,202209,11900,Call,-,-,-,-,2660,-,-,0,0,0,1,2620,2710,2980,2980
TXO,202209,11900,Put,-,-,-,-,0.1,-,-,8,0,8,154,-,0.4,160,0.1
TXO,202209,12000,Call,-,-,-,-,2560,-,-,0,0,0,4,2520,2610,3370,2020
TXO,202209,12000,Put,0.2,0.2,0.2,0.2,0.1,0,0%,0,1,1,2914,-,0.4,189,0.2
TXO,202209,12100,Call,-,-,-,-,2460,-,-,0,0,0,10,2420,2510,3270,1930
TXO,202209,12100,Put,-,-,-,-,0.1,-,-,0,0,0,203,-,0.4,210,0.2
TXO,202209,12200,Call,-,-,-,-,2360,-,-,0,0,0,3,2320,2410,1840,1840
TXO,202209,12200,Put,-,-,-,-,0.1,-,-,0,0,0,239,-,0.4,203,0.2
TXO,202209,12300,Call,-,-,-,-,2260,-,-,0,0,0,1,2220,2310,2580,2580
TXO,202209,12300,Put,-,-,-,-,0.1,-,-,0,0,0,304,-,0.4,206,0.3
TXO,202209,12400,Call,2090,2150,2090,2150,2160,▲+130,▲+6.44%,0,151,151,432,2120,2210,2980,1670
TXO,202209,12400,Put,0.5,0.5,0.2,0.2,0.2,0,0%,15,81,96,663,-,0.2,255,0.2
TXO,202209,12500,Call,-,-,-,-,2060,-,-,0,0,0,3,2020,2110,1870,1590
TXO,202209,12500,Put,0.2,0.2,0.2,0.2,0.2,▼-0.1,▼-33.33%,0,1,1,1169,-,0.4,260,0.1
TXO,202209,12600,Call,-,-,-,-,1960,-,-,0,0,0,18,1920,2010,2760,1720
TXO,202209,12600,Put,0.2,0.5,0.2,0.5,0.2,▲+0.2,▲+66.67%,43,2,45,1453,-,0.4,284,0.2
TXO,202209,12700,Call,-,-,-,-,1860,-,-,0,0,0,0,1820,1910,-,-
TXO,202209,12700,Put,0.1,0.2,0.1,0.2,0.2,▼-0.1,▼-33.33%,127,100,227,2227,-,0.3,299,0.1
TXO,202209,12800,Call,1690,1690,1690,1690,1760,▲+70,▲+4.32%,0,64,64,84,1720,1810,2590,1630
TXO,202209,12800,Put,0.2,0.2,0.2,0.2,0.2,▼-0.1,▼-33.33%,18,3,21,3759,-,0.3,325,0.1
TXO,202209,12900,Call,-,-,-,-,1660,-,-,0,0,0,0,1620,1710,-,-
TXO,202209,12900,Put,0.2,0.2,0.2,0.2,0.2,▼-0.1,▼-33.33%,40,1,41,4331,0.1,0.2,363,0.1
TXO,202209,13000,Call,-,-,-,-,1560,-,-,0,0,0,6,1520,1610,2230,1010
TXO,202209,13000,Put,0.3,0.3,0.2,0.2,0.2,▼-0.2,▼-50.00%,138,4,142,5450,0.1,0.4,398,0.2
TXO,202209,13100,Call,-,-,-,-,1460,-,-,0,0,0,1,1420,1510,1920,1920
TXO,202209,13100,Put,0.4,0.4,0.2,0.2,0.2,▼-0.2,▼-50.00%,25,16,41,1905,0.1,0.4,405,0.2
