契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211W5,13000,Call,-,-,-,-,1700,-,-,0,0,0,0,1690,1720,-,-
TXO,202211W5,13000,Put,0.4,0.4,0.2,0.2,0.2,▼-0.2,▼-50.00%,0,3,3,794,0.2,0.3,18,0.1
TXO,202211W5,13100,Call,-,-,-,-,1600,-,-,0,0,0,0,1590,1620,-,-
TXO,202211W5,13100,Put,0.2,0.3,0.2,0.3,0.2,▼-0.1,▼-25.00%,0,5,5,313,-,0.3,20,0.2
TXO,202211W5,13200,Call,-,-,-,-,1500,-,-,0,0,0,0,1490,1520,-,-
TXO,202211W5,13200,Put,0.2,0.3,0.2,0.3,0.2,▼-0.1,▼-25.00%,0,4,4,509,-,0.3,25,0.2
TXO,202211W5,13300,Call,-,-,-,-,1400,-,-,0,0,0,0,1390,1420,-,-
TXO,202211W5,13300,Put,0.3,0.3,0.2,0.2,0.2,▼-0.2,▼-50.00%,1,16,17,159,-,0.4,13.5,0.2
TXO,202211W5,13400,Call,-,-,-,-,1300,-,-,0,0,0,0,1290,1320,-,-
TXO,202211W5,13400,Put,0.3,0.4,0.2,0.2,0.2,▼-0.3,▼-60.00%,6,33,39,295,-,0.2,30,0.2
TXO,202211W5,13500,Call,-,-,-,-,1200,-,-,0,0,0,0,1190,1220,-,-
TXO,202211W5,13500,Put,0.4,0.4,0.2,0.2,0.2,▼-0.3,▼-60.00%,10,64,74,512,0.1,0.4,42.5,0.2
TXO,202211W5,13600,Call,-,-,-,-,1100,-,-,0,0,0,2,1090,1120,1040,940
TXO,202211W5,13600,Put,0.5,0.5,0.2,0.3,0.3,▼-0.3,▼-50.00%,12,112,124,1540,-,0.5,52,0.2
TXO,202211W5,13700,Call,845,845,830,830,1000,▲+10,▲+1.22%,0,8,8,2,990,1020,1000,830
TXO,202211W5,13700,Put,0.6,0.7,0.2,0.4,0.3,▼-0.2,▼-33.33%,57,219,276,2674,0.1,0.5,67,0.2
TXO,202211W5,13800,Call,-,-,-,-,900,-,-,2,0,2,13,890,915,970,705
TXO,202211W5,13800,Put,0.5,1,0.2,0.2,0.3,▼-0.8,▼-80.00%,18,323,341,4068,0.1,0.5,83,0.2
TXO,202211W5,13900,Call,680,790,680,790,800,▲+170,▲+27.42%,0,4,4,11,790,815,925,540
TXO,202211W5,13900,Put,0.7,1.5,0.3,0.3,0.3,▼-0.9,▼-75.00%,231,420,651,3498,0.2,0.5,100,0.1
