契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202212W1,13000,Call,-,-,-,-,2030,-,-,0,0,0,0,2010,2040,-,-
TXO,202212W1,13000,Put,0.6,0.7,0.6,0.6,0.6,▼-0.6,▼-50.00%,17,155,172,589,0.2,0.8,3.5,0.6
TXO,202212W1,13100,Call,-,-,-,-,1930,-,-,0,0,0,0,1910,1940,-,-
TXO,202212W1,13100,Put,0.6,0.8,0.6,0.7,0.7,▼-0.8,▼-53.33%,45,203,248,409,-,1,3.5,0.6
TXO,202212W1,13200,Call,-,-,-,-,1830,-,-,0,0,0,0,1810,1840,-,-
TXO,202212W1,13200,Put,0.8,0.8,0.8,0.8,0.8,▼-0.8,▼-50.00%,0,2,2,118,0.2,1,5,0.8
TXO,202212W1,13300,Call,-,-,-,-,1730,-,-,0,0,0,0,1710,1740,-,-
TXO,202212W1,13300,Put,0.8,1,0.6,0.9,0.9,▼-0.7,▼-43.75%,0,229,229,420,0.7,1,6.2,0.6
TXO,202212W1,13400,Call,-,-,-,-,1630,-,-,0,0,0,0,1610,1640,-,-
TXO,202212W1,13400,Put,0.5,1.1,0.4,1.1,1.1,▼-0.6,▼-35.29%,237,259,496,360,0.2,1.1,6.6,0.4
TXO,202212W1,13500,Call,-,-,-,-,1530,-,-,0,0,0,0,1510,1540,-,-
TXO,202212W1,13500,Put,0.7,1.2,0.7,1.2,1.2,▼-0.6,▼-33.33%,381,129,510,902,-,1.3,9.1,0.4
TXO,202212W1,13600,Call,1500,1500,1500,1500,1430,▲+260,▲+20.97%,0,1,1,2,1410,1440,1500,1050
TXO,202212W1,13600,Put,1.4,1.4,0.8,1.4,1.4,▼-0.8,▼-36.36%,463,426,889,872,0.7,1.6,12.5,0.8
TXO,202212W1,13700,Call,-,-,-,-,1330,-,-,0,0,0,0,1310,1340,1040,1020
TXO,202212W1,13700,Put,1.4,1.6,0.6,1.6,1.6,▼-1.4,▼-46.67%,629,801,1430,725,1,1.8,17.5,0.6
TXO,202212W1,13800,Call,1300,1300,1300,1300,1230,▲+260,▲+25.00%,0,4,4,0,1210,1240,1300,895
TXO,202212W1,13800,Put,1.3,1.8,1.1,1.8,1.8,▼-2.2,▼-55.00%,1099,808,1907,1804,1.4,1.8,25,1.1
TXO,202212W1,13900,Call,-,-,-,-,1130,-,-,0,0,0,2,1110,1140,875,690
TXO,202212W1,13900,Put,1.4,2.1,1.1,2.1,2.1,▼-3.5,▼-62.50%,1392,1664,3056,1422,1.6,2.2,32,0.7
TXO,202212W1,14000,Call,-,-,-,-,1030,-,-,1,0,1,33,1010,1070,850,520
TXO,202212W1,14000,Put,2.3,2.7,1.7,2.5,2.5,▼-6.2,▼-71.26%,1937,4066,6003,3285,1.9,2.5,49,1.2
