契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202210W4,11500,Call,-,-,-,-,1390,-,-,0,0,0,0,1380,1400,-,-
TXO,202210W4,11500,Put,0.4,0.7,0.4,0.7,0.7,▼-0.2,▼-22.22%,0,59,59,44,-,0.7,0.7,0.4
TXO,202210W4,11600,Call,-,-,-,-,1290,-,-,0,0,0,0,1280,1300,-,-
TXO,202210W4,11600,Put,1.2,1.2,0.3,0.7,0.7,▼-2.1,▼-75.00%,354,343,697,1814,0.7,1.1,6.3,0.3
TXO,202210W4,11700,Call,-,-,-,-,1190,-,-,0,0,0,0,1180,1200,-,-
TXO,202210W4,11700,Put,0.7,1.2,0.4,1,1,▼-2.6,▼-72.22%,460,312,772,2294,1,1.2,8.7,0.4
TXO,202210W4,11800,Call,-,-,-,-,1090,-,-,0,0,0,0,1080,1100,-,-
TXO,202210W4,11800,Put,0.8,1.6,0.5,1.3,1.3,▼-3.5,▼-72.92%,425,299,724,2857,0.6,1.7,12,0.5
TXO,202210W4,11900,Call,-,-,-,-,990,-,-,0,0,0,3,980,1000,855,855
TXO,202210W4,11900,Put,1,2,0.6,1.8,1.8,▼-4.6,▼-71.88%,327,791,1118,3214,1,1.9,17.5,0.6
TXO,202210W4,12000,Call,1130,1130,1100,1100,890,▲+270,▲+32.53%,0,8,8,19,880,900,1130,710
TXO,202210W4,12000,Put,1.8,2.8,0.9,2.3,2.3,▼-6.5,▼-73.86%,1702,2186,3888,5035,1.9,2.4,25,0.8
TXO,202210W4,12100,Call,-,-,-,-,790,-,-,2,0,2,7,780,800,805,685
TXO,202210W4,12100,Put,1.8,3.8,0.8,3.4,3.4,▼-8.6,▼-71.67%,2823,2055,4878,3857,2.9,3.3,35,0.8
TXO,202210W4,12200,Call,745,745,745,745,695,▲+115,▲+18.25%,9,1,10,21,685,700,875,555
TXO,202210W4,12200,Put,2,5.6,1.1,4.9,4.9,▼-12.6,▼-72.00%,5807,4970,10777,6266,4.3,4.9,47.5,1.1
TXO,202210W4,12300,Call,800,800,615,615,595,▲+75,▲+13.89%,7,6,13,24,585,605,800,450
TXO,202210W4,12300,Put,3,8.2,1.2,7,7,▼-18.5,▼-72.55%,10169,6675,16844,4798,6.7,7.4,65,1.2
TXO,202210W4,12400,Call,605,615,490,500,500,▲+50,▲+11.11%,70,10,80,54,492,505,680,368
TXO,202210W4,12400,Put,3.7,12.5,2.2,11,11,▼-24.5,▼-69.01%,15111,6928,22039,7885,10.5,11,87,2.2
TXO,202210W4,12450,Call,530,530,510,510,452,▲+111,▲+27.82%,0,6,6,6,444,459,530,510
TXO,202210W4,12450,Put,3,16,2.8,14,14,▼-28,▼-66.67%,0,1529,1529,649,14,15,16,2.8
TXO,202210W4,12500,Call,625,630,390,410,410,▲+44,▲+12.02%,254,81,335,115,400,412,630,300
TXO,202210W4,12500,Put,6,20.5,4.3,19,19,▼-32,▼-62.75%,21234,8669,29903,8204,18,19,115,4.3
TXO,202210W4,12550,Call,-,-,-,-,361,-,-,0,0,0,0,352,361,-,-
TXO,202210W4,12550,Put,6.5,26,6.5,23.5,23.5,▼-37.5,▼-61.48%,0,5062,5062,1528,23.5,24,26,6.5
TXO,202210W4,12600,Call,520,520,306,319,319,▲+36,▲+12.72%,360,204,564,298,311,317,605,232
TXO,202210W4,12600,Put,9.2,34,7.5,30,30,▼-41,▼-57.75%,16935,17393,34328,8100,29.5,30,149,7.5
TXO,202210W4,12650,Call,485,485,280,280,280,▲+27,▲+10.67%,313,70,383,168,272,275,485,201
TXO,202210W4,12650,Put,10.5,43,6.4,37.5,37.5,▼-47.5,▼-55.88%,8823,8311,17134,3196,37.5,38.5,169,6.4
TXO,202210W4,12700,Call,430,443,226,235,235,▲+19,▲+8.80%,3590,892,4482,660,228,235,496,174
TXO,202210W4,12700,Put,15,54,11,48,48,▼-53,▼-52.48%,19779,16534,36313,8157,47,48,192,11
TXO,202210W4,12750,Call,370,395,190,202,202,▲+21,▲+11.60%,1972,953,2925,759,195,197,454,149
TXO,202210W4,12750,Put,19.5,67,15,60,60,▼-57,▼-48.72%,10993,14973,25966,5118,59,61,218,15
TXO,202210W4,12800,Call,326,351,155,162,162,▲+10,▲+6.58%,8813,3330,12143,2594,161,162,423,126
TXO,202210W4,12800,Put,25,83,22,76,76,▼-61,▼-44.53%,17569,24341,41910,5987,74,76,245,22
TXO,202210W4,12850,Call,290,307,125,129,129,▲+3,▲+2.38%,9136,4225,13361,2060,128,130,372,104
TXO,202210W4,12850,Put,32,103,28,93,93,▼-67,▼-41.88%,9363,16704,26067,3877,91,93,274,28
TXO,202210W4,12900,Call,243,268,98,102,102,0,0%,14731,11291,26022,4620,100,102,350,83
TXO,202210W4,12900,Put,44,126,36,114,114,▼-72,▼-38.71%,11589,21211,32800,4921,115,116,306,36
TXO,202210W4,12950,Call,205,226,75,77,77,▼-6,▼-7.23%,14051,12318,26369,3909,76,77,299,65
TXO,202210W4,12950,Put,52,153,41.5,141,141,▼-73,▼-34.11%,5335,14737,20072,2262,138,142,340,41.5
TXO,202210W4,13000,Call,180,190,55,55,55,▼-7,▼-11.29%,22952,25642,48594,6675,55,58,377,50
TXO,202210W4,13000,Put,73,183,58,169,169,▼-79,▼-31.85%,3928,24170,28098,3905,168,171,374,58
TXO,202210W4,13050,Call,140,155,40,41,41,▼-6,▼-12.77%,13288,19490,32778,6086,39.5,40.5,242,37
TXO,202210W4,13050,Put,90,218,74,202,202,▼-81,▼-28.62%,761,12458,13219,3200,201,204,412,74
TXO,202210W4,13100,Call,108,123,26.5,26.5,26.5,▼-10,▼-27.40%,19563,35613,55176,9983,26.5,27.5,210,26.5
TXO,202210W4,13100,Put,111,255,93,238,238,▼-82,▼-25.63%,815,9074,9889,1540,239,244,452,93
TXO,202210W4,13150,Call,83,96,18,18,18,▼-7.5,▼-29.41%,9270,21004,30274,8912,18,18.5,182,18
TXO,202210W4,13150,Put,134,292,115,277,277,▼-83,▼-23.06%,349,3896,4245,687,277,287,493,115
TXO,202210W4,13200,Call,61,73,10.5,11.5,11.5,▼-6.5,▼-36.11%,15834,31394,47228,11883,11,11.5,155,10.5
TXO,202210W4,13200,Put,165,337,141,323,323,▼-78,▼-19.45%,220,1698,1918,349,321,331,530,141
TXO,202210W4,13250,Call,44,55,7.1,7.1,7.1,▼-4.9,▼-40.83%,7450,20018,27468,11564,7,7.6,129,7.1
TXO,202210W4,13250,Put,183,371,172,365,366,▼-82,▼-18.34%,18,572,590,115,366,371,570,172
TXO,202210W4,13300,Call,30,36,4.5,4.6,4.6,▼-3.7,▼-44.58%,7704,25413,33117,15390,4.5,4.6,110,4.5
TXO,202210W4,13300,Put,211,385,208,364,416,▼-129,▼-26.17%,21,435,456,140,411,418,605,208
TXO,202210W4,13350,Call,19.5,25,3,3.8,3.8,▼-1.9,▼-33.33%,2389,14046,16435,8461,3,3.9,97,0.1
TXO,202210W4,13350,Put,260,469,260,456,466,▼-84,▼-15.56%,48,162,210,96,460,470,540,180
TXO,202210W4,13400,Call,12,15.5,2.3,2.4,2.4,▼-2.1,▼-46.67%,3335,10613,13948,7984,2.3,2.4,73,2.3
TXO,202210W4,13400,Put,301,515,286,510,510,▼-80,▼-13.56%,58,241,299,101,505,520,665,286
TXO,202210W4,13450,Call,9,10,1.7,1.7,1.7,▼-1.7,▼-50.00%,980,4562,5542,4390,1.7,1.8,64,1.7
TXO,202210W4,13450,Put,340,555,340,515,560,▼-125,▼-19.53%,4,99,103,73,555,570,685,340
TXO,202210W4,13500,Call,6.3,6.5,1.3,1.6,1.6,▼-0.9,▼-36.00%,1187,5630,6817,6665,1.3,1.4,45,1.3
TXO,202210W4,13500,Put,488,570,488,570,610,▼-120,▼-17.39%,19,4,23,36,600,620,780,370
TXO,202210W4,13600,Call,2.7,3,0.8,0.9,0.9,▼-0.7,▼-43.75%,808,3441,4249,6048,0.8,0.9,30,0.8
TXO,202210W4,13600,Put,-,-,-,-,710,-,-,1,0,1,3,700,720,590,461
TXO,202210W4,13700,Call,1.3,1.5,0.2,0.6,0.6,▼-0.7,▼-53.85%,456,960,1416,3577,0.5,0.7,15.5,0.2
TXO,202210W4,13700,Put,-,-,-,-,810,-,-,0,0,0,1,800,820,810,600
TXO,202210W4,13800,Call,1.3,1.3,0.4,0.4,0.4,▼-0.4,▼-50.00%,197,357,554,3294,0.3,0.7,10,0.4
TXO,202210W4,13800,Put,-,-,-,-,910,-,-,0,0,0,1,900,920,1100,880
TXO,202210W4,13900,Call,0.4,0.4,0.2,0.3,0.3,▼-0.3,▼-50.00%,10,190,200,1106,0.2,0.6,6.8,0.1
TXO,202210W4,13900,Put,815,815,805,805,1010,▼-285,▼-26.15%,0,4,4,4,1000,1020,815,805
TXO,202210W4,14000,Call,0.1,0.3,0.1,0.2,0.2,▼-0.3,▼-60.00%,1,1295,1296,1912,-,0.5,6,0.1
TXO,202210W4,14000,Put,-,-,-,-,1110,-,-,0,0,0,0,1100,1120,-,-
TXO,202210W4,14100,Call,0.3,0.3,0.2,0.2,0.2,▼-0.2,▼-50.00%,200,618,818,1459,-,0.8,2.4,0.1
TXO,202210W4,14100,Put,-,-,-,-,1210,-,-,0,0,0,0,1200,1220,-,-
TXO,202210W4,14200,Call,-,-,-,-,0.1,-,-,5,0,5,339,-,0.3,1.5,0.2
TXO,202210W4,14200,Put,-,-,-,-,1310,-,-,0,0,0,0,1300,1320,-,-
TXO,202210W4,14300,Call,0.1,0.1,0.1,0.1,0.1,▼-0.1,▼-50.00%,0,14,14,7,-,0.5,1.2,0.1
TXO,202210W4,14300,Put,-,-,-,-,1410,-,-,0,0,0,0,1400,1420,-,-
TXO,202210W4,14400,Call,-,-,-,-,0.1,-,-,0,0,0,0,-,0.5,-,-
TXO,202210W4,14400,Put,-,-,-,-,1510,-,-,0,0,0,0,1500,1520,-,-
TXO,202210W4,14500,Call,-,-,-,-,0.1,-,-,2,0,2,12,-,0.2,0.4,0.1
TXO,202210W4,14500,Put,-,-,-,-,1610,-,-,0,0,0,0,1600,1620,-,-
TXO,202211,10800,Call,-,-,-,-,2090,-,-,0,0,0,699,2060,2100,2380,2090
TXO,202211,10800,Put,10,10,6.1,10,10,▼-2.5,▼-20.00%,257,606,863,2967,10,10.5,23,6.1
TXO,202211,10900,Call,-,-,-,-,1990,-,-,0,0,0,45,1960,2000,2090,2070
TXO,202211,10900,Put,9.5,12,7.7,11.5,11.5,▼-2,▼-14.81%,24,448,472,2094,11,16,27.5,7.7
TXO,202211,11000,Call,-,-,-,-,1900,-,-,0,0,0,11,1870,1950,1860,1850
TXO,202211,11000,Put,8.8,14.5,8.3,14.5,14.5,▼-2.5,▼-14.71%,106,830,936,2383,12,18,30.5,8.3
TXO,202211,11100,Call,-,-,-,-,1800,-,-,0,0,0,0,1770,1850,-,-
TXO,202211,11100,Put,18,19.5,10,18,18,▼-3,▼-14.29%,169,830,999,1719,17.5,21,67,10
TXO,202211,11200,Call,-,-,-,-,1710,-,-,0,0,0,0,1670,1740,-,-
TXO,202211,11200,Put,12.5,22.5,12.5,22.5,22.5,▼-2.5,▼-10.00%,157,344,501,1172,20,22.5,77,12.5
TXO,202211,11300,Call,-,-,-,-,1610,-,-,0,0,0,1,1580,1650,1650,1650
TXO,202211,11300,Put,25,28.5,16,28.5,28.5,▼-2.5,▼-8.06%,59,418,477,1489,26,30,87,15.5
TXO,202211,11400,Call,-,-,-,-,1520,-,-,0,0,0,248,1480,1520,1740,1560
