契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209W4,12700,Call,-,-,-,-,1090,-,-,0,0,0,0,1060,1120,-,-
TXO,202209W4,12700,Put,1,2.2,0.5,1.4,1.4,▲+1.3,-,0,512,512,266,1.2,1.5,2.2,0.5
TXO,202209W4,12800,Call,-,-,-,-,990,-,-,0,0,0,0,950,1020,-,-
TXO,202209W4,12800,Put,1.4,2.9,0.5,1.2,1.8,▲+0.3,▲+33.33%,685,446,1131,1316,1.2,2.3,2.9,0.5
TXO,202209W4,12900,Call,-,-,-,-,890,-,-,0,0,0,0,855,940,-,-
TXO,202209W4,12900,Put,1.1,3.7,1.1,2.2,2.2,▲+1.1,▲+100.00%,55,1391,1446,1487,2.2,3,3.7,0.6
TXO,202209W4,13000,Call,-,-,-,-,790,-,-,0,0,0,0,715,865,-,-
TXO,202209W4,13000,Put,1.9,5,1.3,3.7,3.7,▲+2.3,▲+164.29%,664,1426,2090,2628,3.7,3.8,5,1
TXO,202209W4,13100,Call,-,-,-,-,690,-,-,0,0,0,0,635,770,-,-
TXO,202209W4,13100,Put,3.5,7,1.8,5.5,5.5,▲+3.8,▲+223.53%,457,1268,1725,1746,5,6.8,7,1.1
TXO,202209W4,13200,Call,685,685,580,580,595,▼-360,▼-38.30%,1,35,36,36,520,670,810,580
TXO,202209W4,13200,Put,4.4,10.5,2.1,8,8,▲+6,▲+300.00%,429,3639,4068,4059,8.1,9,10.5,1.1
TXO,202209W4,13300,Call,590,605,496,496,496,▼-344,▼-40.95%,0,23,23,12,425,550,605,496
TXO,202209W4,13300,Put,7,16,3.7,13.5,13.5,▲+10.5,▲+350.00%,1250,6970,8220,4681,13.5,14,16,1.2
TXO,202209W4,13400,Call,446,449,405,408,408,▼-332,▼-44.86%,0,16,16,31,326,486,770,405
TXO,202209W4,13400,Put,9.3,24.5,6.1,21,21,▲+17,▲+425.00%,2637,11424,14061,9395,20.5,21.5,24.5,1
TXO,202209W4,13500,Call,470,470,307,322,322,▼-318,▼-49.69%,1,85,86,35,298,397,965,307
TXO,202209W4,13500,Put,14,36.5,10,31.5,31.5,▲+26.3,▲+505.77%,6661,19348,26009,7996,30.5,32,36.5,2.1
TXO,202209W4,13600,Call,364,364,220,235,235,▼-305,▼-56.48%,3,514,517,212,233,249,915,220
