契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211W2,11600,Call,-,-,-,-,1730,-,-,0,0,0,0,1720,1750,-,-
TXO,202211W2,11600,Put,-,-,-,-,0.1,-,-,0,0,0,0,-,0.5,-,-
TXO,202211W2,11700,Call,-,-,-,-,1630,-,-,0,0,0,0,1620,1650,-,-
TXO,202211W2,11700,Put,-,-,-,-,0.1,-,-,2,0,2,546,-,0.5,2.2,0.2
TXO,202211W2,11800,Call,-,-,-,-,1530,-,-,0,0,0,0,1520,1550,-,-
TXO,202211W2,11800,Put,-,-,-,-,0.1,-,-,0,0,0,344,0.1,0.5,2.9,0.2
TXO,202211W2,11900,Call,-,-,-,-,1430,-,-,0,0,0,0,1420,1450,1150,1120
TXO,202211W2,11900,Put,0.2,0.2,0.2,0.2,0.2,0,0%,0,2,2,884,-,0.4,3.5,0.1
TXO,202211W2,12000,Call,-,-,-,-,1330,-,-,0,0,0,12,1320,1350,1070,850
TXO,202211W2,12000,Put,0.2,0.5,0.2,0.2,0.2,▼-0.1,▼-33.33%,98,125,223,2254,0.1,0.5,5.2,0.1
TXO,202211W2,12100,Call,-,-,-,-,1230,-,-,0,0,0,0,1220,1250,-,-
TXO,202211W2,12100,Put,0.1,0.6,0.1,0.2,0.2,▼-0.1,▼-33.33%,176,214,390,1798,-,0.5,7.5,0.1
TXO,202211W2,12200,Call,-,-,-,-,1130,-,-,0,0,0,0,1120,1150,-,-
TXO,202211W2,12200,Put,0.2,1,0.1,0.1,0.2,▼-0.3,▼-75.00%,103,164,267,3018,0.1,0.4,11.5,0.1
TXO,202211W2,12300,Call,-,-,-,-,1030,-,-,0,0,0,4,1020,1050,820,610
TXO,202211W2,12300,Put,0.3,0.7,0.1,0.2,0.2,▼-0.2,▼-50.00%,107,668,775,3366,0.1,0.4,18,0.1
TXO,202211W2,12400,Call,-,-,-,-,930,-,-,1,0,1,7,920,940,870,485
TXO,202211W2,12400,Put,0.4,0.4,0.1,0.2,0.2,▼-0.4,▼-66.67%,91,752,843,3909,0.2,0.4,27.5,0.1
TXO,202211W2,12500,Call,-,-,-,-,830,-,-,9,0,9,38,820,840,780,381
TXO,202211W2,12500,Put,0.5,0.8,0.2,0.4,0.4,▼-0.7,▼-63.64%,159,716,875,6632,0.3,0.5,41,0.2
TXO,202211W2,12600,Call,735,735,735,735,730,▲+100,▲+15.75%,3,1,4,100,720,740,735,290
TXO,202211W2,12600,Put,0.6,0.8,0.3,0.6,0.4,▼-0.6,▼-50.00%,482,537,1019,4676,0.5,0.6,63,0.3
TXO,202211W2,12650,Call,-,-,-,-,680,-,-,0,0,0,45,670,685,540,250
TXO,202211W2,12650,Put,0.5,0.7,0.3,0.4,0.4,▼-1.4,▼-77.78%,175,576,751,3187,0.3,0.6,73,0.3
TXO,202211W2,12700,Call,660,670,650,665,630,▲+130,▲+24.30%,11,7,18,400,620,635,670,215
TXO,202211W2,12700,Put,0.3,1,0.3,0.5,0.5,▼-1.5,▼-75.00%,799,2270,3069,5442,0.5,0.7,86,0.3
TXO,202211W2,12750,Call,550,615,550,615,580,▲+130,▲+26.80%,6,4,10,349,570,585,615,183
TXO,202211W2,12750,Put,1,1,0.5,0.8,0.8,▼-1.6,▼-66.67%,724,866,1590,2919,0.5,0.8,104,0.5
TXO,202211W2,12800,Call,515,580,505,530,530,▲+95,▲+21.84%,229,44,273,884,520,535,580,150
TXO,202211W2,12800,Put,1.1,1.3,0.6,1,1,▼-2.4,▼-70.59%,1581,5696,7277,6517,0.8,1,121,0.6
TXO,202211W2,12850,Call,459,530,459,480,482,▲+95,▲+24.68%,106,55,161,659,479,484,530,121
TXO,202211W2,12850,Put,1.5,1.5,0.7,1.1,1.1,▼-3.1,▼-73.81%,1262,4336,5598,5126,0.6,1.2,141,0.7
TXO,202211W2,12900,Call,400,475,400,432,432,▲+97,▲+28.96%,225,93,318,984,425,434,475,95
TXO,202211W2,12900,Put,2,2,0.9,1.3,1.3,▼-4.7,▼-78.33%,3284,4845,8129,7932,1.3,1.4,168,0.9
TXO,202211W2,12950,Call,363,435,356,381,382,▲+96,▲+33.68%,191,278,469,1143,378,383,435,73
TXO,202211W2,12950,Put,3,5,1,1.7,1.7,▼-7.2,▼-80.90%,3116,10835,13951,5385,1.6,1.7,194,1
TXO,202211W2,13000,Call,316,385,304,330,332,▲+90,▲+37.50%,847,543,1390,1373,330,332,385,55
TXO,202211W2,13000,Put,2.5,3.9,1.3,2.1,2.1,▼-10.9,▼-83.85%,6271,15629,21900,8657,1.8,2.2,227,1.3
TXO,202211W2,13050,Call,250,337,250,282,282,▲+81,▲+40.30%,1725,626,2351,1391,280,292,337,39.5
TXO,202211W2,13050,Put,5.1,5.7,1.8,2.9,2.9,▼-15.6,▼-84.32%,5911,12199,18110,5993,2.1,3.4,260,1.8
TXO,202211W2,13100,Call,218,284,207,234,234,▲+74,▲+46.25%,4854,2386,7240,2615,224,236,284,28
TXO,202211W2,13100,Put,9.9,9.9,2.7,4.5,4.5,▼-24,▼-84.21%,10931,16410,27341,7456,4.3,4.8,300,2.7
TXO,202211W2,13150,Call,171,238,162,187,187,▲+65,▲+53.28%,7424,4144,11568,2408,185,189,238,19
TXO,202211W2,13150,Put,14,15,4.2,7.2,7.2,▼-34.3,▼-82.65%,11656,16797,28453,7154,7,7.2,339,4.2
TXO,202211W2,13200,Call,126,191,122,140,140,▲+51,▲+57.30%,17535,10739,28274,4841,140,141,191,12.5
TXO,202211W2,13200,Put,25,26.5,7.3,12,12,▼-46,▼-79.31%,22043,27092,49135,9902,11.5,12.5,382,7.3
TXO,202211W2,13250,Call,87,146,86,98,98,▲+36,▲+58.06%,15097,12392,27489,4026,98,99,146,8.1
TXO,202211W2,13250,Put,32.5,38.5,12,21,21,▼-61,▼-74.39%,11952,25852,37804,7425,20.5,21,413,12
TXO,202211W2,13300,Call,58,105,55,62,62,▲+21.5,▲+53.09%,22480,30928,53408,8637,61,62,105,5.3
TXO,202211W2,13300,Put,52,58,20.5,35,35,▼-75,▼-68.18%,11225,43310,54535,9894,34.5,35,452,20.5
TXO,202211W2,13350,Call,35.5,69,32.5,35,35,▲+9.5,▲+37.25%,13370,38641,52011,8919,34.5,35,75,3.6
TXO,202211W2,13350,Put,77,87,35,57,57,▼-87,▼-60.42%,4412,37823,42235,8449,56,57,476,35
TXO,202211W2,13400,Call,21,41,15.5,16,16,▲+1.5,▲+10.34%,10335,37469,47804,16084,16,17,59,2.7
TXO,202211W2,13400,Put,110,121,57,88,88,▼-97,▼-52.43%,2249,23706,25955,4281,87,89,525,57
TXO,202211W2,13450,Call,11,22.5,6.5,7,7,▼-1,▼-12.50%,5634,24116,29750,11548,6.7,7.1,22.5,1.9
TXO,202211W2,13450,Put,148,157,88,128,128,▼-100,▼-43.86%,818,9873,10691,845,127,128,355,88
TXO,202211W2,13500,Call,5.9,11,2.6,2.8,2.8,▼-1.6,▼-36.36%,3631,17305,20936,9453,2.6,2.8,36.5,1.3
TXO,202211W2,13500,Put,202,202,128,176,176,▼-102,▼-36.69%,407,6002,6409,988,167,177,610,128
TXO,202211W2,13550,Call,2.6,4.9,1.1,1.1,1.1,▼-1.4,▼-56.00%,0,5828,5828,2645,-,1.3,4.9,1.1
TXO,202211W2,13550,Put,240,240,172,221,221,▼-98,▼-30.72%,0,652,652,188,220,234,240,172
TXO,202211W2,13600,Call,1.4,2.5,0.8,0.9,0.9,▼-0.7,▼-43.75%,1435,4239,5674,8171,0.6,0.9,20.5,0.8
TXO,202211W2,13600,Put,286,288,222,271,271,▼-103,▼-27.54%,53,618,671,152,268,277,735,222
TXO,202211W2,13700,Call,0.6,0.8,0.3,0.3,0.3,▼-0.4,▼-57.14%,370,1319,1689,3763,0.3,0.4,11,0.3
TXO,202211W2,13700,Put,378,378,318,370,370,▼-100,▼-21.28%,3,55,58,27,368,377,805,318
TXO,202211W2,13800,Call,0.3,0.4,0.3,0.3,0.3,▼-0.1,▼-25.00%,16,622,638,2393,0.2,0.3,6.1,0.2
TXO,202211W2,13800,Put,440,467,425,465,470,▼-105,▼-18.42%,21,32,53,52,468,477,605,425
TXO,202211W2,13900,Call,0.3,0.3,0.1,0.1,0.1,▼-0.2,▼-66.67%,4,827,831,778,0.1,5.4,3.1,0.1
TXO,202211W2,13900,Put,-,-,-,-,570,-,-,20,0,20,21,565,580,645,625
TXO,202211W2,14000,Call,0.2,0.2,0.1,0.2,0.1,▼-0.1,▼-33.33%,0,56,56,1388,-,0.5,1.7,0.1
TXO,202211W2,14000,Put,-,-,-,-,670,-,-,0,0,0,1,660,680,960,800
TXO,202211W2,14100,Call,-,-,-,-,0.1,-,-,0,0,0,206,-,0.3,1.2,0.2
TXO,202211W2,14100,Put,-,-,-,-,770,-,-,0,0,0,0,760,780,-,-
TXO,202211W2,14200,Call,-,-,-,-,0.1,-,-,0,0,0,76,-,0.3,0.8,0.1
TXO,202211W2,14200,Put,-,-,-,-,870,-,-,0,0,0,0,860,880,-,-
