契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211,12800,Put,2.1,4,1.6,2.4,2.4,▼-3.8,▼-61.29%,4075,1898,5973,6998,1.8,2.4,499,1.4
TXO,202211,12900,Call,1050,1170,1000,1170,1160,▲+575,▲+96.64%,93,59,152,1642,1150,1170,2040,173
TXO,202211,12900,Put,2.1,3.1,1.8,2.6,2.4,▼-7.3,▼-73.74%,4514,3547,8061,6901,2.2,2.6,545,1.8
TXO,202211,12950,Call,-,-,-,-,1110,-,-,12,0,12,4,1090,1120,1000,505
TXO,202211,12950,Put,1.8,3.4,0.8,2.4,2.4,▼-10.1,▼-80.80%,3730,2986,6716,2420,2.4,2.7,24,0.8
TXO,202211,13000,Call,965,1070,900,1070,1060,▲+570,▲+114.00%,585,113,698,3637,1050,1070,1940,128
TXO,202211,13000,Put,3,3.7,2,2.5,2.5,▼-13.5,▼-84.38%,11297,6198,17495,12686,2.5,3,600,2
TXO,202211,13050,Call,-,-,-,-,1010,-,-,20,0,20,14,995,1020,635,418
TXO,202211,13050,Put,3.2,4,2.1,2.7,2.7,▼-19.3,▼-87.73%,6909,2726,9635,2271,2.7,3.2,37,2.1
TXO,202211,13100,Call,835,970,830,970,960,▲+557,▲+134.87%,427,94,521,3659,960,970,1850,93
TXO,202211,13100,Put,4,4.5,2.2,3.5,3.5,▼-24,▼-87.27%,11343,5206,16549,8855,2.5,3.5,675,2.2
TXO,202211,13150,Call,780,890,780,840,910,▲+468,▲+125.81%,13,6,19,26,910,920,890,332
TXO,202211,13150,Put,4,5,2.9,3.4,3.6,▼-32.1,▼-90.42%,7252,5890,13142,3581,3,3.4,58,2.9
TXO,202211,13200,Call,755,870,705,870,860,▲+539,▲+162.84%,762,275,1037,3721,860,870,1760,65
TXO,202211,13200,Put,5.2,5.7,3.1,3.7,3.7,▼-41.3,▼-91.78%,19130,10487,29617,9056,3.2,3.7,720,3.1
TXO,202211,13250,Call,690,755,690,750,810,▲+455,▲+154.24%,238,5,243,64,810,820,755,259
TXO,202211,13250,Put,5.8,7.8,3.6,4,4,▼-53,▼-92.98%,11183,5059,16242,3840,3.7,4.2,83,3.6
TXO,202211,13300,Call,670,760,605,760,760,▲+501,▲+193.44%,1500,567,2067,3697,760,770,1070,43.5
TXO,202211,13300,Put,5.9,8.5,4,4.2,4.2,▼-65.8,▼-94.00%,19873,8889,28762,8134,4,4.9,770,4
TXO,202211,13350,Call,595,695,560,690,710,▲+468,▲+210.81%,736,86,822,287,710,720,695,190
TXO,202211,13350,Put,8.3,9.8,4.5,4.8,4.8,▼-80.2,▼-94.35%,12654,4470,17124,3456,4.7,5.2,118,4.5
TXO,202211,13400,Call,580,660,510,660,660,▲+472,▲+251.06%,5489,855,6344,3286,660,670,690,27.5
TXO,202211,13400,Put,8.3,12.5,5.1,5.7,5.7,▼-97.3,▼-94.47%,23851,10019,33870,8017,5.4,5.7,850,5.1
TXO,202211,13450,Call,505,595,463,590,610,▲+433,▲+275.80%,3375,568,3943,1095,610,625,595,116
TXO,202211,13450,Put,10.5,15.5,6,6.6,6.6,▼-117.4,▼-94.68%,10540,6485,17025,5571,6,6.7,160,6
TXO,202211,13500,Call,479,560,417,560,560,▲+428,▲+324.24%,9034,1856,10890,5280,565,575,1500,18
TXO,202211,13500,Put,18,20,7,7.5,7.5,▼-140.5,▼-94.93%,23630,14504,38134,9191,7.5,7.7,945,7
TXO,202211,13550,Call,424,515,376,515,515,▲+406,▲+372.48%,7331,741,8072,876,505,525,515,84
TXO,202211,13550,Put,19.5,26,8.8,9.2,9.2,▼-165.8,▼-94.74%,10190,11579,21769,7449,9.1,11,220,8.8
TXO,202211,13600,Call,388,464,330,464,465,▲+375,▲+421.35%,17475,3692,21167,4765,460,476,1410,11.5
TXO,202211,13600,Put,27,33,11,12,12,▼-192,▼-94.12%,21975,22290,44265,10740,11,11.5,1020,11
TXO,202211,13650,Call,336,430,290,430,418,▲+360,▲+514.29%,12691,1275,13966,2304,413,430,430,45
TXO,202211,13650,Put,30.5,43,14.5,14.5,14.5,▼-221.5,▼-93.86%,8610,14103,22713,5855,14.5,15,279,14.5
TXO,202211,13700,Call,300,372,251,372,372,▲+317,▲+576.36%,25972,4726,30698,6097,376,378,950,7.5
TXO,202211,13700,Put,44,55,18.5,19.5,19.5,▼-246.5,▼-92.67%,12158,17988,30146,6987,19,20,1100,18.5
TXO,202211,13750,Call,270,330,217,328,328,▲+284,▲+645.45%,10430,1401,11831,1427,322,342,330,32
TXO,202211,13750,Put,52,68,24,24,24,▼-279,▼-92.08%,5082,13450,18532,3528,24.5,25,354,24
TXO,202211,13800,Call,233,292,180,290,290,▲+256.5,▲+765.67%,30279,9410,39689,10503,284,290,1240,5.1
TXO,202211,13800,Put,69,85,31,32,32,▼-315,▼-90.78%,8079,25069,33148,7751,31.5,32.5,1200,31
TXO,202211,13850,Call,184,256,153,249,249,▲+223.5,▲+876.47%,15493,3832,19325,1723,249,260,256,17.5
TXO,202211,13850,Put,103,105,41,41.5,41.5,▼-347.5,▼-89.33%,2191,11693,13884,3403,41,42,412,41
TXO,202211,13900,Call,156,223,126,213,213,▲+193.5,▲+992.31%,29911,15603,45514,9197,212,214,620,3.7
TXO,202211,13900,Put,110,129,53,54,54,▼-379,▼-87.53%,3662,21200,24862,6948,53,54,1240,53
TXO,202211,13950,Call,136,190,103,178,178,▲+164,"▲+1,171.43%",14949,11019,25968,3577,178,181,190,8.8
TXO,202211,13950,Put,130,155,69,70,70,▼-406,▼-85.29%,324,12542,12866,2323,69,71,476,69
TXO,202211,14000,Call,115,162,84,147,147,▲+136.5,"▲+1,300.00%",32150,33218,65368,11345,145,147,1450,3.1
TXO,202211,14000,Put,150,187,87,87,87,▼-433,▼-83.27%,1285,17076,18361,4190,87,88,1300,87
TXO,202211,14100,Call,74,113,53,97,97,▲+90.5,"▲+1,392.31%",19401,32198,51599,9636,95,97,700,2.1
TXO,202211,14100,Put,212,256,137,137,137,▼-483,▼-77.90%,477,5172,5649,1392,136,138,1420,137
TXO,202211,14200,Call,46,77,33.5,59,59,▲+54.8,"▲+1,304.76%",13730,30511,44241,9748,59,60,775,1
TXO,202211,14200,Put,287,334,201,203,203,▼-517,▼-71.81%,304,1366,1670,426,200,202,1490,201
TXO,202211,14300,Call,28,49.5,20,36.5,36.5,▲+33.8,"▲+1,251.85%",8962,26809,35771,10827,36,36.5,720,1
TXO,202211,14300,Put,387,418,279,280,280,▼-540,▼-65.85%,168,358,526,184,269,280,1630,219
TXO,202211,14400,Call,17.5,31.5,11,21,21,▲+19.1,"▲+1,005.26%",4652,20272,24924,9035,21.5,22,650,0.8
TXO,202211,14400,Put,465,494,373,373,373,▼-547,▼-59.46%,39,272,311,87,356,373,1690,246
TXO,202211,14500,Call,11,20,8.1,13.5,13.5,▲+12,▲+800.00%,3742,17709,21451,11084,13,13.5,725,0.3
TXO,202211,14500,Put,497,595,455,455,455,▼-565,▼-55.39%,1,54,55,415,448,457,1830,275
TXO,202211,14600,Call,7,13,5.4,8.7,8.7,▲+7.5,▲+625.00%,963,7860,8823,4263,8.6,9.1,695,0.2
TXO,202211,14600,Put,590,660,550,550,550,▼-570,▼-50.89%,8,35,43,467,540,555,1770,303
TXO,202211,14700,Call,3.6,8.7,3,6,6,▲+5.1,▲+566.67%,654,3957,4611,2506,5.7,6.1,720,0.4
TXO,202211,14700,Put,765,765,765,765,650,▼-445,▼-36.78%,3,2,5,405,640,650,1930,326
TXO,202211,14800,Call,3,6.3,2.2,4.4,4.4,▲+3.6,▲+450.00%,487,2111,2598,3849,4.2,4.5,675,0.3
TXO,202211,14800,Put,855,895,770,770,750,▼-540,▼-41.22%,89,13,102,8954,735,750,2120,360
TXO,202211,14900,Call,3,4.7,2.3,3.2,3.2,▲+3,"▲+1,500.00%",170,1072,1242,1759,3.1,3.3,615,0.2
TXO,202211,14900,Put,-,-,-,-,850,-,-,1,0,1,402,830,855,2110,458
TXO,202211,15000,Call,0.7,3.6,0.7,1.9,1.9,▲+1.7,▲+850.00%,108,696,804,2867,1.8,2.6,645,0.1
TXO,202211,15000,Put,1010,1010,955,955,950,▼-555,▼-36.75%,0,2,2,422,930,955,2310,420
TXO,202211,15100,Call,0.6,2.9,0.6,1.9,1.9,▲+1.7,▲+850.00%,96,237,333,1757,1.7,2,530,0.2
TXO,202211,15100,Put,-,-,-,-,1050,-,-,0,0,0,401,1030,1060,2290,458
TXO,202211,15200,Call,0.6,2.9,0.6,0.9,0.9,▲+0.8,-,71,287,358,1077,0.1,1.6,575,0.1
TXO,202211,15200,Put,-,-,-,-,1150,-,-,0,0,0,205,1130,1160,2320,475
TXO,202211,15300,Call,0.5,2,0.5,1,0.9,▲+0.9,-,30,335,365,1154,-,1.3,505,0.2
TXO,202211,15300,Put,-,-,-,-,1250,-,-,0,0,0,7,1230,1260,2460,520
TXO,202211,15400,Call,0.5,1.5,0.5,0.8,0.8,▲+0.7,-,30,112,142,531,0.8,1.2,392,0.3
TXO,202211,15400,Put,1380,1390,1370,1390,1350,▼-520,▼-27.23%,0,4,4,6,1330,1360,2380,595
TXO,202211,15500,Call,0.5,1.1,0.5,0.6,0.6,▲+0.5,-,31,108,139,610,0.6,1.1,420,0.3
TXO,202211,15500,Put,-,-,-,-,1450,-,-,0,0,0,0,1430,1460,-,-
TXO,202211,15600,Call,0.5,1.5,0.5,0.6,0.6,▲+0.5,-,31,190,221,350,0.6,0.9,254,0.4
TXO,202211,15600,Put,-,-,-,-,1550,-,-,0,0,0,10,1530,1560,2760,1070
TXO,202211,15700,Call,0.5,1.1,0.5,0.7,0.6,▲+0.6,-,30,44,74,163,-,0.6,267,0.5
TXO,202211,15700,Put,-,-,-,-,1650,-,-,0,0,0,0,1630,1660,-,-
TXO,202211,15800,Call,0.5,0.6,0.5,0.6,0.6,▲+0.5,-,30,35,65,130,-,1,275,0.4
TXO,202211,15800,Put,1820,1820,1750,1750,1750,▼-560,▼-24.24%,0,20,20,594,1730,1760,3090,1220
TXO,202211,15900,Call,0.5,0.5,0.5,0.5,0.5,▲+0.4,-,28,38,66,146,-,0.6,170,0.4
TXO,202211,15900,Put,-,-,-,-,1850,-,-,0,0,0,49,1830,1860,3040,2900
TXO,202211,16000,Call,0.3,0.8,0.3,0.3,0.3,▲+0.2,-,30,36,66,758,0.3,0.6,199,0.3
TXO,202211,16000,Put,-,-,-,-,1950,-,-,0,0,0,0,1930,1960,-,-
TXO,202211,16100,Call,0.3,0.5,0.3,0.3,0.3,▲+0.2,-,30,32,62,363,0.3,0.5,145,0.3
TXO,202211,16100,Put,-,-,-,-,2050,-,-,0,0,0,0,2030,2060,-,-
TXO,202211,16200,Call,0.3,2.1,0.1,0.5,0.3,▲+0.4,-,30,37,67,209,-,0.3,157,0.1
TXO,202211,16200,Put,-,-,-,-,2150,-,-,0,0,0,0,2130,2160,-,-
TXO,202211,16300,Call,0.1,0.5,0.1,0.5,0.3,▲+0.4,-,0,35,35,190,-,0.3,129,0.1
TXO,202211,16300,Put,-,-,-,-,2250,-,-,0,0,0,2,2230,2260,3410,1510
TXO,202211,16400,Call,0.3,0.9,0.1,0.5,0.3,▲+0.4,-,1,45,46,516,-,0.6,110,0.1
TXO,202211,16400,Put,-,-,-,-,2350,-,-,0,0,0,1,2330,2360,3450,1590
TXO,202211,16500,Call,-,-,-,-,0.3,-,-,0,0,0,119,-,0.7,93,0.3
TXO,202211,16500,Put,-,-,-,-,2450,-,-,0,0,0,1,2430,2460,3560,1690
TXO,202211,16600,Call,-,-,-,-,0.3,-,-,0,0,0,138,-,0.6,72,0.1
TXO,202211,16600,Put,-,-,-,-,2550,-,-,0,0,0,1,2530,2560,1780,1780
TXO,202211,16700,Call,-,-,-,-,0.3,-,-,0,0,0,47,-,0.6,58,0.3
TXO,202211,16700,Put,-,-,-,-,2650,-,-,0,0,0,0,2630,2660,-,-
TXO,202211,16800,Call,-,-,-,-,0.3,-,-,0,0,0,20,-,0.6,49,0.1
TXO,202211,16800,Put,-,-,-,-,2750,-,-,0,0,0,1,2730,2760,1970,1970
TXO,202211,16900,Call,0.3,0.3,0.3,0.3,0.3,▲+0.2,-,0,1,1,28,-,0.6,44.5,0.3
TXO,202211,16900,Put,-,-,-,-,2850,-,-,0,0,0,2,2830,2860,3860,2070
TXO,202211,17000,Call,0.3,0.3,0.3,0.3,0.3,▲+0.2,-,0,1,1,165,-,0.6,33,0.3
TXO,202211,17000,Put,-,-,-,-,2950,-,-,0,0,0,1,2930,2960,2170,2170
TXO,202211,17100,Call,-,-,-,-,0.2,-,-,0,0,0,12,-,0.6,25,0.2
TXO,202211,17100,Put,-,-,-,-,3050,-,-,0,0,0,1,3030,3060,2260,2260
TXO,202211,17200,Call,2.1,2.1,1.9,1.9,0.2,▲+1.8,-,0,5,5,25,-,0.3,23,0.3
TXO,202211,17200,Put,-,-,-,-,3150,-,-,0,0,0,1,3130,3160,2360,2360
TXO,202211,17300,Call,0.1,0.1,0.1,0.1,0.1,0,-,0,5,5,8,-,0.6,18.5,0.1
TXO,202211,17300,Put,-,-,-,-,3250,-,-,0,0,0,1,3230,3260,2460,2460
TXO,202211,17400,Call,-,-,-,-,0.1,-,-,0,0,0,20,-,0.6,13.5,0.1
TXO,202211,17400,Put,-,-,-,-,3350,-,-,0,0,0,1,3330,3360,2560,2560
TXO,202211,17500,Call,0.1,0.1,0.1,0.1,0.1,0,-,0,1,1,1007,-,0.6,12,0.1
TXO,202211,17500,Put,-,-,-,-,3450,-,-,0,0,0,1,3430,3460,2660,2660
TXO,202211,17600,Call,-,-,-,-,0.1,-,-,0,0,0,70,-,0.6,9.6,0.2
TXO,202211,17600,Put,-,-,-,-,3550,-,-,0,0,0,2,3530,3560,4720,2760
TXO,202211,17700,Call,-,-,-,-,0.1,-,-,0,0,0,50,-,0.6,1,0.2
TXO,202211,17700,Put,-,-,-,-,3650,-,-,0,0,0,1,3620,3660,2860,2860
TXO,202211,17800,Call,0.1,0.1,0.1,0.1,0.1,0,-,0,3,3,5932,-,0.1,11,0.1
TXO,202211,17800,Put,-,-,-,-,3750,-,-,0,0,0,1,3720,3760,2980,2880
TXO,202211W4,12000,Call,-,-,-,-,2040,-,-,0,0,0,0,2030,2070,-,-
TXO,202211W4,12000,Put,3.1,3.1,1.4,1.5,1.5,▼-1.6,▼-51.61%,148,68,216,400,1.4,2.4,8,1.4
TXO,202211W4,12100,Call,-,-,-,-,1940,-,-,0,0,0,0,1930,1970,-,-
TXO,202211W4,12100,Put,1.9,2.8,1.4,1.7,1.7,▼-2.2,▼-56.41%,4,27,31,90,1.6,2.8,6.1,1.4
TXO,202211W4,12200,Call,-,-,-,-,1840,-,-,0,0,0,0,1830,1870,-,-
TXO,202211W4,12200,Put,2.1,3.3,1.6,1.6,2.5,▼-3.5,▼-68.63%,7,6,13,123,1.5,3.5,7,1.6
TXO,202211W4,12300,Call,-,-,-,-,1740,-,-,0,0,0,0,1730,1770,-,-
TXO,202211W4,12300,Put,2.9,3.7,2.2,2.2,3,▼-3.5,▼-61.40%,118,3,121,120,2.3,3.6,9.9,2.2
TXO,202211W4,12400,Call,-,-,-,-,1640,-,-,0,0,0,0,1630,1670,-,-
TXO,202211W4,12400,Put,3.2,5.2,2.2,3.7,3.7,▼-4.1,▼-52.56%,450,114,564,281,2.9,4.3,13.5,2.2
TXO,202211W4,12500,Call,-,-,-,-,1540,-,-,1,0,1,5,1530,1570,995,955
TXO,202211W4,12500,Put,4.1,6.9,3,4.5,4.5,▼-6.5,▼-59.09%,428,323,751,548,3.2,4.8,17,3
TXO,202211W4,12600,Call,-,-,-,-,1440,-,-,0,0,0,8,1430,1470,960,960
TXO,202211W4,12600,Put,4.5,8.3,3.4,5.1,5.1,▼-8.9,▼-63.57%,680,625,1305,654,4.5,12.5,22,3.4
TXO,202211W4,12700,Call,-,-,-,-,1350,-,-,6,0,6,5,1340,1370,995,775
TXO,202211W4,12700,Put,3.7,10,3.7,6.2,6.2,▼-12.3,▼-66.49%,450,1257,1707,445,5.4,11,30,3.7
TXO,202211W4,12800,Call,-,-,-,-,1250,-,-,2,0,2,1,1230,1270,990,675
TXO,202211W4,12800,Put,6,13,5.2,8,8,▼-19,▼-70.37%,635,916,1551,341,5.5,8,41,5.2
TXO,202211W4,12900,Call,-,-,-,-,1150,-,-,0,0,0,0,1140,1180,-,-
TXO,202211W4,12900,Put,3.9,16.5,3.9,9.3,9.3,▼-27.7,▼-74.86%,1536,1605,3141,659,8.4,9.4,53,3.9
TXO,202211W4,12950,Call,-,-,-,-,1100,-,-,0,0,0,0,1090,1130,-,-
TXO,202211W4,12950,Put,7.3,19,4.2,10,10,▼-32.5,▼-76.47%,333,1039,1372,363,4.1,19,61,4.2
TXO,202211W4,13000,Call,990,990,990,990,1050,▲+450,▲+83.33%,69,12,81,40,1050,1080,990,505
TXO,202211W4,13000,Put,11,22,9.7,11.5,11.5,▼-40.5,▼-77.88%,2205,1640,3845,1401,11,13,71,9.7
TXO,202211W4,13050,Call,-,-,-,-,1000,-,-,1,0,1,0,995,1030,464,464
TXO,202211W4,13050,Put,12.5,23.5,11.5,13.5,13.5,▼-46.5,▼-77.50%,422,542,964,552,13,41,80,11.5
TXO,202211W4,13100,Call,-,-,-,-,955,-,-,0,0,0,0,950,980,-,-
TXO,202211W4,13100,Put,14.5,28,13.5,15,15,▼-56,▼-78.87%,617,422,1039,568,14.5,19,97,13.5
TXO,202211W4,13150,Call,-,-,-,-,905,-,-,0,0,0,0,900,930,-,-
TXO,202211W4,13150,Put,16,32,15.5,17,17,▼-63,▼-78.75%,557,344,901,356,17,19.5,105,10.5
TXO,202211W4,13200,Call,750,800,750,800,860,▲+416,▲+108.33%,7,2,9,3,855,885,800,376
TXO,202211W4,13200,Put,26,37,18.5,19,19,▼-76,▼-80.00%,1380,795,2175,849,19,20,118,18.5
TXO,202211W4,13250,Call,-,-,-,-,810,-,-,2,0,2,0,805,835,645,329
TXO,202211W4,13250,Put,27,41,12,21.5,21.5,▼-82.5,▼-79.33%,699,475,1174,500,20,24,134,12
TXO,202211W4,13300,Call,755,755,755,755,765,▲+445,▲+143.55%,15,1,16,15,760,790,755,288
TXO,202211W4,13300,Put,24,48.5,24,25,25,▼-95,▼-79.17%,1171,967,2138,1116,25,29.5,164,24
TXO,202211W4,13350,Call,605,705,605,670,720,▲+395,▲+143.64%,27,6,33,15,715,745,705,256
TXO,202211W4,13350,Put,35.5,53,29,29,29,▼-107,▼-78.68%,250,475,725,384,22.5,38,171,29
TXO,202211W4,13400,Call,615,620,615,620,675,▲+371,▲+149.00%,32,3,35,23,670,695,620,166
TXO,202211W4,13400,Put,35.5,63,33,33,33,▼-127,▼-79.38%,1037,1103,2140,771,31,40,193,33
TXO,202211W4,13450,Call,575,610,575,610,635,▲+389,▲+176.02%,62,9,71,82,635,650,610,168
TXO,202211W4,13450,Put,42.5,71,38.5,38.5,38.5,▼-138.5,▼-78.25%,450,1062,1512,830,38,51,217,38.5
TXO,202211W4,13500,Call,495,565,476,560,590,▲+367,▲+190.16%,354,157,511,119,590,605,565,169
TXO,202211W4,13500,Put,62,81,44.5,44.5,44.5,▼-155.5,▼-77.75%,684,3366,4050,2407,44,46,250,44.5
TXO,202211W4,13550,Call,460,545,450,530,545,▲+368,▲+227.16%,192,106,298,133,545,560,545,146
TXO,202211W4,13550,Put,76,92,52,52,52,▼-167,▼-76.26%,239,1909,2148,1370,50,64,265,52
TXO,202211W4,13600,Call,408,500,393,500,500,▲+358,▲+252.11%,1272,90,1362,150,505,520,500,46
TXO,202211W4,13600,Put,70,104,59,59,59,▼-196,▼-76.86%,374,2008,2382,1510,58,69,296,59
TXO,202211W4,13650,Call,380,455,364,445,457,▲+322,▲+261.79%,308,45,353,192,450,479,455,105
TXO,202211W4,13650,Put,85,117,67,67,67,▼-219,▼-76.57%,224,1547,1771,985,55,82,331,67
TXO,202211W4,13700,Call,322,424,322,424,417,▲+321,▲+311.65%,759,134,893,276,410,439,424,88
TXO,202211W4,13700,Put,95,132,76,77,77,▼-233,▼-75.16%,337,3589,3926,1142,76,83,352,76
TXO,202211W4,13750,Call,279,385,279,385,379,▲+298,▲+342.53%,339,66,405,185,371,401,385,74
TXO,202211W4,13750,Put,108,145,89,89,89,▼-261,▼-74.57%,101,1190,1291,552,82,95,350,89
TXO,202211W4,13800,Call,275,346,261,346,346,▲+274,▲+380.56%,1153,559,1712,608,333,362,346,60
TXO,202211W4,13800,Put,127,164,102,102,102,▼-281,▼-73.37%,298,1243,1541,543,101,103,385,102
TXO,202211W4,13850,Call,222,313,222,313,304,▲+253,▲+421.67%,341,100,441,330,297,326,313,50
TXO,202211W4,13850,Put,146,187,114,114,114,▼-307,▼-72.92%,62,348,410,178,98,196,401,114
TXO,202211W4,13900,Call,210,274,202,269,269,▲+220,▲+448.98%,1142,506,1648,333,262,292,274,34
TXO,202211W4,13900,Put,190,207,130,130,130,▼-330,▼-71.74%,274,2106,2380,898,130,145,495,130
TXO,202211W4,13950,Call,188,246,176,241,241,▲+201,▲+502.50%,640,514,1154,358,233,260,246,32.5
TXO,202211W4,13950,Put,197,234,151,151,151,▼-349,▼-69.80%,29,813,842,253,132,163,287,151
TXO,202211W4,14000,Call,162,220,151,220,220,▲+188.5,▲+598.41%,2023,2391,4414,1026,215,220,220,24
TXO,202211W4,14000,Put,222,260,169,169,176,▼-376,▼-68.99%,36,705,741,364,156,176,595,169
TXO,202211W4,14100,Call,120,166,110,162,162,▲+141.5,▲+690.24%,1656,1774,3430,677,158,165,166,12.5
TXO,202211W4,14100,Put,260,310,219,219,219,▼-416,▼-65.51%,14,154,168,100,213,219,450,219
TXO,202211W4,14200,Call,85,123,72,119,119,▲+106,▲+815.38%,1585,2814,4399,1122,118,120,123,3.1
TXO,202211W4,14200,Put,334,386,277,277,277,▼-448,▼-61.79%,7,65,72,20,258,287,775,277
TXO,202211W4,14300,Call,58,90,51,85,85,▲+76.6,▲+911.90%,880,2875,3755,795,83,86,90,5.1
TXO,202211W4,14300,Put,389,398,345,345,345,▼-475,▼-57.93%,0,21,21,13,323,353,398,345
