契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209,11800,Call,2660,2660,2640,2640,2620,▼-40,▼-1.49%,0,71,71,16,2580,2670,3540,2640
TXO,202209,11800,Put,0.1,0.1,0.1,0.1,0.1,0,-,0,1,1,2211,-,0.1,160,0.1
TXO,202209,11900,Call,-,-,-,-,2520,-,-,0,0,0,1,2480,2570,2980,2980
TXO,202209,11900,Put,0.1,0.1,0.1,0.1,0.1,0,-,0,1,1,161,-,0.1,160,0.1
TXO,202209,12000,Call,-,-,-,-,2420,-,-,0,0,0,4,2380,2470,3370,2020
TXO,202209,12000,Put,0.2,0.2,0.2,0.2,0.2,0,0%,1,19,20,2913,-,0.2,189,0.2
TXO,202209,12100,Call,-,-,-,-,2320,-,-,0,0,0,10,2280,2370,3270,1930
TXO,202209,12100,Put,-,-,-,-,0.2,-,-,0,0,0,203,-,0.2,210,0.2
TXO,202209,12200,Call,-,-,-,-,2220,-,-,0,0,0,3,2180,2270,1840,1840
TXO,202209,12200,Put,-,-,-,-,0.2,-,-,0,0,0,239,-,0.6,203,0.2
TXO,202209,12300,Call,-,-,-,-,2120,-,-,0,0,0,1,2080,2170,2580,2580
TXO,202209,12300,Put,-,-,-,-,0.2,-,-,0,0,0,304,-,0.3,206,0.3
TXO,202209,12400,Call,2030,2030,2030,2030,2020,▼-60,▼-2.87%,0,140,140,583,1980,2070,2980,1670
TXO,202209,12400,Put,-,-,-,-,0.2,-,-,0,0,0,746,0.1,0.3,255,0.3
TXO,202209,12500,Call,-,-,-,-,1920,-,-,0,0,0,3,1880,1970,1870,1590
TXO,202209,12500,Put,0.3,0.3,0.3,0.3,0.3,▼-0.2,▼-40.00%,0,70,70,1170,-,0.5,260,0.1
TXO,202209,12600,Call,-,-,-,-,1820,-,-,0,0,0,18,1780,1870,2760,1720
