契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202212W2,13000,Call,-,-,-,-,-,-,-,0,0,0,0,1610,1850,-,-
TXO,202212W2,13000,Put,-,-,-,-,-,-,-,0,0,0,1,-,0.4,0.2,0.2
TXO,202212W2,13100,Call,-,-,-,-,-,-,-,0,0,0,0,1510,1750,-,-
TXO,202212W2,13100,Put,-,-,-,-,-,-,-,22,0,22,566,0.1,0.4,1.7,0.2
TXO,202212W2,13200,Call,-,-,-,-,-,-,-,0,0,0,0,1410,1650,-,-
TXO,202212W2,13200,Put,-,-,-,-,-,-,-,97,0,97,648,0.1,0.4,5.5,0.2
TXO,202212W2,13300,Call,-,-,-,-,-,-,-,0,0,0,0,1310,1550,-,-
TXO,202212W2,13300,Put,0.2,0.2,0.2,0.2,-,▼-0.2,▼-50.00%,11,4,15,421,0.1,0.5,6.3,0.2
TXO,202212W2,13400,Call,-,-,-,-,-,-,-,0,0,0,0,1210,1450,-,-
TXO,202212W2,13400,Put,-,-,-,-,-,-,-,23,0,23,1110,0.1,0.2,16.5,0.2
TXO,202212W2,13500,Call,-,-,-,-,-,-,-,0,0,0,0,1110,1350,-,-
TXO,202212W2,13500,Put,0.2,0.2,0.2,0.2,-,▼-0.4,▼-66.67%,413,6,419,903,-,0.4,10,0.2
TXO,202212W2,13600,Call,-,-,-,-,-,-,-,0,0,0,1,1110,1140,1080,1080
TXO,202212W2,13600,Put,0.1,0.2,0.1,0.2,-,▼-0.5,▼-71.43%,257,87,344,1321,-,0.3,14.5,0.1
TXO,202212W2,13700,Call,-,-,-,-,-,-,-,0,0,0,2,1020,1040,890,840
TXO,202212W2,13700,Put,0.2,0.3,0.2,0.3,-,▼-0.7,▼-70.00%,383,2,385,1420,0.1,0.3,18.5,0.2
TXO,202212W2,13800,Call,-,-,-,-,-,-,-,0,0,0,4,915,935,805,715
TXO,202212W2,13800,Put,0.2,0.3,0.1,0.2,-,▼-1.4,▼-87.50%,674,86,760,2519,0.1,0.3,24,0.1
TXO,202212W2,13900,Call,-,-,-,-,-,-,-,3,0,3,0,815,835,830,655
TXO,202212W2,13900,Put,0.2,0.4,0.1,0.4,-,▼-1.6,▼-80.00%,1826,220,2046,4210,0.1,0.3,31.5,0.1
TXO,202212W2,14000,Call,690,730,690,720,-,▲+160,▲+28.57%,5,4,9,9,720,730,1030,499
TXO,202212W2,14000,Put,0.1,0.5,0.1,0.1,-,▼-3.7,▼-97.37%,5267,470,5737,6325,0.1,0.3,41,0.1
TXO,202212W2,14100,Call,600,605,600,605,-,▲+145,▲+31.52%,4,4,8,19,620,630,945,430
TXO,202212W2,14100,Put,0.4,0.8,0.1,0.5,-,▼-6.7,▼-93.06%,7057,924,7981,7206,-,0.4,54,0.1
TXO,202212W2,14150,Call,-,-,-,-,-,-,-,0,0,0,3,570,580,540,420
TXO,202212W2,14150,Put,0.6,0.6,0.1,0.1,-,▼-10.4,▼-99.05%,6579,636,7215,4439,-,0.3,23.5,0.1
TXO,202212W2,14200,Call,520,530,520,530,-,▲+164,▲+44.81%,28,2,30,47,520,525,900,326
