契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202210W2,11700,Call,-,-,-,-,-,-,-,0,0,0,0,1380,1400,-,-
TXO,202210W2,11700,Put,-,-,-,-,-,-,-,0,0,0,0,0.1,0.2,-,-
TXO,202210W2,11800,Call,-,-,-,-,-,-,-,0,0,0,0,1280,1300,-,-
TXO,202210W2,11800,Put,-,-,-,-,-,-,-,0,0,0,0,-,0.4,-,-
TXO,202210W2,11900,Call,-,-,-,-,-,-,-,0,0,0,0,1180,1200,-,-
TXO,202210W2,11900,Put,-,-,-,-,-,-,-,0,0,0,0,-,0.4,-,-
TXO,202210W2,12000,Call,-,-,-,-,-,-,-,0,0,0,0,1080,1100,-,-
TXO,202210W2,12000,Put,-,-,-,-,-,-,-,0,0,0,0,-,0.4,-,-
TXO,202210W2,12100,Call,-,-,-,-,-,-,-,0,0,0,0,985,995,-,-
TXO,202210W2,12100,Put,-,-,-,-,-,-,-,0,0,0,0,-,0.4,-,-
TXO,202210W2,12200,Call,-,-,-,-,-,-,-,0,0,0,0,885,895,-,-
TXO,202210W2,12200,Put,0.1,0.4,0.1,0.4,-,▼-1.1,▼-73.33%,599,35,634,896,0.1,0.2,2.9,0.1
TXO,202210W2,12300,Call,-,-,-,-,-,-,-,0,0,0,0,785,795,-,-
TXO,202210W2,12300,Put,0.1,0.4,0.1,0.1,-,▼-1.4,▼-93.33%,689,20,709,539,0.1,0.2,2.2,0.1
TXO,202210W2,12400,Call,685,710,685,710,-,0,0%,0,2,2,1,685,695,710,685
TXO,202210W2,12400,Put,0.5,0.9,0.1,0.1,-,▼-1.9,▼-95.00%,1659,514,2173,1811,0.1,0.2,3.6,0.1
TXO,202210W2,12500,Call,585,620,520,620,-,▲+10,▲+1.64%,1,8,9,3,585,595,635,520
TXO,202210W2,12500,Put,0.5,0.9,0.1,0.1,-,▼-2.9,▼-96.67%,3814,787,4601,4787,-,0.2,5.7,0.1
TXO,202210W2,12600,Call,475,530,398,520,-,▲+5,▲+0.97%,16,25,41,7,489,491,555,398
TXO,202210W2,12600,Put,1,1.4,0.1,0.1,-,▼-4.2,▼-97.67%,4789,2390,7179,4846,0.1,0.2,8.8,0.1
TXO,202210W2,12700,Call,379,430,310,430,-,▲+13,▲+3.12%,10,7,17,13,389,391,515,300
TXO,202210W2,12700,Put,2,3.9,0.1,0.1,-,▼-7.9,▼-98.75%,11091,7166,18257,6939,-,0.1,15.5,0.1
TXO,202210W2,12750,Call,264,321,249,321,-,▼-39,▼-10.83%,0,43,43,40,339,341,321,249
TXO,202210W2,12750,Put,3.2,4.5,0.1,0.1,-,▼-10.9,▼-99.09%,0,2960,2960,837,0.1,0.2,4.5,0.1
TXO,202210W2,12800,Call,284,339,199,290,-,▼-33,▼-10.22%,196,339,535,163,289,290,461,199
