契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211W2,11600,Call,-,-,-,-,1440,-,-,0,0,0,0,1420,1450,-,-
TXO,202211W2,11600,Put,-,-,-,-,0.2,-,-,0,0,0,0,-,0.6,-,-
TXO,202211W2,11700,Call,-,-,-,-,1340,-,-,0,0,0,0,1320,1350,-,-
TXO,202211W2,11700,Put,1,1,0.5,0.5,0.5,▼-0.5,▼-50.00%,58,14,72,677,0.4,0.7,2.2,0.5
TXO,202211W2,11800,Call,-,-,-,-,1240,-,-,0,0,0,0,1220,1250,-,-
TXO,202211W2,11800,Put,1,1,0.7,0.7,0.7,▼-0.7,▼-50.00%,116,136,252,343,0.4,0.8,2.9,0.7
TXO,202211W2,11900,Call,1150,1150,1120,1120,1140,▲+50,▲+4.67%,0,2,2,0,1120,1150,1150,1120
TXO,202211W2,11900,Put,1.4,1.6,0.7,0.8,0.8,▼-0.9,▼-52.94%,157,310,467,918,0.6,0.9,3.5,0.7
TXO,202211W2,12000,Call,-,-,-,-,1040,-,-,11,0,11,12,1020,1050,1070,850
TXO,202211W2,12000,Put,1.9,2,0.9,1,1,▼-1.2,▼-54.55%,277,392,669,2276,0.8,1,5.2,0.9
TXO,202211W2,12100,Call,-,-,-,-,940,-,-,0,0,0,0,925,950,-,-
TXO,202211W2,12100,Put,2.5,3.1,1.1,1.3,1.3,▼-1.6,▼-55.17%,232,2120,2352,2057,0.8,1.5,7.5,1.1
TXO,202211W2,12200,Call,-,-,-,-,840,-,-,0,0,0,0,825,850,-,-
TXO,202211W2,12200,Put,4.1,4.6,1.4,1.4,1.4,▼-2.7,▼-65.85%,542,1934,2476,3555,1,1.5,11.5,1.4
TXO,202211W2,12300,Call,660,660,660,660,740,▼-15,▼-2.22%,5,1,6,5,725,750,675,610
TXO,202211W2,12300,Put,6.2,7.3,2,2,2,▼-4.1,▼-67.21%,1545,4885,6430,4384,2,2.2,18,2
TXO,202211W2,12400,Call,496,496,496,496,640,▼-79,▼-13.74%,9,6,15,13,630,650,565,485
TXO,202211W2,12400,Put,10.5,12.5,3.1,3.3,3.3,▼-6.7,▼-67.00%,3438,6303,9741,4904,3,3.3,27.5,3.1
TXO,202211W2,12500,Call,418,540,386,540,540,▲+57,▲+11.80%,72,71,143,40,530,555,615,381
TXO,202211W2,12500,Put,18.5,21.5,5,5.2,5.2,▼-10.8,▼-67.50%,8433,9475,17908,7994,5,5.2,41,5
TXO,202211W2,12600,Call,324,450,295,443,443,▲+50,▲+12.72%,179,241,420,112,436,452,530,290
TXO,202211W2,12600,Put,29.5,36,8.6,8.9,8.9,▼-17.1,▼-65.77%,8133,10858,18991,7036,8.6,9,63,8.6
TXO,202211W2,12650,Call,296,353,269,353,399,▲+2,▲+0.57%,101,87,188,44,390,477,478,250
TXO,202211W2,12650,Put,38,45.5,11.5,12.5,12.5,▼-20.5,▼-62.12%,4893,9902,14795,5291,11.5,12.5,73,11.5
TXO,202211W2,12700,Call,251,358,219,356,356,▲+48,▲+15.58%,604,465,1069,468,350,363,482,215
TXO,202211W2,12700,Put,48.5,58,15.5,16,16,▼-25.5,▼-61.45%,7730,11431,19161,5686,15.5,16,86,15.5
TXO,202211W2,12750,Call,218,313,183,305,309,▲+35,▲+12.96%,791,1288,2079,435,305,324,398,183
