契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202212W1,14000,Put,0.7,0.7,0.3,0.6,0.6,▼-0.2,▼-25.00%,33,148,181,2959,0.3,0.6,49,0.3
TXO,202212W1,14100,Call,790,795,640,640,630,▼-240,▼-27.27%,0,10,10,8,615,640,860,446
TXO,202212W1,14100,Put,1,1,0.1,0.7,0.7,▼-0.3,▼-30.00%,159,876,1035,2976,0.2,0.7,62,0.1
TXO,202212W1,14150,Call,735,740,630,630,580,▼-200,▼-24.10%,3,11,14,12,565,590,990,418
TXO,202212W1,14150,Put,0.6,1,0.4,1,1,▼-0.1,▼-9.09%,46,123,169,1348,0.6,1.1,70,0.4
TXO,202212W1,14200,Call,685,695,535,535,535,▼-245,▼-31.41%,3,15,18,38,515,540,930,355
TXO,202212W1,14200,Put,1.2,1.3,0.6,1.1,1.1,▼-0.3,▼-21.43%,132,459,591,3686,1,1.2,82,0.6
TXO,202212W1,14250,Call,635,635,630,630,485,▼-100,▼-13.70%,3,8,11,11,389,486,800,313
TXO,202212W1,14250,Put,1,1.4,0.7,1.4,1.4,▼-0.1,▼-6.67%,19,98,117,1264,1.1,1.4,133,0.7
TXO,202212W1,14300,Call,630,630,438,438,438,▼-242,▼-35.59%,3,15,18,50,340,437,820,280
TXO,202212W1,14300,Put,1.1,2,0.6,1.8,1.8,▲+0.2,▲+12.50%,180,768,948,3188,1.6,2,111,0.6
TXO,202212W1,14350,Call,585,585,380,380,388,▼-250,▼-39.68%,6,27,33,30,291,389,785,242
TXO,202212W1,14350,Put,1.7,2.7,0.8,2.6,2.6,▲+0.5,▲+23.81%,151,1325,1476,2101,2.6,2.8,126,0.8
TXO,202212W1,14400,Call,500,500,333,335,338,▼-245,▼-42.24%,11,47,58,208,242,339,745,207
TXO,202212W1,14400,Put,2.1,4,1,4,4,▲+1.8,▲+81.82%,429,2303,2732,3894,3.6,4.3,147,1
TXO,202212W1,14450,Call,433,446,359,359,288,▼-171,▼-32.26%,8,11,19,87,194,292,700,186
TXO,202212W1,14450,Put,2,6,0.1,5.7,5.7,▲+2.9,▲+103.57%,359,2440,2799,6377,5.4,6,170,0.1
TXO,202212W1,14500,Call,417,417,238,247,247,▼-233,▼-48.54%,21,157,178,248,236,245,660,150
TXO,202212W1,14500,Put,4.7,9.8,1.7,9.1,9.1,▲+5.3,▲+139.47%,1414,7541,8955,7428,8.8,9.2,197,1.7
TXO,202212W1,14550,Call,370,370,192,198,198,▼-232,▼-53.95%,6,238,244,321,189,198,600,126
TXO,202212W1,14550,Put,4.6,15.5,2.7,14,14,▲+9,▲+180.00%,1120,7624,8744,5411,14,15,261,2.7
TXO,202212W1,14600,Call,336,345,149,152,152,▼-236,▼-60.82%,82,1224,1306,569,150,159,565,98
TXO,202212W1,14600,Put,6.2,23.5,4,23,23,▲+16.4,▲+248.48%,3129,11309,14438,8476,22.5,23,250,4
TXO,202212W1,14650,Call,286,300,111,113,113,▼-225,▼-66.57%,80,955,1035,1232,112,121,525,80
TXO,202212W1,14650,Put,9.2,35.5,6.2,34,34,▲+24.8,▲+269.57%,4621,12478,17099,6502,34,35,269,6.2
TXO,202212W1,14700,Call,226,255,78,80,80,▼-210,▼-72.41%,733,6075,6808,2392,78,81,473,70
TXO,202212W1,14700,Put,13.5,53,10,52,52,▲+38.5,▲+285.19%,7797,23446,31243,8608,52,53,366,8.4
TXO,202212W1,14750,Call,197,210,51,51,51,▼-199,▼-79.60%,1163,10130,11293,3832,52,53,425,40.5
TXO,202212W1,14750,Put,19.5,76,15.5,75,75,▲+57,▲+316.67%,7236,27064,34300,5865,74,75,311,11.5
TXO,202212W1,14800,Call,156,170,31,32.5,32.5,▼-170.5,▼-83.99%,2965,24732,27697,8128,32,32.5,387,31
TXO,202212W1,14800,Put,29,106,21,104,104,▲+78.5,▲+307.84%,17104,34775,51879,6379,104,105,400,16
TXO,202212W1,14850,Call,119,131,17,18,18,▼-148,▼-89.16%,5390,31303,36693,7553,18,18.5,347,17
TXO,202212W1,14850,Put,42,142,36,141,141,▲+104,▲+281.08%,14905,29469,44374,4358,137,141,385,23
TXO,202212W1,14900,Call,88,98,8.9,9.5,9.5,▼-124.5,▼-92.91%,15376,47284,62660,10804,9.4,9.9,308,8.9
TXO,202212W1,14900,Put,61,183,49,182,182,▲+132,▲+264.00%,16526,24212,40738,5290,182,183,427,32
TXO,202212W1,14950,Call,62,69,4.7,5.1,5.1,▼-95.9,▼-94.95%,12728,32397,45125,8832,5,5.1,270,4.7
TXO,202212W1,14950,Put,88,229,73,223,223,▲+154,▲+223.19%,11253,11175,22428,2668,222,229,455,43
TXO,202212W1,15000,Call,40,46.5,2.8,3,3,▼-72,▼-96.00%,21495,46651,68146,12890,3,3.2,234,2.8
TXO,202212W1,15000,Put,112,277,100,275,273,▲+184,▲+202.20%,10970,10481,21451,3172,271,280,535,57
TXO,202212W1,15050,Call,25,30,1.8,2.2,2.2,▼-50.8,▼-95.85%,12699,25141,37840,8642,2,2.2,202,1.8
TXO,202212W1,15050,Put,147,323,135,323,323,▲+203,▲+169.17%,3660,3591,7251,1342,317,331,348,77
TXO,202212W1,15100,Call,17,18.5,1.3,1.6,1.6,▼-34.4,▼-95.56%,16242,23491,39733,9443,1.5,1.7,172,1.3
TXO,202212W1,15100,Put,202,374,173,370,370,▲+214,▲+137.18%,4031,1276,5307,856,364,386,485,100
TXO,202212W1,15150,Call,8.2,10.5,1.3,1.4,1.4,▼-21.6,▼-93.91%,11010,17328,28338,9544,1.4,1.5,145,1.3
TXO,202212W1,15150,Put,243,424,216,420,420,▲+227,▲+117.62%,476,448,924,528,415,510,424,130
TXO,202212W1,15200,Call,5.5,6.1,1.2,1.3,1.3,▼-13.2,▼-91.03%,10959,13259,24218,10424,1.3,1.4,121,1.2
TXO,202212W1,15200,Put,275,455,261,455,470,▲+216,▲+90.38%,241,341,582,328,465,499,525,160
TXO,202212W1,15250,Call,3,3.7,1,1.1,1.2,▼-7.7,▼-87.50%,3451,5478,8929,4959,1.1,1.2,98,1
TXO,202212W1,15250,Put,341,520,341,520,520,▲+240,▲+85.71%,35,18,53,98,520,540,520,198
TXO,202212W1,15300,Call,2.2,2.4,0.9,1.2,1.2,▼-4.2,▼-77.78%,3832,8538,12370,7569,1,1.2,80,0.9
TXO,202212W1,15300,Put,372,540,361,540,570,▲+210,▲+63.64%,75,29,104,97,560,590,540,231
TXO,202212W1,15350,Call,1.7,1.7,0.3,0.8,0.8,▼-2.5,▼-75.76%,1067,2478,3545,2508,0.8,0.9,19.5,0.3
TXO,202212W1,15350,Put,500,545,491,545,620,▲+165,▲+43.42%,8,5,13,5,610,640,545,293
TXO,202212W1,15400,Call,1.3,1.7,0.6,0.6,0.6,▼-1.9,▼-76.00%,2877,5868,8745,7448,0.5,0.7,49.5,0.6
TXO,202212W1,15400,Put,466,620,460,615,670,▲+185,▲+43.02%,29,23,52,64,660,690,665,303
TXO,202212W1,15450,Call,0.9,1,0.5,0.5,0.6,▼-1,▼-66.67%,210,1230,1440,2538,0.4,0.6,10.5,0.5
TXO,202212W1,15450,Put,645,670,645,670,720,▲+190,▲+39.58%,13,3,16,7,710,740,670,386
TXO,202212W1,15500,Call,0.7,0.9,0.4,0.6,0.6,▼-0.7,▼-53.85%,865,2551,3416,5616,0.3,0.7,30,0.4
TXO,202212W1,15500,Put,560,590,560,590,770,▲+60,▲+11.32%,10,8,18,25,760,790,700,380
TXO,202212W1,15600,Call,0.6,0.8,0.3,0.5,0.5,▼-0.2,▼-28.57%,192,2392,2584,4354,0.5,0.6,18,0.1
TXO,202212W1,15600,Put,-,-,-,-,870,-,-,3,0,3,23,860,885,700,570
TXO,202212W1,15700,Call,0.4,0.5,0.3,0.4,0.4,0,0%,81,772,853,2977,0.3,0.4,11,0.3
TXO,202212W1,15700,Put,-,-,-,-,970,-,-,3,0,3,8,960,985,810,780
TXO,202212W1,15800,Call,0.4,0.5,0.3,0.4,0.4,0,0%,122,774,896,2489,0.2,0.5,12.5,0.2
TXO,202212W1,15800,Put,950,950,950,950,1070,▲+120,▲+14.46%,0,1,1,4,1060,1090,1100,880
TXO,202212W1,15900,Call,0.4,0.4,0.3,0.4,0.3,▲+0.1,▲+33.33%,0,245,245,1601,0.2,0.3,5.4,0.3
TXO,202212W1,15900,Put,1020,1020,1020,1020,1170,▲+90,▲+9.68%,0,1,1,1,1160,1190,1020,1020
TXO,202212W1,16000,Call,0.3,0.3,0.2,0.2,0.2,▲+0.1,-,0,51,51,878,0.2,0.3,4.6,0.1
TXO,202212W1,16000,Put,-,-,-,-,1270,-,-,0,0,0,0,1260,1290,890,870
TXO,202212W1,16100,Call,0.2,0.3,0.2,0.2,0.2,▲+0.1,-,0,47,47,697,0.2,0.3,2.2,0.2
TXO,202212W1,16100,Put,-,-,-,-,1370,-,-,0,0,0,0,1360,1390,-,-
TXO,202212W1,16200,Call,-,-,-,-,0.1,-,-,0,0,0,458,-,0.3,1.4,0.3
TXO,202212W1,16200,Put,-,-,-,-,1470,-,-,0,0,0,0,1460,1490,-,-
TXO,202212W1,16300,Call,-,-,-,-,0.1,-,-,0,0,0,107,-,0.3,1,0.2
TXO,202212W1,16300,Put,-,-,-,-,1570,-,-,0,0,0,0,1560,1590,-,-
TXO,202212W1,16400,Call,-,-,-,-,0.1,-,-,0,0,0,11,-,0.3,0.5,0.1
TXO,202212W1,16400,Put,1560,1560,1560,1560,1670,▲+140,▲+9.86%,0,1,1,1,1660,1690,1560,1560
TXO,202212W1,16500,Call,-,-,-,-,0.1,-,-,0,0,0,0,-,0.3,-,-
TXO,202212W1,16500,Put,1630,1630,1630,1630,1770,▲+110,▲+7.24%,0,1,1,1,1760,1790,1630,1630
TXO,202212W1,16600,Call,-,-,-,-,0.1,-,-,0,0,0,0,-,0.3,-,-
TXO,202212W1,16600,Put,-,-,-,-,1870,-,-,0,0,0,0,1860,1890,-,-
TXO,202212W2,13200,Call,-,-,-,-,1520,-,-,0,0,0,0,1500,1530,-,-
TXO,202212W2,13200,Put,2.4,2.6,2.2,2.6,2.6,▲+0.2,▲+8.33%,0,46,46,231,1.7,2.7,5.5,2
TXO,202212W2,13300,Call,-,-,-,-,1420,-,-,0,0,0,0,1400,1430,-,-
TXO,202212W2,13300,Put,2.6,3.2,2.6,3.2,3.2,▲+0.2,▲+6.67%,0,38,38,33,0.2,3.1,6.3,0.5
TXO,202212W2,13400,Call,-,-,-,-,1320,-,-,0,0,0,0,1300,1330,-,-
TXO,202212W2,13400,Put,3,3.5,3,3.5,3.5,▲+0.5,▲+16.67%,24,177,201,194,-,3.2,16.5,0.9
TXO,202212W2,13500,Call,-,-,-,-,1220,-,-,0,0,0,0,1200,1230,-,-
TXO,202212W2,13500,Put,3.4,4,3.4,4,4,0,0%,11,103,114,127,0.2,9.9,10,3.3
TXO,202212W2,13600,Call,-,-,-,-,1120,-,-,0,0,0,0,1100,1130,-,-
TXO,202212W2,13600,Put,4.4,6.7,4.4,6.7,6.7,▲+2.3,▲+52.27%,28,71,99,163,4.9,6.7,14.5,2.5
TXO,202212W2,13700,Call,-,-,-,-,1020,-,-,0,0,0,0,1010,1040,-,-
TXO,202212W2,13700,Put,6,8.6,5.5,8.6,8.6,▲+2.4,▲+38.71%,40,117,157,158,4.4,7.5,18.5,5
TXO,202212W2,13800,Call,-,-,-,-,925,-,-,0,0,0,0,910,935,-,-
TXO,202212W2,13800,Put,7.4,11.5,6.9,10,10,▲+3,▲+42.86%,14,225,239,325,10,12,24,5
TXO,202212W2,13900,Call,-,-,-,-,830,-,-,0,0,0,0,815,840,-,-
TXO,202212W2,13900,Put,9.6,16,9.2,14,14,▲+4.4,▲+45.83%,18,1013,1031,996,13.5,17,31.5,7.8
TXO,202212W2,14000,Call,740,740,740,740,740,▼-250,▼-25.25%,0,8,8,2,720,750,1030,740
TXO,202212W2,14000,Put,14,22.5,11.5,20.5,20.5,▲+8.5,▲+70.83%,172,599,771,690,20.5,21,41,9.9
TXO,202212W2,14100,Call,-,-,-,-,650,-,-,0,0,0,4,640,655,945,945
TXO,202212W2,14100,Put,20,30.5,16.5,29.5,29.5,▲+13.5,▲+84.38%,72,543,615,599,25,29.5,54,11.5
TXO,202212W2,14200,Call,565,565,560,560,560,▼-235,▼-29.56%,0,5,5,9,409,570,900,560
TXO,202212W2,14200,Put,26,42.5,22,40.5,40.5,▲+19.5,▲+92.86%,105,583,688,708,40.5,42,68,17.5
TXO,202212W2,14300,Call,590,595,510,510,471,▼-190,▼-27.14%,0,8,8,5,325,482,745,510
TXO,202212W2,14300,Put,37,58,30.5,55,55,▲+26.5,▲+92.98%,115,504,619,871,54,65,90,23
TXO,202212W2,14350,Call,550,560,550,560,431,▼-95,▼-14.50%,0,9,9,8,284,441,560,550
TXO,202212W2,14350,Put,39,67,37,65,65,▲+30.5,▲+88.41%,131,347,478,361,64,76,100,27.5
TXO,202212W2,14400,Call,505,515,420,420,392,▼-195,▼-31.71%,0,11,11,13,246,402,750,420
TXO,202212W2,14400,Put,42.5,78,41.5,76,76,▲+36.5,▲+92.41%,81,474,555,774,74,78,111,31
TXO,202212W2,14450,Call,470,472,470,472,354,▼-98,▼-17.19%,0,8,8,68,208,364,505,470
TXO,202212W2,14450,Put,49,90,48,88,88,▲+42,▲+91.30%,39,419,458,561,87,89,125,26
TXO,202212W2,14500,Call,455,455,324,324,324,▼-211,▼-39.44%,0,13,13,24,286,328,630,324
TXO,202212W2,14500,Put,61,103,56,102,102,▲+49,▲+92.45%,409,1310,1719,1514,89,104,140,41
TXO,202212W2,14550,Call,386,392,288,288,288,▼-200,▼-40.98%,1,15,16,24,138,296,555,288
TXO,202212W2,14550,Put,62,119,62,118,118,▲+56,▲+90.32%,118,932,1050,1216,108,129,142,48
TXO,202212W2,14600,Call,362,366,270,270,253,▼-177,▼-39.60%,22,24,46,17,236,262,560,270
TXO,202212W2,14600,Put,81,137,76,137,137,▲+66,▲+92.96%,229,1114,1343,1460,126,140,184,55
TXO,202212W2,14650,Call,352,352,225,227,227,▼-185,▼-44.90%,20,25,45,39,101,231,460,225
TXO,202212W2,14650,Put,101,155,87,154,154,▲+73,▲+90.12%,285,626,911,963,146,299,181,63
TXO,202212W2,14700,Call,326,326,194,196,196,▼-170,▼-46.45%,21,82,103,87,46.5,203,488,194
TXO,202212W2,14700,Put,115,178,100,174,174,▲+80,▲+85.11%,269,681,950,1116,167,182,222,72
TXO,202212W2,14750,Call,267,267,166,167,167,▼-165,▼-49.70%,28,153,181,171,166,223,450,166
TXO,202212W2,14750,Put,132,200,116,199,199,▲+93,▲+87.74%,136,256,392,642,196,202,235,83
TXO,202212W2,14800,Call,245,245,142,142,142,▼-150,▼-51.37%,67,390,457,365,142,144,420,142
TXO,202212W2,14800,Put,126,229,126,225,225,▲+103,▲+84.43%,127,440,567,589,224,350,245,96
TXO,202212W2,14850,Call,227,227,120,122,122,▼-139,▼-53.26%,42,304,346,256,111,124,374,120
TXO,202212W2,14850,Put,145,256,145,251,251,▲+111,▲+79.29%,112,234,346,161,246,402,266,110
TXO,202212W2,14900,Call,199,201,101,102,102,▼-126,▼-55.26%,60,1486,1546,839,101,104,400,101
TXO,202212W2,14900,Put,197,286,171,280,280,▲+122,▲+77.22%,550,251,801,283,280,411,286,125
TXO,202212W2,14950,Call,155,175,84,86,86,▼-116,▼-57.43%,79,345,424,229,83,85,299,84
TXO,202212W2,14950,Put,215,318,200,316,316,▲+135,▲+74.59%,53,32,85,130,309,465,327,142
TXO,202212W2,15000,Call,141,152,70,71,71,▼-103,▼-59.20%,251,1005,1256,642,69,72,303,70
TXO,202212W2,15000,Put,240,351,222,351,351,▲+145,▲+70.39%,140,97,237,162,343,500,352,160
TXO,202212W2,15050,Call,105,129,57,58,58,▼-92,▼-61.33%,171,527,698,370,57,60,254,57
TXO,202212W2,15050,Put,253,394,253,394,394,▲+165,▲+72.05%,26,17,43,76,382,535,394,183
TXO,202212W2,15100,Call,94,110,46,46.5,46.5,▼-81.5,▼-63.67%,301,1284,1585,917,46.5,54,243,46
TXO,202212W2,15100,Put,285,395,285,392,430,▲+138,▲+54.33%,27,12,39,82,421,575,395,201
TXO,202212W2,15150,Call,76,92,37,38,38,▼-71,▼-65.14%,253,1184,1437,667,37.5,40,216,37
TXO,202212W2,15150,Put,351,471,351,466,472,▲+183,▲+64.66%,20,22,42,85,462,615,471,230
TXO,202212W2,15200,Call,84,84,29.5,29.5,29.5,▼-63.5,▼-68.28%,403,1321,1724,987,29,31,195,29.5
TXO,202212W2,15200,Put,393,520,393,520,520,▲+200,▲+62.50%,22,5,27,23,500,660,520,251
TXO,202212W2,15250,Call,54,63,23.5,23.5,23.5,▼-52.5,▼-69.08%,91,1145,1236,781,22,27.5,160,23.5
TXO,202212W2,15250,Put,500,530,500,520,555,▲+170,▲+48.57%,21,4,25,23,545,570,530,293
TXO,202212W2,15300,Call,43,51,19,19.5,19.5,▼-43.5,▼-69.05%,226,2356,2582,1679,18,20,144,19
TXO,202212W2,15300,Put,455,565,455,565,605,▲+178,▲+45.99%,0,23,23,62,590,615,565,302
TXO,202212W2,15350,Call,36,40.5,15,15,15,▼-36,▼-70.59%,124,367,491,359,13,17.5,85,15
TXO,202212W2,15350,Put,-,-,-,-,650,-,-,0,0,0,0,635,660,-,-
TXO,202212W2,15400,Call,28,33,12,12.5,12.5,▼-29.5,▼-70.24%,200,1082,1282,883,11.5,14,113,12
TXO,202212W2,15400,Put,665,675,665,675,695,▲+209,▲+44.85%,0,3,3,60,685,710,675,384
TXO,202212W2,15450,Call,23,26.5,9.6,9.8,9.8,▼-23.7,▼-70.75%,74,677,751,378,9.5,11.5,162,9.6
TXO,202212W2,15450,Put,-,-,-,-,745,-,-,0,0,0,0,730,755,-,-
TXO,202212W2,15500,Call,18,21,7.6,8,8,▼-19,▼-70.37%,310,2282,2592,1236,7.8,13.5,84,7.6
TXO,202212W2,15500,Put,-,-,-,-,795,-,-,0,0,0,1,780,805,520,520
TXO,202212W2,15600,Call,12,13,5,5.5,5.5,▼-12,▼-68.57%,200,810,1010,879,5.3,6.2,61,5
TXO,202212W2,15600,Put,-,-,-,-,890,-,-,0,0,0,1,875,900,590,590
TXO,202212W2,15700,Call,7.1,7.8,3.4,3.7,3.7,▼-6.8,▼-64.76%,120,1408,1528,556,3.6,3.8,44,3.4
TXO,202212W2,15700,Put,-,-,-,-,990,-,-,0,0,0,20,975,1000,645,645
TXO,202212W2,15800,Call,4.4,5.2,2.3,3,3,▼-3.9,▼-56.52%,83,449,532,525,2.1,2.8,30.5,2.3
TXO,202212W2,15800,Put,-,-,-,-,1090,-,-,0,0,0,0,1070,1100,-,-
TXO,202212W2,15900,Call,3.3,3.3,1.8,2.1,2.1,▼-2.1,▼-50.00%,12,334,346,317,1.9,2.2,21,1.8
TXO,202212W2,15900,Put,-,-,-,-,1190,-,-,0,0,0,0,1170,1200,-,-
TXO,202212W2,16000,Call,2.1,2.1,1.4,1.5,1.5,▼-1.5,▼-50.00%,26,288,314,380,0.2,1.7,15,1.4
TXO,202212W2,16000,Put,-,-,-,-,1290,-,-,0,0,0,20,1270,1300,925,925
TXO,202212W2,16100,Call,1.2,1.3,1,1.2,1.2,▼-0.9,▼-42.86%,16,112,128,458,-,1.2,10.5,1
TXO,202212W2,16100,Put,-,-,-,-,1380,-,-,0,0,0,0,1370,-,-,-
TXO,202212W2,16200,Call,0.9,1.1,0.9,1.1,1,▼-0.5,▼-31.25%,0,352,352,99,-,1,8.3,0.9
TXO,202212W2,16200,Put,-,-,-,-,1480,-,-,0,0,0,0,1470,1500,-,-
TXO,202212W2,16300,Call,0.7,0.8,0.7,0.7,0.7,▼-0.3,▼-30.00%,0,300,300,312,-,0.7,5,0.7
TXO,202212W2,16300,Put,-,-,-,-,1580,-,-,0,0,0,0,1570,1600,-,-
TXO,202212W2,16400,Call,0.5,0.6,0.5,0.6,0.6,▼-0.4,▼-40.00%,0,219,219,23,-,0.6,4,0.5
TXO,202212W2,16400,Put,-,-,-,-,1680,-,-,0,0,0,0,1670,1700,-,-
TXO,202212W2,16500,Call,-,-,-,-,0.2,-,-,0,0,0,0,-,0.6,-,-
TXO,202212W2,16500,Put,-,-,-,-,1780,-,-,0,0,0,0,1770,1800,-,-
TXO,202212W2,16600,Call,-,-,-,-,0.1,-,-,0,0,0,1,-,0.5,2.1,2.1
TXO,202212W2,16600,Put,-,-,-,-,1880,-,-,0,0,0,0,1870,1900,-,-
TXO,202212,10700,Call,-,-,-,-,3980,-,-,0,0,0,0,3950,4000,-,-
TXO,202212,10700,Put,0.3,0.4,0.1,0.1,0.1,▼-0.1,▼-50.00%,1,98,99,5026,0.1,0.2,77,0.1
TXO,202212,10800,Call,-,-,-,-,3880,-,-,0,0,0,360,3850,3970,4080,3140
TXO,202212,10800,Put,0.4,0.5,0.2,0.2,0.2,▼-0.1,▼-33.33%,0,153,153,2164,-,0.4,99,0.2
TXO,202212,10900,Call,-,-,-,-,3780,-,-,0,0,0,0,3750,3800,-,-
TXO,202212,10900,Put,0.3,0.3,0.3,0.3,0.3,0,0%,0,628,628,854,-,0.4,108,0.1
TXO,202212,11000,Call,-,-,-,-,3680,-,-,0,0,0,10,3650,3700,3860,1980
TXO,202212,11000,Put,0.8,0.8,0.4,0.6,0.3,▲+0.3,▲+100.00%,1,8,9,1958,0.3,0.7,217,0.3
TXO,202212,11100,Call,-,-,-,-,3580,-,-,0,0,0,0,3550,3600,-,-
TXO,202212,11100,Put,0.4,0.4,0.4,0.4,0.4,0,0%,0,73,73,1012,0.3,2,148,0.4
TXO,202212,11200,Call,-,-,-,-,3480,-,-,0,0,0,24,3450,3500,3660,1700
TXO,202212,11200,Put,-,-,-,-,0.5,-,-,2,0,2,426,-,1,275,0.1
TXO,202212,11300,Call,-,-,-,-,3380,-,-,0,0,0,0,3350,3400,-,-
TXO,202212,11300,Put,-,-,-,-,0.6,-,-,0,0,0,361,0.1,2.2,173,1
TXO,202212,11400,Call,3420,3420,3420,3420,3280,▼-110,▼-3.12%,0,1,1,231,3250,3370,3470,2030
TXO,202212,11400,Put,-,-,-,-,0.7,-,-,0,0,0,671,-,2.1,250,0.1
TXO,202212,11500,Call,-,-,-,-,3180,-,-,0,0,0,0,3150,3200,-,-
TXO,202212,11500,Put,2.1,2.1,1.9,1.9,0.7,▲+0.9,▲+90.00%,0,12,12,1061,0.2,1.5,338,0.1
TXO,202212,11600,Call,-,-,-,-,3080,-,-,0,0,0,4,3050,3100,3280,1840
TXO,202212,11600,Put,1,1,1,1,0.8,0,0%,0,1,1,1262,0.4,2,265,0.1
TXO,202212,11700,Call,-,-,-,-,2980,-,-,0,0,0,0,2950,3000,-,-
TXO,202212,11700,Put,0.6,0.6,0.6,0.6,0.9,▼-0.4,▼-40.00%,0,3,3,1708,0.6,6.2,250,0.6
TXO,202212,11800,Call,-,-,-,-,2880,-,-,0,0,0,368,2850,2900,3090,1270
TXO,202212,11800,Put,1,1,0.8,0.8,1,▼-0.4,▼-33.33%,0,89,89,1430,0.8,3,310,0.8
TXO,202212,11900,Call,-,-,-,-,2780,-,-,0,0,0,0,2750,2800,-,-
TXO,202212,11900,Put,-,-,-,-,1.1,-,-,0,0,0,1632,0.4,2.1,300,1
TXO,202212,12000,Call,-,-,-,-,2680,-,-,0,0,0,5,2650,2700,2810,1020
TXO,202212,12000,Put,1.7,1.7,1.4,1.6,1.6,▼-0.1,▼-5.88%,5,47,52,5955,1.2,1.7,365,0.6
TXO,202212,12100,Call,-,-,-,-,2580,-,-,0,0,0,9,2550,2600,2020,885
TXO,202212,12100,Put,-,-,-,-,2.1,-,-,0,0,0,1493,-,15,345,1.4
TXO,202212,12200,Call,-,-,-,-,2480,-,-,0,0,0,6,2450,2500,2850,820
TXO,202212,12200,Put,1.9,2.7,1.9,2.7,2.1,▲+0.8,▲+42.11%,0,2,2,1987,0.8,2.8,400,1.9
TXO,202212,12300,Call,-,-,-,-,2380,-,-,0,0,0,12,2360,2400,2380,740
TXO,202212,12300,Put,2,2.2,2,2.2,2.2,▲+0.2,▲+10.00%,0,12,12,1900,1,4,401,1.5
TXO,202212,12400,Call,-,-,-,-,2280,-,-,0,0,0,14,2260,2300,2530,665
TXO,202212,12400,Put,2.2,2.5,2.2,2.5,2.5,▲+0.2,▲+8.70%,1,26,27,2757,1.1,4.6,494,2
TXO,202212,12500,Call,-,-,-,-,2180,-,-,0,0,0,35,2160,2200,1950,610
TXO,202212,12500,Put,2.5,2.9,2.2,2.8,2.8,0,0%,4,215,219,5394,2.1,2.8,475,2.1
TXO,202212,12600,Call,-,-,-,-,2080,-,-,0,0,0,193,1980,2100,2350,550
TXO,202212,12600,Put,2.8,3.4,2.4,3.4,3.4,▲+0.1,▲+3.03%,0,202,202,3676,3,15,520,2.4
