契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211W1,11300,Call,1630,1670,1630,1670,1740,▲+30,▲+1.83%,0,2,2,0,1700,1770,1670,1630
TXO,202211W1,11300,Put,1.1,1.1,0.1,0.1,0.1,▼-0.1,▼-50.00%,20,28,48,1101,0.1,0.4,4,0.1
TXO,202211W1,11400,Call,-,-,-,-,1640,-,-,0,0,0,0,1600,1670,-,-
TXO,202211W1,11400,Put,0.2,0.2,0.2,0.2,0.2,0,0%,0,1,1,294,0.1,0.4,4.8,0.2
TXO,202211W1,11500,Call,-,-,-,-,1540,-,-,0,0,0,0,1500,1570,-,-
TXO,202211W1,11500,Put,-,-,-,-,0.2,-,-,0,0,0,397,0.1,0.4,6.4,0.2
TXO,202211W1,11600,Call,-,-,-,-,1440,-,-,0,0,0,0,1400,1470,-,-
TXO,202211W1,11600,Put,0.1,0.5,0.1,0.5,0.2,▲+0.3,▲+150.00%,15,15,30,356,0.1,0.4,10,0.1
TXO,202211W1,11700,Call,-,-,-,-,1340,-,-,0,0,0,0,1300,1370,-,-
TXO,202211W1,11700,Put,0.1,0.6,0.1,0.2,0.2,▼-0.1,▼-33.33%,0,22,22,1149,0.1,0.4,10.5,0.1
TXO,202211W1,11800,Call,-,-,-,-,1240,-,-,0,0,0,0,1200,1270,-,-
TXO,202211W1,11800,Put,0.3,0.5,0.2,0.2,0.2,▼-0.2,▼-50.00%,7,32,39,1356,0.1,0.4,17,0.2
TXO,202211W1,11900,Call,-,-,-,-,1140,-,-,0,0,0,0,1100,1150,-,-
TXO,202211W1,11900,Put,0.3,0.5,0.1,0.4,0.3,▼-0.1,▼-20.00%,11,170,181,3112,0.2,0.5,22,0.1
TXO,202211W1,12000,Call,-,-,-,-,1040,-,-,0,0,0,13,1030,1050,950,765
TXO,202211W1,12000,Put,0.3,0.5,0.1,0.5,0.3,▼-0.1,▼-16.67%,47,207,254,2524,0.1,0.6,28.5,0.1
TXO,202211W1,12100,Call,945,945,945,945,940,▲+95,▲+11.18%,0,2,2,5,935,945,945,675
TXO,202211W1,12100,Put,0.3,0.5,0.1,0.3,0.3,▼-0.5,▼-62.50%,51,346,397,2887,0.1,0.4,39.5,0.1
TXO,202211W1,12200,Call,765,845,765,845,840,▲+95,▲+12.67%,1,12,13,18,835,845,845,540
TXO,202211W1,12200,Put,0.5,0.9,0.1,0.2,0.3,▼-0.8,▼-80.00%,165,637,802,2881,0.1,0.5,53,0.1
TXO,202211W1,12300,Call,665,740,665,740,740,▲+90,▲+13.85%,0,7,7,35,735,745,740,360
TXO,202211W1,12300,Put,0.6,1.1,0.3,0.4,0.4,▼-1,▼-71.43%,295,809,1104,4163,0.2,0.6,69,0.3
TXO,202211W1,12350,Call,615,680,615,680,690,▲+80,▲+13.33%,0,14,14,30,685,695,680,451
TXO,202211W1,12350,Put,1,1,0.4,0.4,0.4,▼-1.3,▼-76.47%,262,744,1006,2696,0.3,0.6,80,0.4
TXO,202211W1,12400,Call,565,655,565,630,640,▲+80,▲+14.55%,7,10,17,70,635,645,655,382
TXO,202211W1,12400,Put,1,1.7,0.5,0.5,0.5,▼-1.9,▼-79.17%,642,1817,2459,3434,0.5,0.7,91,0.2
TXO,202211W1,12450,Call,515,580,515,575,590,▲+75,▲+15.00%,5,3,8,24,585,595,580,353
TXO,202211W1,12450,Put,1.2,1.9,0.6,0.7,0.7,▼-2.3,▼-76.67%,610,1461,2071,3644,0.5,0.8,107,0.6
TXO,202211W1,12500,Call,470,550,456,520,540,▲+70,▲+15.56%,125,58,183,141,535,545,550,296
TXO,202211W1,12500,Put,2.1,2.4,0.7,0.8,0.8,▼-3.4,▼-80.95%,1916,3905,5821,6642,0.6,0.8,124,0.7
TXO,202211W1,12550,Call,410,535,410,535,490,▲+131,▲+32.43%,0,16,16,65,415,550,535,260
TXO,202211W1,12550,Put,3,3,0.9,1.1,1.1,▼-5.2,▼-82.54%,1214,7535,8749,3429,0.6,1.1,139,0.9
TXO,202211W1,12600,Call,389,486,353,435,440,▲+81,▲+22.88%,54,46,100,245,362,500,486,214
TXO,202211W1,12600,Put,4.9,4.9,1.2,1.3,1.3,▼-6.7,▼-83.75%,5034,9504,14538,6629,1.1,1.3,154,1.2
TXO,202211W1,12650,Call,337,425,306,383,390,▲+76,▲+24.76%,155,98,253,245,308,460,425,178
TXO,202211W1,12650,Put,6.4,6.4,1.7,1.7,1.7,▼-10.3,▼-85.83%,4081,7673,11754,4236,1.7,1.8,185,1.7
TXO,202211W1,12700,Call,276,389,253,339,340,▲+79,▲+30.38%,601,857,1458,665,305,340,389,147
TXO,202211W1,12700,Put,9.9,9.9,2.3,2.4,2.4,▼-14.1,▼-85.45%,7565,14235,21800,8882,2.4,2.5,204,2.3
TXO,202211W1,12750,Call,226,339,209,290,290,▲+70,▲+31.82%,1735,653,2388,774,286,291,339,117
TXO,202211W1,12750,Put,16,16,2.9,3.2,3.2,▼-20.8,▼-86.67%,7417,11113,18530,6401,3.1,3.2,248,2.9
TXO,202211W1,12800,Call,175,291,163,243,243,▲+61,▲+33.52%,3243,4083,7326,1229,240,246,291,90
TXO,202211W1,12800,Put,22,22,4.5,5.1,5.1,▼-28.4,▼-84.78%,13417,19294,32711,8784,4.9,5.2,247,4.5
TXO,202211W1,12850,Call,136,244,124,198,198,▲+56,▲+39.44%,4848,5394,10242,1680,195,199,244,72
TXO,202211W1,12850,Put,33,33.5,7.1,8.3,8.3,▼-37.7,▼-81.96%,9581,17778,27359,7693,8.3,8.5,263,7.1
TXO,202211W1,12900,Call,100,199,91,151,151,▲+43,▲+39.81%,11311,14747,26058,3978,151,152,199,54
TXO,202211W1,12900,Put,47.5,49.5,11,13.5,13.5,▼-48.5,▼-78.23%,13866,27661,41527,10418,13.5,14,293,11
TXO,202211W1,12950,Call,70,157,63,110,110,▲+28,▲+34.15%,11596,17626,29222,4070,110,112,160,35
TXO,202211W1,12950,Put,75,75,19,23.5,23.5,▼-61.5,▼-72.35%,8250,33529,41779,9723,23,24.5,314,19
TXO,202211W1,13000,Call,46.5,119,40,74,74,▲+17,▲+29.82%,15965,36400,52365,8141,73,75,133,27.5
TXO,202211W1,13000,Put,93,100,30,38,38,▼-74,▼-66.07%,6285,37308,43593,9376,37.5,38.5,361,30
TXO,202211W1,13050,Call,32,83,24.5,46,46,▲+7.5,▲+19.48%,8474,33459,41933,7428,46,46.5,109,17
TXO,202211W1,13050,Put,130,134,45,59,59,▼-83,▼-58.45%,2863,18920,21783,3834,57,60,317,45
TXO,202211W1,13100,Call,16.5,55,13.5,25.5,25.5,▲+1,▲+4.08%,11540,40856,52396,11943,25,26,88,10.5
TXO,202211W1,13100,Put,175,175,67,88,88,▼-87,▼-49.71%,1059,16493,17552,3812,87,89,420,67
TXO,202211W1,13150,Call,8.2,33,7,11.5,11.5,▼-2.5,▼-17.86%,5196,27067,32263,13422,11,12,39.5,6.7
TXO,202211W1,13150,Put,188,214,96,124,124,▼-94,▼-43.12%,182,6155,6337,728,123,127,402,96
TXO,202211W1,13200,Call,4.8,18.5,3.2,5.3,5.3,▼-3.6,▼-40.45%,4314,19958,24272,13777,5.1,5.6,53,3.2
TXO,202211W1,13200,Put,237,250,130,165,165,▼-96,▼-36.78%,120,4011,4131,1029,163,171,515,130
TXO,202211W1,13250,Call,2.5,9.1,1.3,2.2,2.2,▼-2.2,▼-50.00%,912,8475,9387,6515,1.6,2.3,20,1.3
TXO,202211W1,13250,Put,242,242,172,215,215,▼-96,▼-30.87%,38,2112,2150,348,212,225,368,172
TXO,202211W1,13300,Call,0.6,4.5,0.6,0.7,0.7,▼-2.1,▼-75.00%,1046,6896,7942,11014,0.7,1.3,30.5,0.6
TXO,202211W1,13300,Put,310,310,220,264,264,▼-96,▼-26.67%,0,186,186,130,236,265,565,220
TXO,202211W1,13400,Call,0.3,1.3,0.3,0.3,0.3,▼-1,▼-76.92%,647,3369,4016,7462,0.3,0.5,16.5,0.3
TXO,202211W1,13400,Put,439,439,320,366,364,▼-94,▼-20.43%,4,204,208,76,326,375,645,320
TXO,202211W1,13500,Call,0.4,0.7,0.2,0.2,0.2,▼-0.5,▼-71.43%,85,652,737,6669,0.2,0.4,9.5,0.2
TXO,202211W1,13500,Put,535,555,415,462,460,▼-98,▼-17.50%,2,19,21,20,456,466,760,415
TXO,202211W1,13600,Call,0.3,0.5,0.2,0.2,0.2,▼-0.1,▼-33.33%,21,813,834,3094,0.2,0.3,4.9,0.2
TXO,202211W1,13600,Put,570,570,570,570,560,▼-90,▼-13.64%,0,3,3,4,555,570,810,570
TXO,202211W1,13700,Call,0.9,0.9,0.1,0.1,0.1,▼-0.2,▼-66.67%,0,2333,2333,2651,0.1,0.4,2.5,0.1
TXO,202211W1,13700,Put,670,670,620,670,660,▼-90,▼-11.84%,0,11,11,7,655,670,940,620
TXO,202211W1,13800,Call,-,-,-,-,0.1,-,-,60,0,60,515,0.1,0.2,2,0.1
TXO,202211W1,13800,Put,-,-,-,-,760,-,-,0,0,0,0,755,765,-,-
TXO,202211W1,13900,Call,0.3,0.3,0.1,0.1,0.1,0,-,0,2,2,915,-,0.1,1.5,0.1
TXO,202211W1,13900,Put,-,-,-,-,860,-,-,0,0,0,0,835,895,-,-
TXO,202211W1,14000,Call,-,-,-,-,0.1,-,-,0,0,0,770,-,0.3,1.5,0.2
TXO,202211W1,14000,Put,-,-,-,-,960,-,-,0,0,0,0,935,995,-,-
TXO,202211W1,14100,Call,-,-,-,-,0.1,-,-,0,0,0,100,-,0.3,0.3,0.2
TXO,202211W1,14100,Put,-,-,-,-,1060,-,-,0,0,0,0,1030,1100,-,-
TXO,202211W1,14200,Call,-,-,-,-,0.1,-,-,0,0,0,0,-,0.3,-,-
TXO,202211W1,14200,Put,-,-,-,-,1160,-,-,0,0,0,0,1130,1200,-,-
TXO,202211W1,14300,Call,-,-,-,-,0.1,-,-,0,0,0,0,0.1,0.3,-,-
TXO,202211W1,14300,Put,-,-,-,-,1260,-,-,0,0,0,0,1230,1300,-,-
TXO,202211,10700,Call,-,-,-,-,2330,-,-,0,0,0,0,2290,2380,-,-
TXO,202211,10700,Put,1.5,2.5,1.5,2.1,2.1,▼-0.3,▼-12.50%,4,92,96,2481,1.6,2.4,12.5,1.5
TXO,202211,10800,Call,-,-,-,-,2240,-,-,0,0,0,699,2190,2320,2380,1920
TXO,202211,10800,Put,2.2,3.1,1.6,3.1,3.1,▲+0.1,▲+3.33%,1,192,193,4134,1.8,3.2,23,1.6
TXO,202211,10900,Call,-,-,-,-,2140,-,-,0,0,0,45,2090,2220,2090,2070
TXO,202211,10900,Put,3,3.1,2,3,3.2,▼-1,▼-25.00%,1,26,27,1028,0.8,4,27.5,2
TXO,202211,11000,Call,-,-,-,-,2040,-,-,0,0,0,11,1990,2080,1860,1850
TXO,202211,11000,Put,3.1,3.9,2.3,3.4,3.4,▼-1.3,▼-27.66%,19,159,178,1888,3,4.7,30.5,2.3
TXO,202211,11100,Call,-,-,-,-,1940,-,-,0,0,0,0,1890,1980,-,-
TXO,202211,11100,Put,5,5,2.8,3.7,3.7,▼-1.4,▼-27.45%,24,458,482,2379,3,4.6,67,2.8
TXO,202211,11200,Call,-,-,-,-,1840,-,-,0,0,0,0,1780,1880,-,-
TXO,202211,11200,Put,5.5,6.5,3.1,4.5,4.5,▼-1.8,▼-28.57%,79,276,355,3123,2.7,5.5,77,3.1
TXO,202211,11300,Call,-,-,-,-,1740,-,-,0,0,0,1,1680,1780,1650,1650
TXO,202211,11300,Put,6.5,6.5,4.1,5.3,5.3,▼-2.7,▼-33.75%,12,1298,1310,2024,5.1,5.7,87,4.1
TXO,202211,11400,Call,-,-,-,-,1640,-,-,0,0,0,248,1590,1720,1740,1350
TXO,202211,11400,Put,8.2,8.2,5.1,6.5,6.5,▼-3,▼-31.58%,77,1886,1963,1408,6.3,6.5,100,5.1
TXO,202211,11500,Call,-,-,-,-,1540,-,-,0,0,0,0,1490,1580,-,-
TXO,202211,11500,Put,7,9.8,6.3,7.7,7.7,▼-3.8,▼-33.04%,498,2943,3441,4571,7.5,8.1,114,6.3
TXO,202211,11600,Call,-,-,-,-,1440,-,-,0,0,0,1,1400,1490,1380,1300
TXO,202211,11600,Put,12,12,8.2,9.6,9.6,▼-4.9,▼-33.79%,379,1448,1827,2570,9.3,10,130,8.2
TXO,202211,11700,Call,-,-,-,-,1340,-,-,0,0,0,5,1300,1390,1070,1060
TXO,202211,11700,Put,18,18,10.5,11.5,11.5,▼-7.5,▼-39.47%,138,2301,2439,3165,11,12,147,10.5
TXO,202211,11800,Call,-,-,-,-,1250,-,-,0,0,0,7,1200,1290,1130,1000
TXO,202211,11800,Put,20,20.5,13.5,15.5,15.5,▼-8,▼-34.04%,279,1491,1770,3550,15,15.5,163,13.5
