契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202208W5,13500,Call,-,-,-,-,1360,-,-,0,0,0,1,1330,1400,1570,1570
TXO,202208W5,13500,Put,1.3,1.5,0.4,0.4,0.4,▲+0.2,▲+100.00%,11,129,140,613,0.2,0.6,1.5,0.2
TXO,202208W5,13600,Call,-,-,-,-,1260,-,-,0,0,0,1,1230,1300,1540,1540
TXO,202208W5,13600,Put,1.5,1.7,0.6,0.6,0.6,▲+0.4,▲+200.00%,10,67,77,56,0.2,0.7,1.7,0.2
TXO,202208W5,13700,Call,-,-,-,-,1160,-,-,0,0,0,0,1130,1200,-,-
TXO,202208W5,13700,Put,1.8,2,0.6,0.8,0.8,▲+0.6,▲+300.00%,1,363,364,241,0.3,1.1,2,0.2
TXO,202208W5,13800,Call,-,-,-,-,1060,-,-,0,0,0,0,1030,1100,-,-
TXO,202208W5,13800,Put,2.2,2.4,0.6,1,1,▲+0.8,▲+400.00%,1,122,123,228,0.5,1.4,2.4,0.2
TXO,202208W5,13900,Call,-,-,-,-,965,-,-,0,0,0,0,935,1040,-,-
TXO,202208W5,13900,Put,3,3.3,0.1,1.3,1.3,▲+1,▲+333.33%,2,70,72,132,0.8,1.3,3.7,0.1
TXO,202208W5,14000,Call,-,-,-,-,865,-,-,0,0,0,0,835,895,-,-
TXO,202208W5,14000,Put,3,4.3,0.9,1.7,1.7,▲+1.1,▲+183.33%,29,2487,2516,2154,1.1,1.8,4.3,0.3
TXO,202208W5,14100,Call,-,-,-,-,765,-,-,0,0,0,0,735,795,-,-
TXO,202208W5,14100,Put,4,6,1.4,2.4,2.4,▲+1.7,▲+242.86%,175,1424,1599,1645,2.4,2.5,6,0.5
TXO,202208W5,14200,Call,660,660,650,650,665,▼-420,▼-39.25%,0,4,4,0,605,740,660,650
TXO,202208W5,14200,Put,6.8,8,1.8,3.4,3.4,▲+2.6,▲+325.00%,86,2845,2931,2009,3.2,3.6,8,0.5
TXO,202208W5,14300,Call,555,565,555,565,565,▼-405,▼-41.75%,4,4,8,2,485,640,930,555
TXO,202208W5,14300,Put,8.5,12,2.8,5.5,5.5,▲+4.4,▲+400.00%,284,5820,6104,3084,5.3,5.8,12,0.6
TXO,202208W5,14400,Call,505,510,505,510,471,▼-360,▼-41.38%,4,3,7,3,388,545,895,505
TXO,202208W5,14400,Put,13.5,18.5,4.3,8.9,8.9,▲+7.5,▲+535.71%,909,11031,11940,4262,8.7,8.9,18.5,0.8
TXO,202208W5,14500,Call,389,435,358,377,377,▼-393,▼-51.04%,0,36,36,16,377,384,435,358
TXO,202208W5,14500,Put,25,28,7.5,14,14,▲+12.3,▲+723.53%,1173,16429,17602,7620,14,15,28,1
TXO,202208W5,14600,Call,298,348,257,284,284,▼-386,▼-57.61%,0,169,169,56,280,294,460,257
TXO,202208W5,14600,Put,35,43.5,13,24.5,24.5,▲+22,▲+880.00%,1824,17134,18958,6803,24.5,25,43.5,1.3
TXO,202208W5,14650,Call,258,306,218,247,247,▼-373,▼-60.16%,0,273,273,90,238,251,446,218
TXO,202208W5,14650,Put,44.5,74,17,32,32,▲+29,▲+966.67%,1013,11762,12775,4726,31.5,32.5,74,1.3
TXO,202208W5,14700,Call,173,264,173,206,206,▼-369,▼-64.17%,3,723,726,153,197,211,545,173
TXO,202208W5,14700,Put,52,67,23,40.5,40.5,▲+36.7,▲+965.79%,2872,16928,19800,6315,40,41,67,2
TXO,202208W5,14750,Call,186,220,147,167,167,▼-358,▼-68.19%,0,1872,1872,298,165,168,430,147
TXO,202208W5,14750,Put,60,83,30.5,54,54,▲+49.2,"▲+1,025.00%",3100,14086,17186,5493,53,54,83,2.5
TXO,202208W5,14800,Call,151,182,113,131,131,▼-345,▼-72.48%,29,5603,5632,1457,130,131,535,113
TXO,202208W5,14800,Put,61,100,40.5,69,69,▲+62.6,▲+978.13%,8484,23402,31886,7797,67,69,100,3.3
TXO,202208W5,14850,Call,148,148,86,100,100,▼-326,▼-76.53%,209,10091,10300,2424,99,100,490,86
TXO,202208W5,14850,Put,90,124,53,87,87,▲+78.7,▲+948.19%,7381,14125,21506,5484,86,88,124,4.2
TXO,202208W5,14900,Call,114,114,63,74,74,▼-305,▼-80.47%,113,26029,26142,8400,72,74,440,63
TXO,202208W5,14900,Put,109,153,69,110,110,▲+99,▲+900.00%,11643,19139,30782,7434,109,110,153,5.4
TXO,202208W5,14950,Call,74,81,44,50,50,▼-284,▼-85.03%,314,18285,18599,4533,50,51,388,44
TXO,202208W5,14950,Put,131,182,90,138,138,▲+123.5,▲+851.72%,9265,9676,18941,4982,137,138,182,7.5
TXO,202208W5,15000,Call,53,57,31,33,33,▼-256,▼-88.58%,1616,32125,33741,8933,33,34,350,31
TXO,202208W5,15000,Put,171,218,115,169,169,▲+149,▲+745.00%,21396,12695,34091,7241,169,170,218,10.5
TXO,202208W5,15050,Call,38,38,19.5,21,21,▼-225,▼-91.46%,2410,17317,19727,5796,20.5,21.5,308,19.5
TXO,202208W5,15050,Put,190,257,146,207,207,▲+180.5,▲+681.13%,13393,5646,19039,3276,205,208,257,14.5
TXO,202208W5,15100,Call,20,24,11.5,12,12,▼-197,▼-94.26%,6368,32819,39187,13731,11.5,12.5,268,11.5
TXO,202208W5,15100,Put,228,299,181,247,247,▲+212,▲+605.71%,18732,5630,24362,3902,246,252,299,19.5
TXO,202208W5,15150,Call,11,14,7.3,7.7,7.7,▼-160.3,▼-95.42%,10323,16191,26514,10752,7.6,7.7,225,7.3
TXO,202208W5,15150,Put,280,343,221,291,291,▲+245.5,▲+539.56%,17020,2894,19914,3098,290,299,343,26
TXO,202208W5,15200,Call,7.4,9.5,5,5,5,▼-131,▼-96.32%,16053,14547,30600,9349,5,5.3,183,5
TXO,202208W5,15200,Put,288,390,270,340,341,▲+281,▲+476.27%,19215,2656,21871,4388,304,347,390,36
TXO,202208W5,15250,Call,5.1,6.2,3.6,3.6,3.6,▼-100.4,▼-96.54%,22115,9308,31423,7695,3.6,3.8,145,3.6
TXO,202208W5,15250,Put,352,430,314,388,391,▲+310,▲+397.44%,12059,1362,13421,2292,386,419,430,47.5
TXO,202208W5,15300,Call,3.2,4.9,3,3.1,3.1,▼-71.9,▼-95.87%,35118,16806,51924,20593,3.1,3.3,114,3
TXO,202208W5,15300,Put,400,487,362,441,441,▲+340,▲+336.63%,14609,1002,15611,2525,427,446,487,64
TXO,202208W5,15350,Call,3.7,3.8,2,2.2,2.2,▼-52.8,▼-96.00%,20858,7002,27860,7320,2.2,2.3,83,2
TXO,202208W5,15350,Put,435,530,415,478,490,▲+345,▲+259.40%,5169,257,5426,915,402,499,530,84
TXO,202208W5,15400,Call,1.6,2.8,1.5,1.7,1.7,▼-34.3,▼-95.28%,28226,8700,36926,9254,1.7,1.8,58,1.5
TXO,202208W5,15400,Put,490,570,470,535,540,▲+372,▲+228.22%,4161,149,4310,417,510,565,570,111
TXO,202208W5,15450,Call,1.3,3,1.3,1.6,1.6,▼-21.9,▼-93.19%,14406,6325,20731,6056,1.5,1.6,38.5,1.3
TXO,202208W5,15450,Put,575,620,565,570,590,▲+367,▲+180.79%,922,69,991,291,555,615,620,141
TXO,202208W5,15500,Call,1,1.6,1,1.3,1.3,▼-12.7,▼-90.71%,14545,7250,21795,9006,1.2,1.3,23.5,1
TXO,202208W5,15500,Put,600,680,580,610,640,▲+369,▲+153.11%,430,126,556,218,605,650,680,177
TXO,202208W5,15550,Call,0.7,1.4,0.2,0.9,0.9,▼-7.4,▼-89.16%,3503,1719,5222,2554,0.8,1.2,14,0.2
TXO,202208W5,15550,Put,680,725,680,705,690,▲+415,▲+143.10%,166,10,176,96,655,715,725,228
TXO,202208W5,15600,Call,0.6,1.4,0.5,0.7,0.7,▼-4.2,▼-85.71%,3402,3187,6589,5548,0.7,0.9,8.5,0.5
TXO,202208W5,15600,Put,735,755,655,675,740,▲+338,▲+100.30%,109,16,125,125,705,755,755,268
TXO,202208W5,15650,Call,0.5,1.1,0.2,0.4,0.4,▼-2.5,▼-86.21%,609,548,1157,729,0.4,0.9,5,0.2
TXO,202208W5,15650,Put,-,-,-,-,790,-,-,15,0,15,7,755,815,381,371
TXO,202208W5,15700,Call,0.2,1,0.2,0.3,0.3,▼-1.5,▼-83.33%,1486,1540,3026,3058,0.3,0.8,7,0.2
TXO,202208W5,15700,Put,835,865,795,865,840,▲+430,▲+98.85%,79,9,88,96,805,865,865,358
