契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202212W1,13000,Call,-,-,-,-,1980,-,-,0,0,0,0,1970,2000,-,-
TXO,202212W1,13000,Put,0.5,0.5,0.5,0.5,0.3,▼-0.1,▼-16.67%,0,4,4,580,0.2,0.5,3.5,0.4
TXO,202212W1,13100,Call,-,-,-,-,1880,-,-,0,0,0,0,1870,1900,-,-
TXO,202212W1,13100,Put,-,-,-,-,0.3,-,-,1,0,1,410,-,0.6,3.5,0.6
TXO,202212W1,13200,Call,-,-,-,-,1780,-,-,0,0,0,0,1770,1800,-,-
TXO,202212W1,13200,Put,0.4,0.4,0.3,0.4,0.3,▼-0.3,▼-42.86%,0,20,20,91,0.1,0.5,5,0.3
TXO,202212W1,13300,Call,-,-,-,-,1680,-,-,0,0,0,0,1670,1700,-,-
TXO,202212W1,13300,Put,0.4,0.4,0.3,0.3,0.3,▼-0.4,▼-57.14%,2,38,40,418,0.2,0.7,6.2,0.3
TXO,202212W1,13400,Call,-,-,-,-,1580,-,-,0,0,0,0,1570,1600,-,-
TXO,202212W1,13400,Put,0.3,0.3,0.2,0.2,0.3,▼-0.5,▼-71.43%,0,120,120,260,0.2,0.6,6.6,0.2
TXO,202212W1,13500,Call,-,-,-,-,1480,-,-,0,0,0,0,1470,1500,-,-
TXO,202212W1,13500,Put,0.4,0.4,0.3,0.3,0.3,▼-0.5,▼-62.50%,29,218,247,561,0.3,0.5,9.1,0.3
TXO,202212W1,13600,Call,-,-,-,-,1380,-,-,0,0,0,2,1370,1400,1500,1050
TXO,202212W1,13600,Put,0.3,5.8,0.3,0.4,0.4,▼-0.4,▼-50.00%,27,141,168,801,0.3,0.7,12.5,0.3
TXO,202212W1,13700,Call,-,-,-,-,1280,-,-,3,0,3,2,1270,1300,1220,1020
TXO,202212W1,13700,Put,0.5,0.8,0.2,0.8,0.8,▼-0.1,▼-11.11%,50,271,321,701,-,0.9,17.5,0.2
TXO,202212W1,13800,Call,-,-,-,-,1180,-,-,0,0,0,0,1170,1200,1300,895
TXO,202212W1,13800,Put,1.1,1.1,0.4,0.6,0.8,▼-0.5,▼-45.45%,33,145,178,1605,0.4,0.6,25,0.4
TXO,202212W1,13900,Call,-,-,-,-,1080,-,-,0,0,0,2,1070,1100,875,690
TXO,202212W1,13900,Put,0.8,0.8,0.5,0.7,0.8,▼-0.6,▼-46.15%,23,80,103,1355,0.4,0.8,32,0.5
TXO,202212W1,14000,Call,980,980,980,980,980,▲+50,▲+5.38%,0,1,1,33,970,995,980,520
TXO,202212W1,14000,Put,0.9,1,0.7,0.8,0.8,▼-0.9,▼-52.94%,218,361,579,2998,0.8,0.9,49,0.7
TXO,202212W1,14100,Call,860,860,860,860,880,▲+30,▲+3.61%,3,4,7,16,870,895,860,446
TXO,202212W1,14100,Put,1.3,2.9,0.8,1,1,▼-1.1,▼-52.38%,471,387,858,3368,0.9,1,62,0.8
TXO,202212W1,14150,Call,-,-,-,-,830,-,-,0,0,0,20,820,845,990,418
TXO,202212W1,14150,Put,1.1,1.3,0.9,1.1,1.1,▼-1.3,▼-54.17%,351,605,956,1357,0.9,1.1,70,0.9
TXO,202212W1,14200,Call,840,840,810,810,780,▲+80,▲+10.96%,0,8,8,37,770,795,930,355
TXO,202212W1,14200,Put,1.4,1.6,1.1,1.4,1.4,▼-1.5,▼-51.72%,503,884,1387,3715,1.1,1.4,82,1.1
TXO,202212W1,14250,Call,800,800,800,800,730,▲+120,▲+17.65%,0,1,1,16,720,745,800,313
TXO,202212W1,14250,Put,1.6,1.8,1.2,1.5,1.5,▼-2.1,▼-58.33%,333,249,582,1265,1.1,1.6,133,1.2
TXO,202212W1,14300,Call,675,740,675,740,680,▲+105,▲+16.54%,9,3,12,43,670,695,820,280
TXO,202212W1,14300,Put,2.5,2.6,1.1,1.6,1.6,▼-3,▼-65.22%,913,969,1882,3356,1.6,1.7,111,1.1
TXO,202212W1,14350,Call,620,620,620,620,630,▲+35,▲+5.98%,2,1,3,29,620,720,785,242
TXO,202212W1,14350,Put,2.7,2.7,1.7,2.1,2.1,▼-3.7,▼-63.79%,888,950,1838,2699,1.7,2.1,126,1.7
TXO,202212W1,14400,Call,600,670,590,590,580,▲+50,▲+9.26%,52,89,141,230,570,670,745,207
TXO,202212W1,14400,Put,3,3.4,2,2.2,2.2,▼-4.8,▼-68.57%,2641,3611,6252,4251,2.1,2.4,147,2
TXO,202212W1,14450,Call,605,615,545,545,530,▲+55,▲+11.22%,40,6,46,84,520,620,700,186
TXO,202212W1,14450,Put,5.6,5.6,2.2,2.8,2.8,▼-7.2,▼-72.00%,2288,3931,6219,5850,2.7,2.9,170,2.2
TXO,202212W1,14500,Call,530,565,480,485,480,▲+44,▲+9.98%,17,9,26,208,471,570,660,150
TXO,202212W1,14500,Put,7,7,2.7,3.8,3.8,▼-9.2,▼-70.77%,5990,7947,13937,7870,3.6,3.8,197,2.7
TXO,202212W1,14550,Call,450,450,446,446,430,▲+51,▲+12.91%,6,3,9,258,349,515,600,126
