契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209W4,12400,Call,-,-,-,-,-,-,-,0,0,0,0,1100,1110,-,-
TXO,202209W4,12400,Put,-,-,-,-,-,-,-,0,0,0,0,0.1,0.2,-,-
TXO,202209W4,12500,Call,-,-,-,-,-,-,-,0,0,0,0,1000,1010,-,-
TXO,202209W4,12500,Put,-,-,-,-,-,-,-,0,0,0,0,0.1,0.2,-,-
TXO,202209W4,12600,Call,-,-,-,-,-,-,-,0,0,0,0,900,905,-,-
TXO,202209W4,12600,Put,-,-,-,-,-,-,-,0,0,0,40,0.1,0.2,0.2,0.2
TXO,202209W4,12700,Call,-,-,-,-,-,-,-,0,0,0,0,800,805,-,-
TXO,202209W4,12700,Put,0.6,0.6,0.2,0.2,-,0,0%,0,3,3,330,0.1,0.2,2.2,0.2
TXO,202209W4,12800,Call,-,-,-,-,-,-,-,0,0,0,0,700,705,-,-
TXO,202209W4,12800,Put,0.2,0.2,0.1,0.2,-,0,0%,0,7,7,1306,0.1,0.2,2.9,0.1
TXO,202209W4,12900,Call,-,-,-,-,-,-,-,0,0,0,0,600,605,-,-
TXO,202209W4,12900,Put,0.5,0.5,0.1,0.2,-,0,0%,0,28,28,1535,0.1,0.2,3.7,0.1
TXO,202209W4,13000,Call,-,-,-,-,-,-,-,0,0,0,0,500,505,-,-
TXO,202209W4,13000,Put,0.2,0.7,0.1,0.2,-,0,0%,272,131,403,2493,0.1,0.2,5,0.1
TXO,202209W4,13100,Call,-,-,-,-,-,-,-,0,0,0,0,401,403,-,-
TXO,202209W4,13100,Put,0.4,1.2,0.1,0.1,-,▼-0.4,▼-80.00%,48,475,523,2465,0.1,0.2,7,0.1
TXO,202209W4,13200,Call,555,555,302,310,-,▼-325,▼-51.18%,0,112,112,42,302,303,810,302
TXO,202209W4,13200,Put,0.2,1.8,0.1,0.1,-,▼-0.5,▼-83.33%,188,2064,2252,4065,0.1,0.2,10.5,0.1
TXO,202209W4,13300,Call,535,550,201,202,-,▼-333,▼-62.24%,0,142,142,23,202,203,605,201
TXO,202209W4,13300,Put,0.1,3.8,0.1,0.1,-,▼-0.9,▼-90.00%,628,6362,6990,6739,-,0.1,16,0.1
TXO,202209W4,13400,Call,410,430,90,102,-,▼-335,▼-76.66%,21,3028,3049,237,102,103,770,90
TXO,202209W4,13400,Put,0.2,12,0.1,0.1,-,▼-1.6,▼-94.12%,1693,17028,18721,9190,0.1,0.2,24.5,0.1
TXO,202209W4,13450,Call,240,240,41.5,52,-,▼-335,▼-86.56%,3,8053,8056,476,52,53,430,41.5
TXO,202209W4,13450,Put,0.5,22.5,0.1,0.2,-,▼-2.6,▼-92.86%,1041,23697,24738,6823,0.1,0.2,22.5,0.1
TXO,202209W4,13500,Call,319,359,1.8,1.8,-,▼-337.2,▼-99.47%,12,39677,39689,4267,1.6,1.8,965,1.8
TXO,202209W4,13500,Put,0.7,38,0.1,0.2,-,▼-4.2,▼-95.45%,4864,68863,73727,16228,0.1,0.2,38,0.1
TXO,202209W4,13550,Call,262,305,0.1,0.1,-,▼-291.9,▼-99.97%,44,47536,47580,9832,0.1,0.2,350,0.1
TXO,202209W4,13550,Put,1,63,0.4,47.5,-,▲+40.7,▲+598.53%,2799,63404,66203,4351,47,47.5,63,0.4
TXO,202209W4,13600,Call,220,250,0.1,0.2,-,▼-244.8,▼-99.92%,479,47702,48181,10776,0.1,0.2,915,0.1
TXO,202209W4,13600,Put,2,112,0.6,98,-,▲+87.5,▲+833.33%,11206,61390,72596,7080,97,98,112,0.6
TXO,202209W4,13650,Call,172,209,0.1,0.1,-,▼-199.9,▼-99.95%,338,41082,41420,8028,0.1,0.2,269,0.1
TXO,202209W4,13650,Put,3.5,160,1.3,146,-,▲+129.5,▲+784.85%,10430,39097,49527,1548,146,148,160,1.3
TXO,202209W4,13700,Call,121,161,0.1,0.2,-,▼-160.8,▼-99.88%,6237,45136,51373,11886,0.2,0.3,780,0.1
TXO,202209W4,13700,Put,8.1,210,2.5,198,-,▲+173.5,▲+708.16%,24563,50007,74570,5737,197,198,210,2.5
TXO,202209W4,13750,Call,85,116,0.1,0.1,-,▼-123.9,▼-99.92%,8713,33508,42221,8158,0.1,0.2,252,0.1
TXO,202209W4,13750,Put,14.5,262,6,248,-,▲+212.5,▲+598.59%,23050,32162,55212,3432,247,248,262,6
TXO,202209W4,13800,Call,50,74,0.1,0.2,-,▼-89.8,▼-99.78%,24963,37444,62407,10857,0.1,0.2,685,0.1
TXO,202209W4,13800,Put,29.5,311,14,298,-,▲+246,▲+473.08%,35767,37893,73660,5888,298,299,311,5.6
TXO,202209W4,13850,Call,28,41,0.1,0.1,-,▼-60.9,▼-99.84%,28808,29807,58615,9034,0.1,0.2,184,0.1
TXO,202209W4,13850,Put,54,361,30.5,348,-,▲+274,▲+370.27%,25409,17576,42985,3413,348,349,361,30.5
TXO,202209W4,13900,Call,11.5,17.5,0.1,0.1,-,▼-38.9,▼-99.74%,33603,25556,59159,9762,0.1,0.2,610,0.1
TXO,202209W4,13900,Put,88,412,58,398,-,▲+297,▲+294.06%,21345,12093,33438,3181,397,398,412,10.5
TXO,202209W4,13950,Call,5,7.4,0.1,0.1,-,▼-23.9,▼-99.58%,26708,15323,42031,8433,0.1,0.2,317,0.1
TXO,202209W4,13950,Put,134,456,97,448,-,▲+312,▲+229.41%,11208,3514,14722,1019,447,448,456,34
TXO,202209W4,14000,Call,1.9,2.5,0.1,0.2,-,▼-12.3,▼-98.40%,26020,14165,40185,14284,0.1,0.2,535,0.1
TXO,202209W4,14000,Put,185,500,142,498,-,▲+323,▲+184.57%,6043,2951,8994,3253,498,499,500,18
TXO,202209W4,14050,Call,1.2,1.3,0.1,0.2,-,▼-6.8,▼-97.14%,12659,7611,20270,9216,0.1,0.2,323,0.1
TXO,202209W4,14050,Put,220,545,196,545,-,▲+325,▲+147.73%,2711,360,3071,1032,545,550,545,44
TXO,202209W4,14100,Call,0.8,1,0.1,0.1,-,▼-3.3,▼-97.06%,6214,7085,13299,9410,0.1,0.2,440,0.1
TXO,202209W4,14100,Put,270,610,245,600,-,▲+330,▲+122.22%,1466,532,1998,1790,595,600,610,26
TXO,202209W4,14150,Call,0.1,0.8,0.1,0.2,-,▼-1.7,▼-89.47%,3083,2100,5183,8248,0.1,0.2,425,0.1
TXO,202209W4,14150,Put,339,650,320,650,-,▲+330,▲+103.13%,72,65,137,1458,645,650,650,35
TXO,202209W4,14200,Call,0.4,0.6,0.1,0.2,-,▼-1.1,▼-84.62%,1545,3263,4808,7182,0.1,0.2,380,0.1
TXO,202209W4,14200,Put,389,700,350,700,-,▲+330,▲+89.19%,198,124,322,1551,695,700,700,40
TXO,202209W4,14250,Call,0.5,0.7,0.1,0.2,-,▼-0.8,▼-80.00%,743,2494,3237,4830,0.1,0.2,336,0.1
TXO,202209W4,14250,Put,415,750,415,750,-,▲+330,▲+78.57%,53,49,102,1183,745,750,750,51
TXO,202209W4,14300,Call,0.4,0.6,0.1,0.2,-,▼-0.8,▼-80.00%,743,3123,3866,8365,0.1,0.2,325,0.1
TXO,202209W4,14300,Put,491,800,451,800,-,▲+330,▲+70.21%,301,194,495,1674,795,800,800,63
TXO,202209W4,14350,Call,0.5,0.5,0.1,0.2,-,▼-0.5,▼-71.43%,327,2727,3054,6971,0.1,0.2,282,0.1
TXO,202209W4,14350,Put,505,850,505,845,-,▲+325,▲+62.50%,11,13,24,1094,845,850,850,24
TXO,202209W4,14400,Call,0.3,0.4,0.1,0.2,-,▼-0.4,▼-66.67%,504,1218,1722,6760,-,0.2,264,0.1
TXO,202209W4,14400,Put,545,900,545,900,-,▲+330,▲+57.89%,26,105,131,973,895,900,900,62
TXO,202209W4,14450,Call,0.4,0.6,0.1,0.2,-,▼-0.4,▼-66.67%,291,1723,2014,5520,-,0.2,236,0.1
TXO,202209W4,14450,Put,690,990,690,950,-,▲+330,▲+53.23%,12,45,57,355,945,950,990,102
TXO,202209W4,14500,Call,0.2,0.4,0.1,0.2,-,▼-0.2,▼-50.00%,576,1253,1829,6179,0.1,0.2,181,0.1
TXO,202209W4,14500,Put,670,1000,670,1000,-,▲+330,▲+49.25%,5,135,140,988,995,1000,1000,102
