契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209W1,14900,Put,180,300,127,232,233,▼-26,▼-10.08%,271,3392,3663,1648,230,235,350,69
TXO,202209W1,14950,Call,7.3,13,1.7,1.8,1.8,▼-3.8,▼-67.86%,1623,8403,10026,9616,1.8,1.9,254,1.7
TXO,202209W1,14950,Put,205,329,170,283,283,▼-25,▼-8.12%,98,496,594,615,275,304,390,85
TXO,202209W1,15000,Call,3.9,6.9,1.4,1.6,1.6,▼-2,▼-55.56%,2757,12742,15499,12888,1.4,1.5,225,1.4
TXO,202209W1,15000,Put,255,380,211,330,333,▼-26,▼-7.30%,108,500,608,1487,301,331,430,98
TXO,202209W1,15050,Call,1.5,3.8,0.9,1,1,▼-1.2,▼-54.55%,895,5651,6546,7505,0.9,1.1,191,0.9
TXO,202209W1,15050,Put,298,420,275,395,383,▼-11,▼-2.71%,17,46,63,428,304,404,496,115
TXO,202209W1,15100,Call,1.5,2.1,0.7,0.7,0.7,▼-0.8,▼-53.33%,1083,2236,3319,7885,0.7,0.8,160,0.5
TXO,202209W1,15100,Put,333,479,315,440,433,▼-15,▼-3.30%,6,151,157,466,368,434,510,133
TXO,202209W1,15150,Call,0.4,1.4,0.4,0.6,0.6,▼-0.4,▼-40.00%,728,1296,2024,5361,0.6,0.7,132,0.3
TXO,202209W1,15150,Put,455,498,455,487,483,▼-18,▼-3.56%,0,12,12,202,388,550,560,150
TXO,202209W1,15200,Call,0.8,1.1,0.5,0.5,0.5,▼-0.3,▼-37.50%,200,1169,1369,7033,0.4,0.7,109,0.5
TXO,202209W1,15200,Put,443,565,410,565,530,▲+10,▲+1.80%,11,39,50,341,466,560,665,183
TXO,202209W1,15250,Call,0.8,0.8,0.1,0.5,0.5,▼-0.2,▼-28.57%,36,1993,2029,5008,0.3,0.5,84,0.1
TXO,202209W1,15250,Put,475,595,454,595,580,▼-10,▼-1.65%,0,28,28,65,550,610,625,177
TXO,202209W1,15300,Call,0.5,0.7,0.3,0.4,0.4,▼-0.1,▼-20.00%,92,763,855,4886,0.4,0.5,67,0.3
TXO,202209W1,15300,Put,-,-,-,-,630,-,-,2,0,2,61,600,660,720,247
TXO,202209W1,15350,Call,0.4,0.5,0.3,0.3,0.3,▼-0.1,▼-25.00%,29,473,502,3894,0.2,0.3,50,0.1
TXO,202209W1,15350,Put,-,-,-,-,680,-,-,0,0,0,16,650,705,735,312
TXO,202209W1,15400,Call,0.4,0.4,0.1,0.2,0.3,▼-0.1,▼-33.33%,103,504,607,3737,0.2,0.5,36.5,0.1
TXO,202209W1,15400,Put,-,-,-,-,730,-,-,0,0,0,28,690,760,785,319
TXO,202209W1,15450,Call,0.2,0.5,0.2,0.3,0.3,0,0%,47,73,120,1787,0.1,0.3,6,0.2
TXO,202209W1,15450,Put,-,-,-,-,780,-,-,0,0,0,3,740,810,835,650
TXO,202209W1,15500,Call,0.2,0.5,0.1,0.2,0.2,0,0%,70,329,399,4986,0.1,0.4,18,0.1
TXO,202209W1,15500,Put,-,-,-,-,830,-,-,0,0,0,49,790,860,725,440
TXO,202209W1,15600,Call,0.3,0.3,0.1,0.1,0.2,▼-0.1,▼-50.00%,22,95,117,3104,0.1,0.5,8.5,0.1
TXO,202209W1,15600,Put,-,-,-,-,930,-,-,0,0,0,62,900,960,865,505
TXO,202209W1,15700,Call,0.2,0.2,0.1,0.2,0.2,0,0%,0,10,10,2152,0.1,0.3,6.5,0.1
TXO,202209W1,15700,Put,-,-,-,-,1030,-,-,0,0,0,41,1000,1060,710,630
TXO,202209W1,15800,Call,0.2,0.2,0.2,0.2,0.2,0,0%,0,4,4,1183,0.1,0.5,2.7,0.1
TXO,202209W1,15800,Put,-,-,-,-,1130,-,-,0,0,0,1,1100,1160,1040,1010
TXO,202209W1,15900,Call,0.2,0.2,0.2,0.2,0.2,0,0%,0,40,40,1940,-,0.5,1.9,0.1
TXO,202209W1,15900,Put,-,-,-,-,1230,-,-,0,0,0,1,1200,1260,1120,1110
TXO,202209W1,16000,Call,-,-,-,-,0.1,-,-,0,0,0,74,-,0.5,1.3,0.2
TXO,202209W1,16000,Put,-,-,-,-,1330,-,-,0,0,0,2,1300,1360,1210,1210
TXO,202209W1,16100,Call,-,-,-,-,0.1,-,-,0,0,0,119,-,0.5,1,0.4
TXO,202209W1,16100,Put,-,-,-,-,1430,-,-,0,0,0,2,1400,1460,1310,1310
TXO,202209W1,16200,Call,-,-,-,-,0.1,-,-,0,0,0,69,-,0.5,0.8,0.6
TXO,202209W1,16200,Put,-,-,-,-,1530,-,-,0,0,0,2,1500,1560,1410,1410
TXO,202209W1,16300,Call,-,-,-,-,0.1,-,-,0,0,0,31,-,0.5,0.7,0.6
TXO,202209W1,16300,Put,-,-,-,-,1630,-,-,0,0,0,1,1600,1660,1510,1510
TXO,202209W1,16400,Call,-,-,-,-,0.1,-,-,0,0,0,10,-,0.5,0.6,0.6
TXO,202209W1,16400,Put,-,-,-,-,1730,-,-,0,0,0,1,1700,1760,1610,1610
TXO,202209W1,16500,Call,-,-,-,-,0.1,-,-,0,0,0,1,-,0.5,0.1,0.1
TXO,202209W1,16500,Put,-,-,-,-,1830,-,-,0,0,0,1,1800,1860,1710,1710
TXO,202209W1,16600,Call,-,-,-,-,0.1,-,-,0,0,0,1,-,0.5,0.2,0.1
TXO,202209W1,16600,Put,-,-,-,-,1930,-,-,0,0,0,0,1900,1960,-,-
TXO,202209W1,16700,Call,-,-,-,-,0.1,-,-,0,0,0,0,0.1,0.5,-,-
TXO,202209W1,16700,Put,-,-,-,-,2030,-,-,0,0,0,0,2000,2060,-,-
TXO,202209,11800,Call,-,-,-,-,2840,-,-,0,0,0,71,2790,2880,3540,2870
TXO,202209,11800,Put,1,1.2,0.8,0.8,0.8,▼-0.4,▼-33.33%,0,119,119,1568,0.8,1.1,160,0.8
TXO,202209,11900,Call,-,-,-,-,2740,-,-,0,0,0,0,2690,2780,-,-
TXO,202209,11900,Put,-,-,-,-,1.1,-,-,0,0,0,231,0.9,97,160,1.5
TXO,202209,12000,Call,-,-,-,-,2640,-,-,0,0,0,3,2590,2680,3370,2020
TXO,202209,12000,Put,1.4,3,1.2,3,1.6,▲+1.2,▲+66.67%,0,55,55,1901,1.3,3.1,189,1.2
TXO,202209,12100,Call,-,-,-,-,2540,-,-,0,0,0,10,2490,2580,3270,1930
TXO,202209,12100,Put,2.5,2.5,1.8,1.9,1.9,▼-0.8,▼-29.63%,24,13,37,420,0.4,97,210,1.8
TXO,202209,12200,Call,-,-,-,-,2440,-,-,0,0,0,3,2390,2480,1840,1840
TXO,202209,12200,Put,2.9,3.1,2.9,3.1,3.1,▲+0.3,▲+10.71%,8,50,58,356,0.2,17.5,203,1.7
TXO,202209,12300,Call,-,-,-,-,2340,-,-,0,0,0,0,2290,2380,-,-
TXO,202209,12300,Put,3.5,3.5,2.3,2.7,3.4,▼-0.2,▼-6.90%,9,13,22,580,0.2,3.5,206,2.2
TXO,202209,12400,Call,-,-,-,-,2240,-,-,0,0,0,723,2190,2280,2980,1670
TXO,202209,12400,Put,4.1,4.1,2.4,3.8,3.6,▼-1.1,▼-22.45%,42,14,56,888,1,5.8,255,2.2
TXO,202209,12500,Call,-,-,-,-,2140,-,-,0,0,0,3,2090,2180,1590,1590
TXO,202209,12500,Put,3.3,3.8,2.8,3.7,3.7,▼-1.5,▼-28.85%,1,48,49,1068,0.7,3.8,260,0.6
TXO,202209,12600,Call,-,-,-,-,2040,-,-,0,0,0,18,1990,2080,2760,1720
TXO,202209,12600,Put,5.5,5.5,3.4,3.4,4.1,▼-2.1,▼-38.18%,0,21,21,1212,3.2,5.5,284,3.2
TXO,202209,12700,Call,-,-,-,-,1940,-,-,0,0,0,0,1910,1990,-,-
TXO,202209,12700,Put,3.9,5,3.9,4.5,4.5,▼-1.2,▼-21.05%,1,232,233,1872,3.4,100,299,3.6
TXO,202209,12800,Call,-,-,-,-,1840,-,-,0,0,0,168,1810,1890,2590,2090
TXO,202209,12800,Put,6.4,6.4,4.4,5.5,5.5,▼-1.9,▼-25.68%,11,519,530,3617,4.8,14.5,325,3.8
TXO,202209,12900,Call,-,-,-,-,1740,-,-,0,0,0,0,1700,1790,-,-
TXO,202209,12900,Put,6.4,8,5.2,7.2,7.2,▼-1.7,▼-19.10%,60,402,462,4148,5.5,8,363,4.1
TXO,202209,13000,Call,-,-,-,-,1640,-,-,0,0,0,6,1600,1690,2230,1010
TXO,202209,13000,Put,7.5,11,6.5,8.8,8.8,▼-3.2,▼-26.67%,457,1263,1720,4803,8.5,8.7,398,4.1
TXO,202209,13100,Call,-,-,-,-,1540,-,-,0,0,0,1,1500,1590,1920,1920
TXO,202209,13100,Put,8.6,12,7.7,10.5,10.5,▼-3,▼-22.22%,191,338,529,1799,10,11.5,405,5.3
TXO,202209,13200,Call,-,-,-,-,1450,-,-,0,0,0,2,1400,1480,2500,1240
TXO,202209,13200,Put,11,16.5,9.6,13.5,13.5,▼-2.5,▼-15.63%,80,408,488,1577,13.5,14.5,451,6.1
TXO,202209,13300,Call,-,-,-,-,1350,-,-,0,0,0,0,1310,1400,-,-
TXO,202209,13300,Put,13.5,20,11.5,16.5,16.5,▼-4,▼-19.51%,202,300,502,1803,15.5,20,484,7
TXO,202209,13400,Call,-,-,-,-,1260,-,-,0,0,0,6,1210,1300,1950,1940
TXO,202209,13400,Put,17,25,14.5,21,21,▼-4,▼-16.00%,57,405,462,1791,17.5,22,525,8.3
TXO,202209,13500,Call,-,-,-,-,1160,-,-,0,0,0,11,1130,1210,1880,750
TXO,202209,13500,Put,22,30,15.5,25,25,▼-5.5,▼-18.03%,66,635,701,3985,25,26.5,560,9.3
TXO,202209,13600,Call,-,-,-,-,1070,-,-,0,0,0,1,1020,1110,1400,700
TXO,202209,13600,Put,28,37.5,21,31,31,▼-6,▼-16.22%,91,652,743,2185,28.5,31.5,625,11
TXO,202209,13700,Call,-,-,-,-,970,-,-,0,0,0,15,900,1040,1650,825
TXO,202209,13700,Put,38,46,26,37.5,37.5,▼-7.5,▼-16.67%,263,587,850,4730,35,38.5,620,13
TXO,202209,13800,Call,-,-,-,-,890,-,-,0,0,0,169,810,970,1610,605
TXO,202209,13800,Put,39.5,57,32,49.5,49.5,▼-5.5,▼-10.00%,290,1155,1445,3524,46.5,54,650,15.5
TXO,202209,13900,Call,875,890,875,890,795,▲+110,▲+14.10%,1,2,3,15,720,880,1480,505
TXO,202209,13900,Put,58,70,39,58,58,▼-9,▼-13.43%,262,1202,1464,3710,58,59,735,18.5
TXO,202209,14000,Call,795,795,695,710,710,▲+10,▲+1.43%,1,10,11,55,660,790,3620,434
TXO,202209,14000,Put,73,85,48,73,73,▼-7,▼-8.75%,773,3330,4103,7517,68,76,815,22
TXO,202209,14100,Call,695,720,565,630,630,▲+15,▲+2.44%,10,36,46,136,605,625,1250,464
TXO,202209,14100,Put,77,103,59,88,88,▼-11,▼-11.11%,365,1525,1890,3609,86,93,685,26
TXO,202209,14200,Call,615,630,505,530,540,0,0%,5,35,40,103,505,550,1230,394
TXO,202209,14200,Put,93,126,73,106,106,▼-13,▼-10.92%,198,1898,2096,7107,105,106,835,32
TXO,202209,14300,Call,520,550,414,457,457,▲+2,▲+0.44%,12,55,67,193,456,470,1150,372
TXO,202209,14300,Put,107,151,89,126,126,▼-17,▼-11.89%,235,1998,2233,3811,125,130,900,38
TXO,202209,14400,Call,443,469,344,387,387,▲+6,▲+1.57%,68,188,256,270,383,397,1060,309
TXO,202209,14400,Put,145,182,109,154,154,▼-17,▼-9.94%,251,1687,1938,4479,153,155,1030,46
TXO,202209,14500,Call,380,399,280,321,321,▲+7,▲+2.23%,61,441,502,607,318,323,960,252
TXO,202209,14500,Put,175,220,135,186,186,▼-18,▼-8.82%,644,2068,2712,5381,186,190,1090,56
TXO,202209,14600,Call,308,329,222,263,263,▲+4,▲+1.54%,153,1307,1460,1102,252,263,1110,180
TXO,202209,14600,Put,200,262,163,223,223,▼-23,▼-9.35%,338,2503,2841,4562,221,226,1130,68
TXO,202209,14700,Call,238,261,172,205,205,▼-1,▼-0.49%,297,1840,2137,1377,202,208,855,166
TXO,202209,14700,Put,236,313,195,269,269,▼-24,▼-8.19%,283,1604,1887,3947,268,271,1240,81
TXO,202209,14800,Call,182,208,131,156,156,▼-2,▼-1.27%,257,3067,3324,3253,156,158,1340,131
TXO,202209,14800,Put,300,373,240,323,323,▼-25,▼-7.18%,150,765,915,3670,318,327,1300,49.5
TXO,202209,14900,Call,131,158,97,117,117,0,0%,369,2010,2379,2892,115,118,630,97
TXO,202209,14900,Put,335,439,291,387,387,▼-17,▼-4.21%,21,522,543,3336,378,389,1330,117
TXO,202209,15000,Call,98,117,70,84,84,▲+1,▲+1.20%,798,5234,6032,7468,84,85,1040,70
TXO,202209,15000,Put,398,500,351,446,446,▼-28,▼-5.91%,64,648,712,7010,446,453,1480,140
TXO,202209,15100,Call,74,83,49,60,60,0,0%,592,2450,3042,5385,57,60,640,49
TXO,202209,15100,Put,445,585,420,525,525,▼-25,▼-4.55%,51,290,341,2158,520,535,1560,167
TXO,202209,15200,Call,49.5,57,33,41,41,▼-1.5,▼-3.53%,503,2344,2847,6984,40.5,42,2590,33
TXO,202209,15200,Put,545,655,498,640,605,0,0%,22,101,123,1367,600,690,1470,196
TXO,202209,15300,Call,33,38.5,23.5,27.5,27.5,▼-1.5,▼-5.17%,415,1818,2233,7471,26.5,27.5,785,23.5
TXO,202209,15300,Put,615,735,580,705,690,▼-15,▼-2.08%,27,58,85,735,685,775,1510,230
TXO,202209,15400,Call,22,25.5,16,18,18,▼-2,▼-10.00%,232,1459,1691,8440,18,18.5,2030,16
TXO,202209,15400,Put,715,835,670,800,785,▼-10,▼-1.23%,0,46,46,954,775,865,1840,269
TXO,202209,15500,Call,17,17,11,12,12,▼-2.5,▼-17.24%,219,1574,1793,7101,11.5,13,680,11
TXO,202209,15500,Put,790,920,760,885,875,▼-15,▼-1.67%,0,93,93,333,865,960,1740,317
TXO,202209,15600,Call,9.6,12,7.6,8.6,8.6,▼-1.3,▼-13.13%,130,1131,1261,6237,8.4,8.8,1570,7.6
TXO,202209,15600,Put,875,1020,845,1020,975,▲+20,▲+2.00%,20,65,85,243,895,1040,1960,350
TXO,202209,15700,Call,7.1,8,5.6,5.6,5.6,▼-1.7,▼-23.29%,281,802,1083,6103,5.5,6.1,550,5.6
TXO,202209,15700,Put,-,-,-,-,1070,-,-,0,0,0,45,995,1120,1920,427
TXO,202209,15800,Call,5.5,5.9,4.2,4.5,4.5,▼-1.2,▼-21.05%,117,1588,1705,7194,4.5,5,925,4.2
TXO,202209,15800,Put,1060,1060,1060,1060,1170,▼-130,▼-10.92%,0,5,5,277,1120,1220,1950,390
TXO,202209,15900,Call,4.5,4.5,3,4.2,3.7,▼-0.3,▼-6.67%,29,242,271,5674,3.3,4,263,3
TXO,202209,15900,Put,-,-,-,-,1270,-,-,0,0,0,49,1220,1310,1210,570
TXO,202209,16000,Call,3.9,4.9,2.5,2.7,2.7,▼-1.1,▼-28.95%,68,1363,1431,7609,2.7,3.5,2160,2.5
TXO,202209,16000,Put,1390,1390,1390,1390,1370,0,0%,0,1,1,408,1320,1420,2360,417
TXO,202209,16100,Call,3,4.3,2,2.1,2.1,▼-1.1,▼-34.38%,23,49,72,2539,2,4.1,254,1.6
TXO,202209,16100,Put,-,-,-,-,1470,-,-,0,0,0,13,1420,1520,2280,775
TXO,202209,16200,Call,2.7,2.7,1.7,2,2,▼-0.6,▼-23.08%,54,70,124,2958,1.5,2.3,2050,1.7
TXO,202209,16200,Put,-,-,-,-,1570,-,-,0,0,0,94,1520,1610,2600,459
TXO,202209,16300,Call,2.3,2.3,1.4,1.5,1.5,▼-0.7,▼-31.82%,3,30,33,1734,1.4,1.6,220,1.4
TXO,202209,16300,Put,-,-,-,-,1670,-,-,0,0,0,72,1620,1710,2620,930
TXO,202209,16400,Call,2,2,2,2,1.3,▲+0.1,▲+5.26%,8,2,10,1195,1.1,2,1530,1.7
TXO,202209,16400,Put,-,-,-,-,1770,-,-,0,0,0,81,1720,1810,2560,525
TXO,202209,16500,Call,1.5,1.6,1,1.1,1.1,▼-0.6,▼-35.29%,0,74,74,1427,1,1.3,124,1
TXO,202209,16500,Put,-,-,-,-,1870,-,-,0,0,0,5,1820,1910,2660,1150
TXO,202209,16600,Call,0.9,0.9,0.9,0.9,0.9,▼-0.6,▼-40.00%,1,3,4,832,0.8,6.3,1390,0.9
TXO,202209,16600,Put,-,-,-,-,1970,-,-,0,0,0,44,1920,2010,2760,550
TXO,202209,16700,Call,0.8,0.8,0.8,0.8,0.8,▼-0.5,▼-38.46%,1,1,2,627,-,1.5,174,0.8
TXO,202209,16700,Put,-,-,-,-,2070,-,-,0,0,0,10,2020,2110,2850,1320
TXO,202209,16800,Call,0.9,0.9,0.9,0.9,0.6,▼-0.2,▼-18.18%,1,23,24,491,-,1.2,1680,0.3
TXO,202209,16800,Put,-,-,-,-,2170,-,-,0,0,0,107,2120,2210,2950,630
TXO,202209,16900,Call,-,-,-,-,0.5,-,-,0,0,0,125,-,2.1,120,1
TXO,202209,16900,Put,-,-,-,-,2260,-,-,0,0,0,13,2220,2310,3050,1560
TXO,202209,17000,Call,-,-,-,-,0.5,-,-,1,0,1,1359,-,5.9,1460,0.8
TXO,202209,17000,Put,-,-,-,-,2360,-,-,0,0,0,49,2320,2410,3330,675
TXO,202209,17100,Call,0.8,0.8,0.6,0.6,0.4,▼-0.4,▼-40.00%,5,3,8,279,-,5.9,99,0.6
TXO,202209,17100,Put,-,-,-,-,2460,-,-,0,0,0,3,2420,2510,3240,1740
TXO,202209,17200,Call,-,-,-,-,0.3,-,-,5,0,5,299,-,5.8,1440,0.6
TXO,202209,17200,Put,-,-,-,-,2560,-,-,0,0,0,32,2520,2610,3340,740
TXO,202209,17300,Call,-,-,-,-,0.3,-,-,0,0,0,63,-,5.7,42.5,0.9
TXO,202209,17300,Put,-,-,-,-,2660,-,-,0,0,0,3,2620,2710,3440,1970
TXO,202209,17400,Call,-,-,-,-,0.3,-,-,0,0,0,225,-,5.6,1190,0.9
TXO,202209,17400,Put,-,-,-,-,2760,-,-,0,0,0,510,2720,2810,3540,805
TXO,202209,17500,Call,-,-,-,-,0.2,-,-,0,0,0,49,-,5.5,34,0.4
TXO,202209,17500,Put,-,-,-,-,2860,-,-,0,0,0,23,2820,2910,3640,2270
TXO,202209,17600,Call,0.4,0.4,0.2,0.2,0.2,▼-0.4,▼-66.67%,0,4,4,1164,-,0.2,1020,0.1
TXO,202209,17600,Put,-,-,-,-,2960,-,-,0,0,0,33,2920,3010,3740,905
TXO,202209,17700,Call,-,-,-,-,0.2,-,-,0,0,0,68,-,0.6,29,0.3
TXO,202209,17700,Put,-,-,-,-,3060,-,-,0,0,0,3,3020,3110,3840,3840
TXO,202209,17800,Call,-,-,-,-,0.2,-,-,0,0,0,109,-,0.6,1110,0.8
TXO,202209,17800,Put,-,-,-,-,3160,-,-,0,0,0,220,3160,3210,3940,990
TXO,202209,17900,Call,-,-,-,-,0.2,-,-,0,0,0,20,-,0.6,13,5.1
TXO,202209,17900,Put,-,-,-,-,3260,-,-,0,0,0,5,3220,3310,4040,2910
TXO,202209,18000,Call,-,-,-,-,0.2,-,-,0,0,0,323,0.1,0.6,940,0.2
TXO,202209,18000,Put,-,-,-,-,3360,-,-,0,0,0,199,3360,3410,4140,1040
TXO,202209,18100,Call,-,-,-,-,0.1,-,-,0,0,0,20,-,0.6,14,0.4
TXO,202209,18100,Put,-,-,-,-,3460,-,-,0,0,0,3,3420,3510,4240,4100
TXO,202209,18200,Call,-,-,-,-,0.1,-,-,0,0,0,284,-,0.6,830,0.4
TXO,202209,18200,Put,-,-,-,-,3560,-,-,0,0,0,309,3560,3610,4570,1250
TXO,202209,18300,Call,-,-,-,-,0.1,-,-,0,0,0,27,-,0.6,8,0.2
TXO,202209,18300,Put,-,-,-,-,3660,-,-,0,0,0,2,3620,3710,4440,3210
TXO,202209,18400,Call,-,-,-,-,0.1,-,-,0,0,0,166,-,0.6,770,0.5
TXO,202209,18400,Put,-,-,-,-,3760,-,-,0,0,0,197,3760,3810,4760,1270
TXO,202209,18600,Call,-,-,-,-,0.1,-,-,0,0,0,238,-,0.6,680,0.3
TXO,202209,18600,Put,-,-,-,-,3960,-,-,0,0,0,12,3920,4010,2700,1380
TXO,202209,18800,Call,-,-,-,-,0.1,-,-,0,0,0,119,-,0.6,605,0.2
TXO,202209,18800,Put,-,-,-,-,4160,-,-,0,0,0,3,4120,4210,4940,4940
TXO,202209,19000,Call,-,-,-,-,0.1,-,-,0,0,0,186,-,0.6,520,0.1
TXO,202209,19000,Put,-,-,-,-,4360,-,-,0,0,0,4,4320,4410,5150,2130
TXO,202209,19200,Call,-,-,-,-,0.1,-,-,31,0,31,174,-,0.6,419,0.1
TXO,202209,19200,Put,-,-,-,-,4560,-,-,0,0,0,3,4520,4610,5340,5340
TXO,202209,19400,Call,0.6,0.6,0.6,0.6,0.1,▲+0.4,▲+200.00%,0,2,2,511,-,0.6,384,0.1
