契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202210,10800,Call,-,-,-,-,2300,-,-,0,0,0,0,2290,2320,-,-
TXO,202210,10800,Put,-,-,-,-,0.1,-,-,0,0,0,7,-,0.5,0.6,0.1
TXO,202210,10900,Call,-,-,-,-,2200,-,-,0,0,0,0,2190,2220,-,-
TXO,202210,10900,Put,-,-,-,-,0.1,-,-,0,0,0,5,-,0.5,1,0.2
TXO,202210,11000,Call,-,-,-,-,2100,-,-,0,0,0,0,2090,2120,-,-
TXO,202210,11000,Put,-,-,-,-,0.2,-,-,0,0,0,1,-,0.5,0.8,0.2
TXO,202210,11100,Call,-,-,-,-,2000,-,-,0,0,0,20,1990,2020,1770,1760
TXO,202210,11100,Put,0.2,0.5,0.1,0.4,0.2,▲+0.2,▲+100.00%,19,71,90,1337,-,0.4,5,0.1
TXO,202210,11200,Call,-,-,-,-,1900,-,-,0,0,0,0,1890,1920,-,-
TXO,202210,11200,Put,0.2,0.2,0.1,0.1,0.2,▼-0.1,▼-50.00%,4,4,8,284,-,0.5,11.5,0.1
TXO,202210,11300,Call,-,-,-,-,1800,-,-,0,0,0,1,1790,1820,1610,1610
TXO,202210,11300,Put,0.2,0.2,0.2,0.2,0.2,▼-0.1,▼-33.33%,2,16,18,661,-,0.5,83,0.2
TXO,202210,11400,Call,-,-,-,-,1700,-,-,0,0,0,3,1690,1720,2160,2160
TXO,202210,11400,Put,0.2,0.3,0.1,0.2,0.2,▼-0.1,▼-33.33%,30,12,42,3002,0.1,0.5,18,0.1
TXO,202210,11500,Call,-,-,-,-,1600,-,-,0,0,0,3,1590,1620,2060,1190
TXO,202210,11500,Put,0.2,0.2,0.2,0.2,0.2,▼-0.2,▼-50.00%,1,11,12,2273,0.1,0.5,20,0.2
TXO,202210,11600,Call,-,-,-,-,1500,-,-,0,0,0,0,1490,1520,-,-
TXO,202210,11600,Put,0.2,0.3,0.1,0.2,0.2,▼-0.3,▼-60.00%,6,20,26,2871,0.2,0.4,21,0.1
TXO,202210,11700,Call,-,-,-,-,1400,-,-,0,0,0,5,1390,1420,1390,1280
TXO,202210,11700,Put,0.4,0.5,0.1,0.2,0.2,▼-0.4,▼-66.67%,37,255,292,4159,0.1,0.4,25,0.1
TXO,202210,11800,Call,-,-,-,-,1300,-,-,0,0,0,27,1290,1320,1330,990
TXO,202210,11800,Put,0.6,0.6,0.2,0.2,0.2,▼-0.6,▼-75.00%,127,388,515,4227,0.1,0.5,30,0.2
TXO,202210,11900,Call,1140,1140,1140,1140,1200,▲+60,▲+5.56%,0,1,1,18,1190,1220,1150,920
TXO,202210,11900,Put,0.7,0.7,0.2,0.2,0.2,▼-1.1,▼-84.62%,84,163,247,4820,0.2,0.8,34.5,0.2
TXO,202210,12000,Call,-,-,-,-,1100,-,-,0,0,0,3,1090,1120,1120,720
TXO,202210,12000,Put,0.3,1.2,0.2,0.3,0.3,▼-1,▼-76.92%,404,986,1390,12550,0.2,1,40,0.2
TXO,202210,12100,Call,-,-,-,-,1000,-,-,0,0,0,5,990,1020,1070,615
TXO,202210,12100,Put,0.7,1,0.2,0.4,0.4,▼-0.9,▼-69.23%,413,771,1184,4903,0.3,1,47.5,0.2
TXO,202210,12200,Call,-,-,-,-,900,-,-,4,0,4,46,890,910,2670,530
TXO,202210,12200,Put,0.8,1.2,0.3,0.4,0.4,▼-1.7,▼-80.95%,1011,1302,2313,5864,0.3,0.6,61,0.3
TXO,202210,12300,Call,-,-,-,-,800,-,-,4,0,4,45,795,810,1180,452
TXO,202210,12300,Put,0.9,1.4,0.4,0.7,0.7,▼-2.3,▼-76.67%,1632,2512,4144,6813,0.5,0.7,79,0.4
TXO,202210,12400,Call,635,750,615,750,700,▲+165,▲+28.21%,5,433,438,836,695,710,2480,375
TXO,202210,12400,Put,1,1.8,0.6,0.9,0.9,▼-3.9,▼-81.25%,2620,2736,5356,8022,0.7,0.9,102,0.4
TXO,202210,12450,Call,-,-,-,-,650,-,-,2,0,2,12,640,665,675,413
TXO,202210,12450,Put,1,2.1,0.8,0.9,0.9,▼-5.1,▼-85.00%,845,2136,2981,1858,0.1,1.9,25.5,0.8
TXO,202210,12500,Call,675,675,505,580,600,▲+94,▲+19.34%,22,48,70,117,595,610,2380,297
TXO,202210,12500,Put,2,2.7,0.9,1.3,1.3,▼-6.9,▼-84.15%,4230,5225,9455,9577,0.9,1.4,144,0.9
TXO,202210,12550,Call,590,590,590,590,550,▲+150,▲+34.09%,7,1,8,34,540,565,700,297
TXO,202210,12550,Put,1.8,3.5,1.2,1.6,1.6,▼-9.9,▼-86.09%,3399,3761,7160,3622,1.1,1.6,40,1.2
TXO,202210,12600,Call,555,555,406,550,500,▲+157,▲+39.95%,113,106,219,360,412,575,2280,234
TXO,202210,12600,Put,2.2,4.8,1,2,2,▼-13,▼-86.67%,7047,9552,16599,7671,1.7,2,167,1
TXO,202210,12650,Call,510,510,383,383,452,▲+35,▲+10.06%,28,2,30,20,442,525,550,170
TXO,202210,12650,Put,2.5,6.8,1.9,2.5,2.5,▼-17.5,▼-87.50%,5500,5373,10873,5325,2.4,2.6,63,1.9
TXO,202210,12700,Call,461,476,307,415,403,▲+110,▲+36.07%,289,309,598,557,390,415,1180,177
TXO,202210,12700,Put,4,9.8,2.5,3.4,3.4,▼-23.6,▼-87.41%,10743,8369,19112,10309,2.7,3.4,210,2.5
TXO,202210,12750,Call,419,419,265,373,355,▲+106,▲+39.70%,196,104,300,423,266,441,510,152
TXO,202210,12750,Put,5.2,14.5,2.6,5.2,5.2,▼-31.3,▼-85.75%,8035,9615,17650,5058,4.9,5.2,235,2.6
TXO,202210,12800,Call,366,377,218,309,309,▲+89,▲+40.45%,1403,1864,3267,1563,305,312,1670,128
TXO,202210,12800,Put,8,21,4,7.5,7.5,▼-38.5,▼-83.70%,18946,21923,40869,12322,7.2,7.5,262,4
