契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202212W2,13000,Call,-,-,-,-,1740,-,-,0,0,0,0,1720,1750,-,-
TXO,202212W2,13000,Put,-,-,-,-,0.2,-,-,0,0,0,0,-,0.9,-,-
TXO,202212W2,13100,Call,-,-,-,-,1640,-,-,0,0,0,0,1620,1650,-,-
TXO,202212W2,13100,Put,0.3,0.3,0.2,0.2,0.2,▼-1.2,▼-85.71%,136,54,190,549,0.2,0.7,1.7,0.2
TXO,202212W2,13200,Call,-,-,-,-,1540,-,-,0,0,0,0,1520,1550,-,-
TXO,202212W2,13200,Put,1.4,1.4,0.2,0.8,0.5,▼-0.8,▼-50.00%,42,123,165,687,0.2,0.8,5.5,0.2
TXO,202212W2,13300,Call,-,-,-,-,1440,-,-,0,0,0,0,1420,1450,-,-
TXO,202212W2,13300,Put,0.9,1,0.3,0.7,0.7,▼-1.5,▼-68.18%,76,49,125,476,0.2,1,6.3,0.3
TXO,202212W2,13400,Call,-,-,-,-,1340,-,-,0,0,0,0,1320,1350,-,-
TXO,202212W2,13400,Put,1,1.2,0.4,1,0.8,▼-2,▼-66.67%,39,200,239,1112,0.2,1,16.5,0.4
TXO,202212W2,13500,Call,-,-,-,-,1240,-,-,0,0,0,0,1220,1250,-,-
TXO,202212W2,13500,Put,1.3,1.6,0.4,0.9,0.9,▼-3.1,▼-77.50%,93,338,431,864,0.5,1,10,0.4
TXO,202212W2,13600,Call,-,-,-,-,1140,-,-,0,0,0,1,1120,1150,1080,1080
TXO,202212W2,13600,Put,1.7,2.2,0.7,1.1,1.1,▼-4.3,▼-79.63%,240,915,1155,1251,0.7,1.2,14.5,0.7
TXO,202212W2,13700,Call,-,-,-,-,1040,-,-,2,0,2,2,1020,1050,890,840
TXO,202212W2,13700,Put,2.5,3.1,1,1.3,1.3,▼-6.1,▼-82.43%,413,1329,1742,1475,0.9,1.8,18.5,1
TXO,202212W2,13800,Call,-,-,-,-,940,-,-,0,0,0,8,925,950,720,715
TXO,202212W2,13800,Put,3.5,4.7,1.2,1.7,1.7,▼-8.8,▼-83.81%,994,2642,3636,2554,1.3,1.8,24,1.2
TXO,202212W2,13900,Call,-,-,-,-,840,-,-,0,0,0,1,825,850,830,655
TXO,202212W2,13900,Put,5.2,7.4,1.8,2.5,2.5,▼-13.5,▼-84.38%,2008,3553,5561,4268,2.4,2.5,31.5,1.8
TXO,202212W2,14000,Call,640,660,640,660,745,▲+105,▲+18.92%,5,7,12,16,730,755,1030,499
TXO,202212W2,14000,Put,8,12,3.2,3.8,3.8,▼-19.7,▼-83.83%,3989,6444,10433,6626,3.7,3.8,41,3.2
TXO,202212W2,14100,Call,540,655,540,610,645,▲+148,▲+32.03%,36,13,49,22,630,655,945,430
TXO,202212W2,14100,Put,12,19,6,6.3,6.3,▼-28.7,▼-82.00%,5459,6052,11511,5599,6.3,6.5,54,6
TXO,202212W2,14150,Call,540,540,540,540,600,▲+125,▲+30.12%,0,1,1,1,585,610,540,540
TXO,202212W2,14150,Put,17,23.5,8,8.6,8.6,▼-36.4,▼-80.89%,0,3322,3322,1725,8,8.6,23.5,8
TXO,202212W2,14200,Call,469,535,469,535,550,▲+152,▲+39.69%,58,10,68,55,535,560,900,326
TXO,202212W2,14200,Put,19,29.5,10.5,10.5,10.5,▼-39.5,▼-79.00%,7795,7495,15290,6962,10.5,11,73,10.5
TXO,202212W2,14250,Call,423,500,422,480,505,▲+141,▲+41.59%,8,5,13,23,414,515,500,322
TXO,202212W2,14250,Put,30,37,14,14.5,14.5,▼-45.5,▼-75.83%,4825,5524,10349,2893,14,14.5,87,14
TXO,202212W2,14300,Call,383,449,354,438,455,▲+137,▲+45.51%,208,204,412,160,368,470,745,255
TXO,202212W2,14300,Put,29,45,18,18.5,18.5,▼-53.5,▼-74.31%,7590,8692,16282,6127,18.5,19,102,18
TXO,202212W2,14350,Call,340,408,324,405,405,▲+134,▲+49.45%,89,127,216,69,324,423,560,223
TXO,202212W2,14350,Put,36,55,23.5,25,25,▼-61,▼-70.93%,4943,7938,12881,3960,24.5,25.5,120,23.5
TXO,202212W2,14400,Call,302,377,277,368,368,▲+136,▲+58.62%,528,489,1017,385,367,378,750,191
TXO,202212W2,14400,Put,48,68,29.5,32,32,▼-70,▼-68.63%,7691,12217,19908,5578,31,31.5,139,29.5
TXO,202212W2,14450,Call,265,334,236,320,320,▲+122,▲+61.62%,539,476,1015,395,315,336,505,163
TXO,202212W2,14450,Put,59,81,38,39.5,39.5,▼-79.5,▼-66.81%,5470,9121,14591,2691,39,39.5,162,26
TXO,202212W2,14500,Call,236,294,200,288,288,▲+119,▲+70.41%,2027,1515,3542,750,284,288,630,138
TXO,202212W2,14500,Put,70,97,47,49,49,▼-92,▼-65.25%,7288,14497,21785,4958,48.5,49.5,186,41
TXO,202212W2,14550,Call,189,255,168,249,249,▲+107,▲+75.35%,3050,2873,5923,1059,247,252,555,116
TXO,202212W2,14550,Put,82,115,58,61,61,▼-102,▼-62.58%,5507,10042,15549,4100,60,61,215,48
TXO,202212W2,14600,Call,170,219,140,211,211,▲+93,▲+78.81%,6444,7316,13760,2562,211,213,560,95
TXO,202212W2,14600,Put,104,136,72,75,75,▼-113,▼-60.11%,7050,12058,19108,3769,74,76,243,55
TXO,202212W2,14650,Call,143,184,115,177,177,▲+81,▲+84.38%,5192,6979,12171,2573,176,179,460,77
TXO,202212W2,14650,Put,125,162,88,92,92,▼-127,▼-57.99%,3090,8214,11304,2728,91,92,276,63
TXO,202212W2,14700,Call,117,154,92,149,149,▲+71,▲+91.03%,10341,13007,23348,3983,147,149,488,62
TXO,202212W2,14700,Put,151,189,107,110,110,▼-140,▼-56.00%,1739,7996,9735,2080,110,111,311,72
TXO,202212W2,14750,Call,92,125,72,120,120,▲+59,▲+96.72%,6824,9486,16310,3485,119,121,450,49
TXO,202212W2,14750,Put,189,215,129,134,134,▼-147,▼-52.31%,665,2806,3471,815,133,136,347,83
TXO,202212W2,14800,Call,72,100,56,96,96,▲+47.5,▲+97.94%,10800,13589,24389,5791,95,97,420,38
TXO,202212W2,14800,Put,212,253,154,159,159,▼-156,▼-49.52%,887,2544,3431,877,159,162,386,96
TXO,202212W2,14850,Call,55,78,41.5,76,76,▲+38.5,▲+102.67%,5870,11157,17027,4703,75,76,374,29
