契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202212W2,13100,Call,-,-,-,-,1430,-,-,0,0,0,0,156,-,-,-
TXO,202212W2,13100,Put,1.5,1.7,0.4,1.4,1.4,▲+0.5,▲+55.56%,0,468,468,468,1.2,1.4,1.7,0.4
TXO,202212W2,13200,Call,-,-,-,-,1330,-,-,0,0,0,0,1310,1410,-,-
TXO,202212W2,13200,Put,1.6,2.1,1.4,1.6,1.6,▼-0.9,▼-36.00%,168,270,438,639,1.3,2,5.5,1.4
TXO,202212W2,13300,Call,-,-,-,-,1230,-,-,0,0,0,0,1210,1250,-,-
TXO,202212W2,13300,Put,2.4,2.7,1.7,2.2,2.2,▼-1,▼-31.25%,122,408,530,480,1.1,2.4,6.3,0.5
TXO,202212W2,13400,Call,-,-,-,-,1130,-,-,0,0,0,0,1120,1150,-,-
TXO,202212W2,13400,Put,3,3.4,2.2,3,3,▼-1.1,▼-26.83%,295,1406,1701,1075,1.6,3,16.5,0.9
TXO,202212W2,13500,Call,-,-,-,-,1030,-,-,0,0,0,0,1020,1050,-,-
TXO,202212W2,13500,Put,3.9,5.1,2.8,4,4,▼-1.1,▼-21.57%,350,857,1207,842,3.6,4.1,10,2.8
TXO,202212W2,13600,Call,-,-,-,-,935,-,-,0,0,0,1,920,945,1080,1080
TXO,202212W2,13600,Put,4.7,6.8,4,5.4,5.4,▼-1.6,▼-22.86%,519,845,1364,1480,5,5.6,14.5,2.5
TXO,202212W2,13700,Call,840,840,840,840,840,▼-120,▼-12.50%,0,1,1,1,825,850,840,840
TXO,202212W2,13700,Put,6.7,10.5,5.8,7.4,7.4,▼-1.9,▼-20.43%,666,1189,1855,1437,5.7,8,18.5,5
TXO,202212W2,13800,Call,715,720,715,720,740,▼-145,▼-16.76%,0,8,8,8,725,825,720,715
TXO,202212W2,13800,Put,11.5,15.5,8.4,10.5,10.5,▼-2,▼-16.00%,1640,2547,4187,2823,9.8,11,24,5
TXO,202212W2,13900,Call,655,655,655,655,645,▼-115,▼-14.94%,0,20,20,1,630,730,830,655
TXO,202212W2,13900,Put,14,23.5,12,16,16,▼-1.5,▼-8.57%,2602,5621,8223,4300,15.5,16,31.5,7.8
TXO,202212W2,14000,Call,600,600,499,555,555,▼-115,▼-17.16%,3,19,22,15,540,565,1030,499
TXO,202212W2,14000,Put,20.5,35.5,18,23.5,23.5,▼-0.5,▼-2.08%,7858,8014,15872,5562,23,24,41,9.9
TXO,202212W2,14100,Call,510,510,430,462,462,▼-123,▼-21.03%,3,118,121,31,452,478,945,430
TXO,202212W2,14100,Put,30,52,26.5,35,35,▲+2,▲+6.06%,5649,10515,16164,4467,34,34.5,54,11.5
TXO,202212W2,14200,Call,399,414,326,383,383,▼-112,▼-22.63%,71,109,180,52,375,385,900,326
TXO,202212W2,14200,Put,45,73,39.5,50,50,▲+4.5,▲+9.89%,7658,9934,17592,4790,49,51,73,17.5
TXO,202212W2,14250,Call,333,370,322,339,339,▼-110,▼-24.50%,0,17,17,14,335,345,370,322
TXO,202212W2,14250,Put,53,87,48,60,60,▲+8,▲+15.38%,0,4070,4070,1178,59,60,87,48
TXO,202212W2,14300,Call,352,352,255,301,301,▼-114,▼-27.47%,45,181,226,91,299,307,745,255
TXO,202212W2,14300,Put,60,102,57,72,72,▲+10,▲+16.13%,7553,9060,16613,3701,70,72,102,23
TXO,202212W2,14350,Call,312,316,223,271,271,▼-103,▼-27.54%,102,335,437,118,260,270,560,223
TXO,202212W2,14350,Put,78,120,69,86,86,▲+15,▲+21.13%,4552,7142,11694,2128,84,86,120,27.5
TXO,202212W2,14400,Call,277,277,191,232,232,▼-99,▼-29.91%,333,1017,1350,320,228,233,750,191
TXO,202212W2,14400,Put,86,139,81,102,102,▲+17,▲+20.00%,6521,8515,15036,2816,101,102,139,31
TXO,202212W2,14450,Call,242,242,163,198,198,▼-105,▼-34.65%,188,2418,2606,406,197,199,505,163
TXO,202212W2,14450,Put,103,162,97,119,119,▲+22,▲+22.68%,5298,6785,12083,2413,118,120,162,26
TXO,202212W2,14500,Call,210,222,138,169,169,▼-90,▼-34.75%,651,5036,5687,1324,167,170,630,138
TXO,202212W2,14500,Put,116,186,115,141,141,▲+30,▲+27.03%,7228,10717,17945,3961,139,141,186,41
TXO,202212W2,14550,Call,185,189,116,142,142,▼-89,▼-38.53%,2195,7379,9574,1403,141,143,555,116
TXO,202212W2,14550,Put,138,215,134,163,163,▲+35,▲+27.34%,4059,5473,9532,2611,161,163,215,48
TXO,202212W2,14600,Call,156,157,95,118,118,▼-80,▼-40.40%,6029,11168,17197,2478,117,119,560,95
TXO,202212W2,14600,Put,160,243,155,188,188,▲+41,▲+27.89%,5608,4518,10126,2113,188,190,243,55
TXO,202212W2,14650,Call,148,148,77,96,96,▼-74,▼-43.53%,6174,10637,16811,3046,96,98,460,77
TXO,202212W2,14650,Put,184,276,181,219,219,▲+51,▲+30.36%,3979,2629,6608,1772,215,219,276,63
TXO,202212W2,14700,Call,115,115,62,78,78,▼-67,▼-46.21%,7713,14227,21940,4276,77,78,488,62
TXO,202212W2,14700,Put,200,311,200,250,250,▲+59,▲+30.89%,1843,1377,3220,1278,245,250,311,72
TXO,202212W2,14750,Call,99,99,49,61,61,▼-60,▼-49.59%,5894,8655,14549,3043,60,63,450,49
TXO,202212W2,14750,Put,248,347,248,273,281,▲+56,▲+25.81%,437,493,930,402,278,286,347,83
TXO,202212W2,14800,Call,70,77,38,48.5,48.5,▼-51.5,▼-51.50%,10250,12646,22896,5790,48,48.5,420,38
TXO,202212W2,14800,Put,270,386,270,315,315,▲+67,▲+27.02%,688,500,1188,655,298,324,386,96
TXO,202212W2,14850,Call,58,60,29,37.5,37.5,▼-42.5,▼-53.13%,5469,9055,14524,4613,37,38,374,29
TXO,202212W2,14850,Put,324,427,313,320,357,▲+39,▲+13.88%,152,135,287,213,273,365,427,110
TXO,202212W2,14900,Call,48.5,48.5,22,29,29,▼-35,▼-54.69%,8183,12620,20803,7023,28.5,29,400,22
TXO,202212W2,14900,Put,385,440,360,386,399,▲+70,▲+22.15%,109,102,211,339,388,412,440,125
TXO,202212W2,14950,Call,31,39.5,16,21,21,▼-29,▼-58.00%,5513,8236,13749,4715,21,22,299,16
TXO,202212W2,14950,Put,400,505,400,426,441,▲+80,▲+23.12%,43,70,113,86,429,454,505,142
TXO,202212W2,15000,Call,28.5,28.5,12,16,16,▼-22,▼-57.89%,11282,11784,23066,9785,15.5,16,303,12
TXO,202212W2,15000,Put,445,530,435,480,486,▲+89,▲+22.76%,91,87,178,209,474,497,530,160
TXO,202212W2,15050,Call,21,21,9,12.5,12.5,▼-16,▼-56.14%,5050,4302,9352,5451,12,12.5,254,9
TXO,202212W2,15050,Put,565,570,565,570,530,▲+145,▲+34.12%,2,6,8,71,520,545,570,183
TXO,202212W2,15100,Call,16,16,6.8,9.4,9.4,▼-11.6,▼-55.24%,4655,5469,10124,5967,8.7,9.5,243,6.8
TXO,202212W2,15100,Put,540,615,535,580,580,▲+112,▲+23.93%,14,17,31,94,492,590,615,201
TXO,202212W2,15150,Call,12,12,5.1,6.8,6.8,▼-8.7,▼-56.13%,1354,3148,4502,3328,6.5,7,216,5.1
TXO,202212W2,15150,Put,650,665,610,630,630,▲+120,▲+23.53%,0,10,10,83,540,640,665,230
TXO,202212W2,15200,Call,8.1,8.1,3.8,5.3,5.3,▼-4.7,▼-47.00%,3907,3696,7603,5414,5.3,6,195,3.8
TXO,202212W2,15200,Put,630,685,630,685,675,▲+130,▲+23.42%,22,5,27,27,590,685,685,251
TXO,202212W2,15250,Call,5.1,5.8,3.2,4.4,4.4,▼-3.3,▼-42.86%,1041,1324,2365,2070,4,4.4,160,3.2
TXO,202212W2,15250,Put,-,-,-,-,725,-,-,1,0,1,23,710,735,650,293
TXO,202212W2,15300,Call,3.9,4.9,2.4,3.6,3.6,▼-2,▼-35.71%,1284,3446,4730,3101,2.5,4,144,2.4
TXO,202212W2,15300,Put,800,800,800,800,775,▲+150,▲+23.08%,0,1,1,48,690,785,800,302
TXO,202212W2,15350,Call,2.8,4,2,3.1,3.1,▼-1.1,▼-26.19%,537,2700,3237,2056,2,3.6,85,2
TXO,202212W2,15350,Put,-,-,-,-,825,-,-,0,0,0,0,810,835,-,-
TXO,202212W2,15400,Call,2,3.3,1.6,2.5,2.5,▼-0.8,▼-24.24%,806,1502,2308,1516,2.1,2.6,113,1.6
TXO,202212W2,15400,Put,-,-,-,-,875,-,-,0,0,0,60,860,885,675,384
TXO,202212W2,15450,Call,1.6,2.7,1.4,2.1,2.1,▼-0.3,▼-12.50%,356,1032,1388,1500,1.6,2.2,162,1.4
TXO,202212W2,15450,Put,-,-,-,-,920,-,-,0,0,0,0,835,935,-,-
TXO,202212W2,15500,Call,1.2,2.2,1.1,1.9,1.9,▼-0.1,▼-5.00%,1256,2278,3534,2423,1.7,1.9,84,1.1
TXO,202212W2,15500,Put,-,-,-,-,970,-,-,0,0,0,1,885,985,520,520
TXO,202212W2,15600,Call,1.1,1.7,0.9,1.3,1.3,▼-0.5,▼-27.78%,96,956,1052,1237,1.2,1.5,61,0.9
TXO,202212W2,15600,Put,-,-,-,-,1070,-,-,0,0,0,1,985,1090,590,590
TXO,202212W2,15700,Call,0.9,1.3,0.7,0.8,0.8,▼-0.2,▼-20.00%,59,159,218,2249,0.8,1.2,44,0.7
TXO,202212W2,15700,Put,-,-,-,-,1170,-,-,0,0,0,20,1090,1190,645,645
TXO,202212W2,15800,Call,0.5,1,0.5,0.8,0.8,▼-0.1,▼-11.11%,28,194,222,653,0.8,0.9,30.5,0.5
TXO,202212W2,15800,Put,-,-,-,-,1270,-,-,0,0,0,0,1190,1290,-,-
TXO,202212W2,15900,Call,0.4,0.8,0.4,0.4,0.4,0,0%,4,569,573,868,0.4,0.6,21,0.4
TXO,202212W2,15900,Put,-,-,-,-,1370,-,-,0,0,0,0,1290,1390,-,-
TXO,202212W2,16000,Call,0.4,0.6,0.3,0.3,0.3,▼-0.1,▼-25.00%,2,404,406,732,0.3,0.5,15,0.1
TXO,202212W2,16000,Put,-,-,-,-,1470,-,-,0,0,0,20,1390,1490,925,925
TXO,202212W2,16100,Call,0.3,0.5,0.2,0.3,0.3,0,0%,0,64,64,467,-,0.3,10.5,0.2
TXO,202212W2,16100,Put,-,-,-,-,1570,-,-,0,0,0,0,1490,1590,-,-
TXO,202212W2,16200,Call,0.3,0.3,0.2,0.2,0.2,0,0%,0,30,30,168,-,0.3,8.3,0.2
TXO,202212W2,16200,Put,-,-,-,-,1670,-,-,0,0,0,0,1590,1690,-,-
TXO,202212W2,16300,Call,0.3,0.3,0.2,0.2,0.2,0,0%,0,10,10,340,-,0.3,5,0.2
TXO,202212W2,16300,Put,-,-,-,-,1770,-,-,0,0,0,0,1690,1790,-,-
TXO,202212W2,16400,Call,-,-,-,-,0.1,-,-,0,0,0,24,-,0.3,4,0.2
TXO,202212W2,16400,Put,-,-,-,-,1870,-,-,0,0,0,0,1790,1890,-,-
TXO,202212W2,16500,Call,0.3,0.3,0.3,0.3,0.1,▲+0.1,▲+50.00%,0,2,2,4,-,0.3,0.3,0.3
TXO,202212W2,16500,Put,-,-,-,-,1970,-,-,0,0,0,0,1890,1990,-,-
TXO,202212W2,16600,Call,-,-,-,-,0.1,-,-,0,0,0,1,-,0.3,2.1,0.3
TXO,202212W2,16600,Put,-,-,-,-,2070,-,-,0,0,0,0,1990,2090,-,-
TXO,202212,10700,Call,-,-,-,-,3790,-,-,0,0,0,0,3770,3820,-,-
TXO,202212,10700,Put,0.2,0.3,0.1,0.1,0.1,0,-,30,102,132,5120,0.1,0.2,77,0.1
TXO,202212,10800,Call,-,-,-,-,3690,-,-,0,0,0,360,3670,3710,4080,3140
TXO,202212,10800,Put,0.3,0.3,0.2,0.2,0.2,▼-0.1,▼-33.33%,0,100,100,2284,0.2,0.4,99,0.2
TXO,202212,10900,Call,-,-,-,-,3590,-,-,0,0,0,0,3570,3620,-,-
TXO,202212,10900,Put,-,-,-,-,0.2,-,-,0,0,0,754,0.2,0.5,108,0.1
TXO,202212,11000,Call,-,-,-,-,3490,-,-,0,0,0,10,3470,3520,3860,1980
TXO,202212,11000,Put,0.2,0.2,0.2,0.2,0.2,▼-0.4,▼-66.67%,0,4,4,1987,0.1,0.6,217,0.2
TXO,202212,11100,Call,-,-,-,-,3390,-,-,0,0,0,0,3370,3420,-,-
TXO,202212,11100,Put,0.3,0.3,0.2,0.2,0.2,▼-0.4,▼-66.67%,0,101,101,1112,0.2,2.4,148,0.2
TXO,202212,11200,Call,-,-,-,-,3290,-,-,0,0,0,24,3270,3320,3660,1700
TXO,202212,11200,Put,-,-,-,-,0.3,-,-,0,0,0,426,-,2.6,275,0.1
TXO,202212,11300,Call,-,-,-,-,3190,-,-,0,0,0,0,3170,3220,-,-
TXO,202212,11300,Put,-,-,-,-,0.3,-,-,0,0,0,361,0.1,2.8,173,1
TXO,202212,11400,Call,-,-,-,-,3090,-,-,0,0,0,231,3070,3100,3470,2030
TXO,202212,11400,Put,-,-,-,-,0.3,-,-,0,0,0,671,-,3,250,0.1
TXO,202212,11500,Call,-,-,-,-,2990,-,-,0,0,0,0,2970,3020,-,-
TXO,202212,11500,Put,0.3,0.3,0.2,0.2,0.3,▼-0.4,▼-66.67%,1,8,9,1060,-,3.2,338,0.1
TXO,202212,11600,Call,-,-,-,-,2890,-,-,0,0,0,4,2870,2920,3280,1840
TXO,202212,11600,Put,0.6,0.6,0.2,0.2,0.3,▼-0.4,▼-66.67%,1,4,5,1228,-,3.4,265,0.1
TXO,202212,11700,Call,-,-,-,-,2790,-,-,0,0,0,0,2770,2820,-,-
TXO,202212,11700,Put,0.5,0.5,0.2,0.2,0.3,▼-0.5,▼-71.43%,0,88,88,1665,-,5.9,250,0.2
TXO,202212,11800,Call,-,-,-,-,2690,-,-,0,0,0,368,2670,2710,3090,1270
TXO,202212,11800,Put,0.3,0.3,0.2,0.2,0.4,▼-0.7,▼-77.78%,1,115,116,1407,0.2,6,310,0.2
TXO,202212,11900,Call,-,-,-,-,2590,-,-,0,0,0,0,2570,2620,-,-
TXO,202212,11900,Put,0.6,0.6,0.3,0.4,0.4,▼-0.8,▼-66.67%,1,8,9,1624,0.2,6.1,300,0.3
TXO,202212,12000,Call,-,-,-,-,2490,-,-,0,0,0,5,2470,2520,2810,1020
TXO,202212,12000,Put,1.2,1.2,0.3,0.5,0.5,▼-0.8,▼-61.54%,5,88,93,6039,0.2,2.3,365,0.3
TXO,202212,12100,Call,-,-,-,-,2390,-,-,0,0,0,9,2370,2420,2020,885
TXO,202212,12100,Put,2.1,2.1,0.6,0.6,0.6,▼-1.2,▼-66.67%,4,5,9,1490,-,2.1,345,0.6
TXO,202212,12200,Call,-,-,-,-,2300,-,-,0,0,0,6,2270,2320,2850,820
TXO,202212,12200,Put,2.2,2.5,0.6,2.5,0.7,▲+0.4,▲+19.05%,3,9,12,1977,0.5,6.2,400,0.6
TXO,202212,12300,Call,-,-,-,-,2200,-,-,0,0,0,12,2180,2220,2380,740
TXO,202212,12300,Put,1.7,1.7,1.6,1.6,0.8,▼-0.8,▼-33.33%,0,12,12,1865,0.5,1.8,401,1.2
TXO,202212,12400,Call,-,-,-,-,2100,-,-,0,0,0,14,2080,2120,2530,665
TXO,202212,12400,Put,2.5,2.5,0.9,0.9,0.9,▼-1.8,▼-66.67%,6,19,25,2824,0.7,4,494,0.9
TXO,202212,12500,Call,-,-,-,-,2000,-,-,0,0,0,35,1980,2020,1950,610
TXO,202212,12500,Put,2,2.9,1,1.2,1.2,▼-1.6,▼-57.14%,134,203,337,5486,0.9,1.2,475,1
TXO,202212,12600,Call,-,-,-,-,1900,-,-,0,0,0,193,1890,1920,2350,550
TXO,202212,12600,Put,1.9,1.9,1.4,1.7,1.7,▼-1.6,▼-48.48%,38,238,276,3699,1.3,6.1,520,1.4
