契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202210W4,11600,Call,-,-,-,-,1220,-,-,0,0,0,0,1210,1230,-,-
TXO,202210W4,11600,Put,1.5,2.8,1.3,2.8,2.8,▲+0.3,▲+12.00%,320,684,1004,1577,1.9,2.9,6.3,1
TXO,202210W4,11700,Call,-,-,-,-,1120,-,-,0,0,0,0,1110,1130,-,-
TXO,202210W4,11700,Put,3.2,3.6,1.5,3.6,3.6,▲+0.5,▲+16.13%,213,414,627,2116,1,3.7,8.7,1.5
TXO,202210W4,11800,Call,-,-,-,-,1020,-,-,0,0,0,0,1010,1030,-,-
TXO,202210W4,11800,Put,2.8,4.9,2,4.8,4.8,▲+1,▲+26.32%,584,959,1543,2710,4,4.8,12,1.9
TXO,202210W4,11900,Call,-,-,-,-,920,-,-,0,0,0,3,910,925,855,855
TXO,202210W4,11900,Put,4.2,6.4,2.8,6.4,6.4,▲+1.2,▲+23.08%,903,1541,2444,2947,4,6.5,17.5,2.3
TXO,202210W4,12000,Call,900,905,830,830,830,▼-85,▼-9.29%,0,10,10,19,815,830,905,710
TXO,202210W4,12000,Put,4.8,8.9,3.9,8.8,8.8,▲+1.5,▲+20.55%,1744,2212,3956,5123,4.6,8.8,25,3.1
TXO,202210W4,12100,Call,735,770,735,745,730,▼-75,▼-9.15%,0,8,8,7,720,735,805,685
TXO,202210W4,12100,Put,6.3,12.5,5.3,12,12,▲+2,▲+20.00%,1767,2732,4499,3254,11.5,12,35,4.1
TXO,202210W4,12200,Call,730,730,640,660,630,▼-70,▼-9.59%,0,34,34,21,625,640,875,555
TXO,202210W4,12200,Put,9.5,18,7.9,17.5,17.5,▲+3.5,▲+25.00%,4953,4780,9733,5938,16.5,17.5,47.5,5.8
TXO,202210W4,12300,Call,605,640,575,575,540,▼-65,▼-10.16%,7,13,20,25,530,550,780,450
TXO,202210W4,12300,Put,14,26,11.5,25.5,25.5,▲+5,▲+24.39%,8364,8409,16773,5537,24.5,26,65,8.3
TXO,202210W4,12400,Call,550,550,458,458,450,▼-87,▼-15.96%,9,24,33,42,447,458,680,368
TXO,202210W4,12400,Put,21,36.5,18,35.5,35.5,▲+7,▲+24.56%,11828,15380,27208,7942,35,37,87,12
TXO,202210W4,12500,Call,465,488,364,379,366,▼-70,▼-15.59%,93,170,263,147,358,373,625,300
TXO,202210W4,12500,Put,32,52,26.5,51,51,▲+8.5,▲+20.00%,14316,14398,28714,6597,50,51,115,18
TXO,202210W4,12600,Call,370,399,281,283,283,▼-84,▼-22.89%,234,300,534,337,279,294,605,232
TXO,202210W4,12600,Put,51,73,38.5,71,71,▲+11,▲+18.33%,15119,14261,29380,6031,70,74,149,26
TXO,202210W4,12650,Call,336,349,245,253,253,▼-77,▼-23.33%,90,419,509,157,242,257,438,201
TXO,202210W4,12650,Put,56,87,46.5,85,85,▲+14,▲+19.72%,5898,6713,12611,1694,84,88,169,30
TXO,202210W4,12700,Call,297,316,214,216,216,▼-79,▼-26.78%,506,1057,1563,854,208,217,496,174
TXO,202210W4,12700,Put,66,102,56,101,101,▲+18,▲+21.69%,13983,15139,29122,5207,99,101,192,38
TXO,202210W4,12750,Call,259,276,178,181,181,▼-79,▼-30.38%,1177,1379,2556,831,171,190,454,149
TXO,202210W4,12750,Put,78,120,67,117,117,▲+18,▲+18.18%,6969,10587,17556,1905,118,119,218,45
TXO,202210W4,12800,Call,235,243,148,152,152,▼-73,▼-32.44%,2682,4469,7151,3028,152,156,423,126
