契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211W1,11300,Call,-,-,-,-,-,-,-,0,0,0,0,1780,1790,1670,1630
TXO,202211W1,11300,Put,-,-,-,-,-,-,-,0,0,0,1101,-,0.3,4,0.1
TXO,202211W1,11400,Call,-,-,-,-,-,-,-,0,0,0,0,1680,1690,-,-
TXO,202211W1,11400,Put,-,-,-,-,-,-,-,1,0,1,294,-,0.3,4.8,0.2
TXO,202211W1,11500,Call,-,-,-,-,-,-,-,0,0,0,0,1580,1590,-,-
TXO,202211W1,11500,Put,0.1,0.1,0.1,0.1,-,▼-0.1,▼-50.00%,1,1,2,398,-,0.3,6.4,0.1
TXO,202211W1,11600,Call,-,-,-,-,-,-,-,0,0,0,0,1480,1490,-,-
TXO,202211W1,11600,Put,-,-,-,-,-,-,-,3,0,3,356,-,0.3,10,0.1
TXO,202211W1,11700,Call,-,-,-,-,-,-,-,0,0,0,0,1380,1390,-,-
TXO,202211W1,11700,Put,0.2,0.2,0.2,0.2,-,0,0%,0,1,1,1148,-,0.2,10.5,0.1
TXO,202211W1,11800,Call,-,-,-,-,-,-,-,0,0,0,0,1280,1290,-,-
TXO,202211W1,11800,Put,0.1,0.1,0.1,0.1,-,▼-0.1,▼-50.00%,24,2,26,1353,0.1,0.3,17,0.1
TXO,202211W1,11900,Call,-,-,-,-,-,-,-,0,0,0,0,1180,1190,-,-
TXO,202211W1,11900,Put,0.4,0.4,0.4,0.4,-,▲+0.1,▲+33.33%,2,2,4,3105,0.1,0.3,22,0.1
TXO,202211W1,12000,Call,-,-,-,-,-,-,-,0,0,0,13,1080,1090,950,765
TXO,202211W1,12000,Put,0.5,0.5,0.2,0.2,-,▼-0.1,▼-33.33%,64,52,116,2469,0.1,0.3,28.5,0.1
TXO,202211W1,12100,Call,-,-,-,-,-,-,-,0,0,0,4,985,990,945,675
TXO,202211W1,12100,Put,0.5,0.5,0.1,0.1,-,▼-0.2,▼-66.67%,61,69,130,2843,0.1,0.2,39.5,0.1
TXO,202211W1,12200,Call,-,-,-,-,-,-,-,5,0,5,16,885,890,870,540
TXO,202211W1,12200,Put,0.2,0.3,0.1,0.2,-,▼-0.1,▼-33.33%,52,138,190,2808,0.1,0.2,53,0.1
TXO,202211W1,12300,Call,-,-,-,-,-,-,-,0,0,0,33,785,790,740,360
TXO,202211W1,12300,Put,0.1,0.2,0.1,0.2,-,▼-0.2,▼-50.00%,73,124,197,3987,-,0.2,69,0.1
TXO,202211W1,12350,Call,-,-,-,-,-,-,-,2,0,2,27,735,740,720,451
TXO,202211W1,12350,Put,0.1,0.3,0.1,0.3,-,▼-0.1,▼-25.00%,156,168,324,2405,-,0.3,80,0.1
TXO,202211W1,12400,Call,-,-,-,-,-,-,-,20,0,20,54,685,690,665,382
TXO,202211W1,12400,Put,0.2,0.6,0.1,0.1,-,▼-0.4,▼-80.00%,187,122,309,3183,0.1,0.2,91,0.1
TXO,202211W1,12450,Call,630,630,630,630,-,▲+40,▲+6.78%,19,2,21,6,635,640,630,353
TXO,202211W1,12450,Put,0.6,0.6,0.1,0.1,-,▼-0.6,▼-85.71%,122,127,249,3555,0.1,0.2,107,0.1
TXO,202211W1,12500,Call,575,580,570,580,-,▲+40,▲+7.41%,20,5,25,127,585,590,580,296
TXO,202211W1,12500,Put,0.3,0.4,0.1,0.1,-,▼-0.7,▼-87.50%,529,216,745,6132,0.1,0.2,124,0.1
TXO,202211W1,12550,Call,-,-,-,-,-,-,-,3,0,3,63,535,540,535,260
TXO,202211W1,12550,Put,0.8,0.8,0.1,0.3,-,▼-0.8,▼-72.73%,326,763,1089,2868,-,0.3,139,0.1
TXO,202211W1,12600,Call,437,486,437,486,-,▲+46,▲+10.45%,74,14,88,216,486,487,486,214
TXO,202211W1,12600,Put,0.3,0.3,0.1,0.3,-,▼-1,▼-76.92%,675,1052,1727,5874,-,0.3,154,0.1
TXO,202211W1,12650,Call,398,429,383,429,-,▲+39,▲+10.00%,59,10,69,208,436,437,429,178
TXO,202211W1,12650,Put,0.5,0.5,0.1,0.3,-,▼-1.4,▼-82.35%,1210,731,1941,4085,0.1,0.3,185,0.1
TXO,202211W1,12700,Call,368,389,341,386,-,▲+46,▲+13.53%,109,60,169,620,386,387,389,147
TXO,202211W1,12700,Put,1,1,0.1,0.2,-,▼-2.2,▼-91.67%,3798,1443,5241,8788,0.1,0.2,204,0.1
TXO,202211W1,12750,Call,294,347,279,337,-,▲+47,▲+16.21%,216,90,306,663,337,338,347,117
TXO,202211W1,12750,Put,0.4,0.7,0.1,0.1,-,▼-3.1,▼-96.88%,2638,3380,6018,5273,0.1,0.2,248,0.1
TXO,202211W1,12800,Call,230,298,220,287,-,▲+44,▲+18.11%,711,677,1388,961,286,287,298,90
TXO,202211W1,12800,Put,1,1.2,0.1,0.2,-,▼-4.9,▼-96.08%,5066,5603,10669,6909,0.1,0.2,247,0.1
TXO,202211W1,12850,Call,175,246,173,238,-,▲+40,▲+20.20%,2502,1327,3829,1152,237,238,246,72
TXO,202211W1,12850,Put,1.9,2.8,0.1,0.2,-,▼-8.1,▼-97.59%,7911,9493,17404,8590,0.1,0.2,263,0.1
TXO,202211W1,12900,Call,135,197,125,187,-,▲+36,▲+23.84%,6800,5710,12510,1807,187,188,199,54
TXO,202211W1,12900,Put,6.3,6.3,0.1,0.1,-,▼-13.4,▼-99.26%,18523,17618,36141,12389,0.1,0.3,293,0.1
TXO,202211W1,12950,Call,95,148,82,137,-,▲+27,▲+24.55%,11298,10770,22068,2095,137,138,160,35
TXO,202211W1,12950,Put,13,15,0.1,0.3,-,▼-23.2,▼-98.72%,20428,25057,45485,14275,0.1,0.2,314,0.1
TXO,202211W1,13000,Call,58,101,46.5,86,-,▲+12,▲+16.22%,28729,31641,60370,7068,86,87,133,27.5
TXO,202211W1,13000,Put,27.5,30.5,0.1,0.1,-,▼-37.9,▼-99.74%,36070,38515,74585,16305,0.1,0.2,361,0.1
TXO,202211W1,13050,Call,31,55,9.8,36.5,-,▼-9.5,▼-20.65%,28991,61186,90177,6526,36,36.5,109,9.8
TXO,202211W1,13050,Put,48,56,0.1,0.2,-,▼-58.8,▼-99.66%,25316,52589,77905,12583,0.1,0.2,317,0.1
TXO,202211W1,13100,Call,12.5,21,0.1,0.2,-,▼-25.3,▼-99.22%,33279,68481,101760,24169,-,0.2,88,0.1
TXO,202211W1,13100,Put,75,92,10.5,12.5,-,▼-75.5,▼-85.80%,19039,43764,62803,5546,12.5,13,420,10.5
TXO,202211W1,13150,Call,6,6.6,0.1,0.1,-,▼-11.4,▼-99.13%,24861,32396,57257,17521,0.1,0.2,39.5,0.1
TXO,202211W1,13150,Put,118,135,57,63,-,▼-61,▼-49.19%,9443,12729,22172,745,63,64,402,57
TXO,202211W1,13200,Call,1.4,2.4,0.1,0.1,-,▼-5.2,▼-98.11%,9707,9962,19669,14834,0.1,0.2,53,0.1
TXO,202211W1,13200,Put,162,182,103,113,-,▼-52,▼-31.52%,2462,5290,7752,500,113,114,515,103
TXO,202211W1,13250,Call,0.5,1,0.1,0.3,-,▼-1.9,▼-86.36%,3521,2727,6248,6688,-,0.3,20,0.1
TXO,202211W1,13250,Put,210,228,152,162,-,▼-53,▼-24.65%,1518,2816,4334,305,162,163,368,152
TXO,202211W1,13300,Call,0.6,0.6,0.1,0.1,-,▼-0.6,▼-85.71%,2339,2309,4648,11599,0.1,0.2,30.5,0.1
TXO,202211W1,13300,Put,259,259,205,213,-,▼-51,▼-19.32%,203,181,384,45,213,214,565,205
TXO,202211W1,13350,Call,0.4,0.4,0.2,0.3,-,▼-0.2,▼-40.00%,0,17,17,11,0.1,0.3,0.4,0.2
TXO,202211W1,13350,Put,-,-,-,-,-,-,-,0,0,0,0,262,264,-,-
TXO,202211W1,13400,Call,0.3,0.4,0.1,0.1,-,▼-0.2,▼-66.67%,589,535,1124,7097,0.1,0.2,16.5,0.1
TXO,202211W1,13400,Put,316,316,315,315,-,▼-49,▼-13.46%,28,2,30,64,312,314,645,315
TXO,202211W1,13500,Call,0.2,0.4,0.1,0.1,-,▼-0.1,▼-50.00%,271,808,1079,6236,-,0.1,9.5,0.1
TXO,202211W1,13500,Put,478,478,416,416,-,▼-44,▼-9.57%,5,14,19,15,412,414,760,415
