契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209W2,12900,Call,-,-,-,-,1920,-,-,0,0,0,1,1890,1960,1560,1560
TXO,202209W2,12900,Put,0.2,0.6,0.1,0.1,0.1,▼-0.6,▼-85.71%,152,4,156,311,-,0.6,1.1,0.1
TXO,202209W2,13000,Call,-,-,-,-,1820,-,-,0,0,0,1,1790,1860,1460,1460
TXO,202209W2,13000,Put,0.2,0.4,0.2,0.2,0.2,▼-0.5,▼-71.43%,67,23,90,142,-,0.6,1.4,0.2
TXO,202209W2,13100,Call,-,-,-,-,1720,-,-,0,0,0,1,1690,1760,1360,1360
TXO,202209W2,13100,Put,0.2,0.3,0.2,0.2,0.2,▼-0.5,▼-71.43%,122,93,215,170,0.1,0.5,1.7,0.2
TXO,202209W2,13200,Call,-,-,-,-,1620,-,-,0,0,0,1,1590,1660,1260,1260
TXO,202209W2,13200,Put,0.4,0.5,0.2,0.2,0.2,▼-0.7,▼-77.78%,149,273,422,1409,0.1,0.5,5.6,0.2
TXO,202209W2,13300,Call,-,-,-,-,1520,-,-,0,0,0,1,1490,1560,1160,1160
TXO,202209W2,13300,Put,0.4,0.4,0.1,0.2,0.2,▼-1.2,▼-85.71%,99,191,290,666,0.2,0.4,7.5,0.1
TXO,202209W2,13400,Call,-,-,-,-,1420,-,-,0,0,0,1,1390,1460,1060,1060
TXO,202209W2,13400,Put,0.6,0.6,0.2,0.3,0.3,▼-1.2,▼-80.00%,285,320,605,2067,0.1,0.6,10.5,0.2
TXO,202209W2,13500,Call,-,-,-,-,1320,-,-,0,0,0,2,1290,1360,970,965
TXO,202209W2,13500,Put,1,1.3,0.3,0.5,0.5,▼-1.4,▼-73.68%,490,940,1430,2228,0.4,0.7,14,0.3
TXO,202209W2,13600,Call,-,-,-,-,1220,-,-,0,0,0,0,1190,1260,-,-
TXO,202209W2,13600,Put,1.1,1.1,0.2,0.5,0.5,▼-1.9,▼-79.17%,803,870,1673,1937,0.5,0.7,21.5,0.2
TXO,202209W2,13700,Call,-,-,-,-,1120,-,-,0,0,0,1,1090,1160,710,710
TXO,202209W2,13700,Put,1.6,2,0.5,0.7,0.7,▼-2.6,▼-78.79%,1014,1329,2343,2252,0.5,0.7,29.5,0.5
TXO,202209W2,13800,Call,-,-,-,-,1020,-,-,10,0,10,11,990,1060,715,605
TXO,202209W2,13800,Put,2,2,0.2,0.9,0.8,▼-3.9,▼-81.25%,1702,3039,4741,2606,0.6,0.9,38.5,0.2
TXO,202209W2,13900,Call,915,930,915,930,920,▲+250,▲+36.76%,14,2,16,17,850,955,930,500
TXO,202209W2,13900,Put,2.1,2.1,0.1,0.8,0.8,▼-6.7,▼-89.33%,3356,2403,5759,3275,0.7,0.9,52,0.1
TXO,202209W2,14000,Call,800,830,795,810,825,▲+225,▲+38.46%,4,14,18,46,790,855,830,408
TXO,202209W2,14000,Put,2,2.5,1,1,1,▼-10,▼-90.91%,5902,4214,10116,6268,0.8,1.1,69,1
TXO,202209W2,14050,Call,-,-,-,-,775,-,-,1,0,1,1,740,805,520,463
TXO,202209W2,14050,Put,3,3,1,1.2,1.2,▼-12.3,▼-91.11%,2254,2025,4279,1017,0.9,1.3,42,1
TXO,202209W2,14100,Call,715,775,685,720,725,▲+231,▲+47.24%,6,41,47,122,690,755,775,324
TXO,202209W2,14100,Put,3.8,3.8,1,1.2,1.2,▼-16.3,▼-93.14%,5866,3384,9250,3908,1.2,1.5,92,1
TXO,202209W2,14150,Call,660,660,660,660,675,▲+216,▲+48.65%,1,1,2,6,640,705,660,336
TXO,202209W2,14150,Put,3,3.4,1.2,1.2,1.2,▼-21.3,▼-94.67%,3551,2436,5987,1443,0.5,1.7,59,1.2
TXO,202209W2,14200,Call,615,640,580,640,625,▲+245,▲+62.03%,51,31,82,252,590,655,640,249
TXO,202209W2,14200,Put,4.4,4.4,1.4,1.4,1.4,▼-26.1,▼-94.91%,10070,5772,15842,6351,1.3,1.7,119,1.4
TXO,202209W2,14250,Call,545,580,530,580,575,▲+227,▲+64.31%,63,23,86,225,540,605,580,216
TXO,202209W2,14250,Put,5.7,5.7,1.3,1.3,1.6,▼-33.2,▼-96.23%,6641,4227,10868,2653,1.2,2,135,1.3
TXO,202209W2,14300,Call,497,535,469,525,525,▲+211,▲+67.20%,207,81,288,638,505,555,535,185
TXO,202209W2,14300,Put,7.5,7.6,2.4,2.4,2.4,▼-39.6,▼-94.29%,12789,6718,19507,4703,2.3,2.5,153,2.4
TXO,202209W2,14350,Call,400,490,400,475,475,▲+203,▲+74.63%,255,435,690,716,389,479,490,158
TXO,202209W2,14350,Put,8,10,3,3.2,3.2,▼-46.8,▼-93.60%,8212,4734,12946,3281,2.9,3.4,170,3
TXO,202209W2,14400,Call,370,444,369,428,428,▲+194,▲+82.91%,3063,1783,4846,1867,417,429,444,131
TXO,202209W2,14400,Put,11,13,3.9,4.4,4.4,▼-56.6,▼-92.79%,12208,7557,19765,5612,4,4.2,196,3.9
TXO,202209W2,14450,Call,348,392,324,379,379,▲+181,▲+91.41%,3190,587,3777,1356,370,379,392,108
TXO,202209W2,14450,Put,11.5,15,5.6,5.7,5.7,▼-70.3,▼-92.50%,9689,7115,16804,4686,5.7,6,219,5.6
TXO,202209W2,14500,Call,283,349,277,329,329,▲+167,▲+103.09%,5807,1467,7274,2203,325,333,349,87
TXO,202209W2,14500,Put,24,24,8,8.8,8.8,▼-83.2,▼-90.43%,14150,9126,23276,5147,8.5,8.8,248,8
TXO,202209W2,14550,Call,235,302,234,282,282,▲+153,▲+118.60%,7371,1638,9009,2239,280,285,302,68
TXO,202209W2,14550,Put,31.5,31.5,11,12.5,12.5,▼-99.5,▼-88.84%,7362,8134,15496,4678,12,12.5,280,11
TXO,202209W2,14600,Call,190,256,190,238,238,▲+134,▲+128.85%,14871,3233,18104,2909,235,239,256,52
TXO,202209W2,14600,Put,33,34.5,16,17.5,17.5,▼-114.5,▼-86.74%,7745,12481,20226,5329,17.5,18,313,16
TXO,202209W2,14650,Call,152,213,152,197,197,▲+117,▲+146.25%,11805,3359,15164,2869,191,198,213,39
TXO,202209W2,14650,Put,42,45,23,25.5,25.5,▼-133.5,▼-83.96%,6140,12588,18728,4952,25,26,348,23
TXO,202209W2,14700,Call,119,172,118,156,156,▲+97,▲+164.41%,15753,8374,24127,4300,155,157,172,28.5
TXO,202209W2,14700,Put,57,60,32,35,35,▼-154,▼-81.48%,1885,18036,19921,6266,34,36,388,32
TXO,202209W2,14750,Call,97,135,87,119,119,▲+77,▲+183.33%,9866,9761,19627,3208,118,121,135,20
TXO,202209W2,14750,Put,66,79,44,49.5,49.5,▼-172.5,▼-77.70%,366,13482,13848,4835,49,50,420,44
TXO,202209W2,14800,Call,65,101,62,88,88,▲+59,▲+203.45%,10689,18242,28931,5985,87,89,101,13.5
TXO,202209W2,14800,Put,93,103,60,68,68,▼-190,▼-73.64%,226,15617,15843,4432,67,68,460,60
TXO,202209W2,14850,Call,50,72,41,62,62,▲+43,▲+226.32%,8448,18734,27182,5048,61,62,72,9
TXO,202209W2,14850,Put,117,132,81,91,91,▼-213,▼-70.07%,15,8223,8238,2613,91,92,515,81
TXO,202209W2,14900,Call,28.5,49,25,41,41,▲+29.5,▲+256.52%,4602,18828,23430,6714,40.5,41,49,5.7
TXO,202209W2,14900,Put,199,199,108,121,121,▼-216,▼-64.09%,30,4102,4132,736,121,125,565,108
TXO,202209W2,14950,Call,21,32,14,25,25,▲+17.4,▲+228.95%,1802,14861,16663,8410,25,25.5,32,4
TXO,202209W2,14950,Put,182,205,140,154,154,▼-232,▼-60.10%,2,2272,2274,210,153,156,560,140
