契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211W5,13000,Call,-,-,-,-,1810,-,-,0,0,0,0,1790,1890,-,-
TXO,202211W5,13000,Put,0.8,0.9,0.3,0.9,0.9,▲+0.2,▲+28.57%,62,50,112,898,0.3,1,18,0.3
TXO,202211W5,13100,Call,-,-,-,-,1710,-,-,0,0,0,0,1690,1790,-,-
TXO,202211W5,13100,Put,1,1,0.9,1,1,▲+0.2,▲+25.00%,79,10,89,313,0.4,1.9,20,0.7
TXO,202211W5,13200,Call,-,-,-,-,1610,-,-,0,0,0,0,1590,1690,-,-
TXO,202211W5,13200,Put,0.5,1,0.5,1,1,0,0%,6,359,365,275,0.4,10.5,25,0.5
TXO,202211W5,13300,Call,-,-,-,-,1510,-,-,0,0,0,0,1490,1590,-,-
TXO,202211W5,13300,Put,1,1.2,0.6,1.2,1.2,0,0%,1,80,81,167,0.5,10.5,13.5,0.6
TXO,202211W5,13400,Call,-,-,-,-,1410,-,-,0,0,0,0,1390,1490,-,-
TXO,202211W5,13400,Put,1.1,1.2,0.7,1.2,1.2,▼-0.4,▼-25.00%,61,80,141,318,0.5,10,30,0.7
TXO,202211W5,13500,Call,-,-,-,-,1310,-,-,0,0,0,0,1290,1390,-,-
TXO,202211W5,13500,Put,1,1.5,0.7,1.5,1.5,▼-0.3,▼-16.67%,172,143,315,482,1.2,1.7,42.5,0.7
TXO,202211W5,13600,Call,-,-,-,-,1210,-,-,1,0,1,2,1190,1290,1040,940
TXO,202211W5,13600,Put,1.4,1.5,0.9,1.5,1.5,▼-0.6,▼-28.57%,402,500,902,1319,1.5,2.8,52,0.9
TXO,202211W5,13700,Call,990,1000,990,1000,1110,▲+60,▲+6.38%,0,3,3,2,1090,1190,1000,860
TXO,202211W5,13700,Put,1.4,2,1.1,2,2,▼-0.6,▼-23.08%,383,1587,1970,2403,1.5,2.2,67,1.1
TXO,202211W5,13800,Call,-,-,-,-,1010,-,-,0,0,0,12,995,1090,775,705
TXO,202211W5,13800,Put,2.3,2.4,1.2,2.2,2.2,▼-1.4,▼-38.89%,649,2543,3192,3116,1.7,2.3,83,1.2
TXO,202211W5,13900,Call,-,-,-,-,910,-,-,0,0,0,20,895,995,750,540
TXO,202211W5,13900,Put,2.9,3.1,0.1,2.6,2.6,▼-3.2,▼-55.17%,525,3182,3707,2875,1.5,2.7,100,0.1
TXO,202211W5,14000,Call,740,765,710,765,810,▲+125,▲+19.53%,2,6,8,32,795,895,765,499
TXO,202211W5,14000,Put,4.5,4.7,2,3.4,3.4,▼-5.9,▼-63.44%,1281,4562,5843,6305,3.3,3.4,115,2
TXO,202211W5,14050,Call,-,-,-,-,760,-,-,0,0,0,6,745,845,515,510
TXO,202211W5,14050,Put,5.8,5.8,2.2,3,3.4,▼-9,▼-75.00%,564,4190,4754,2348,2.9,3.8,54,2.2
TXO,202211W5,14100,Call,-,-,-,-,710,-,-,0,0,0,48,700,725,620,381
TXO,202211W5,14100,Put,7.3,7.3,2.7,4,4,▼-11.5,▼-74.19%,2009,5894,7903,3861,3.8,4.4,132,2.7
TXO,202211W5,14150,Call,575,660,560,660,660,▲+155,▲+30.69%,0,6,6,49,650,675,660,362
TXO,202211W5,14150,Put,7.8,8.7,3.5,4.9,4.9,▼-15.1,▼-75.50%,2194,3546,5740,2481,4.6,4.8,153,3.5
TXO,202211W5,14200,Call,550,605,505,605,610,▲+148,▲+32.39%,54,21,75,65,600,700,605,296
TXO,202211W5,14200,Put,12,12,4.4,5.7,5.7,▼-18.8,▼-76.73%,4546,6261,10807,4954,5.4,6.2,164,4.4
TXO,202211W5,14250,Call,487,560,462,560,560,▲+146,▲+35.27%,1,12,13,16,550,650,560,271
TXO,202211W5,14250,Put,17.5,17.5,5.9,7.6,7.6,▼-23.4,▼-75.48%,2957,5141,8098,3567,6.6,7.7,177,5.9
TXO,202211W5,14300,Call,437,525,418,525,525,▲+155,▲+41.89%,79,90,169,124,505,530,525,225
TXO,202211W5,14300,Put,19,19.5,7.9,9,9,▼-29.5,▼-76.62%,5298,9061,14359,5710,8.6,9.2,226,7.9
TXO,202211W5,14350,Call,399,460,373,449,475,▲+117,▲+35.24%,40,56,96,183,469,555,460,194
TXO,202211W5,14350,Put,28,28,10.5,11.5,11.5,▼-36,▼-75.79%,4605,7814,12419,5046,11,12,208,10.5
TXO,202211W5,14400,Call,350,434,326,426,426,▲+133,▲+45.39%,229,289,518,906,422,498,498,169
TXO,202211W5,14400,Put,32,33,14.5,15,15,▼-43,▼-74.14%,4122,10906,15028,6210,14.5,15.5,231,14.5
TXO,202211W5,14450,Call,309,386,287,380,380,▲+124,▲+48.44%,164,171,335,262,373,467,461,145
TXO,202211W5,14450,Put,39.5,42.5,20,20.5,20.5,▼-51.5,▼-71.53%,4079,9186,13265,5127,19,20.5,255,20
TXO,202211W5,14500,Call,281,345,248,340,340,▲+120,▲+54.55%,456,720,1176,668,335,387,345,117
TXO,202211W5,14500,Put,30,55,26.5,27,27,▼-59,▼-68.60%,6188,14893,21081,7683,26,27,278,26.5
TXO,202211W5,14550,Call,230,302,211,297,297,▲+108,▲+57.14%,1163,1375,2538,771,270,317,302,97
TXO,202211W5,14550,Put,61,69,35,36.5,36.5,▼-66.5,▼-64.56%,4679,9598,14277,3843,36.5,37,291,35
TXO,202211W5,14600,Call,195,266,178,259,259,▲+99,▲+61.88%,3031,3491,6522,2109,258,271,266,80
TXO,202211W5,14600,Put,78,87,47,47,47,▼-79,▼-62.70%,6519,12135,18654,4392,47,48.5,340,47
TXO,202211W5,14650,Call,170,231,148,223,223,▲+89,▲+66.42%,3245,5125,8370,2239,215,225,236,65
TXO,202211W5,14650,Put,95,106,61,61,61,▼-88,▼-59.06%,3657,9208,12865,2411,60,63,343,61
TXO,202211W5,14700,Call,139,200,121,191,191,▲+80,▲+72.07%,6035,13970,20005,4795,189,191,208,51
TXO,202211W5,14700,Put,126,130,77,79,79,▼-96,▼-54.86%,2595,12924,15519,2473,77,80,400,77
TXO,202211W5,14750,Call,115,168,97,160,160,▲+70,▲+77.78%,6645,11910,18555,3929,157,161,190,40
