契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202210W1,12100,Call,1480,1480,1480,1480,1430,▲+60,▲+4.23%,0,5,5,5,1400,1460,1480,1480
TXO,202210W1,12100,Put,1.1,3.4,1,3.2,3.2,▲+1.3,▲+68.42%,0,966,966,899,1.2,3.2,3.4,1
TXO,202210W1,12200,Call,1380,1380,1380,1380,1330,▲+50,▲+3.76%,0,5,5,5,1300,1360,1380,1380
TXO,202210W1,12200,Put,1.9,4.2,1.6,3.9,3.9,▲+0.7,▲+21.88%,0,282,282,197,1.8,4,4.2,1.6
TXO,202210W1,12300,Call,-,-,-,-,1230,-,-,0,0,0,0,1200,1260,-,-
TXO,202210W1,12300,Put,2.2,5.4,2.2,5,5,▼-0.2,▼-3.85%,0,2185,2185,1723,4.6,5.1,5.4,2.2
TXO,202210W1,12400,Call,-,-,-,-,1140,-,-,0,0,0,0,1100,1160,-,-
TXO,202210W1,12400,Put,2.9,7,2.2,6.1,6.1,▼-3.3,▼-35.11%,2613,2473,5086,2667,5.2,6.3,12.5,1.8
TXO,202210W1,12500,Call,-,-,-,-,1040,-,-,4,0,4,0,1000,1070,1020,975
TXO,202210W1,12500,Put,3.5,9.3,2.9,7.3,7.3,▼-5.2,▼-41.60%,2090,2048,4138,1787,7.6,8.1,17,2
TXO,202210W1,12600,Call,-,-,-,-,945,-,-,0,0,0,0,915,975,-,-
TXO,202210W1,12600,Put,4.2,12,3.9,10,10,▼-7,▼-41.18%,3574,1960,5534,2511,9.8,10.5,23,2.6
TXO,202210W1,12700,Call,-,-,-,-,845,-,-,0,0,0,0,815,870,-,-
TXO,202210W1,12700,Put,6.1,16,5.2,13.5,13.5,▼-7.5,▼-35.71%,4275,2178,6453,3159,13.5,14.5,30,3.2
TXO,202210W1,12800,Call,-,-,-,-,750,-,-,24,0,24,25,720,775,790,680
TXO,202210W1,12800,Put,8.4,21.5,7.8,19,19,▼-10,▼-34.48%,5930,3313,9243,4066,18,19,40,4.7
TXO,202210W1,12900,Call,-,-,-,-,655,-,-,4,0,4,2,650,710,650,590
TXO,202210W1,12900,Put,12.5,29,11,25.5,25.5,▼-13.5,▼-34.62%,6284,5120,11404,4156,25.5,26,53,6.5
TXO,202210W1,13000,Call,665,665,530,560,560,▼-15,▼-2.61%,47,36,83,27,487,620,665,505
TXO,202210W1,13000,Put,18,39.5,16,33.5,33.5,▼-16.5,▼-33.00%,13381,12771,26152,7038,34,34.5,68,9.2
TXO,202210W1,13100,Call,505,525,465,468,475,▼-18,▼-3.70%,50,7,57,51,398,535,535,465
TXO,202210W1,13100,Put,26,52,23.5,45.5,45.5,▼-19.5,▼-30.00%,8142,10320,18462,4532,45,45.5,87,11
TXO,202210W1,13150,Call,408,476,408,422,432,▼-18,▼-4.09%,0,10,10,4,355,498,476,408
TXO,202210W1,13150,Put,33,59,28,52,52,▼-23,▼-30.67%,0,4591,4591,1663,52,53,59,28
TXO,202210W1,13200,Call,495,495,382,405,390,▼-1,▼-0.25%,164,80,244,85,337,409,499,348
TXO,202210W1,13200,Put,37,72,32,60,60,▼-23,▼-27.71%,10762,8250,19012,4149,60,61,111,20
TXO,202210W1,13250,Call,358,395,320,349,349,▼-12,▼-3.32%,0,15,15,6,319,423,395,320
TXO,202210W1,13250,Put,44,80,38,69,69,▼-14,▼-16.87%,0,3132,3132,651,69,71,80,38
TXO,202210W1,13300,Call,400,420,278,303,311,▼-30,▼-9.01%,903,515,1418,265,294,339,550,276
TXO,202210W1,13300,Put,52,95,44.5,81,81,▼-26,▼-24.30%,9926,11545,21471,3164,80,82,140,28
TXO,202210W1,13350,Call,363,365,242,262,275,▼-25,▼-8.71%,0,124,124,29,194,303,365,242
TXO,202210W1,13350,Put,62,108,53,95,95,▼-14,▼-12.84%,0,3476,3476,785,93,95,108,53
TXO,202210W1,13400,Call,332,340,209,237,237,▼-23,▼-8.85%,942,1163,2105,431,232,238,386,209
TXO,202210W1,13400,Put,71,124,62,110,110,▼-30,▼-21.43%,6922,11960,18882,3030,107,110,178,38
TXO,202210W1,13450,Call,285,301,175,201,201,▼-27,▼-11.84%,1715,2077,3792,855,202,205,315,175
TXO,202210W1,13450,Put,80,144,73,124,124,▼-32,▼-20.51%,5542,7575,13117,1799,123,125,198,47
TXO,202210W1,13500,Call,257,272,149,172,172,▼-25,▼-12.69%,3935,5696,9631,2210,172,174,375,149
TXO,202210W1,13500,Put,96,166,81,143,143,▼-32,▼-18.29%,7259,13401,20660,2707,142,144,222,56
TXO,202210W1,13550,Call,215,228,121,145,145,▼-22,▼-13.17%,3861,5242,9103,2004,141,145,275,121
TXO,202210W1,13550,Put,110,186,97,165,165,▼-31,▼-15.82%,4900,6142,11042,1279,165,166,244,53
TXO,202210W1,13600,Call,184,194,97,119,119,▼-24,▼-16.78%,5439,8229,13668,2609,118,119,261,97
TXO,202210W1,13600,Put,123,213,113,190,190,▼-28,▼-12.84%,3208,6637,9845,1878,187,190,275,75
TXO,202210W1,13650,Call,151,166,77,93,93,▼-28,▼-23.14%,4937,11774,16711,3475,92,96,212,77
TXO,202210W1,13650,Put,149,243,133,213,213,▼-30,▼-12.35%,1050,3907,4957,879,214,218,303,91
TXO,202210W1,13700,Call,132,135,60,74,74,▼-24,▼-24.49%,11262,16915,28177,5428,74,75,230,60
TXO,202210W1,13700,Put,172,272,155,243,243,▼-25,▼-9.33%,749,3059,3808,693,240,248,333,101
TXO,202210W1,13750,Call,108,111,45,58,58,▼-22,▼-27.50%,6107,12974,19081,4009,57,58,199,45
TXO,202210W1,13750,Put,202,310,182,284,278,▼-21,▼-6.89%,691,2186,2877,554,268,284,373,138
TXO,202210W1,13800,Call,87,89,32.5,42.5,42.5,▼-21.5,▼-33.59%,10026,15442,25468,5499,42.5,43,198,32.5
TXO,202210W1,13800,Put,229,350,209,318,312,▼-20,▼-5.92%,165,698,863,294,239,321,408,111
TXO,202210W1,13850,Call,63,69,22.5,31.5,31.5,▼-17.5,▼-35.71%,7654,12041,19695,4725,29.5,31,162,22.5
TXO,202210W1,13850,Put,261,376,240,353,353,▼-21,▼-5.61%,86,296,382,85,278,429,445,187
TXO,202210W1,13900,Call,51,52,15.5,21.5,21.5,▼-16.5,▼-43.42%,8107,14519,22626,8018,20.5,22,142,15.5
TXO,202210W1,13900,Put,295,430,278,400,391,▼-17,▼-4.08%,101,462,563,194,319,470,484,183
TXO,202210W1,13950,Call,38,38.5,10.5,14,14,▼-13,▼-48.15%,7953,10139,18092,6354,14,14.5,116,10.5
TXO,202210W1,13950,Put,332,474,329,440,435,▼-12,▼-2.65%,22,115,137,86,362,505,498,272
TXO,202210W1,14000,Call,26.5,29,7.1,10.5,10.5,▼-11,▼-51.16%,8677,13725,22402,7821,9.7,11,95,7.1
TXO,202210W1,14000,Put,384,520,350,485,485,▼-15,▼-3.00%,101,73,174,76,407,550,550,231
TXO,202210W1,14050,Call,18.5,19,5,7.2,7.2,▼-7.3,▼-50.34%,2913,4710,7623,4327,6.3,7.3,76,5
TXO,202210W1,14050,Put,426,545,426,545,525,▲+5,▲+0.93%,23,5,28,19,453,560,575,426
TXO,202210W1,14100,Call,11.5,13,3.6,4.9,4.9,▼-5.1,▼-51.00%,3474,5388,8862,5254,4.7,5,59,3.6
TXO,202210W1,14100,Put,550,585,550,585,575,0,0%,12,3,15,11,505,605,645,358
TXO,202210W1,14150,Call,9.1,9.1,2.7,4,4,▼-3.3,▼-45.21%,1266,2534,3800,2891,3.1,3.9,44.5,2.7
TXO,202210W1,14150,Put,570,570,550,560,625,▼-70,▼-11.11%,0,6,6,8,595,655,570,347
TXO,202210W1,14200,Call,6.2,6.2,2.1,2.7,2.7,▼-2.5,▼-48.08%,1617,3170,4787,4422,2.7,2.8,32.5,2.1
TXO,202210W1,14200,Put,640,650,600,610,675,▼-70,▼-10.29%,27,14,41,34,615,705,695,445
TXO,202210W1,14300,Call,2.9,3.2,1.4,1.9,1.9,▼-1.1,▼-36.67%,966,2616,3582,4283,1.7,2,17,1.4
TXO,202210W1,14300,Put,770,770,700,750,770,▼-30,▼-3.85%,3,9,12,14,735,795,790,665
TXO,202210W1,14400,Call,1.3,1.9,1.1,1.3,1.3,▼-0.6,▼-31.58%,1171,1530,2701,2763,1.1,1.4,9.5,1.1
TXO,202210W1,14400,Put,-,-,-,-,870,-,-,0,0,0,0,835,895,-,-
TXO,202210W1,14500,Call,1.1,1.3,0.8,1,1,▼-0.5,▼-33.33%,547,777,1324,1326,0.8,1.1,6.9,0.8
TXO,202210W1,14500,Put,-,-,-,-,970,-,-,71,0,71,15,935,995,975,840
TXO,202210W1,14600,Call,1,1,0.6,0.8,0.8,▼-0.3,▼-27.27%,184,495,679,984,0.4,0.9,4.9,0.6
TXO,202210W1,14600,Put,-,-,-,-,1070,-,-,0,0,0,0,1030,1100,-,-
TXO,202210W1,14700,Call,0.7,0.8,0.6,0.6,0.6,▼-0.4,▼-40.00%,41,122,163,796,0.6,0.7,2.1,0.6
TXO,202210W1,14700,Put,-,-,-,-,1170,-,-,0,0,0,0,1140,1200,-,-
TXO,202210W1,14800,Call,0.8,0.8,0.8,0.8,0.5,▲+0.2,▲+33.33%,45,1,46,204,0.4,0.7,1.4,0.5
TXO,202210W1,14800,Put,-,-,-,-,1270,-,-,0,0,0,0,1240,1300,-,-
TXO,202210W1,14900,Call,-,-,-,-,0.4,-,-,72,0,72,161,0.3,0.7,1.2,0.4
TXO,202210W1,14900,Put,-,-,-,-,1370,-,-,0,0,0,0,1340,1400,-,-
TXO,202210W1,15000,Call,-,-,-,-,0.3,-,-,16,0,16,67,0.2,0.7,1.1,0.3
TXO,202210W1,15000,Put,-,-,-,-,1470,-,-,0,0,0,0,1440,1500,-,-
TXO,202210W1,15100,Call,0.2,0.2,0.2,0.2,0.2,0,0%,0,2,2,2,-,0.6,0.2,0.2
TXO,202210W1,15100,Put,-,-,-,-,1570,-,-,0,0,0,0,1540,1600,-,-
TXO,202210W1,15200,Call,-,-,-,-,0.1,-,-,1,0,1,1,-,0.6,0.3,0.3
TXO,202210W1,15200,Put,-,-,-,-,1670,-,-,0,0,0,0,1640,1700,-,-
TXO,202210W1,15300,Call,0.3,0.3,0.1,0.1,0.1,0,-,204,4,208,3,-,0.6,0.3,0.1
TXO,202210W1,15300,Put,-,-,-,-,1770,-,-,0,0,0,0,1740,1800,-,-
TXO,202210,11400,Call,2160,2160,2160,2160,2130,▲+30,▲+1.41%,0,3,3,3,2090,2170,2160,2160
TXO,202210,11400,Put,5.4,11,5.4,9.7,9.7,▼-1.3,▼-11.82%,0,944,944,856,9.5,10,11,5.4
TXO,202210,11500,Call,2060,2060,2060,2060,2030,▲+30,▲+1.48%,0,3,3,3,1990,2070,2060,2060
TXO,202210,11500,Put,6.5,12.5,6.5,11,11,▼-1,▼-8.33%,0,273,273,229,6.8,12,12.5,6.5
TXO,202210,11600,Call,-,-,-,-,1930,-,-,0,0,0,0,1890,1970,-,-
TXO,202210,11600,Put,8.8,14.5,7.8,13,13,▼-2.5,▼-16.13%,0,410,410,137,10,18,14.5,7.8
TXO,202210,11700,Call,-,-,-,-,1840,-,-,0,0,0,0,1790,1880,-,-
TXO,202210,11700,Put,9.1,17,9,15,15,▼-0.5,▼-3.23%,277,887,1164,696,13,17.5,21.5,4
TXO,202210,11800,Call,-,-,-,-,1740,-,-,0,0,0,0,1710,1780,-,-
TXO,202210,11800,Put,10,20,10,17,17,▼-1.5,▼-8.11%,199,832,1031,397,12,21,26.5,6.2
TXO,202210,11900,Call,-,-,-,-,1640,-,-,0,0,0,0,1600,1680,-,-
TXO,202210,11900,Put,13,23,13,19.5,19.5,▼-4.5,▼-18.75%,253,559,812,536,17.5,21,30,7.5
TXO,202210,12000,Call,-,-,-,-,1550,-,-,0,0,0,0,1510,1620,-,-
TXO,202210,12000,Put,16,28,15.5,24.5,24.5,▼-2.5,▼-9.26%,752,1900,2652,2911,18.5,25,36,4.1
TXO,202210,12100,Call,-,-,-,-,1450,-,-,0,0,0,0,1410,1490,-,-
TXO,202210,12100,Put,16.5,33,16.5,28,28,▼-5,▼-15.15%,439,356,795,532,27.5,39.5,41,5.6
TXO,202210,12200,Call,-,-,-,-,1360,-,-,0,0,0,1,1320,1430,2670,2160
