契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211W4,12000,Call,-,-,-,-,2540,-,-,0,0,0,0,2460,2620,-,-
TXO,202211W4,12000,Put,0.4,0.4,0.4,0.4,0.1,▲+0.3,-,0,14,14,431,-,0.4,8,0.1
TXO,202211W4,12100,Call,-,-,-,-,2440,-,-,0,0,0,0,2360,2520,-,-
TXO,202211W4,12100,Put,-,-,-,-,0.1,-,-,0,0,0,256,-,0.6,6.1,0.2
TXO,202211W4,12200,Call,-,-,-,-,2340,-,-,0,0,0,0,2260,2420,-,-
TXO,202211W4,12200,Put,-,-,-,-,0.1,-,-,0,0,0,124,-,0.4,7,0.2
TXO,202211W4,12300,Call,-,-,-,-,2240,-,-,0,0,0,0,2160,2320,-,-
TXO,202211W4,12300,Put,-,-,-,-,0.1,-,-,0,0,0,180,-,0.6,9.9,0.2
TXO,202211W4,12400,Call,-,-,-,-,2140,-,-,0,0,0,0,2060,2220,-,-
TXO,202211W4,12400,Put,-,-,-,-,0.1,-,-,0,0,0,287,-,0.6,13.5,0.2
TXO,202211W4,12500,Call,-,-,-,-,2040,-,-,0,0,0,1,1960,2120,2000,955
TXO,202211W4,12500,Put,-,-,-,-,0.1,-,-,0,0,0,419,-,0.6,17,0.2
TXO,202211W4,12600,Call,-,-,-,-,1940,-,-,0,0,0,0,1860,2020,1910,960
TXO,202211W4,12600,Put,-,-,-,-,0.1,-,-,0,0,0,540,-,0.6,22,0.1
TXO,202211W4,12700,Call,-,-,-,-,1840,-,-,0,0,0,0,1760,1920,1810,775
TXO,202211W4,12700,Put,-,-,-,-,0.1,-,-,0,0,0,314,-,0.6,30,0.2
TXO,202211W4,12800,Call,-,-,-,-,1740,-,-,0,0,0,0,1660,1820,1680,675
TXO,202211W4,12800,Put,-,-,-,-,0.2,-,-,0,0,0,424,-,0.6,41,0.2
TXO,202211W4,12900,Call,-,-,-,-,1640,-,-,0,0,0,0,1560,1720,-,-
TXO,202211W4,12900,Put,0.3,0.3,0.2,0.2,0.2,0,0%,0,241,241,736,-,0.6,53,0.2
TXO,202211W4,12950,Call,-,-,-,-,1590,-,-,0,0,0,0,1510,1670,-,-
TXO,202211W4,12950,Put,0.2,0.2,0.2,0.2,0.2,0,0%,0,270,270,410,-,0.6,61,0.2
TXO,202211W4,13000,Call,-,-,-,-,1540,-,-,0,0,0,40,1460,1620,990,505
TXO,202211W4,13000,Put,0.2,0.6,0.2,0.6,0.2,▲+0.4,▲+200.00%,14,66,80,1345,0.1,0.6,71,0.2
TXO,202211W4,13050,Call,-,-,-,-,1490,-,-,0,0,0,0,1410,1570,464,464
TXO,202211W4,13050,Put,0.2,0.2,0.2,0.2,0.2,0,0%,1,70,71,409,-,0.6,80,0.2
TXO,202211W4,13100,Call,-,-,-,-,1440,-,-,0,0,0,0,1360,1520,1030,980
TXO,202211W4,13100,Put,0.2,0.2,0.2,0.2,0.2,0,0%,7,1,8,442,-,0.2,97,0.1
TXO,202211W4,13150,Call,-,-,-,-,1390,-,-,0,0,0,0,1310,1470,-,-
TXO,202211W4,13150,Put,0.2,0.2,0.2,0.2,0.2,0,0%,0,194,194,219,-,0.6,105,0.2
TXO,202211W4,13200,Call,-,-,-,-,1340,-,-,0,0,0,2,1260,1420,1440,376
TXO,202211W4,13200,Put,0.2,0.6,0.2,0.2,0.2,0,0%,1,117,118,1010,0.1,0.6,118,0.2
TXO,202211W4,13250,Call,-,-,-,-,1290,-,-,0,0,0,0,1210,1370,645,329
TXO,202211W4,13250,Put,0.2,0.2,0.2,0.2,0.2,0,0%,4,61,65,892,0.2,0.6,134,0.2
TXO,202211W4,13300,Call,-,-,-,-,1240,-,-,0,0,0,3,1160,1320,1290,288
TXO,202211W4,13300,Put,0.2,0.5,0.2,0.2,0.2,0,0%,6,104,110,2073,0.1,0.5,164,0.1
TXO,202211W4,13350,Call,-,-,-,-,1190,-,-,0,0,0,7,1110,1270,1120,256
TXO,202211W4,13350,Put,0.2,0.2,0.1,0.2,0.2,▼-0.1,▼-33.33%,2,30,32,1166,-,0.6,171,0.1
TXO,202211W4,13400,Call,-,-,-,-,1140,-,-,0,0,0,19,1060,1220,1280,166
TXO,202211W4,13400,Put,0.2,0.3,0.1,0.1,0.2,▼-0.4,▼-80.00%,5,70,75,2697,0.1,0.6,193,0.1
TXO,202211W4,13450,Call,1070,1070,1070,1070,1090,▲+50,▲+4.90%,0,2,2,42,1010,1170,1280,168
TXO,202211W4,13450,Put,0.3,0.6,0.1,0.1,0.2,▼-0.4,▼-80.00%,0,43,43,1530,0.1,0.6,217,0.1
TXO,202211W4,13500,Call,-,-,-,-,1040,-,-,0,0,0,141,1030,1120,1230,169
TXO,202211W4,13500,Put,0.5,0.5,0.1,0.2,0.2,▼-0.3,▼-60.00%,3,176,179,2958,0.1,0.2,250,0.1
TXO,202211W4,13550,Call,-,-,-,-,990,-,-,5,0,5,158,905,1070,1120,146
TXO,202211W4,13550,Put,0.5,0.5,0.1,0.2,0.2,▼-0.3,▼-60.00%,4,222,226,731,0.2,0.5,265,0.1
TXO,202211W4,13600,Call,-,-,-,-,940,-,-,5,0,5,80,855,1020,1130,46
TXO,202211W4,13600,Put,0.6,0.6,0.1,0.3,0.3,▼-0.2,▼-40.00%,28,255,283,1289,0.2,0.6,296,0.1
TXO,202211W4,13650,Call,790,895,790,890,890,▲+70,▲+8.54%,0,6,6,122,880,895,1050,105
TXO,202211W4,13650,Put,0.6,0.8,0.1,0.1,0.3,▼-0.6,▼-85.71%,10,165,175,1425,0.2,0.6,331,0.1
TXO,202211W4,13700,Call,845,845,820,845,840,▲+75,▲+9.74%,0,9,9,186,830,845,1080,88
TXO,202211W4,13700,Put,2.2,2.2,0.2,0.7,0.3,0,0%,16,318,334,2026,0.2,0.7,352,0.2
TXO,202211W4,13750,Call,665,670,665,670,790,▼-50,▼-6.94%,0,2,2,181,780,795,1000,74
TXO,202211W4,13750,Put,0.7,0.8,0.1,0.1,0.3,▼-0.6,▼-85.71%,8,192,200,1574,0.2,0.6,350,0.1
TXO,202211W4,13800,Call,615,740,600,740,740,▲+70,▲+10.45%,0,27,27,476,730,745,965,60
TXO,202211W4,13800,Put,1,1.7,0.1,0.1,0.3,▼-1.1,▼-91.67%,129,534,663,3050,0.1,0.8,385,0.1
TXO,202211W4,13850,Call,-,-,-,-,690,-,-,0,0,0,262,605,770,935,50
TXO,202211W4,13850,Put,1.5,1.6,0.1,0.1,0.3,▼-2.1,▼-95.45%,133,543,676,2296,0.1,0.4,401,0.1
TXO,202211W4,13900,Call,580,645,540,635,640,▲+65,▲+11.40%,6,18,24,183,630,645,890,34
TXO,202211W4,13900,Put,1.5,2.1,0.2,0.3,0.3,▼-2.1,▼-87.50%,151,1244,1395,5570,0.2,0.7,495,0.2
TXO,202211W4,13950,Call,487,585,475,585,590,▲+65,▲+12.50%,1,23,24,284,580,595,840,32.5
TXO,202211W4,13950,Put,1,2.8,0.3,1,0.7,▼-2.6,▼-72.22%,389,1423,1812,3300,0.4,0.9,287,0.3
TXO,202211W4,14000,Call,525,535,417,530,540,▲+59,▲+12.53%,13,30,43,661,530,545,880,24
TXO,202211W4,14000,Put,2.3,4.2,0.4,0.8,0.8,▼-4.2,▼-84.00%,842,5432,6274,8144,0.8,0.9,595,0.4
TXO,202211W4,14050,Call,367,484,365,484,490,▲+61,▲+14.42%,2,9,11,153,401,500,575,195
TXO,202211W4,14050,Put,3.5,5.9,0.3,1.4,0.8,▼-5.5,▼-79.71%,1300,2854,4154,4028,0.3,1.2,169,0.3
TXO,202211W4,14100,Call,344,449,315,435,440,▲+61,▲+16.31%,35,92,127,382,421,442,700,12.5
TXO,202211W4,14100,Put,4,8.8,0.5,1,1,▼-8.7,▼-89.69%,1750,18034,19784,7051,0.8,1.2,450,0.5
TXO,202211W4,14150,Call,261,392,261,390,390,▲+58,▲+17.47%,15,30,45,194,374,401,675,139
TXO,202211W4,14150,Put,6,13,0.8,0.8,1.4,▼-12.2,▼-93.85%,2707,19095,21802,4721,0.6,1.4,218,0.8
TXO,202211W4,14200,Call,243,354,221,340,340,▲+53,▲+18.47%,262,559,821,674,328,349,625,3.1
TXO,202211W4,14200,Put,9.5,19,1.6,1.9,1.9,▼-17.1,▼-90.00%,7446,27329,34775,7940,1.8,2,775,1.6
TXO,202211W4,14250,Call,244,302,178,293,293,▲+53,▲+22.08%,250,1063,1313,302,273,303,580,98
TXO,202211W4,14250,Put,15.5,27.5,2.9,3.3,3.3,▼-23.2,▼-87.55%,5416,22609,28025,7782,3,3.4,241,2.9
TXO,202211W4,14300,Call,211,262,137,245,245,▲+45,▲+22.50%,585,2622,3207,534,238,246,555,5.1
TXO,202211W4,14300,Put,18.5,39,5.3,5.7,5.7,▼-29.3,▼-83.71%,7918,28961,36879,9949,5.7,5.8,398,5.3
TXO,202211W4,14350,Call,165,216,103,196,196,▲+34,▲+20.99%,1909,6556,8465,898,192,206,500,68
TXO,202211W4,14350,Put,31.5,55,8.5,10,10,▼-37.5,▼-78.95%,7588,24249,31837,5685,9.1,10,296,8.5
TXO,202211W4,14400,Call,129,171,73,152,152,▲+24,▲+18.75%,5172,17731,22903,3070,151,155,475,0.7
TXO,202211W4,14400,Put,41.5,76,14.5,16,16,▼-48,▼-75.00%,10579,34855,45434,8862,15.5,17,965,14.5
TXO,202211W4,14450,Call,96,131,48,112,112,▲+16,▲+16.67%,8869,23325,32194,3784,112,114,438,48
TXO,202211W4,14450,Put,58,102,24,25.5,25.5,▼-58.5,▼-69.64%,10209,30305,40514,7852,26.5,27,297,24
TXO,202211W4,14500,Call,66,94,29.5,77,77,▲+5,▲+6.94%,13972,40942,54914,7097,76,80,403,1.9
TXO,202211W4,14500,Put,88,134,37.5,41,41,▼-68,▼-62.39%,7667,35367,43034,8283,41,42,1070,37.5
TXO,202211W4,14550,Call,45,64,16.5,49.5,49.5,▼-0.5,▼-1.00%,9536,31660,41196,6114,49,49.5,372,16.5
TXO,202211W4,14550,Put,107,170,57,61,61,▼-76,▼-55.47%,2582,14917,17499,3392,62,65,274,57
TXO,202211W4,14600,Call,27.5,39.5,8.8,28,28,▼-7.5,▼-21.13%,12707,35946,48653,11359,28,29,340,1.9
TXO,202211W4,14600,Put,143,212,84,96,96,▼-76,▼-44.19%,4818,10179,14997,2654,90,96,1160,83
TXO,202211W4,14650,Call,17,23.5,4.3,14.5,14.5,▼-9,▼-38.30%,7208,22699,29907,9505,14.5,15.5,195,4.3
TXO,202211W4,14650,Put,188,258,117,135,129,▼-77,▼-36.32%,599,3790,4389,1144,126,135,320,104
TXO,202211W4,14700,Call,7.9,13,2.8,7.6,7.6,▼-7.9,▼-50.97%,8167,16391,24558,10703,7.4,7.8,284,1.5
TXO,202211W4,14700,Put,224,301,157,172,172,▼-76,▼-30.65%,246,2243,2489,1035,164,175,1260,128
TXO,202211W4,14750,Call,5.6,6.8,1.8,3.8,3.8,▼-6.1,▼-61.62%,3303,8262,11565,6907,3.8,4.3,148,1.8
TXO,202211W4,14750,Put,339,352,201,215,220,▼-81,▼-27.36%,93,240,333,321,203,230,398,154
TXO,202211W4,14800,Call,3.6,3.7,1.3,1.9,1.9,▼-4.7,▼-71.21%,2723,6874,9597,8948,1.9,2.1,239,0.8
TXO,202211W4,14800,Put,316,396,249,270,270,▼-76,▼-21.97%,22,383,405,307,251,279,815,185
TXO,202211W4,14850,Call,2.6,2.6,1.2,1.6,1.6,▼-3.1,▼-65.96%,1531,4557,6088,6991,1.2,1.5,115,1.2
TXO,202211W4,14850,Put,394,394,316,327,320,▼-62,▼-15.94%,10,27,37,160,301,331,474,241
TXO,202211W4,14900,Call,2,2.6,0.8,0.9,0.9,▼-2.4,▼-72.73%,1104,3407,4511,6838,0.8,1,196,0.8
TXO,202211W4,14900,Put,408,498,350,384,370,▼-55,▼-12.53%,6,70,76,60,279,377,525,274
