契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209W1,13400,Call,-,-,-,-,1380,-,-,0,0,0,0,1370,1390,-,-
TXO,202209W1,13400,Put,1.8,2.6,1.4,2.5,2.5,▲+1.8,▲+257.14%,54,700,754,626,2,2.4,3.2,0.7
TXO,202209W1,13500,Call,-,-,-,-,1280,-,-,0,0,0,0,1270,1290,-,-
TXO,202209W1,13500,Put,2.9,3.3,2.4,3,3,▲+2,▲+200.00%,65,388,453,359,3,3.1,3.3,0.9
TXO,202209W1,13600,Call,-,-,-,-,1180,-,-,0,0,0,0,1170,1190,-,-
TXO,202209W1,13600,Put,3,4.2,2.3,3.8,3.8,▲+2.4,▲+171.43%,15,607,622,509,3.5,3.9,4.2,1.2
TXO,202209W1,13700,Call,-,-,-,-,1080,-,-,0,0,0,0,1070,1090,-,-
TXO,202209W1,13700,Put,5.1,5.5,3,4.9,4.9,▲+3,▲+157.89%,154,2246,2400,1698,4.7,4.9,5.5,1.5
TXO,202209W1,13800,Call,-,-,-,-,985,-,-,0,0,0,0,975,990,-,-
TXO,202209W1,13800,Put,4,8.4,4,7,7,▲+5,▲+250.00%,635,2459,3094,2158,5.3,7,8.4,1.5
TXO,202209W1,13900,Call,-,-,-,-,885,-,-,0,0,0,0,875,890,-,-
TXO,202209W1,13900,Put,3,12.5,3,9.3,9.3,▲+6.9,▲+287.50%,589,4127,4716,4265,8.2,9,12.5,2.1
TXO,202209W1,14000,Call,-,-,-,-,790,-,-,0,0,0,0,780,795,-,-
TXO,202209W1,14000,Put,5.3,18,5.3,13,13,▲+9.8,▲+306.25%,1307,5633,6940,4734,12.5,13.5,18,1.3
TXO,202209W1,14100,Call,710,710,680,680,690,▼-300,▼-30.61%,0,3,3,2,685,700,710,680
TXO,202209W1,14100,Put,8.5,25.5,8.5,18.5,18.5,▲+14,▲+311.11%,778,4695,5473,2320,18.5,20,25.5,3.8
TXO,202209W1,14200,Call,620,650,560,560,600,▼-320,▼-36.36%,0,39,39,10,595,610,650,560
TXO,202209W1,14200,Put,12,36,12,26,26,▲+19.5,▲+300.00%,1434,9401,10835,4007,25.5,26,36,5.8
TXO,202209W1,14300,Call,555,555,468,510,510,▼-270,▼-34.62%,3,22,25,11,505,520,715,468
TXO,202209W1,14300,Put,20,50,20,36,36,▲+27,▲+300.00%,3276,10582,13858,5459,36,37,50,8.5
TXO,202209W1,14400,Call,462,480,408,429,429,▼-251,▼-36.91%,2,32,34,26,416,434,680,408
TXO,202209W1,14400,Put,29.5,68,29.5,51,51,▲+37,▲+264.29%,5551,11469,17020,5708,50,51,68,11.5
TXO,202209W1,14500,Call,354,380,306,345,345,▼-245,▼-41.53%,4,145,149,87,336,348,590,306
TXO,202209W1,14500,Put,43.5,93,43.5,69,69,▲+48,▲+228.57%,7498,13445,20943,5402,67,70,93,17
TXO,202209W1,14550,Call,320,345,279,304,304,▼-246,▼-44.73%,8,114,122,55,297,313,520,279
TXO,202209W1,14550,Put,50,105,50,81,81,▲+56,▲+224.00%,3473,7050,10523,2247,79,82,105,21
TXO,202209W1,14600,Call,285,305,240,267,267,▼-238,▼-47.13%,16,260,276,140,261,272,490,240
TXO,202209W1,14600,Put,61,122,61,93,93,▲+61.5,▲+195.24%,5130,10494,15624,3099,94,96,122,25.5
TXO,202209W1,14650,Call,251,274,207,233,233,▼-226,▼-49.24%,28,527,555,286,228,242,492,207
TXO,202209W1,14650,Put,70,140,70,108,108,▲+71.5,▲+195.89%,3350,6526,9876,1902,108,113,140,29.5
TXO,202209W1,14700,Call,197,241,177,205,205,▼-214,▼-51.07%,85,1649,1734,624,198,205,447,177
TXO,202209W1,14700,Put,89,160,86,128,128,▲+83,▲+184.44%,7014,12417,19431,3405,126,128,160,35.5
TXO,202209W1,14750,Call,210,210,149,173,173,▼-202,▼-53.87%,44,5462,5506,2402,172,174,416,149
TXO,202209W1,14750,Put,107,184,105,147,147,▲+95,▲+182.69%,4118,6184,10302,1337,147,151,184,43.5
TXO,202209W1,14800,Call,180,182,125,146,146,▼-194,▼-57.06%,292,9499,9791,2922,144,146,373,125
TXO,202209W1,14800,Put,124,208,120,168,168,▲+105,▲+166.67%,9217,9995,19212,3091,167,173,208,52
TXO,202209W1,14850,Call,180,180,103,120,120,▼-180,▼-60.00%,187,5356,5543,1558,119,120,319,103
TXO,202209W1,14850,Put,131,237,131,195,195,▲+121,▲+163.51%,5388,3822,9210,1432,195,201,237,59
TXO,202209W1,14900,Call,160,160,84,97,97,▼-164,▼-62.84%,608,10939,11547,3042,97,98,289,84
TXO,202209W1,14900,Put,156,267,156,222,222,▲+135,▲+155.17%,7393,3336,10729,1780,215,229,267,69
TXO,202209W1,14950,Call,150,150,45.5,80,80,▼-146,▼-64.60%,1281,7416,8697,2749,75,79,254,45.5
TXO,202209W1,14950,Put,192,299,179,255,255,▲+155,▲+155.00%,4445,1544,5989,954,246,255,299,85
TXO,202209W1,15000,Call,95,97,52,62,62,▼-130,▼-67.71%,5197,13181,18378,4607,62,63,225,52
TXO,202209W1,15000,Put,210,358,205,287,287,▲+168,▲+141.18%,6900,3092,9992,1821,279,297,358,98
TXO,202209W1,15050,Call,84,84,40,47,47,▼-118,▼-71.52%,4467,9972,14439,3775,46,48,191,40
TXO,202209W1,15050,Put,240,372,240,326,326,▲+188,▲+136.23%,2765,832,3597,530,314,326,372,115
TXO,202209W1,15100,Call,67,68,29.5,35.5,35.5,▼-95.5,▼-72.90%,8126,14941,23067,7246,35.5,36.5,160,29.5
TXO,202209W1,15100,Put,300,410,300,360,360,▲+202,▲+127.85%,3075,854,3929,566,352,362,410,133
TXO,202209W1,15150,Call,49,49,17,26,26,▼-83,▼-76.15%,7347,11216,18563,5499,26,27,132,17
TXO,202209W1,15150,Put,345,452,345,406,406,▲+221,▲+119.46%,734,355,1089,261,393,410,452,150
TXO,202209W1,15200,Call,38.5,38.5,16,19,19,▼-69,▼-78.41%,13447,18077,31524,12148,18.5,19,109,16
TXO,202209W1,15200,Put,377,495,377,455,445,▲+237,▲+108.72%,580,382,962,283,438,453,495,183
TXO,202209W1,15250,Call,30,30,11.5,14,14,▼-54,▼-79.41%,7660,8967,16627,5358,13.5,14.5,84,11.5
TXO,202209W1,15250,Put,483,530,450,530,490,▲+289,▲+119.92%,123,29,152,60,481,498,530,177
TXO,202209W1,15300,Call,22,22,8,10,10,▼-42,▼-80.77%,12715,12340,25055,6201,9.8,10,67,8
TXO,202209W1,15300,Put,428,575,428,525,535,▲+246,▲+88.17%,187,97,284,66,525,540,575,247
TXO,202209W1,15350,Call,14,14,6,7,7,▼-31,▼-81.58%,7011,6933,13944,4788,6.8,7,50,6
TXO,202209W1,15350,Put,570,595,570,595,585,▲+277,▲+87.11%,17,10,27,20,575,585,595,312
TXO,202209W1,15400,Call,8.5,9,4.3,5,5,▼-22,▼-81.48%,13267,7311,20578,9419,4.8,5,36.5,4.3
TXO,202209W1,15400,Put,615,645,585,585,630,▲+233,▲+66.19%,40,33,73,25,620,635,645,319
TXO,202209W1,15450,Call,5.8,6,3.1,3.8,3.8,▼-15.2,▼-80.00%,0,2227,2227,1762,3.6,3.9,6,3.1
TXO,202209W1,15450,Put,-,-,-,-,680,-,-,0,0,0,0,670,685,-,-
TXO,202209W1,15500,Call,4.1,4.3,2.4,2.9,2.9,▼-10.1,▼-77.69%,5379,6401,11780,5727,2.8,3,18,2.4
TXO,202209W1,15500,Put,725,725,725,725,730,▲+285,▲+64.77%,7,2,9,44,720,735,725,440
TXO,202209W1,15600,Call,2.7,6,1.2,1.9,1.9,▼-4.2,▼-68.85%,2577,2875,5452,3585,1.9,2,8.5,1.2
TXO,202209W1,15600,Put,-,-,-,-,830,-,-,0,0,0,62,820,835,570,505
TXO,202209W1,15700,Call,1.3,1.8,1.1,1.4,1.4,▼-1.8,▼-56.25%,744,2730,3474,2868,1.1,1.5,4.5,0.7
TXO,202209W1,15700,Put,-,-,-,-,930,-,-,1,0,1,41,920,935,710,630
TXO,202209W1,15800,Call,1.2,1.3,0.9,1,1,▼-0.9,▼-47.37%,832,801,1633,1492,0.7,1.1,2.7,0.9
TXO,202209W1,15800,Put,1010,1040,1010,1040,1030,▲+310,▲+42.47%,0,2,2,0,1020,1040,1040,1010
TXO,202209W1,15900,Call,0.1,0.9,0.1,0.9,0.9,▼-0.4,▼-30.77%,596,154,750,1952,0.2,1,1.9,0.1
TXO,202209W1,15900,Put,-,-,-,-,1130,-,-,0,0,0,0,1120,1140,-,-
TXO,202209W1,16000,Call,0.7,0.8,0.7,0.7,0.7,▼-0.3,▼-30.00%,34,9,43,135,0.2,0.8,1.3,0.7
TXO,202209W1,16000,Put,-,-,-,-,1230,-,-,0,0,0,0,1220,1240,-,-
TXO,202209W1,16100,Call,0.6,0.6,0.5,0.5,0.5,▼-0.2,▼-28.57%,24,13,37,119,-,0.6,1,0.4
TXO,202209W1,16100,Put,-,-,-,-,1330,-,-,0,0,0,0,1320,1340,-,-
TXO,202209W1,16200,Call,-,-,-,-,0.3,-,-,0,0,0,69,-,0.6,0.8,0.6
