契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202210W2,12200,Call,-,-,-,-,910,-,-,0,0,0,0,850,965,-,-
TXO,202210W2,12200,Put,0.7,1.5,0.5,1.5,1.5,▲+0.7,▲+87.50%,186,251,437,715,0.5,1.4,2.9,0.5
TXO,202210W2,12300,Call,-,-,-,-,810,-,-,0,0,0,0,750,865,-,-
TXO,202210W2,12300,Put,1.4,2,1.2,1.4,1.5,▲+0.4,▲+40.00%,82,187,269,227,0.6,1.5,2,0.8
TXO,202210W2,12400,Call,-,-,-,-,710,-,-,0,0,0,0,650,765,-,-
TXO,202210W2,12400,Put,1.2,2.8,1,2,2,▲+0.8,▲+66.67%,101,799,900,764,1.4,2.1,3,0.8
TXO,202210W2,12500,Call,625,635,615,625,610,▼-575,▼-47.92%,0,4,4,3,550,675,635,615
TXO,202210W2,12500,Put,2.8,4.3,1.2,3,3,▲+1.6,▲+114.29%,176,2778,2954,2531,2.8,3.1,5.7,1
TXO,202210W2,12600,Call,-,-,-,-,515,-,-,0,0,0,0,505,520,-,-
TXO,202210W2,12600,Put,3.7,6.6,1,4.3,4.3,▲+2.5,▲+138.89%,333,4105,4438,2868,4.2,5,6.9,0.5
TXO,202210W2,12700,Call,515,515,417,417,417,▼-583,▼-58.30%,0,12,12,12,339,489,515,417
TXO,202210W2,12700,Put,4,10.5,2.5,8,8,▲+5.6,▲+233.33%,345,8168,8513,4122,7.4,8,10.5,1.3
TXO,202210W2,12800,Call,461,461,323,323,323,▼-577,▼-64.11%,0,27,27,15,311,323,461,323
TXO,202210W2,12800,Put,8.3,17.5,4.4,14,14,▲+11.2,▲+400.00%,848,16730,17578,6163,13,14,17.5,0.9
TXO,202210W2,12900,Call,398,398,231,236,236,▼-564,▼-70.50%,2,851,853,230,232,235,795,231
TXO,202210W2,12900,Put,13,32,8.1,26.5,26.5,▲+22.7,▲+597.37%,1389,25333,26722,6624,26.5,27,32,1.1
TXO,202210W2,13000,Call,323,327,154,157,157,▼-543,▼-77.57%,7,4284,4291,1048,156,157,725,154
TXO,202210W2,13000,Put,18,56,15,49,49,▲+43.4,▲+775.00%,4732,38251,42983,8535,49,50,56,2.5
TXO,202210W2,13100,Call,236,240,88,91,91,▼-514,▼-84.96%,0,12068,12068,5106,90,91,700,88
TXO,202210W2,13100,Put,34.5,92,27,84,84,▲+75.9,▲+937.04%,4890,34993,39883,5705,83,85,92,3
TXO,202210W2,13200,Call,142,164,46,46,46,▼-464,▼-90.98%,21,24268,24289,4845,45.5,46,590,46
TXO,202210W2,13200,Put,58,147,45.5,138,138,▲+125.5,"▲+1,004.00%",7598,28663,36261,4047,137,139,147,4.1
TXO,202210W2,13250,Call,111,132,30.5,31.5,31.5,▼-429.5,▼-93.17%,20,19845,19865,3761,31,31.5,710,30.5
TXO,202210W2,13250,Put,79,182,58,173,173,▲+156.5,▲+948.48%,6106,16009,22115,2406,171,174,182,5.8
TXO,202210W2,13300,Call,84,101,19.5,21.5,21.5,▼-395.5,▼-94.84%,364,33228,33592,6435,21,21.5,620,19.5
TXO,202210W2,13300,Put,98,221,80,213,213,▲+191,▲+868.18%,12133,19746,31879,3987,213,216,221,6.6
TXO,202210W2,13350,Call,60,74,13,14.5,14.5,▼-356.5,▼-96.09%,95,24069,24164,7623,14,15.5,600,13
TXO,202210W2,13350,Put,129,263,96,255,255,▲+229,▲+880.77%,8468,5595,14063,1378,253,256,263,6.9
TXO,202210W2,13400,Call,41.5,54,8.4,9.4,9.4,▼-320.6,▼-97.15%,2800,32766,35566,11253,8.8,9.4,570,8.4
TXO,202210W2,13400,Put,160,308,131,301,301,▲+266,▲+760.00%,16028,5696,21724,2213,301,303,308,10
TXO,202210W2,13450,Call,27,39.5,5.2,5.5,5.5,▼-282.5,▼-98.09%,2747,25314,28061,7761,5.4,5.8,510,5.2
TXO,202210W2,13450,Put,196,355,153,349,349,▲+305.5,▲+702.30%,10545,3837,14382,1475,345,424,355,14
TXO,202210W2,13500,Call,24,27,3.8,4,4,▼-253,▼-98.44%,7159,28766,35925,10177,3.9,4,472,3.8
TXO,202210W2,13500,Put,237,404,201,398,398,▲+343,▲+623.64%,20986,4972,25958,1809,396,398,404,17.5
TXO,202210W2,13550,Call,9.2,17,2.3,2.4,2.4,▼-213.6,▼-98.89%,6856,16334,23190,8358,2.3,2.5,433,2.3
TXO,202210W2,13550,Put,280,452,253,445,445,▲+376,▲+544.93%,9989,2665,12654,1976,432,447,452,20
TXO,202210W2,13600,Call,10,12,1.9,2.1,2.1,▼-175.9,▼-98.82%,12381,10553,22934,5866,1.8,2.2,385,1.9
TXO,202210W2,13600,Put,327,500,254,492,495,▲+408,▲+485.71%,16241,2433,18674,1751,491,495,500,25.5
TXO,202210W2,13650,Call,3,8,1.7,1.8,1.8,▼-144.2,▼-98.77%,10250,6674,16924,4099,1.8,1.9,343,1.7
TXO,202210W2,13650,Put,375,550,337,545,545,▲+443,▲+434.31%,10009,1028,11037,1604,540,570,550,31
TXO,202210W2,13700,Call,4.5,6,1.2,1.3,1.3,▼-117.7,▼-98.91%,18141,8499,26640,5761,1.1,1.5,299,1.2
TXO,202210W2,13700,Put,424,600,356,595,595,▲+470,▲+376.00%,9347,1354,10701,1509,585,595,600,41
TXO,202210W2,13750,Call,5,5,1.1,1.2,1.2,▼-92.8,▼-98.72%,13429,6044,19473,4078,1.2,1.4,263,1.1
TXO,202210W2,13750,Put,473,650,442,650,645,▲+501,▲+336.24%,3233,685,3918,1367,635,650,650,50
TXO,202210W2,13800,Call,3.2,5,0.7,0.9,0.9,▼-71.1,▼-98.75%,21034,7451,28485,7204,0.9,1.2,222,0.7
