契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202208W5,13400,Call,-,-,-,-,-,-,-,0,0,0,0,1580,1700,-,-
TXO,202208W5,13400,Put,0.4,0.4,0.2,0.2,-,▲+0.1,-,9,3,12,12,-,0.4,0.5,0.2
TXO,202208W5,13500,Call,-,-,-,-,-,-,-,0,0,0,1,1480,1600,1570,1570
TXO,202208W5,13500,Put,-,-,-,-,-,-,-,11,0,11,613,-,0.4,1.5,0.2
TXO,202208W5,13600,Call,-,-,-,-,-,-,-,0,0,0,1,1380,1500,1540,1540
TXO,202208W5,13600,Put,-,-,-,-,-,-,-,31,0,31,65,-,0.4,1.7,0.2
TXO,202208W5,13700,Call,-,-,-,-,-,-,-,0,0,0,0,1280,1400,-,-
TXO,202208W5,13700,Put,-,-,-,-,-,-,-,22,0,22,241,-,0.4,2,0.2
TXO,202208W5,13800,Call,-,-,-,-,-,-,-,0,0,0,0,1180,1300,-,-
TXO,202208W5,13800,Put,-,-,-,-,-,-,-,17,0,17,285,-,0.4,2.4,0.2
TXO,202208W5,13900,Call,-,-,-,-,-,-,-,0,0,0,0,1080,1200,-,-
TXO,202208W5,13900,Put,-,-,-,-,-,-,-,24,0,24,165,-,0.5,3.7,0.1
TXO,202208W5,14000,Call,-,-,-,-,-,-,-,0,0,0,0,975,1100,-,-
TXO,202208W5,14000,Put,0.4,0.4,0.1,0.1,-,▼-0.1,▼-50.00%,125,2,127,2242,-,0.2,4.3,0.1
TXO,202208W5,14100,Call,-,-,-,-,-,-,-,0,0,0,0,925,995,-,-
TXO,202208W5,14100,Put,0.5,0.5,0.1,0.2,-,0,0%,99,24,123,1768,-,0.2,6,0.1
TXO,202208W5,14200,Call,-,-,-,-,-,-,-,0,0,0,0,775,895,660,650
TXO,202208W5,14200,Put,0.2,0.5,0.1,0.2,-,0,0%,372,96,468,2355,-,0.2,8,0.1
TXO,202208W5,14300,Call,-,-,-,-,-,-,-,0,0,0,2,675,795,930,555
TXO,202208W5,14300,Put,0.3,0.4,0.1,0.1,-,▼-0.3,▼-75.00%,743,391,1134,3253,-,0.2,12,0.1
TXO,202208W5,14400,Call,-,-,-,-,-,-,-,0,0,0,3,575,695,895,505
TXO,202208W5,14400,Put,0.4,0.4,0.1,0.1,-,▼-0.5,▼-83.33%,3043,1494,4537,4148,-,0.2,18.5,0.1
TXO,202208W5,14500,Call,402,570,402,570,-,▲+78,▲+15.85%,134,4,138,38,575,585,570,298
TXO,202208W5,14500,Put,0.9,0.9,0.1,0.1,-,▼-0.8,▼-88.89%,5020,2497,7517,7942,-,0.1,28,0.1
TXO,202208W5,14550,Call,348,348,348,348,-,▼-94,▼-21.27%,36,1,37,14,427,545,476,251
TXO,202208W5,14550,Put,1,1,0.1,0.1,-,▼-1,▼-90.91%,2975,1713,4688,2264,-,0.2,15.5,0.1
TXO,202208W5,14600,Call,312,469,299,469,-,▲+76,▲+19.34%,143,129,272,53,375,545,469,204
TXO,202208W5,14600,Put,1,1.4,0.1,0.1,-,▼-1.3,▼-92.86%,13659,5440,19099,7056,-,0.2,43.5,0.1
TXO,202208W5,14650,Call,255,425,234,425,-,▲+81,▲+23.55%,451,123,574,140,325,498,446,162
TXO,202208W5,14650,Put,1.3,1.5,0.1,0.1,-,▼-2.1,▼-95.45%,15696,3478,19174,6446,-,0.2,74,0.1
TXO,202208W5,14700,Call,196,382,181,377,-,▲+82,▲+27.80%,1973,724,2697,653,275,379,545,119
TXO,202208W5,14700,Put,2.5,3.4,0.1,0.1,-,▼-3.3,▼-97.06%,22617,10239,32856,10078,-,0.1,67,0.1
TXO,202208W5,14750,Call,140,333,127,327,-,▲+80,▲+32.39%,5676,1786,7462,608,325,329,430,83
TXO,202208W5,14750,Put,5,6.4,0.1,0.1,-,▼-5.1,▼-98.08%,23849,15976,39825,9133,-,0.1,83,0.1
TXO,202208W5,14800,Call,92,284,90,278,-,▲+78,▲+39.00%,19746,10965,30711,2629,275,278,535,52
TXO,202208W5,14800,Put,18.5,18.5,0.1,0.1,-,▼-8.1,▼-98.78%,45465,23393,68858,14356,-,0.1,100,0.1
TXO,202208W5,14850,Call,52,235,52,229,-,▲+76,▲+49.67%,26190,18663,44853,3734,227,229,490,28
TXO,202208W5,14850,Put,25.5,26,0.1,0.1,-,▼-12.9,▼-99.23%,38911,32536,71447,12968,-,0.1,124,0.1
TXO,202208W5,14900,Call,26.5,185,25.5,178,-,▲+66,▲+58.93%,38056,41984,80040,5449,177,178,440,12.5
TXO,202208W5,14900,Put,52,52,0.1,0.1,-,▼-20.4,▼-99.51%,53588,52013,105601,15681,-,0.2,153,0.1
TXO,202208W5,14950,Call,9,135,9,129,-,▲+55,▲+74.32%,45482,60920,106402,5827,128,129,388,4.6
TXO,202208W5,14950,Put,68,84,0.1,0.1,-,▼-34.4,▼-99.71%,35355,56302,91657,16076,-,0.2,182,0.1
TXO,202208W5,15000,Call,4.3,87,3.2,78,-,▲+34.5,▲+79.31%,52914,78973,131887,5850,78,79,350,2.4
TXO,202208W5,15000,Put,127,127,0.1,0.2,-,▼-51.8,▼-99.62%,33416,58486,91902,16678,-,0.3,225,0.1
TXO,202208W5,15050,Call,2,38,0.8,27.5,-,▲+4.5,▲+19.57%,30811,67363,98174,7355,27.5,28,308,0.8
TXO,202208W5,15050,Put,125,167,0.1,0.1,-,▼-80.9,▼-99.88%,14894,44165,59059,17568,-,0.3,272,0.1
TXO,202208W5,15100,Call,1,7.2,0.1,0.1,-,▼-9.8,▼-98.99%,28147,31460,59607,17512,-,0.2,268,0.1
TXO,202208W5,15100,Put,220,220,17,21,-,▼-99,▼-82.50%,11193,27743,38936,6022,21,22,321,17
TXO,202208W5,15150,Call,0.8,1.5,0.1,0.2,-,▼-4.3,▼-95.56%,11106,9877,20983,11421,-,0.3,225,0.1
TXO,202208W5,15150,Put,270,270,63,73,-,▼-91,▼-55.49%,2364,4424,6788,1863,72,73,368,26
TXO,202208W5,15200,Call,0.7,0.8,0.1,0.1,-,▼-1.9,▼-95.00%,4551,3088,7639,9006,-,0.3,183,0.1
TXO,202208W5,15200,Put,296,320,117,122,-,▼-90,▼-42.45%,1988,2300,4288,2562,122,123,413,36
TXO,202208W5,15250,Call,0.4,0.5,0.1,0.3,-,▼-0.8,▼-72.73%,2276,1016,3292,6721,-,0.3,145,0.1
TXO,202208W5,15250,Put,344,363,167,172,-,▼-90,▼-34.35%,300,677,977,1459,171,172,467,47.5
TXO,202208W5,15300,Call,0.3,0.4,0.1,0.1,-,▼-0.5,▼-83.33%,2654,1898,4552,9954,-,0.2,114,0.1
TXO,202208W5,15300,Put,394,394,216,222,-,▼-88,▼-28.39%,270,418,688,1816,220,222,500,64
TXO,202208W5,15350,Call,0.3,0.3,0.1,0.3,-,▼-0.2,▼-40.00%,546,1041,1587,6257,-,0.3,83,0.1
TXO,202208W5,15350,Put,450,465,270,272,-,▼-88,▼-24.44%,98,173,271,673,270,272,565,84
TXO,202208W5,15400,Call,0.1,0.3,0.1,0.2,-,▼-0.1,▼-33.33%,384,669,1053,7870,-,0.2,58,0.1
TXO,202208W5,15400,Put,499,520,321,322,-,▼-88,▼-21.46%,49,66,115,305,320,323,570,111
TXO,202208W5,15450,Call,0.2,0.4,0.1,0.1,-,▼-0.2,▼-66.67%,585,208,793,4937,-,0.1,38.5,0.1
TXO,202208W5,15450,Put,550,550,377,377,-,▼-83,▼-18.04%,7,4,11,154,370,373,660,141
TXO,202208W5,15500,Call,0.2,0.4,0.1,0.2,-,0,0%,479,249,728,7033,-,0.2,23.5,0.1
TXO,202208W5,15500,Put,605,605,450,450,-,▼-60,▼-11.76%,1,35,36,118,419,525,680,177
