契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202211W5,13000,Call,-,-,-,-,-,-,-,0,0,0,0,1710,1950,-,-
TXO,202211W5,13000,Put,-,-,-,-,-,-,-,2,0,2,792,-,0.5,18,0.1
TXO,202211W5,13100,Call,-,-,-,-,-,-,-,0,0,0,0,1610,1850,-,-
TXO,202211W5,13100,Put,0.2,0.2,0.2,0.2,-,0,0%,0,2,2,313,-,0.5,20,0.2
TXO,202211W5,13200,Call,-,-,-,-,-,-,-,0,0,0,0,1510,1750,-,-
TXO,202211W5,13200,Put,0.2,0.2,0.2,0.2,-,0,0%,10,8,18,501,-,0.5,25,0.2
TXO,202211W5,13300,Call,-,-,-,-,-,-,-,0,0,0,0,1410,1650,-,-
TXO,202211W5,13300,Put,0.2,0.2,0.2,0.2,-,0,0%,3,2,5,159,0.1,0.2,13.5,0.2
TXO,202211W5,13400,Call,-,-,-,-,-,-,-,0,0,0,0,1310,1550,-,-
TXO,202211W5,13400,Put,0.1,0.4,0.1,0.4,-,▲+0.2,▲+100.00%,0,9,9,295,0.1,0.3,30,0.1
TXO,202211W5,13500,Call,-,-,-,-,-,-,-,0,0,0,0,1210,1450,-,-
TXO,202211W5,13500,Put,0.3,0.4,0.1,0.1,-,▼-0.1,▼-50.00%,6,12,18,503,0.1,0.3,42.5,0.1
TXO,202211W5,13600,Call,-,-,-,-,-,-,-,0,0,0,2,1110,1350,1040,940
TXO,202211W5,13600,Put,0.2,0.2,0.1,0.1,-,▼-0.2,▼-66.67%,0,151,151,1492,-,0.4,52,0.1
TXO,202211W5,13700,Call,-,-,-,-,-,-,-,0,0,0,2,1010,1250,1000,830
TXO,202211W5,13700,Put,0.2,0.2,0.1,0.1,-,▼-0.2,▼-66.67%,1,129,130,2633,-,0.4,67,0.1
TXO,202211W5,13800,Call,-,-,-,-,-,-,-,0,0,0,11,910,1150,970,705
TXO,202211W5,13800,Put,0.2,0.2,0.2,0.2,-,▼-0.1,▼-33.33%,13,112,125,4051,0.1,0.2,83,0.2
TXO,202211W5,13900,Call,870,870,870,870,-,▲+70,▲+8.75%,0,4,4,11,810,1050,925,540
TXO,202211W5,13900,Put,0.5,0.5,0.1,0.2,-,▼-0.1,▼-33.33%,117,42,159,3480,0.1,0.3,100,0.1
TXO,202211W5,14000,Call,700,835,700,835,-,▲+135,▲+19.29%,0,4,4,14,710,835,835,491
TXO,202211W5,14000,Put,0.2,0.4,0.1,0.1,-,▼-0.2,▼-66.67%,370,223,593,4075,-,0.3,115,0.1
TXO,202211W5,14050,Call,-,-,-,-,-,-,-,0,0,0,4,660,905,525,458
TXO,202211W5,14050,Put,0.2,0.4,0.1,0.1,-,▼-0.3,▼-75.00%,41,206,247,2541,-,0.3,54,0.1
TXO,202211W5,14100,Call,670,670,670,670,-,▲+70,▲+11.67%,3,1,4,37,725,740,670,372
TXO,202211W5,14100,Put,0.3,0.5,0.1,0.1,-,▼-0.4,▼-80.00%,97,194,291,3906,-,0.4,132,0.1
TXO,202211W5,14150,Call,600,680,600,680,-,▲+130,▲+23.64%,1,4,5,44,675,685,680,325
TXO,202211W5,14150,Put,0.2,0.4,0.1,0.1,-,▼-0.6,▼-85.71%,90,1052,1142,2618,-,0.3,153,0.1
TXO,202211W5,14200,Call,470,640,470,630,-,▲+130,▲+26.00%,2,21,23,120,630,635,640,280
TXO,202211W5,14200,Put,0.1,0.3,0.1,0.1,-,▼-1.1,▼-91.67%,1539,589,2128,6910,0.1,0.3,164,0.1
TXO,202211W5,14250,Call,464,464,464,464,-,▲+14,▲+3.11%,0,6,6,45,575,585,570,242
TXO,202211W5,14250,Put,0.7,0.7,0.1,0.3,-,▼-0.9,▼-75.00%,471,272,743,4269,-,0.3,177,0.1
TXO,202211W5,14300,Call,384,535,383,535,-,▲+135,▲+33.75%,67,177,244,142,525,535,555,176
TXO,202211W5,14300,Put,0.2,0.3,0.1,0.3,-,▼-1.5,▼-83.33%,1890,1302,3192,7507,-,0.3,226,0.1
TXO,202211W5,14350,Call,339,485,318,485,-,▲+135,▲+38.57%,263,72,335,282,481,488,490,143
TXO,202211W5,14350,Put,0.8,0.8,0.1,0.1,-,▼-2.2,▼-95.65%,1211,1299,2510,5695,0.1,0.3,208,0.1
TXO,202211W5,14400,Call,285,432,281,432,-,▲+131,▲+43.52%,420,126,546,1389,424,434,498,102
