契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209,11800,Call,-,-,-,-,-,-,-,0,0,0,16,2600,2610,3540,2640
TXO,202209,11800,Put,0.2,0.2,0.1,0.1,-,0,-,1,3,4,2207,0.1,0.2,160,0.1
TXO,202209,11900,Call,-,-,-,-,-,-,-,0,0,0,1,2500,2510,2980,2980
TXO,202209,11900,Put,-,-,-,-,-,-,-,0,0,0,154,-,0.4,160,0.1
TXO,202209,12000,Call,-,-,-,-,-,-,-,0,0,0,4,2400,2410,3370,2020
TXO,202209,12000,Put,0.1,0.1,0.1,0.1,-,0,-,0,3,3,2911,-,0.1,189,0.1
TXO,202209,12100,Call,2300,2300,2300,2300,-,▼-160,▼-6.50%,0,10,10,4,2300,2310,3270,1930
TXO,202209,12100,Put,0.1,0.1,0.1,0.1,-,0,-,0,1,1,202,-,0.1,210,0.1
TXO,202209,12200,Call,-,-,-,-,-,-,-,0,0,0,3,2200,2210,1840,1840
TXO,202209,12200,Put,-,-,-,-,-,-,-,0,0,0,239,-,0.4,203,0.2
TXO,202209,12300,Call,-,-,-,-,-,-,-,0,0,0,1,2100,2110,2580,2580
TXO,202209,12300,Put,-,-,-,-,-,-,-,0,0,0,304,0.1,0.2,206,0.3
TXO,202209,12400,Call,2090,2090,2070,2070,-,▼-90,▼-4.17%,0,364,364,88,2000,2010,2980,1670
TXO,202209,12400,Put,0.5,0.6,0.5,0.6,-,▲+0.4,▲+200.00%,2,9,11,668,0.1,0.2,255,0.2
TXO,202209,12500,Call,-,-,-,-,-,-,-,0,0,0,3,1900,1910,1870,1590
TXO,202209,12500,Put,0.2,0.2,0.2,0.2,-,0,0%,0,2,2,1167,-,0.2,260,0.1
TXO,202209,12600,Call,1810,1810,1810,1810,-,▼-150,▼-7.65%,0,18,18,0,1800,1810,2760,1720
TXO,202209,12600,Put,0.2,0.2,0.2,0.2,-,0,0%,0,85,85,1457,0.1,0.2,284,0.2
TXO,202209,12700,Call,-,-,-,-,-,-,-,0,0,0,0,1700,1710,-,-
TXO,202209,12700,Put,0.2,0.2,0.2,0.2,-,0,0%,0,405,405,2195,0.1,0.2,299,0.1
TXO,202209,12800,Call,-,-,-,-,-,-,-,0,0,0,84,1600,1610,2590,1630
TXO,202209,12800,Put,0.1,0.2,0.1,0.2,-,0,0%,1,224,225,3757,0.1,0.2,325,0.1
TXO,202209,12900,Call,-,-,-,-,-,-,-,0,0,0,0,1500,1510,-,-
TXO,202209,12900,Put,0.2,0.2,0.2,0.2,-,0,0%,7,219,226,4327,0.1,0.2,363,0.1
TXO,202209,13000,Call,1510,1510,1510,1510,-,▼-50,▼-3.21%,0,6,6,2,1400,1410,2230,1010
