契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,最後成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷契約量,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
TXO,202209W4,12400,Call,-,-,-,-,1430,-,-,0,0,0,0,1400,1460,-,-
TXO,202209W4,12400,Put,-,-,-,-,0.1,-,-,0,0,0,0,-,0.5,-,-
TXO,202209W4,12500,Call,-,-,-,-,1330,-,-,0,0,0,0,1300,1360,-,-
TXO,202209W4,12500,Put,-,-,-,-,0.1,-,-,0,0,0,0,-,0.5,-,-
TXO,202209W4,12600,Call,-,-,-,-,1230,-,-,0,0,0,0,1200,1260,-,-
TXO,202209W4,12600,Put,0.2,0.2,0.2,0.2,0.2,▲+0.1,-,0,40,40,40,-,0.5,0.2,0.2
TXO,202209W4,12700,Call,-,-,-,-,1130,-,-,0,0,0,0,1100,1160,-,-
TXO,202209W4,12700,Put,0.2,0.4,0.2,0.4,0.2,▼-1,▼-71.43%,210,13,223,343,0.1,0.4,2.2,0.2
TXO,202209W4,12800,Call,-,-,-,-,1030,-,-,0,0,0,0,1000,1060,-,-
TXO,202209W4,12800,Put,0.4,0.4,0.2,0.2,0.2,▼-1.6,▼-88.89%,211,47,258,1338,0.1,0.5,2.9,0.2
TXO,202209W4,12900,Call,-,-,-,-,935,-,-,0,0,0,0,855,970,-,-
TXO,202209W4,12900,Put,0.7,0.7,0.1,0.2,0.2,▼-2,▼-90.91%,284,35,319,1533,0.2,0.6,3.7,0.1
TXO,202209W4,13000,Call,-,-,-,-,835,-,-,0,0,0,0,755,870,-,-
TXO,202209W4,13000,Put,1.5,1.5,0.2,0.2,0.2,▼-3.5,▼-94.59%,831,187,1018,2529,0.2,0.5,5,0.2
TXO,202209W4,13100,Call,-,-,-,-,735,-,-,0,0,0,0,655,770,-,-
TXO,202209W4,13100,Put,0.8,1.4,0.4,0.7,0.5,▼-4.8,▼-87.27%,955,606,1561,2420,0.3,0.7,7,0.4
TXO,202209W4,13200,Call,675,675,675,675,635,▲+80,▲+13.45%,0,2,2,36,605,670,810,580
TXO,202209W4,13200,Put,1.5,2.2,0.4,0.6,0.6,▼-7.4,▼-92.50%,1708,943,2651,4495,0.3,0.7,10.5,0.4
TXO,202209W4,13300,Call,575,575,480,500,535,▲+4,▲+0.81%,23,32,55,22,454,590,605,480
TXO,202209W4,13300,Put,3.3,4.1,0.7,1,1,▼-12.5,▼-92.59%,3601,2942,6543,5122,0.9,1,16,0.7
TXO,202209W4,13400,Call,477,477,445,445,437,▲+37,▲+9.07%,105,35,140,80,355,494,770,405
TXO,202209W4,13400,Put,6.4,7.3,1.3,1.7,1.7,▼-19.3,▼-91.90%,12700,5844,18544,7573,1.7,1.8,24.5,1
TXO,202209W4,13450,Call,429,429,327,387,387,▲+36,▲+10.26%,0,8,8,6,306,468,429,327
TXO,202209W4,13450,Put,4.9,10.5,2,2.8,2.8,▼-23.2,▼-89.23%,0,2181,2181,1187,2.6,2.8,10.5,2
TXO,202209W4,13500,Call,370,386,277,335,339,▲+13,▲+4.04%,225,88,313,78,328,421,965,277
TXO,202209W4,13500,Put,9.7,14.5,3.1,4.4,4.4,▼-27.1,▼-86.03%,12876,10335,23211,10362,4.4,4.7,36.5,2.1
TXO,202209W4,13550,Call,333,333,232,292,292,▲+30,▲+11.45%,0,146,146,74,287,300,333,232
TXO,202209W4,13550,Put,12,20,4.8,6.8,6.8,▼-33.2,▼-83.00%,0,5071,5071,2031,6,7.4,20,4.8
TXO,202209W4,13600,Call,270,294,188,245,245,▲+10,▲+4.26%,756,664,1420,276,244,251,915,188
TXO,202209W4,13600,Put,14,29,7.8,10.5,10.5,▼-38,▼-78.35%,15420,17614,33034,13437,10.5,11,55,3
TXO,202209W4,13650,Call,240,243,149,200,200,▲+19,▲+10.50%,0,714,714,68,195,207,243,149
TXO,202209W4,13650,Put,21,41,12,16.5,16.5,▼-45.5,▼-73.39%,0,11089,11089,3358,16.5,17,41,12
TXO,202209W4,13700,Call,197,203,114,161,161,▲+1,▲+0.63%,4542,5157,9699,1117,161,164,780,114
TXO,202209W4,13700,Put,30,55,19,24.5,24.5,▼-51.5,▼-67.76%,20107,25831,45938,12763,24,25,84,4.1
TXO,202209W4,13750,Call,157,164,82,124,124,▼-2,▼-1.59%,2592,11216,13808,1860,119,125,252,82
TXO,202209W4,13750,Put,38.5,73,29,35.5,35.5,▼-57.5,▼-61.83%,11431,17190,28621,4585,35,36,103,29
TXO,202209W4,13800,Call,122,128,57,90,90,▼-9,▼-9.09%,11880,25981,37861,5826,89,90,685,57
TXO,202209W4,13800,Put,53,98,43,52,52,▼-61,▼-53.98%,28309,32232,60541,9829,51,52,125,5.6
TXO,202209W4,13850,Call,90,94,37,61,61,▼-12,▼-16.44%,14215,25861,40076,5239,60,61,184,37
TXO,202209W4,13850,Put,80,128,60,74,74,▼-64,▼-46.38%,9209,18176,27385,4195,73,74,152,60
TXO,202209W4,13900,Call,64,66,22.5,39,39,▼-14,▼-26.42%,17035,30624,47659,7469,38.5,39,610,22.5
TXO,202209W4,13900,Put,99,163,82,101,101,▼-67,▼-39.88%,13316,13967,27283,5891,100,108,182,10.5
TXO,202209W4,13950,Call,41,44.5,12,24,24,▼-13,▼-35.14%,14383,24256,38639,6831,23.5,24,317,12
TXO,202209W4,13950,Put,128,202,110,136,136,▼-64,▼-32.00%,3319,3824,7143,1142,134,137,217,34
TXO,202209W4,14000,Call,26,28,7.1,12.5,12.5,▼-13.5,▼-51.92%,19618,27225,46843,14760,12.5,13.5,535,7.1
TXO,202209W4,14000,Put,178,247,144,175,175,▼-65,▼-27.08%,5589,5079,10668,4146,174,175,256,18
TXO,202209W4,14050,Call,12.5,16.5,3.8,7,7,▼-10,▼-58.82%,9477,14986,24463,9542,5.7,6.9,323,3.8
TXO,202209W4,14050,Put,209,293,186,219,220,▼-59,▼-21.22%,475,914,1389,1121,218,221,298,44
TXO,202209W4,14100,Call,7.5,9.2,2.3,3.4,3.4,▼-7.6,▼-69.09%,12640,9748,22388,12176,3,3.4,440,2.3
TXO,202209W4,14100,Put,246,340,229,269,270,▼-55,▼-16.98%,413,676,1089,2047,260,271,359,26
TXO,202209W4,14150,Call,6,6,1.6,1.9,1.9,▼-5.6,▼-74.67%,5896,7829,13725,8100,1.8,2,425,1.6
TXO,202209W4,14150,Put,292,388,277,323,320,▼-43,▼-11.75%,137,353,490,1550,296,395,388,35
TXO,202209W4,14200,Call,2.9,3.3,1,1.3,1.3,▼-3.9,▼-75.00%,3904,6036,9940,9804,1,1.3,380,1
TXO,202209W4,14200,Put,350,441,319,364,370,▼-52,▼-12.50%,339,274,613,1769,324,376,441,40
TXO,202209W4,14250,Call,2.2,2.3,0.8,1,1,▼-2.8,▼-73.68%,1974,3017,4991,6404,0.8,1,336,0.8
TXO,202209W4,14250,Put,376,471,376,407,420,▼-59,▼-12.66%,207,89,296,1309,337,496,482,51
TXO,202209W4,14300,Call,2,2,0.6,1,1,▼-1.8,▼-64.29%,1825,3928,5753,9732,0.7,0.9,325,0.6
TXO,202209W4,14300,Put,433,520,426,470,470,▼-45,▼-8.74%,274,280,554,1922,460,545,535,63
TXO,202209W4,14350,Call,1.4,1.5,0.6,0.7,0.7,▼-1.7,▼-70.83%,1307,1230,2537,8112,0.6,0.7,282,0.6
TXO,202209W4,14350,Put,480,570,469,520,520,▼-45,▼-7.96%,50,39,89,1143,459,545,575,24
TXO,202209W4,14400,Call,1.8,1.9,0.5,0.5,0.6,▼-1.4,▼-73.68%,1053,997,2050,7906,0.5,0.6,264,0.5
TXO,202209W4,14400,Put,525,625,525,570,570,▼-45,▼-7.32%,62,52,114,1191,482,645,625,62
TXO,202209W4,14450,Call,1,1,0.4,0.6,0.6,▼-1,▼-62.50%,293,2457,2750,6293,0.4,0.6,236,0.4
TXO,202209W4,14450,Put,570,670,570,620,620,▼-45,▼-6.77%,6,13,19,441,535,695,670,102
TXO,202209W4,14500,Call,1.4,1.4,0.3,0.4,0.4,▼-1.2,▼-75.00%,619,2315,2934,6644,0.4,0.6,181,0.3
TXO,202209W4,14500,Put,650,700,610,700,670,▼-15,▼-2.10%,17,21,38,1064,585,695,730,102
TXO,202209W4,14550,Call,0.6,0.6,0.2,0.2,0.4,▼-0.8,▼-80.00%,263,528,791,4172,0.2,0.5,149,0.2
TXO,202209W4,14550,Put,670,765,670,765,720,0,0%,9,3,12,481,635,795,770,86
TXO,202209W4,14600,Call,0.5,0.5,0.3,0.4,0.4,▼-0.6,▼-60.00%,291,371,662,8309,0.3,0.5,128,0.3
TXO,202209W4,14600,Put,735,755,735,755,770,▼-60,▼-7.36%,9,7,16,805,685,770,820,173
TXO,202209W4,14650,Call,0.5,0.9,0.2,0.3,0.3,▼-0.7,▼-70.00%,123,565,688,2996,0.2,0.5,105,0.2
TXO,202209W4,14650,Put,865,870,865,870,820,▲+10,▲+1.16%,4,2,6,519,735,895,870,231
TXO,202209W4,14700,Call,0.4,0.7,0.2,0.2,0.3,▼-0.6,▼-75.00%,305,846,1151,5363,0.2,0.4,83,0.2
TXO,202209W4,14700,Put,-,-,-,-,870,-,-,4,0,4,138,785,945,840,250
TXO,202209W4,14750,Call,0.4,0.6,0.2,0.3,0.3,▼-0.3,▼-50.00%,203,780,983,3268,0.2,0.4,65,0.2
TXO,202209W4,14750,Put,995,995,890,920,920,▼-40,▼-4.17%,0,3,3,88,900,995,995,275
TXO,202209W4,14800,Call,0.4,0.4,0.2,0.3,0.3,▼-0.2,▼-40.00%,216,695,911,4788,0.1,0.4,49,0.2
TXO,202209W4,14800,Put,935,945,935,945,970,▼-65,▼-6.44%,8,2,10,1161,930,995,945,308
TXO,202209W4,14850,Call,0.3,0.4,0.2,0.2,0.2,▼-0.1,▼-33.33%,57,593,650,2334,0.1,0.3,37,0.1
TXO,202209W4,14850,Put,985,985,985,985,1020,▼-75,▼-7.08%,0,1,1,852,980,1050,985,435
TXO,202209W4,14900,Call,0.3,0.6,0.1,0.2,0.2,▼-0.1,▼-33.33%,134,537,671,3429,-,0.3,27.5,0.1
TXO,202209W4,14900,Put,-,-,-,-,1070,-,-,20,0,20,21,1030,1100,1050,433
TXO,202209W4,14950,Call,0.3,0.3,0.2,0.2,0.2,▼-0.1,▼-33.33%,39,128,167,2061,0.1,0.4,19.5,0.2
TXO,202209W4,14950,Put,-,-,-,-,1120,-,-,0,0,0,19,1090,1150,975,545
TXO,202209W4,15000,Call,0.2,0.5,0.1,0.2,0.2,▼-0.1,▼-33.33%,609,632,1241,3610,0.1,0.4,15.5,0.1
TXO,202209W4,15000,Put,1170,1170,1170,1170,1170,▼-40,▼-3.31%,4,1,5,36,1140,1200,1170,471
TXO,202209W4,15100,Call,0.2,0.4,0.1,0.1,0.2,▼-0.2,▼-66.67%,128,151,279,2113,0.1,0.4,9,0.1
TXO,202209W4,15100,Put,-,-,-,-,1270,-,-,0,0,0,458,1230,1300,805,640
TXO,202209W4,15200,Call,-,-,-,-,0.2,-,-,132,0,132,802,-,0.2,5.1,0.2
TXO,202209W4,15200,Put,-,-,-,-,1370,-,-,0,0,0,385,1330,1400,790,750
TXO,202209W4,15300,Call,-,-,-,-,0.2,-,-,0,0,0,618,0.1,0.4,3,0.2
TXO,202209W4,15300,Put,-,-,-,-,1470,-,-,0,0,0,5,1440,1500,1000,840
TXO,202209W4,15400,Call,-,-,-,-,0.2,-,-,0,0,0,740,0.1,0.4,3,0.1
TXO,202209W4,15400,Put,-,-,-,-,1570,-,-,0,0,0,0,1540,1600,-,-
TXO,202209W4,15500,Call,0.5,0.5,0.2,0.2,0.2,0,0%,0,2,2,959,0.1,0.4,1.5,0.2
TXO,202209W4,15500,Put,-,-,-,-,1670,-,-,0,0,0,0,1640,1700,-,-
TXO,202209W4,15600,Call,-,-,-,-,0.1,-,-,2,0,2,285,-,0.6,1.2,0.1
TXO,202209W4,15600,Put,-,-,-,-,1770,-,-,0,0,0,0,1740,1800,-,-
TXO,202209W4,15700,Call,-,-,-,-,0.1,-,-,0,0,0,6,-,0.6,0.9,0.2
TXO,202209W4,15700,Put,-,-,-,-,1870,-,-,0,0,0,0,1840,1900,-,-
TXO,202209W4,15800,Call,-,-,-,-,0.1,-,-,0,0,0,0,-,0.6,-,-
TXO,202209W4,15800,Put,-,-,-,-,1970,-,-,0,0,0,0,1940,2000,-,-
TXO,202209W4,15900,Call,-,-,-,-,0.1,-,-,0,0,0,3,-,0.6,0.4,0.4
TXO,202209W4,15900,Put,-,-,-,-,2070,-,-,0,0,0,0,2040,2100,-,-
TXO,202209W4,16000,Call,-,-,-,-,0.1,-,-,0,0,0,0,-,0.6,0.2,0.1
TXO,202209W4,16000,Put,-,-,-,-,2170,-,-,0,0,0,0,2140,2200,-,-
TXO,202209W4,16100,Call,0.1,0.1,0.1,0.1,0.1,▼-0.1,▼-50.00%,1,2,3,54,-,0.2,1.4,0.1
TXO,202209W4,16100,Put,-,-,-,-,2270,-,-,0,0,0,0,2240,2300,-,-
TXO,202210,11700,Call,-,-,-,-,2120,-,-,0,0,0,0,2080,2170,-,-
TXO,202210,11700,Put,4,10.5,4,8,8,▲+6,▲+300.00%,0,651,651,570,7.5,9,10.5,4
TXO,202210,11800,Call,-,-,-,-,2020,-,-,0,0,0,0,1980,2070,-,-
TXO,202210,11800,Put,6.6,12.5,6.6,8.7,8.7,▲+3.7,▲+74.00%,0,947,947,823,8.5,11,12.5,6.6
TXO,202210,11900,Call,-,-,-,-,1920,-,-,0,0,0,0,1880,1970,-,-
TXO,202210,11900,Put,10,15.5,10,11,11,▲+1,▲+10.00%,0,359,359,282,0.9,16,15.5,10
TXO,202210,12000,Call,-,-,-,-,1830,-,-,0,0,0,0,1740,1910,-,-
TXO,202210,12000,Put,14,18,12,13.5,13.5,▼-4,▼-22.86%,441,336,777,796,12,13.5,18,4.1
TXO,202210,12100,Call,-,-,-,-,1730,-,-,0,0,0,0,1690,1780,-,-
TXO,202210,12100,Put,15.5,21.5,14.5,17,17,▼-4,▼-19.05%,30,392,422,380,15,20,22,5.6
TXO,202210,12200,Call,-,-,-,-,1630,-,-,0,0,0,1,1590,1680,2670,2160
TXO,202210,12200,Put,18.5,26,17,19,19,▼-6,▼-24.00%,141,1553,1694,1952,18,22,32,6.6
TXO,202210,12300,Call,-,-,-,-,1540,-,-,0,0,0,0,1490,1580,-,-
TXO,202210,12300,Put,24,30.5,21,22,22,▼-8,▼-26.67%,194,1110,1304,1361,20,24.5,37.5,8.5
TXO,202210,12400,Call,-,-,-,-,1440,-,-,0,0,0,791,1390,1490,2480,2010
TXO,202210,12400,Put,30.5,35,25,28,28,▼-7,▼-20.00%,314,597,911,1096,26,44,69,9.8
TXO,202210,12500,Call,-,-,-,-,1350,-,-,0,0,0,20,1300,1390,2380,1920
TXO,202210,12500,Put,35,43.5,29,32,32,▼-9,▼-21.95%,152,417,569,1694,31.5,42,144,12.5
TXO,202210,12600,Call,-,-,-,-,1250,-,-,0,0,0,11,1210,1300,2280,1800
TXO,202210,12600,Put,42,51,35,40,40,▼-13,▼-24.53%,293,505,798,1259,38.5,42,145,15
TXO,202210,12700,Call,-,-,-,-,1160,-,-,0,0,0,0,1110,1210,-,-
TXO,202210,12700,Put,48,61,43,47,47,▼-14,▼-22.95%,316,752,1068,1327,46.5,47.5,152,19
TXO,202210,12800,Call,-,-,-,-,1070,-,-,0,0,0,173,980,1160,1670,1060
TXO,202210,12800,Put,54,73,51,56,56,▼-17,▼-23.29%,657,1342,1999,5031,56,57,172,19
TXO,202210,12900,Call,-,-,-,-,980,-,-,0,0,0,0,890,1070,-,-
TXO,202210,12900,Put,65,85,61,68,68,▼-17,▼-20.00%,735,817,1552,1982,67,73,185,26
TXO,202210,13000,Call,870,870,870,870,895,0,0%,1,1,2,16,805,985,2310,870
TXO,202210,13000,Put,83,100,73,80,80,▼-24,▼-23.08%,1841,1966,3807,4267,80,88,206,29.5
TXO,202210,13100,Call,-,-,-,-,810,-,-,2,0,2,4,715,900,920,840
TXO,202210,13100,Put,95,118,87,94,94,▼-24,▼-20.34%,1028,882,1910,1666,92,96,220,35
TXO,202210,13200,Call,755,755,695,715,725,▲+20,▲+2.88%,0,10,10,24,635,815,1300,690
TXO,202210,13200,Put,112,138,101,112,112,▼-22,▼-16.42%,782,2109,2891,3120,111,113,235,37.5
TXO,202210,13300,Call,610,645,610,640,640,▲+20,▲+3.23%,14,7,21,49,555,735,995,610
TXO,202210,13300,Put,142,160,120,130,130,▼-29,▼-18.24%,663,885,1548,3100,130,132,220,41
TXO,202210,13400,Call,590,600,540,560,560,▲+15,▲+2.75%,16,27,43,29,560,580,965,540
TXO,202210,13400,Put,167,186,140,151,151,▼-37,▼-19.68%,534,1301,1835,2776,150,161,194,52
TXO,202210,13500,Call,515,525,455,484,495,▲+7,▲+1.47%,83,100,183,133,489,505,1400,455
TXO,202210,13500,Put,178,214,163,180,180,▼-31,▼-14.69%,1171,1871,3042,3492,180,186,290,51
TXO,202210,13600,Call,452,452,389,424,424,▲+14,▲+3.41%,39,121,160,83,419,435,1090,389
TXO,202210,13600,Put,214,251,193,210,210,▼-35,▼-14.29%,872,1217,2089,2690,210,215,283,59
TXO,202210,13700,Call,380,388,327,360,360,▲+13,▲+3.75%,242,174,416,323,353,369,1220,327
TXO,202210,13700,Put,241,288,225,241,241,▼-49,▼-16.90%,414,1117,1531,2936,239,246,295,63
TXO,202210,13800,Call,316,322,268,295,295,▲+6,▲+2.08%,415,1998,2413,1690,297,306,1100,268
TXO,202210,13800,Put,278,331,262,285,285,▼-43,▼-13.11%,1161,3905,5066,4537,278,287,370,73
TXO,202210,13900,Call,259,266,220,243,243,▲+5,▲+2.10%,367,2404,2771,1547,239,251,1530,220
TXO,202210,13900,Put,320,382,304,328,328,▼-42,▼-11.35%,189,578,767,2222,328,336,385,82
TXO,202210,14000,Call,211,216,175,203,203,▲+13,▲+6.84%,1463,3428,4891,2785,196,203,1470,175
TXO,202210,14000,Put,351,436,351,384,384,▼-46,▼-10.70%,669,392,1061,3040,381,389,445,93
TXO,202210,14100,Call,156,171,136,153,153,▲+2,▲+1.32%,905,1681,2586,1605,151,156,1240,136
TXO,202210,14100,Put,427,500,413,449,438,▼-35,▼-7.23%,173,142,315,1497,433,447,500,102
TXO,202210,14200,Call,133,133,103,117,117,▲+4,▲+3.54%,1145,2722,3867,3418,116,124,1000,103
TXO,202210,14200,Put,488,560,471,505,505,▼-45,▼-8.18%,101,136,237,1044,496,515,565,118
TXO,202210,14300,Call,99,100,76,87,87,▲+2,▲+2.35%,1625,2124,3749,3623,86,91,1070,76
TXO,202210,14300,Put,555,640,545,585,570,▼-40,▼-6.40%,90,159,249,775,535,670,645,132
TXO,202210,14400,Call,72,73,54,62,62,▼-1,▼-1.59%,876,1941,2817,3980,61,65,1000,54
TXO,202210,14400,Put,635,705,615,660,645,▼-35,▼-5.04%,63,40,103,1265,640,700,715,145
TXO,202210,14500,Call,51,55,38.5,46.5,46.5,▲+2.5,▲+5.68%,1371,2596,3967,5502,46,46.5,1020,38.5
TXO,202210,14500,Put,705,795,690,735,735,▼-45,▼-5.77%,34,104,138,2366,640,760,800,160
TXO,202210,14600,Call,37.5,37.5,27,32.5,32.5,▲+1,▲+3.17%,1081,1540,2621,4360,32.5,33.5,935,27
TXO,202210,14600,Put,785,875,785,845,815,▼-25,▼-2.87%,40,22,62,1168,725,910,885,176
TXO,202210,14700,Call,26.5,26.5,18.5,23.5,23.5,▲+0.5,▲+2.17%,808,1184,1992,3738,23.5,24,840,18.5
TXO,202210,14700,Put,880,980,875,900,910,▼-55,▼-5.76%,13,24,37,544,865,960,980,200
TXO,202210,14800,Call,18,18.5,13.5,16.5,16.5,0,0%,537,1560,2097,7547,16,17,810,13.5
TXO,202210,14800,Put,975,1040,970,1000,1000,▼-50,▼-4.76%,21,22,43,649,910,1090,1070,226
TXO,202210,14900,Call,13,13.5,10,12.5,12.5,0,0%,281,1099,1380,3016,12.5,13,715,10
TXO,202210,14900,Put,-,-,-,-,1100,-,-,11,0,11,161,1080,1180,1140,251
TXO,202210,15000,Call,12,12,7,9.8,9.8,0,0%,878,1373,2251,8550,9.5,10,635,7
TXO,202210,15000,Put,1210,1220,1170,1170,1190,▼-80,▼-6.40%,46,6,52,885,1110,1210,1250,280
TXO,202210,15100,Call,8,8,6.8,7.9,7.9,▲+0.1,▲+1.28%,339,227,566,3509,7.4,8,570,6.8
TXO,202210,15100,Put,-,-,-,-,1290,-,-,18,0,18,102,1210,1340,1310,322
TXO,202210,15200,Call,7,7.5,5.6,6.3,6.3,▼-0.1,▼-1.56%,222,436,658,6058,6.1,6.5,520,5.6
TXO,202210,15200,Put,-,-,-,-,1390,-,-,1,0,1,471,1310,1440,1420,346
TXO,202210,15300,Call,5.3,6.4,4.7,5.4,5.4,▲+0.1,▲+1.89%,558,387,945,3078,5.2,6.4,460,4.7
TXO,202210,15300,Put,1570,1570,1570,1570,1490,▲+30,▲+1.95%,0,1,1,117,1440,1540,1570,381
TXO,202210,15400,Call,4.8,5.3,4.1,4.5,4.5,▼-0.1,▼-2.17%,125,453,578,3042,4.3,4.8,411,3.2
TXO,202210,15400,Put,-,-,-,-,1590,-,-,10,0,10,88,1540,1630,1610,447
TXO,202210,15500,Call,4.5,4.5,3.5,4,4,0,0%,19,39,58,2214,3.8,6,355,1.6
TXO,202210,15500,Put,-,-,-,-,1690,-,-,2,0,2,228,1640,1730,1760,489
TXO,202210,15600,Call,3.2,3.5,3,3.5,3.5,0,0%,33,131,164,2545,3.2,3.6,293,1.9
TXO,202210,15600,Put,-,-,-,-,1790,-,-,0,0,0,29,1740,1830,1250,545
TXO,202210,15700,Call,3,3.2,2.5,2.9,2.9,▲+0.1,▲+3.57%,11,47,58,906,2.8,5,255,2.5
TXO,202210,15700,Put,-,-,-,-,1890,-,-,0,0,0,22,1840,1930,1870,610
TXO,202210,15800,Call,2.4,2.9,2.3,2.9,2.9,▲+0.4,▲+16.00%,12,19,31,1271,2.5,3.5,218,0.4
TXO,202210,15800,Put,-,-,-,-,1990,-,-,0,0,0,136,1940,2030,1590,665
TXO,202210,15900,Call,-,-,-,-,2.3,-,-,26,0,26,758,2.2,2.3,180,1.9
TXO,202210,15900,Put,-,-,-,-,2090,-,-,0,0,0,1,2040,2130,1440,740
TXO,202210,16000,Call,2,2,1.8,1.9,1.9,▼-0.1,▼-5.00%,0,202,202,2919,1.9,2,148,1.5
TXO,202210,16000,Put,2240,2240,2240,2240,2190,0,0%,0,1,1,4,2140,2230,2240,810
TXO,202210,16100,Call,-,-,-,-,1.8,-,-,19,0,19,660,1.5,2.1,118,1.6
TXO,202210,16100,Put,-,-,-,-,2290,-,-,0,0,0,0,2240,2330,1530,925
TXO,202210,16200,Call,2.9,2.9,1.7,1.7,1.7,▲+0.2,▲+13.33%,4,27,31,470,1,1.8,96,1.1
TXO,202210,16200,Put,-,-,-,-,2390,-,-,0,0,0,24,2340,2430,1700,1370
TXO,202210,16300,Call,1.7,1.7,1.6,1.6,1.4,▲+0.1,▲+6.67%,1,6,7,342,1.2,1.5,77,1.2
TXO,202210,16300,Put,-,-,-,-,2480,-,-,0,0,0,2,2440,2530,1770,1090
TXO,202210,16400,Call,1.3,1.3,1.3,1.3,1.3,▲+0.1,▲+8.33%,0,3,3,336,-,6.2,62,1.2
TXO,202210,16400,Put,-,-,-,-,2580,-,-,0,0,0,0,2540,2630,-,-
TXO,202210,16500,Call,1.1,1.1,1.1,1.1,1.3,▼-0.1,▼-8.33%,0,20,20,324,1,6.2,60,1.1
TXO,202210,16500,Put,-,-,-,-,2680,-,-,0,0,0,1,2640,2730,1640,1640
TXO,202210,16600,Call,2.8,2.8,2.8,2.8,1.2,▲+1.7,▲+154.55%,0,20,20,251,0.8,1.9,47,1
TXO,202210,16600,Put,-,-,-,-,2780,-,-,0,0,0,0,2740,2830,-,-
TXO,202210,16700,Call,-,-,-,-,1.1,-,-,0,0,0,119,-,5.9,40.5,1
TXO,202210,16700,Put,-,-,-,-,2880,-,-,0,0,0,1,2840,2930,1840,1840
TXO,202210,16800,Call,-,-,-,-,0.9,-,-,0,0,0,197,-,32,30,0.8
TXO,202210,16800,Put,-,-,-,-,2980,-,-,0,0,0,32,2940,3030,2280,1940
TXO,202210,16900,Call,-,-,-,-,0.7,-,-,0,0,0,125,-,5.7,30.5,1
TXO,202210,16900,Put,-,-,-,-,3080,-,-,0,0,0,2,3040,3130,2440,2040
TXO,202210,17000,Call,0.7,0.7,0.7,0.7,0.7,0,0%,30,30,60,155,-,0.7,41,0.1
TXO,202210,17000,Put,-,-,-,-,3180,-,-,0,0,0,2,3140,3230,2880,1840
