ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1657184400599641000,9.27,594,9.2,17,9.27,4,1,2022-07-07 09:00:00
1657184400662270000,9.27,4,9.2,17,9.3,27,1,2022-07-07 09:00:00
1657184400662270000,9.28,3,9.2,17,9.3,27,1,2022-07-07 09:00:00
1657184400662270000,9.29,2,9.2,17,9.3,27,1,2022-07-07 09:00:00
1657184400662270000,9.3,2,9.2,17,9.3,27,1,2022-07-07 09:00:00
1657184400665046000,9.3,6,9.2,17,9.3,21,1,2022-07-07 09:00:00
1657184400666991000,9.3,5,9.2,17,9.3,16,1,2022-07-07 09:00:00
1657184400736847000,9.3,8,9.2,17,9.3,8,1,2022-07-07 09:00:00
1657184401652952000,9.2,10,9.2,7,9.3,8,2,2022-07-07 09:00:01
1657184402015283000,9.2,2,9.2,5,9.3,8,2,2022-07-07 09:00:02
1657184402486525000,9.2,4,9.2,1,9.3,8,2,2022-07-07 09:00:02
1657184402925617000,9.2,1,8.98,3,9.3,8,2,2022-07-07 09:00:02
1657184402925617000,9.16,10,8.98,3,9.3,8,2,2022-07-07 09:00:02
1657184402925617000,9.1,1,8.98,3,9.3,8,2,2022-07-07 09:00:02
1657184402925617000,9.05,2,8.98,3,9.3,8,2,2022-07-07 09:00:02
1657184402925617000,9.02,2,8.98,3,9.3,8,2,2022-07-07 09:00:02
1657184402925617000,9.01,1,8.98,3,9.3,8,2,2022-07-07 09:00:02
1657184402925617000,9.0,16,8.98,3,9.3,8,2,2022-07-07 09:00:02
1657184402925617000,8.98,7,8.98,3,9.3,8,2,2022-07-07 09:00:02
1657184403044167000,8.98,3,8.95,1,9.3,8,2,2022-07-07 09:00:03
1657184403044167000,8.96,1,8.95,1,9.3,8,2,2022-07-07 09:00:03
1657184403044167000,8.95,1,8.95,1,9.3,8,2,2022-07-07 09:00:03
1657184403325164000,8.95,1,0.0,0,0.0,0,2,2022-07-07 09:00:03
1657184524004024000,9.0,129,9.0,15,9.02,3,1,2022-07-07 09:02:04
1657184524054746000,9.0,5,9.0,10,9.02,3,2,2022-07-07 09:02:04
1657184525683946000,9.0,2,9.0,20,9.02,3,2,2022-07-07 09:02:05
1657184527468497000,9.02,2,9.0,30,9.02,1,1,2022-07-07 09:02:07
1657184528595898000,9.0,2,9.0,33,9.02,1,2,2022-07-07 09:02:08
1657184528791014000,9.0,1,9.0,32,9.02,1,2,2022-07-07 09:02:08
1657184530522726000,9.0,18,9.0,15,9.02,1,2,2022-07-07 09:02:10
1657184530574715000,9.0,1,9.0,14,9.02,1,2,2022-07-07 09:02:10
1657184531522704000,9.0,1,9.0,44,9.02,1,2,2022-07-07 09:02:11
1657184531597501000,9.0,1,9.0,43,9.02,1,2,2022-07-07 09:02:11
1657184533484954000,9.0,1,9.0,43,9.02,3,2,2022-07-07 09:02:13
1657184535026907000,9.0,1,9.0,62,9.02,3,2,2022-07-07 09:02:15
1657184535401065000,9.0,20,9.0,42,9.02,3,2,2022-07-07 09:02:15
1657184536079398000,9.02,1,9.0,42,9.02,2,1,2022-07-07 09:02:16
1657184536589273000,9.02,2,9.02,18,9.05,3,1,2022-07-07 09:02:16
1657184537048947000,9.05,3,9.02,18,9.06,3,1,2022-07-07 09:02:17
1657184537261541000,9.02,1,9.02,17,9.06,3,2,2022-07-07 09:02:17
1657184539802713000,9.06,3,9.02,18,9.07,1,1,2022-07-07 09:02:19
1657184539802713000,9.07,2,9.02,18,9.07,1,1,2022-07-07 09:02:19
1657184540369984000,9.02,1,9.02,17,9.07,1,2,2022-07-07 09:02:20
1657184541998194000,9.03,1,9.03,1,9.07,1,2,2022-07-07 09:02:21
1657184541998194000,9.02,4,9.03,1,9.07,1,2,2022-07-07 09:02:21
1657184543313345000,9.03,3,9.02,16,9.07,1,1,2022-07-07 09:02:23
1657184543413766000,9.07,1,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.08,3,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.1,3,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.11,1,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.12,3,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.13,3,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.14,3,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.15,3,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.16,6,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543413766000,9.17,4,9.02,16,9.17,1,1,2022-07-07 09:02:23
1657184543599307000,9.02,12,9.02,4,9.06,10,2,2022-07-07 09:02:23
1657184543656629000,9.02,3,9.02,1,9.06,10,2,2022-07-07 09:02:23
1657184543700268000,9.02,1,9.01,15,9.06,10,2,2022-07-07 09:02:23
1657184544974404000,9.01,10,9.01,5,9.02,27,2,2022-07-07 09:02:24
1657184545012548000,9.01,5,9.01,15,9.02,27,2,2022-07-07 09:02:25
1657184545202978000,9.02,1,9.0,43,9.02,26,1,2022-07-07 09:02:25
1657184545355895000,9.02,4,9.0,43,9.02,27,1,2022-07-07 09:02:25
1657184545795540000,9.0,53,8.99,14,9.02,22,2,2022-07-07 09:02:25
1657184547934603000,9.01,5,9.0,5,9.01,14,1,2022-07-07 09:02:27
1657184547945598000,9.01,1,9.0,5,9.01,13,1,2022-07-07 09:02:27
1657184548316948000,9.0,3,9.0,2,9.01,13,2,2022-07-07 09:02:28
1657184549308510000,9.0,3,8.99,11,9.01,13,2,2022-07-07 09:02:29
1657184549308510000,8.99,3,8.99,11,9.01,13,2,2022-07-07 09:02:29
1657184549723090000,8.99,4,8.99,7,9.01,13,2,2022-07-07 09:02:29
1657184549963990000,8.99,5,8.99,2,9.01,13,2,2022-07-07 09:02:29
1657184551033413000,9.01,4,8.99,2,9.01,9,1,2022-07-07 09:02:31
1657184551064499000,8.99,2,8.97,18,9.01,9,2,2022-07-07 09:02:31
1657184551064499000,8.98,1,8.97,18,9.01,9,2,2022-07-07 09:02:31
1657184551064499000,8.97,2,8.97,18,9.01,9,2,2022-07-07 09:02:31
1657184552774605000,8.99,1,8.97,18,8.99,21,1,2022-07-07 09:02:32
1657184553674152000,8.99,1,8.97,18,8.99,20,1,2022-07-07 09:02:33
1657184554633270000,8.99,20,8.97,18,8.99,2,1,2022-07-07 09:02:34
1657184554968641000,8.99,1,8.97,18,8.99,1,1,2022-07-07 09:02:34
1657184555295254000,8.99,1,8.97,18,9.0,3,1,2022-07-07 09:02:35
1657184555295254000,9.0,2,8.97,18,9.0,3,1,2022-07-07 09:02:35
1657184556625168000,9.01,10,8.97,18,9.01,3,1,2022-07-07 09:02:36
1657184558207241000,8.98,1,8.98,29,9.01,3,2,2022-07-07 09:02:38
1657184560302562000,9.0,5,8.98,29,9.0,11,1,2022-07-07 09:02:40
1657184561582404000,8.98,1,8.98,28,9.0,11,2,2022-07-07 09:02:41
1657184562465322000,9.0,2,8.98,28,9.0,9,1,2022-07-07 09:02:42
1657184562524385000,9.0,9,9.0,1,9.01,8,1,2022-07-07 09:02:42
1657184563241145000,9.01,1,9.0,1,9.01,7,1,2022-07-07 09:02:43
1657184563256697000,9.01,1,9.0,1,9.01,6,1,2022-07-07 09:02:43
1657184564106571000,9.0,1,8.98,28,9.0,1,2,2022-07-07 09:02:44
1657184565010650000,9.0,1,8.99,10,9.0,6,1,2022-07-07 09:02:45
1657184565890114000,9.0,3,8.99,10,9.0,3,1,2022-07-07 09:02:45
1657184566822736000,9.0,1,8.99,10,9.0,4,1,2022-07-07 09:02:46
1657184567732730000,9.0,10,8.99,10,9.0,3,1,2022-07-07 09:02:47
1657184568783359000,9.0,3,8.99,10,9.02,21,1,2022-07-07 09:02:48
1657184568783359000,9.01,6,8.99,10,9.02,21,1,2022-07-07 09:02:48
1657184568783359000,9.02,1,8.99,10,9.02,21,1,2022-07-07 09:02:48
1657184568991166000,9.0,1,8.99,10,9.0,1,1,2022-07-07 09:02:48
