ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1650618134059736000,23.95,517,23.9,8,23.95,125,1,2022-04-22 09:02:14
1650618134100277000,23.9,1,23.9,7,23.95,125,2,2022-04-22 09:02:14
1650618134137468000,23.9,7,23.85,7,23.95,125,2,2022-04-22 09:02:14
1650618134732129000,23.9,4,23.85,7,23.95,124,1,2022-04-22 09:02:14
1650618134732129000,23.95,1,23.85,7,23.95,124,1,2022-04-22 09:02:14
1650618135622079000,23.9,1,23.85,7,23.95,124,1,2022-04-22 09:02:15
1650618135910877000,23.85,1,23.85,6,23.95,124,2,2022-04-22 09:02:15
1650618135940071000,23.85,6,23.8,14,23.95,124,2,2022-04-22 09:02:15
1650618137678894000,23.9,2,23.8,14,23.95,124,1,2022-04-22 09:02:17
1650618138340342000,23.8,6,23.8,8,23.95,124,2,2022-04-22 09:02:18
1650618138359918000,23.8,4,23.8,4,23.9,3,2,2022-04-22 09:02:18
1650618138423409000,23.8,4,23.75,3,23.9,8,2,2022-04-22 09:02:18
1650618139090917000,23.75,2,23.75,1,23.9,8,2,2022-04-22 09:02:19
1650618140024919000,23.85,2,23.75,1,23.85,1,1,2022-04-22 09:02:20
1650618140063848000,23.85,1,23.75,1,23.9,8,1,2022-04-22 09:02:20
1650618141024970000,23.9,1,23.75,1,23.9,4,1,2022-04-22 09:02:21
1650618141058204000,23.9,4,23.75,1,23.95,124,1,2022-04-22 09:02:21
1650618141579109000,23.85,1,23.75,1,23.85,6,1,2022-04-22 09:02:21
1650618141803893000,23.75,1,23.7,3,23.85,6,2,2022-04-22 09:02:21
1650618143034261000,23.85,1,23.7,3,23.85,5,1,2022-04-22 09:02:23
1650618143834036000,23.8,1,23.75,10,23.8,4,1,2022-04-22 09:02:23
1650618144636596000,23.75,7,23.75,7,23.8,4,2,2022-04-22 09:02:24
1650618144672971000,23.75,3,23.75,4,23.8,4,2,2022-04-22 09:02:24
1650618144700955000,23.8,1,23.75,4,23.8,3,1,2022-04-22 09:02:24
1650618145103151000,23.8,1,23.75,5,23.8,2,1,2022-04-22 09:02:25
1650618145122335000,23.75,5,23.7,3,23.75,2,2,2022-04-22 09:02:25
1650618145253210000,23.75,4,23.7,3,23.75,1,1,2022-04-22 09:02:25
1650618145388029000,23.75,1,23.7,3,23.8,2,1,2022-04-22 09:02:25
1650618146748730000,23.7,1,23.7,2,23.8,2,2,2022-04-22 09:02:26
1650618146766417000,23.8,1,23.7,2,23.8,1,1,2022-04-22 09:02:26
1650618147425235000,23.75,2,23.75,3,23.8,1,2,2022-04-22 09:02:27
1650618147700655000,23.8,1,23.8,9,23.85,15,1,2022-04-22 09:02:27
1650618147704322000,23.85,15,23.85,15,23.9,7,1,2022-04-22 09:02:27
1650618147890855000,23.85,7,23.85,8,23.9,7,2,2022-04-22 09:02:27
1650618147933172000,23.9,1,23.85,8,23.9,6,1,2022-04-22 09:02:27
1650618148112619000,23.85,8,23.8,7,23.9,6,2,2022-04-22 09:02:28
