EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2009-08-25,2009-08-28,30.0,30.5,43,43,0,92,178,3,322,0.0107,33.0,0.1,30.0,0.0,0.2074382294180277
2011-08-12,2011-09-07,55.0,50.0,78,71,0,150,299,26,-5299,-0.0963,55.0,0.0,50.0,-0.0909,0.4298868325513987
2011-09-22,2011-09-27,43.9,40.5,63,58,0,122,243,5,-3643,-0.083,43.9,0.0,40.0,-0.0888,0.43369151774364645
2011-11-30,2011-12-07,32.0,30.25,46,43,0,91,180,7,-1930,-0.0603,32.0,0.0,30.0,-0.0625,0.620419587683706
2012-04-16,2012-04-24,44.0,39.9,63,57,0,120,240,8,-4340,-0.0986,44.0,0.0,39.95,-0.092,0.22683728953710358
2012-07-27,2014-11-19,38.1,36.9,54,53,0,111,218,845,-1418,-0.0372,38.2,0.0026,36.3,-0.0472,0.11880396424225559
2015-01-26,2015-01-30,34.2,33.2,49,47,0,100,196,4,-1196,-0.035,34.2,0.0,33.15,-0.0307,0.09617054101731926
2015-08-28,2016-05-13,19.65,20.25,28,29,0,61,118,259,482,0.0245,21.4,0.0891,19.65,0.0,0.32031439884993596
2016-06-29,2016-08-12,22.45,21.45,32,31,0,64,127,44,-1127,-0.0502,22.65,0.0089,22.3,-0.0067,0.08746868264655183
2016-11-14,2016-11-16,19.8,19.2,28,27,0,58,113,2,-713,-0.036,19.8,0.0,19.0,-0.0404,0.08392451311150984
2018-08-20,2018-09-06,27.9,26.45,40,38,0,79,157,17,-1607,-0.0576,27.9,0.0,26.4,-0.0538,0.144646256257986
2019-05-16,2019-08-13,26.5,26.4,38,38,0,79,155,89,-255,-0.0096,26.5,0.0,26.05,-0.017,0.08040380602925956
2020-06-03,2020-06-12,24.2,23.1,34,33,0,69,136,9,-1236,-0.0511,24.25,0.0021,23.5,-0.0289,0.14764605731705926
2020-07-31,2020-08-14,22.6,23.2,32,33,0,70,135,14,465,0.0206,24.5,0.0841,22.6,0.0,0.22057700024734705
