EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-05-10,2004-07-22,21.0,21.0,30,30,0,63,123,73,-123,-0.0059,21.0,0.0,20.1,-0.0429,0.2299563681919794
2006-09-19,2006-10-12,33.2,36.1,47,51,0,108,206,23,2694,0.0811,36.1,0.0873,33.2,0.0,0.3049936132664477
2009-01-20,2009-02-10,16.65,16.7,24,24,0,50,98,21,-48,-0.0029,17.1,0.027,16.4,-0.015,0.10270024276407419
2010-09-15,2010-09-28,39.3,33.35,56,48,0,100,204,13,-6154,-0.1566,39.3,0.0,35.85,-0.0878,0.2613057792191267
2010-12-02,2010-12-30,23.6,24.25,34,35,0,73,142,28,508,0.0215,24.65,0.0445,23.6,0.0,0.25202145834000445
2012-04-16,2012-04-18,20.4,19.9,29,28,0,60,117,2,-617,-0.0302,20.4,0.0,19.85,-0.027,0.29371415148182245
2014-09-18,2014-09-29,18.3,18.1,26,26,0,54,106,11,-306,-0.0167,18.3,0.0,17.85,-0.0246,0.10760262914823415
2015-03-05,2015-03-27,17.3,16.7,25,24,0,50,99,22,-699,-0.0404,17.3,0.0,16.6,-0.0405,0.16094602508768552
2015-11-23,2015-11-25,13.9,13.6,20,20,0,41,81,2,-381,-0.0274,13.9,0.0,13.6,-0.0216,0.09402878033446349
2016-05-12,2016-06-27,11.6,11.0,20,20,0,33,73,46,-673,-0.058,11.6,0.0,10.95,-0.056,0.18855638555621623
2018-02-23,2018-04-24,10.35,10.3,20,20,0,31,71,60,-121,-0.0117,10.35,0.0,10.35,0.0,0.1028521830552167
2018-06-04,2018-06-12,10.05,10.55,20,20,0,32,72,8,428,0.0426,10.55,0.0498,10.05,0.0,0.08660500263650417
