EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-09-11,2002-09-20,4.32,3.55,20,20,0,11,51,9,-821,-0.19,4.32,0.0,3.81,-0.1181,0.3388587794075153
2004-08-23,2004-11-17,14.1,14.05,20,20,0,42,82,86,-132,-0.0094,15.0,0.0638,14.1,0.0,0.14842812534014316
2005-03-22,2005-04-01,9.26,8.02,20,20,0,24,64,10,-1304,-0.1408,9.26,0.0,8.11,-0.1242,1.0130961894337105
2005-10-26,2005-10-28,4.5,3.62,20,20,0,11,51,2,-931,-0.2069,4.5,0.0,3.87,-0.14,0.5204579332331709
2006-06-13,2006-07-06,9.1,9.5,20,20,0,28,68,23,332,0.0365,9.6,0.0549,9.1,0.0,0.5791833837410578
2006-09-20,2007-08-17,9.2,9.35,20,20,0,28,68,331,82,0.0089,10.15,0.1033,9.2,0.0,0.19269375584263448
2007-11-08,2007-11-28,9.9,9.0,20,20,0,27,67,20,-967,-0.0977,9.9,0.0,8.95,-0.096,0.18111289857267665
2007-12-26,2008-01-23,7.3,7.5,20,20,0,22,62,28,138,0.0189,7.72,0.0575,7.3,0.0,0.6775668531532479
2009-11-05,2009-11-30,6.0,5.95,20,20,0,18,58,25,-108,-0.018,6.06,0.01,5.9,-0.0167,0.20611438524700088
2010-11-09,2010-11-29,5.8,5.7,20,20,0,17,57,20,-157,-0.0271,5.8,0.0,5.6,-0.0345,0.13548865295650492
2011-03-22,2011-04-19,7.32,6.9,20,20,0,21,61,28,-481,-0.0657,7.32,0.0,6.91,-0.056,0.1729284672044784
2011-04-22,2011-05-04,7.1,6.61,20,20,0,20,60,12,-550,-0.0775,7.1,0.0,6.6,-0.0704,0.08658069721245054
2012-05-30,2012-06-05,3.83,3.45,20,20,0,10,50,6,-430,-0.1123,3.83,0.0,3.41,-0.1097,0.15570713344384757
2012-07-27,2015-08-20,2.7,2.85,20,20,0,9,49,1119,101,0.0374,3.03,0.1222,2.7,0.0,0.3093353861473389
2015-08-28,2015-09-16,3.06,2.53,20,20,0,8,48,19,-578,-0.1889,3.06,0.0,2.52,-0.1765,0.3287591296009056
2015-11-27,2016-01-19,1.78,1.8,20,20,0,5,45,53,-25,-0.014,1.84,0.0337,1.73,-0.0281,1.0578230215127666
2017-01-04,2017-01-11,2.85,2.92,20,20,0,9,49,7,21,0.0074,2.85,0.0,2.8,-0.0175,0.2540032623305817
2017-03-31,2017-04-14,3.6,3.16,20,20,0,9,49,14,-489,-0.1358,3.6,0.0,3.23,-0.1028,0.20440228558150575
2017-06-29,2017-07-14,2.91,3.01,20,20,0,9,49,15,51,0.0175,3.05,0.0481,2.91,0.0,0.1471198380478036
2018-02-09,2018-07-16,2.87,2.57,20,20,0,8,48,157,-348,-0.1213,2.87,0.0,2.85,-0.007,0.12022464323868975
2020-02-06,2020-02-26,1.93,2.1,20,20,0,6,46,20,124,0.0642,2.13,0.1036,1.92,-0.0052,0.17296919431925128
2020-06-03,2020-06-12,1.79,1.54,20,20,0,5,45,9,-295,-0.1648,1.79,0.0,1.67,-0.067,0.3336438480287618
2021-09-13,2021-09-23,6.0,5.19,20,20,0,16,56,10,-866,-0.1443,6.0,0.0,5.05,-0.1583,0.32223570399241197
2022-02-07,2022-02-18,5.6,5.45,20,20,0,16,56,11,-206,-0.0368,5.6,0.0,5.48,-0.0214,0.15152270488736463
2022-04-15,2022-05-04,5.51,5.01,20,20,0,15,55,19,-555,-0.1007,5.51,0.0,5.0,-0.0926,0.19153247736623813
