EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2006-06-13,2006-09-13,27.2,27.9,39,40,0,84,163,92,537,0.0197,28.6,0.0515,27.2,0.0,0.19113236731172667
2008-10-30,2008-11-07,32.8,34.0,47,48,0,102,197,8,1003,0.0306,36.0,0.0976,32.8,0.0,0.4003567183098806
2011-12-27,2012-01-10,16.5,18.0,24,26,0,54,104,14,1396,0.0846,18.9,0.1455,16.5,0.0,0.4229812398663788
2012-05-14,2012-05-31,17.2,15.6,25,22,0,47,94,17,-1694,-0.0985,17.2,0.0,15.7,-0.0872,0.16951320123023073
2012-06-08,2012-07-11,15.0,15.6,21,22,0,47,90,33,510,0.034,15.6,0.04,15.0,0.0,0.20975702783636985
2015-06-16,2015-07-01,21.4,22.15,30,32,0,66,128,15,622,0.0291,22.25,0.0397,21.4,0.0,0.2521602594462913
2015-08-03,2015-08-17,17.25,16.0,25,23,0,48,96,14,-1346,-0.078,17.25,0.0,16.0,-0.0725,0.46549621780195927
2015-11-04,2015-11-11,13.0,13.7,20,20,0,41,81,7,619,0.0476,14.85,0.1423,13.0,0.0,0.38699652659403805
2016-08-29,2016-09-02,11.65,11.65,20,20,0,35,75,4,-75,-0.0064,11.8,0.0129,11.65,0.0,0.14898761708407848
2017-05-16,2017-05-24,10.6,10.15,20,20,0,30,70,8,-520,-0.0491,10.6,0.0,10.15,-0.0425,0.12646194926655796
2018-02-21,2018-03-15,9.55,16.1,20,23,0,48,91,22,6459,0.6763,16.95,0.7749,9.55,0.0,0.1543865859600846
2018-09-18,2018-10-11,19.2,19.0,27,27,0,57,111,23,-311,-0.0162,19.5,0.0156,19.0,-0.0104,0.13685432606053172
2021-05-11,2021-05-13,16.8,15.3,24,22,0,46,92,2,-1592,-0.0948,16.8,0.0,15.35,-0.0863,0.10203739373943943
2021-05-18,2021-06-29,16.4,15.25,23,22,0,46,91,42,-1241,-0.0757,16.4,0.0,15.2,-0.0732,0.18967139153198254
2021-09-27,2021-09-30,22.75,20.1,32,29,0,60,121,3,-2771,-0.1218,22.75,0.0,19.6,-0.1385,0.14258199102611835
2021-11-15,2021-12-09,19.7,19.7,28,28,0,59,115,24,-115,-0.0058,20.15,0.0228,19.7,0.0,0.19124036924383048
